timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1529385239000,,,,,,
1529459855000,,,,,1950.63,
1529534480000,,,,,2887.68,
1529607759000,,,,,1535.58,
1529682434000,,,,,1196.76,
1529756296000,,,,,375.57,
1529828276000,,,,,2604.96,
1529902416000,,,,,2060.63,
1529979078000,,,,,491.26,
1530054421000,,,,,685.57,
1530128282000,,,,,67.26,
1530203197000,,,,,687.34,
1530278431000,,,,,904.14,
1530351013000,,,,,184.00,
1530426268000,,,,,,
1530499615000,,,,,,
1530572217000,,,,,79.08,
1530646642000,,,,,150.41,
1530720604000,,,,,,
1530794550000,,,,,121.28,
1530868977000,,,,,94.66,
1530942968000,,,,,573.18,
1531017892000,,,,,5109.50,
1531093254000,,,,,588.40,
1531167486000,,,,,270.56,
1531241905000,,,,,,
1531316279000,,,,,,
1531387780000,,,,,606.50,
1531459813000,,,,,1361.03,
1531532086000,,,,,,
1531603912000,,,,,,
1531675397000,,,,,157.31,
1531748307000,,,,,1691.55,
1531822417000,,,,,442.57,
1531896343000,,,,,2156.60,
1531971151000,,,,,391.53,
1532045631000,,,,,894.50,
1532118564000,,,,,1656.74,
1532191928000,,,,,,
1532264894000,,,,,833.82,
1532336677000,,,,,136.80,
1532411124000,,,,,292.81,
1532485297000,,,,,908.79,
1532558514000,,,,,847.98,
1532632522000,,,,,82.02,
1532706031000,,,,,823.45,
1532778335000,,,,,492.81,
1532849626000,,,,,3.20,
1532921962000,,,,,219.81,
1532994160000,,,,,162.96,
1533067467000,,,,,,
1533141286000,,,,,333.22,
1533214941000,,,,,7.96,
1533288091000,,,,,606.33,
1533360489000,,,,,416.04,
1533432998000,,,,,90.07,
1533505953000,,,,,173.76,
1533578575000,,,,,410.66,
1533651925000,,,,,113.55,
1533724916000,,,,,,
1533797508000,,,,,7.07,
1533870537000,,,,,,
1533943288000,,,,,,
1534016212000,,,,,807.36,
1534090711000,,,,,30.90,
1534163628000,,,,,464.55,
1534236905000,,,,,3990.86,
1534309134000,,,,,554.20,
1534381971000,,,,,918.42,
1534454722000,,,,,861.91,
1534527690000,,,,,985.29,
1534602524000,,,,,,
1534675224000,,,,,190.91,
1534747701000,,,,,198.02,
1534820720000,,,,,107.37,
1534892931000,,,,,38.39,
1534965694000,,,,,10.81,
1535039951000,,,,,58.81,
1535112747000,,,,,181.96,
1535185292000,,,,,,
1535257864000,,,,,1695.88,
1535331135000,,,,,627.21,
1535403660000,,,,,475.74,
1535477339000,,,,,965.29,
1535550907000,,,,,92.51,
1535623054000,,,,,113.88,
1535695540000,,,,,,
1535768227000,,,,,,
1535842094000,,,,,32.25,
1535914482000,,,,,127.28,
1535987210000,,,,,,
1536059758000,,,,,,
1536132247000,,,,,125.13,
1536204432000,,,,,96.62,
1536276091000,,,,,294.93,
1536348963000,,,,,5.57,
1536421628000,,,,,208.70,
1536495403000,,,,,327.53,
1536568351000,,,,,,
1536639507000,,,,,293.57,
1536711510000,,,,,576.82,
1536783125000,,,,,,
1536854753000,,,,,510.93,
1536925887000,,,,,823.94,
1536997175000,,,,,406.57,
1537069009000,,,,,84.71,
1537139381000,,,,,,
1537210708000,,,,,299.32,
1537282705000,,,,,816.80,
1537353835000,,,,,568.63,
1537424834000,,,,,1856.99,
1537497361000,,,,,31.69,
1537568218000,,,,,233.24,
1537639728000,,,,,131.20,
1537710354000,,,,,,
1537781366000,,,,,,
1537852317000,,,,,2370.30,
1537922897000,,,,,108.00,
1537993834000,,,,,127.81,
1538065170000,,,,,,
1538135659000,,,,,281.41,
1538207020000,,,,,92.57,
1538277094000,,,,,309.25,
1538348235000,,,,,1411.62,
1538418856000,,,,,125.38,
1538489640000,,,,,845.93,
1538560179000,,,,,336.64,
1538631256000,,,,,62.93,
1538700722000,,,,,1943.88,
1538771727000,,,,,3504.13,
1538841320000,,,,,265.71,
1538911026000,,,,,152.77,
1538980216000,,,,,630.28,
1539049430000,,,,,2904.53,
1539120813000,,,,,6035.25,
1539190730000,,,,,2290.54,
1539260859000,,,,,356.77,
1539330275000,,,,,92.93,
1539400992000,,,,,,
1539470509000,,,,,369.14,
1539541019000,,,,,923.35,
1539611779000,,,,,2568.19,
1539682267000,,,,,2723.33,
1539752649000,,,,,6680.86,
1539822973000,,,,,3169.64,
1539893301000,,,,,6082.43,
1539964665000,,,,,7982.64,
1540035461000,,,,,2766.78,
1540105380000,,,,,368.47,
1540175783000,,,,,1314.32,
1540247628000,,,,,1375.71,
1540317582000,,,,,245.03,
1540388140000,,,,,347.27,
1540458691000,,,,,918.09,
1540528530000,,,,,1940.21,
1540599331000,,,,,4798.24,
1540669979000,,,,,217.93,
1540740577000,,,,,2891.78,
1540812281000,,,,,1722.25,
1540882459000,,,,,7810.38,
1540953530000,,,,,2425.00,
1541023512000,,,,,1636.05,
1541094934000,,,,,578.89,
1541166376000,,,,,3226.04,
1541237446000,,,,,2475.11,
1541307140000,,,,,802.93,
1541378245000,,,,,1232.66,
1541449770000,,,,,1451.95,
1541521033000,,,,,935.58,
1541592294000,,,,,1187.96,
1541662439000,,,,,507.87,
1541733218000,,,,,834.80,
1541804044000,,,,,2101.10,
1541874538000,,,,,496.03,
1541945087000,,,,,460.28,
1542016384000,,,,,748.70,
1542085646000,,,,,2191.95,
1542156560000,,,,,282.80,
1542228035000,,,,,462.94,
1542298725000,,,,,425.29,
1542368660000,,,,,756.49,
1542440006000,,,,,2939.80,
1542510859000,,,,,780.36,
1542580287000,,,,,,
1542652239000,,,,,1259.69,
1542723747000,,,,,115.63,
