timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1537993834000,,,,,222.03,
1538065170000,,,,,,
1538135659000,,,,,1271.82,
1538207020000,,,,,442.80,
1538277094000,,,,,1078.08,
1538348235000,,,,,875.66,
1538418856000,,,,,2599.27,
1538489640000,,,,,1858.01,
1538560179000,,,,,,
1538631256000,,,,,1865.83,
1538700722000,,,,,4657.15,
1538771727000,,,,,5548.46,
1538841320000,,,,,823.42,
1538911026000,,,,,832.01,
1538980216000,,,,,518.84,
1539049430000,,,,,841.37,
1539120813000,,,,,,
1539190730000,,,,,731.22,
1539260859000,,,,,154.89,
1539330275000,,,,,190.61,
1539400992000,,,,,1292.33,
1539470509000,,,,,1361.81,
1539541019000,,,,,308.58,
1539611779000,,,,,1389.43,
1539682267000,,,,,4473.70,
1539752649000,,,,,1783.76,
1539822973000,,,,,833.12,
1539893301000,,,,,537.14,
1539964665000,,,,,230.87,
1540035461000,,,,,159.64,
1540105380000,,,,,,
1540175783000,,,,,,
1540247628000,,,,,948.83,
1540317582000,,,,,1777.56,
1540388140000,,,,,,
1540458691000,,,,,,
1540528530000,,,,,832.93,
1540599331000,,,,,,
1540669979000,,,,,416.89,
1540740577000,,,,,,
1540812281000,,,,,,
1540882459000,,,,,661.66,
1540953530000,,,,,1.52,
1541023512000,,,,,,
1541094934000,,,,,3241.46,
1541166376000,,,,,,
1541237446000,,,,,2731.22,
1541307140000,,,,,153.07,
1541378245000,,,,,301.87,
1541449770000,,,,,381.16,
1541521033000,,,,,241.16,
1541592294000,,,,,252.16,
1541662439000,,,,,324.21,
1541733218000,,,,,,
1541804044000,,,,,,
1541874538000,,,,,540.06,
1541945087000,,,,,330.32,
1542016384000,,,,,1075.14,
1542085646000,,,,,75.58,
1542156560000,,,,,,
1542228035000,,,,,632.17,
1542298725000,,,,,874.54,
1542368660000,,,,,399.12,
1542440006000,,,,,90.71,
1542510859000,,,,,,
1542580287000,,,,,,
1542652239000,,,,,1094.70,
1542723747000,,,,,566.97,
1542795271000,,,,,171.90,
1542866477000,,,,,23251.69,
1542936877000,,,,,879.42,
1543007269000,,,,,206.76,
1543077801000,,,,,,
1543148698000,,,,,,
1543218413000,,,,,,
1543289948000,,,,,1236.13,
1543362296000,,,,,912.95,
1543434172000,,,,,447.98,
1543504581000,,,,,193.50,
1543575859000,,,,,80.61,
1543646812000,,,,,752.45,
1543718667000,,,,,84.27,
1543789997000,,,,,158.65,
1543862329000,,,,,,
1543932926000,,,,,,
1544005220000,,,,,194.90,
1544076879000,,,,,192.40,
1544148198000,,,,,193.43,
1544220287000,,,,,583.54,
1544291964000,,,,,,
1544363331000,,,,,,
1544433268000,,,,,17.14,
1544503865000,,,,,,
1544576147000,,,,,,
1544647316000,,,,,,
1544718309000,,,,,,
1544789693000,,,,,,
1544860802000,,,,,206.67,
1544931651000,,,,,,
1545003100000,,,,,619.32,
1545076575000,,,,,1880.08,
1545151038000,,,,,214.33,
1545224266000,,,,,,
1545298309000,,,,,2581.32,
1545371765000,,,,,755.59,
1545444975000,,,,,209.65,
1545518580000,,,,,,
1545592165000,,,,,172.48,
1545664945000,,,,,605.38,
1545737520000,,,,,271.61,
1545810031000,,,,,,
1545883479000,,,,,,
1545956158000,,,,,,
1546029906000,,,,,,
1546103201000,,,,,262.92,
1546175667000,,,,,218.52,
1546247915000,,,,,,
1546320878000,,,,,501.09,
1546394518000,,,,,308.02,
1546466952000,,,,,1149.91,
1546544000000,,,,,,
1546622719000,,,,,2844.92,
1546699391000,,,,,18869.10,
1546776424000,,,,,13611.02,
1546854270000,,,,,3727.68,
1546931422000,,,,,111.95,
1547008514000,,,,,2727.77,
1547086233000,,,,,842.49,
1547163262000,,,,,4273.68,
1547240860000,,,,,,
1547318473000,,,,,,
1547396030000,,,,,,
1547472692000,,,,,327.75,
1547549533000,,,,,,
1547626847000,,,,,1202.82,
1547704633000,,,,,723.39,
1547781728000,,,,,,
1547859045000,,,,,20.40,
1547934719000,,,,,,
1548012002000,,,,,,
1548095978000,,,,,108.89,
1548180548000,,,,,502.25,
1548266597000,,,,,2705.70,
1548351788000,,,,,262.09,
1548436981000,,,,,,
1548521909000,,,,,151.67,
1548607305000,,,,,2238.90,
1548695090000,,4474.25,,,,
1548784331000,,130.18,,,,
1548872168000,223.59,,,,,
1548959406000,223.45,,,,,
1549048111000,223.61,,,,,
1549136870000,,,,,,
1549225465000,,,,,,
1549312025000,228.44,,,,,
1549400397000,,,,,,
1549488758000,,,,,,
1549576572000,4424.34,,,,,
1549664587000,1754.66,,,,,
1549752194000,1.89,,,,,
1549853106000,738.32,,,,,
1549954624000,446.87,,,,,
1550057114000,,,,,,
1550160727000,242.76,,,,,
1550264379000,238.62,,,,,
1550367666000,,,,,,
1550471025000,1030.22,,,,,
1550573262000,1424.31,,,,,
1550675116000,233.63,,,,,
1550776436000,998.82,,,,,
1550878296000,8474.78,,,,,
1550978228000,18457.19,,,,,
1551078586000,4525.02,,,,,
1551181750000,882.78,,,,,
1551281880000,6356.25,,,,,
1551383524000,1529.18,,,,,
1551459490000,600.77,,,,,
1551527005000,655.58,,,,,
1551595407000,1670.27,,,,,
1551662535000,6051.10,,,,,
1551730739000,6106.16,,,,,
1551798808000,904.77,,,,,
1551865512000,10535.99,,,,,
1551932302000,5660.66,,,,,
1551999434000,3413.30,,,,,
1552066766000,6737.92,,,,,
1552134613000,4183.24,,,,,
1552201544000,2494.16,,,,,
1552268725000,1664.57,,,,,
1552336045000,4539.04,,,,,
1552403003000,20464.06,,,,,
1552470545000,1098.76,,,,,
1552537130000,221.90,,,,,
1552605435000,1352.97,,,,,
1552671597000,,,,,,
1552738081000,1823.73,,,,,
1552805598000,2709.46,,,,,
1552872817000,4015.59,,,,,
1552940619000,1015.24,,,,,
1553008742000,1824.89,,,,,
1553075047000,3831.71,,,,,
1553142018000,1609.90,,,,,
1553209653000,3944.34,,,,,
1553277395000,3698.30,,,,,
1553344849000,2816.78,,,,,
1553411888000,573.01,,,,,
1553478679000,614.97,,,,,
1553546051000,4890.30,,,,,
1553614241000,379.12,,,,,
1553681868000,184.39,,,,,
1553749152000,2092.26,,,,,
1553816450000,,,,,,
1553884334000,2406.21,,,,,
1553953102000,981.56,,,,,
1554019932000,1051.41,,,,,
1554086578000,40.17,,,,,
1554153946000,442.96,,,,,
1554222678000,5039.67,,,,,
1554290288000,1401.77,,,,,
1554358137000,2895.90,,,,,
1554425436000,,,,,,
1554493384000,857.53,,,,,
1554559454000,1243.65,,,,,
1554626505000,1172.47,,,,,
1554693632000,2542.33,,,,,
1554760411000,47931.39,,,,,
1554827345000,17986.37,,,,,
1554894627000,7208.69,,,,,
1554961787000,1439.91,,,,,
1555029655000,8879.61,,,,,
1555096914000,6407.39,,,,,
1555163830000,3253.72,,,,,
1555230712000,1791.02,,,,,
1555297496000,248.80,,,,,
1555364629000,579.42,,,,,
1555431616000,90.39,,,,,
1555500111000,949.86,,,,,
1555566912000,469.60,,,,,
1555634415000,432.28,,,,,
1555701653000,3045.45,,,,,
1555769476000,6994.10,,,,,
1555837014000,964.85,,,,,
1555904097000,2105.59,,,,,
1555970540000,746.14,,,,,
1556038531000,600.39,,,,,
1556107407000,639.24,,,,,
1556173928000,426.33,,,,,
1556241200000,1029.13,,,,,
1556308450000,386.72,,,,,
1556374991000,1157.46,,,,,
1556442410000,939.03,,,,,
1556509346000,2072.56,,,,,
1556576806000,5540.85,,,,,
1556643967000,1386.87,,,,,
1556711534000,,,,,,
1556778136000,,,,,,
1556845234000,,,,,,
1556913235000,162.28,,,,,
1556979262000,573.20,,,,,
1557047080000,287.09,,,,,
1557114439000,,,,,,
1557182260000,1415.38,,,,,
1557249608000,9936.25,,,,,
1557318081000,5401.90,,,,,
1557385675000,3193.64,,,,,
1557453624000,3593.51,,,,,
1557521031000,1625.54,,,,,
1557588222000,1778.39,,,,,
1557655069000,820.59,,,,,
1557722567000,951.58,,,,,
1557790675000,725.85,,,,,
1557857642000,1118.21,,,,,
1557924398000,3103.50,,,,,
1557992058000,6562.00,,,,,
1558059268000,2683.73,,,,,
1558126732000,4506.15,,,,,
1558194179000,4154.88,,,,,
1558262228000,,,,,,
1558329711000,665.55,,,,,
1558397321000,1464.41,,,,,
1558466162000,1039.75,,,,,
1558533192000,1199.78,,,,,
1558601405000,1472.32,,,,,
1558669169000,6.26,,,,,
1558736680000,523.42,,,,,
1558803191000,7866.20,,,,,
1558871016000,2097.25,,,,,
1558937464000,2376.24,,,,,
1559004601000,2323.49,,,,,
1559072957000,8828.27,,,,,
1559139434000,850.90,,,,,
1559206701000,629.83,,,,,
1559274975000,1568.76,,,,,
1559341699000,771.87,,,,,
1559409902000,359.98,,,,,
1559477256000,277.11,,,,,
1559545066000,626.45,,,,,
1559613008000,1327.41,,,,,
1559680478000,10690.97,,,,,
1559748180000,2489.15,,,,,
1559815480000,2628.99,,,,,
1559882780000,1213.81,,,,,
1559950737000,580.10,,,,,
1560018665000,712.73,,,,,
1560086804000,1230.52,,,,,
1560153643000,1415.37,,,,,
1560221421000,1248.33,,,,,
1560289199000,356.73,,,,,
1560356878000,1382.09,,,,,
1560423930000,1679.91,,,,,
1560491307000,745.13,,,,,
1560558991000,700.75,,,,,
1560626789000,1362.36,,,,,
1560694377000,,,,,,
1560761916000,500.94,,,,,
1560829590000,894.57,,,,,
1560897457000,4001.41,,,,,
1560964413000,2.71,,,,,
1561032579000,,,,,,
1561100149000,,,,,,
1561168282000,385.65,,,,,
1561234762000,676.78,,,,,
1561302398000,1613.07,,,,,
1561369418000,2889.89,,,,,
1561436953000,282.14,,,,,
1561504004000,547.67,,,,,
1561570799000,2178.34,,,,,
1561638755000,2165.47,,,,,
1561706755000,6792.72,,,,,
1561774045000,2675.31,,,,,
1561840989000,1028.06,,,,,
1561907952000,2638.67,,,,,
1561975491000,1703.28,,,,,
1562042620000,10137.09,,,,,
1562110262000,1721.42,,,,,
1562178137000,524.49,,,,,
1562245083000,1406.57,,,,,
1562312263000,,,,,,
1562380043000,1632.77,,,,,
1562446275000,,,,,,
1562513829000,928.14,,,,,
1562580710000,844.18,,,,,
1562647935000,423.01,,,,,
1562714668000,856.74,,,,,
1562782053000,1498.78,,,,,
1562848961000,1380.52,,,,,
1562916876000,2187.76,,,,,
1562984792000,,,,,,
1563051887000,865.19,,,,,
1563118325000,2917.76,,,,,
1563185341000,1570.30,,,,,
1563253666000,,,,,,
1563322130000,7226.42,,,,,
1563390506000,4483.50,,,,,
1563456683000,1063.89,,,,,
1563524083000,523.97,,,,,
1563591824000,2262.64,,,,,
1563657984000,88.12,,,,,
1563725454000,984.18,,,,,
1563792449000,1089.48,,,,,
1563858874000,1337.69,,,,,
1563925785000,444.90,,,,,
1563992752000,,,,835.84,,
1564060720000,,,,960.15,,
1564128623000,,,,274.64,,
1564194770000,,,,,,
1564261351000,,,,350.33,,
1564329190000,,,,,,
1564395991000,,,,5360.86,,
1564463477000,,,,7841.50,,
1564530020000,,,,608.54,,
1564597821000,,,,297.42,,
1564665039000,,,,83.67,,
1564732022000,,,,,,
1564799107000,,,,359.75,,
1564865751000,,,,1710.55,,
1564932781000,,,,,,
1564999286000,,,,1439.99,,
1565066439000,,,,467.77,,
1565133760000,,,,1277.03,,
1565200774000,,,,304.18,,
1565267861000,,,,567.09,,
1565334762000,,,,,,
1565401917000,,,,1039.79,,
1565468754000,,,,,,
1565536629000,,,,,,
1565603145000,,,,1529.68,,
1565669720000,,,,,,
1565737101000,,,,,,
1565803734000,,,,483.01,,
1565871010000,,,,2342.09,,
1565938594000,,,,7107.51,,
1566005643000,,,,1528.59,,
1566071734000,,,,6585.31,,
1566139968000,,,,1457.86,,
1566206924000,,,,2299.49,,
1566273958000,,,,491.34,,
1566340899000,,,,,,
1566408719000,,,,2137.30,,
1566474986000,,,,,,
1566542876000,,,,574.48,,
1566609532000,,,,315.48,,
1566677699000,,,,,,
1566744845000,,,,,,
1566811311000,,,,490.57,,
1566879172000,,,,74362.85,,
1566946162000,,,,49329.79,,
1567013670000,,,,110450.47,,
1567080503000,,,,52093.20,,
1567147214000,,,,37507.07,,
1567214663000,,,,63780.53,,
1567281961000,,,,19060.77,,
1567349460000,,,,14088.15,,
1567416716000,,,,18505.56,,
1567484031000,,,,11684.13,,
1567551463000,,,,1727.29,,
1567619231000,,,,3953.94,,
1567685589000,,,,3539.19,,
1567753902000,,,,6058.30,,
1567820847000,,,,30261.29,,
1567887785000,,,,55931.28,,
1567955110000,,,,32172.56,,
1568023141000,,,,28798.45,,
1568089878000,,,,10947.77,,
1568157833000,,,,15201.58,,
1568225074000,,,,33275.49,,
1568292523000,,,,34965.16,,
1568360055000,,,,15699.45,,
1568427970000,,,,12246.06,,
1568495114000,,,,8304.82,,
1568562808000,,,,4930.87,,
1568630407000,,,,8283.31,,
1568696458000,,,,2882.41,,
1568764187000,,,,16051.84,,
1568830698000,,,,33985.87,,
1568898597000,,,,56266.43,,
1568967137000,,,,43006.52,,
1569034094000,,,,38428.43,,
1569100750000,,,,31602.60,,
1569168482000,,,,40135.21,,
1569236030000,,,,64623.66,,
1569303544000,,,,42140.28,,
1569371996000,,,,24918.65,,
1569439704000,,,,18409.04,,
1569507924000,,,1952.08,5217.55,,
1569575662000,,,13035.02,,,
1569642495000,,,13486.89,,,
1569709939000,,,2011.63,,,
1569777994000,,,15492.38,,,
1569845721000,,,17104.74,,,
1569912741000,,,1429.29,,,
1569979950000,,,7469.45,,,
1570047984000,,,44025.12,,,
