timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,Other
1529385239000,,,,,
1529459855000,,,14583.50,,
1529534480000,,,50130.35,,
1529607759000,,,34034.73,,
1529682434000,,,44463.57,,
1529756296000,,,32342.91,,
1529828276000,,,6179.70,,
1529902416000,,,17642.85,,
1529979078000,,,6957.80,,
1530054421000,,,2511.04,,
1530128282000,,,2292.35,,
1530203197000,,,1694.98,,
1530278431000,,,13511.74,,
1530351013000,,,24779.11,,
1530426268000,,,11275.48,,
1530499615000,,,4058.26,,
1530572217000,,,1177.91,,
1530646642000,,,2467.44,,
1530720604000,,,3374.07,,
1530794550000,,,1552.76,,
1530868977000,,,5915.01,,
1530942968000,,,24636.88,,
1531017892000,,,2608.06,,
1531093254000,,,8136.40,,
1531167486000,,,1326.75,,
1531241905000,,,,,
1531316279000,,,,,
1531387780000,,,4967.08,,
1531459813000,,,14282.90,,
1531532086000,,,68532.87,,
1531603912000,,,78211.41,,
1531675397000,,,10620.06,,
1531748307000,,,81731.03,,
1531822417000,,,48280.49,,
1531896343000,,,101911.15,,
1531971151000,,,85002.77,,
1532045631000,,,29524.18,,
1532118564000,,,62672.90,,
1532191928000,,,57054.89,,
1532264894000,,,32049.17,,
1532336677000,,,17426.10,,
1532411124000,,,518809.85,,
1532485297000,,,99672.50,,
1532558514000,,,74684.59,,
1532632522000,,,41274.52,,
1532706031000,,,112599.10,,
1532778335000,,,10366.06,,
1532849626000,,,2201.84,,
1532921962000,,,12209.77,,
1532994160000,,,23494.12,,
1533067467000,,,25100.32,,
1533141286000,,,34716.79,,
1533214941000,,,13611.19,,
1533288091000,,,10608.39,,
1533360489000,,,21034.02,,
1533432998000,,,8140.26,,
1533505953000,,,14845.06,,
1533578575000,,,3420.40,,
1533651925000,,,45639.21,,
1533724916000,,,20247.00,,
1533797508000,,,38177.66,,
1533870537000,,,14048.54,,
1533943288000,,,14845.26,,
1534016212000,,,499681.37,,
1534090711000,,,5151.65,,
1534163628000,,,9442.32,,
1534236905000,,,78356.37,,
1534309134000,,,54052.17,,
1534381971000,,,36042.66,,
1534454722000,,,15509.67,,
1534527690000,,,4073.27,,
1534602524000,,,20763.83,,
1534675224000,,,24521.08,,
1534747701000,,,22800.59,,
1534820720000,,,11605.36,,
1534892931000,,,21597.89,,
1534965694000,,,12283.31,,
1535039951000,,,12155.03,,
1535112747000,,,21991.35,,
1535185292000,,,1214.76,,
1535257864000,,,3877.62,,
1535331135000,,,4968.53,,
1535403660000,,,8459.48,,
1535477339000,,,7807.29,,
1535550907000,,,16147.23,,
1535623054000,,,3833.29,,
1535695540000,,,7381.62,,
1535768227000,,,3485.54,,
1535842094000,,,2143.61,,
1535914482000,,,2581.83,,
1535987210000,,,2746.39,,
1536059758000,,,2337.58,,
1536132247000,,,5257.32,,
1536204432000,,,29588.51,,
1536276091000,,,8332.63,,
1536348963000,,,15634.03,,
