timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1535842094000,,,,,,
1535914482000,,,,,8.68,
1535987210000,,,,,3462.05,
1536059758000,,,,,80.47,
1536132247000,,,,,7.53,
1536204432000,,,,,11425.24,
1536276091000,,,,,1911.96,
1536348963000,,,,,823.85,
1536421628000,,,,,36.25,
1536495403000,,,,,4446.11,
1536568351000,,,,,892.69,
1536639507000,,,,,516.50,
1536711510000,,,,,651.64,
1536783125000,,,,,3087.29,
1536854753000,,,,,4039.06,
1536925887000,,,,,4805.93,
1536997175000,,,,,3555.60,
1537069009000,,,,,4697.26,
1537139381000,,,,,1167.10,
1537210708000,,,,,2186.54,
1537282705000,,,,,2424.73,
1537353835000,,,,,791.74,
1537424834000,,,,,,
1537497361000,,,,,1108.28,
1537568218000,,,,,4948.71,
1537639728000,,,,,2788.07,
1537710354000,,,,,807.04,
1537781366000,,,,,787.70,
1537852317000,,,,,2627.02,
1537922897000,,,,,2559.85,
1537993834000,,,,,881.56,
1538065170000,,,,,,
1538135659000,,,,,1536.65,
1538207020000,,,,,765.74,
1538277094000,,,,,867.37,
1538348235000,,,,,1088.17,
1538418856000,,,,,,
1538489640000,,,,,,
1538560179000,,,,,609.55,
1538631256000,,,,,,
1538700722000,,,,,,
1538771727000,,,,,,
1538841320000,,,,,,
1538911026000,,,,,,
1538980216000,,,,,,
1539049430000,,,,,845.45,
1539120813000,,,,,3.09,
1539190730000,,,,,,
1539260859000,,,,,3580.23,
1539330275000,,,,,1145.64,
1539400992000,,,,,,
1539470509000,,,,,,
1539541019000,,,,,,
1539611779000,,,,,6566.64,
1539682267000,,,,,943.34,
1539752649000,,,,,2749.74,
1539822973000,,,,,242.66,
1539893301000,,,,,128.67,
1539964665000,,,,,116.31,
1540035461000,,,,,,
1540105380000,,,,,,
1540175783000,,,,,,
1540247628000,,,,,,
1540317582000,,,,,0.88,
1540388140000,,,,,,
1540458691000,,,,,,
1540528530000,,,,,,
1540599331000,,,,,,
1540669979000,,,,,,
1540740577000,,,,,,
1540812281000,,,,,,
1540882459000,,,,,0.91,
1540953530000,,,,,,
1541023512000,,,,,,
1541094934000,,,,,8.38,
1541166376000,,,,,766.11,
1541237446000,,,,,,
1541307140000,,,,,,
1541378245000,,,,,973.47,
