timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1544433268000,,,,,829.47,
1544503865000,,,,,,
1544576147000,,,,,,
1544647316000,,,,,,
1544718309000,,,,,1309.60,
1544789693000,,,,,2559.89,
1544860802000,,,,,3.56,
1544931651000,,,,,235.60,
1545003100000,,,,,386.62,
1545076575000,,,,,419.39,
1545151038000,,,,,,
1545224266000,,,,,,
1545298309000,,,,,2797.64,
1545371765000,,,,,104.23,
1545444975000,,,,,3531.75,
1545518580000,,,,,360.86,
1545592165000,,,,,667.30,
1545664945000,,,,,540.58,
1545737520000,,,,,437.06,
1545810031000,,,,,110.25,
1545883479000,,,,,,
1545956158000,,,,,430.51,
1546029906000,,,,,521.39,
1546103201000,,,,,1066.08,
1546175667000,,,,,1088.76,
1546247915000,,,,,844.59,
1546320878000,,,,,1737.28,
1546394518000,,,,,,
1546466952000,,,,,298.30,
1546544000000,,,,,144.88,
1546622719000,,,,,280.14,
1546699391000,,,,,879.35,
1546776424000,,,,,134.60,
1546854270000,,,,,95.78,
1546931422000,,,,,1427.51,
1547008514000,,,,,230.88,
1547086233000,,,,,612.46,
1547163262000,,,,,650.32,
1547240860000,,,,,,
1547318473000,,,,,547.48,
1547396030000,,,,,,
1547472692000,,,,,1866.29,
1547549533000,,,,,,
1547626847000,,,,,,
1547704633000,,,,,,
1547781728000,,,,,,
1547859045000,,,,,4088.90,
1547934719000,,,,,879.07,
1548012002000,,,,,,
1548095978000,,,,,520.94,
1548180548000,,,,,443.97,
1548266597000,,,,,15.28,
1548351788000,,,,,33.38,
1548436981000,,,,,932.08,
1548521909000,,,,,71.64,
1548607305000,,,,,3400.29,
1548695090000,,216.35,,,,
1548784331000,,2133.19,,,,
1548872168000,555.15,,,,,
1548959406000,391.89,,,,,
1549048111000,106.96,,,,,
1549136870000,227.31,,,,,
1549225465000,57.58,,,,,
1549312025000,0.90,,,,,
1549400397000,,,,,,
1549488758000,10.95,,,,,
1549576572000,3995.49,,,,,
1549664587000,,,,,,
1549752194000,119.32,,,,,
1549853106000,,,,,,
1549954624000,,,,,,
1550057114000,16.43,,,,,
1550160727000,2019.29,,,,,
1550264379000,9.50,,,,,
1550367666000,,,,,,
1550471025000,1468.08,,,,,
1550573262000,53.58,,,,,
1550675116000,35.16,,,,,
1550776436000,406.00,,,,,
1550878296000,,,,,,
1550978228000,,,,,,
1551078586000,781.37,,,,,
1551181750000,520.62,,,,,
1551281880000,1701.80,,,,,
1551383524000,2818.99,,,,,
1551459490000,623.41,,,,,
1551527005000,2617.11,,,,,
1551595407000,349.77,,,,,
1551662535000,791.04,,,,,
1551730739000,604.52,,,,,
1551798808000,,,,,,
1551865512000,2051.84,,,,,
1551932302000,,,,,,
1551999434000,25.98,,,,,
1552066766000,,,,,,
1552134613000,1200.19,,,,,
1552201544000,5.13,,,,,
1552268725000,,,,,,
1552336045000,221.49,,,,,
1552403003000,964.57,,,,,
1552470545000,204.56,,,,,
1552537130000,177.28,,,,,
1552605435000,0.22,,,,,
1552671597000,1445.16,,,,,
1552738081000,,,,,,
1552805598000,,,,,,
1552872817000,,,,,,
1552940619000,131.82,,,,,
1553008742000,265.88,,,,,
1553075047000,,,,,,
1553142018000,,,,,,
1553209653000,109.89,,,,,
1553277395000,174.63,,,,,
1553344849000,346.17,,,,,
1553411888000,,,,,,
1553478679000,257.16,,,,,
1553546051000,,,,,,
1553614241000,107.82,,,,,
1553681868000,436.71,,,,,
1553749152000,,,,,,
1553816450000,,,,,,
1553884334000,715.85,,,,,
1553953102000,,,,,,
1554019932000,102.99,,,,,
1554086578000,118.39,,,,,
1554153946000,383.60,,,,,
1554222678000,468.73,,,,,
1554290288000,366.57,,,,,
1554358137000,240.54,,,,,
1554425436000,152.36,,,,,
1554493384000,37.24,,,,,
1554559454000,105.89,,,,,
1554626505000,8.20,,,,,
1554693632000,36.01,,,,,
1554760411000,398.40,,,,,
1554827345000,48.52,,,,,
1554894627000,,,,,,
1554961787000,44.63,,,,,
1555029655000,1548.31,,,,,
1555096914000,1138.46,,,,,
1555163830000,64.18,,,,,
1555230712000,44.92,,,,,
1555297496000,246.87,,,,,
1555364629000,101.75,,,,,
1555431616000,283.87,,,,,
1555500111000,83.42,,,,,
1555566912000,,,,,,
1555634415000,65.58,,,,,
1555701653000,582.89,,,,,
1555769476000,,,,,,
1555837014000,15.94,,,,,
1555904097000,437.06,,,,,
1555970540000,12.34,,,,,
1556038531000,588.45,,,,,
1556107407000,720.17,,,,,
1556173928000,191.10,,,,,
1556241200000,,,,,,
1556308450000,658.95,,,,,
1556374991000,830.88,,,,,
1556442410000,8665.87,,,,,
1556509346000,5888.96,,,,,
1556576806000,3590.97,,,,,
1556643967000,1158.43,,,,,
1556711534000,6.60,,,,,
1556778136000,319.47,,,,,
1556845234000,623.12,,,,,
1556913235000,495.69,,,,,
1556979262000,340.74,,,,,
1557047080000,429.86,,,,,
1557114439000,1062.52,,,,,
1557182260000,213.75,,,,,
1557249608000,264.67,,,,,
1557318081000,1437.76,,,,,
1557385675000,322.44,,,,,
1557453624000,1851.76,,,,,
1557521031000,41.55,,,,,
1557588222000,26.05,,,,,
1557655069000,502.24,,,,,
1557722567000,303.54,,,,,
1557790675000,,,,,,
1557857642000,476.85,,,,,
1557924398000,818.55,,,,,
1557992058000,,,,,,
1558059268000,,,,,,
1558126732000,493.10,,,,,
1558194179000,3.43,,,,,
1558262228000,20.81,,,,,
1558329711000,20.84,,,,,
1558397321000,156.36,,,,,
1558466162000,335.13,,,,,
1558533192000,,,,,,
1558601405000,,,,,,
1558669169000,851.71,,,,,
1558736680000,345.12,,,,,
1558803191000,,,,,,
1558871016000,434.29,,,,,
1558937464000,,,,,,
1559004601000,420.88,,,,,
1559072957000,446.10,,,,,
1559139434000,354.55,,,,,
1559206701000,,,,,,
1559274975000,178.26,,,,,
1559341699000,544.91,,,,,
1559409902000,14.16,,,,,
1559477256000,,,,,,
1559545066000,178.66,,,,,
1559613008000,181.12,,,,,
1559680478000,,,,,,
1559748180000,,,,,,
1559815480000,531.59,,,,,
1559882780000,,,,,,
1559950737000,462.79,,,,,
1560018665000,417.16,,,,,
1560086804000,,,,,,
1560153643000,,,,,,
1560221421000,472.22,,,,,
1560289199000,,,,,,
1560356878000,,,,,,
1560423930000,,,,,,
1560491307000,14.00,,,,,
1560558991000,,,,,,
1560626789000,5783.12,,,,,
1560694377000,0.00,,,,,
1560761916000,550.38,,,,,
1560829590000,311.07,,,,,
1560897457000,,,,,,
1560964413000,472.25,,,,,
1561032579000,1352.58,,,,,
1561100149000,1256.48,,,,,
1561168282000,,,,,,
1561234762000,310.82,,,,,
1561302398000,,,,,,
1561369418000,,,,,,
1561436953000,425.18,,,,,
1561504004000,1992.88,,,,,
1561570799000,162.29,,,,,
1561638755000,523.08,,,,,
1561706755000,,,,,,
1561774045000,481.30,,,,,
1561840989000,430.88,,,,,
1561907952000,211.41,,,,,
1561975491000,147.53,,,,,
1562042620000,566.49,,,,,
1562110262000,193.49,,,,,
1562178137000,5469.04,,,,,
1562245083000,1776.14,,,,,
1562312263000,144.34,,,,,
1562380043000,18.15,,,,,
1562446275000,593.59,,,,,
1562513829000,2221.78,,,,,
1562580710000,,,,,,
1562647935000,75.56,,,,,
1562714668000,551.70,,,,,
1562782053000,,,,,,
1562848961000,,,,,,
1562916876000,,,,,,
1562984792000,,,,,,
1563051887000,,,,,,
1563118325000,301.18,,,,,
1563185341000,449.82,,,,,
1563253666000,213.33,,,,,
1563322130000,643.76,,,,,
1563390506000,222.09,,,,,
1563456683000,,,,,,
1563524083000,3358.34,,,,,
1563591824000,,,,,,
1563657984000,736.48,,,,,
1563725454000,314.39,,,,,
1563792449000,342.44,,,,,
1563858874000,120.07,,,,,
1563925785000,,,,223.73,,
1563992752000,,,,115.41,,
1564060720000,,,,857.28,,
1564128623000,,,,,,
1564194770000,,,,4378.69,,
1564261351000,,,,9.30,,
1564329190000,,,,355.05,,
1564395991000,,,,1452.47,,
1564463477000,,,,,,
1564530020000,,,,,,
1564597821000,,,,,,
1564665039000,,,,184.21,,
1564732022000,,,,2518.49,,
1564799107000,,,,197.57,,
1564865751000,,,,290.43,,
1564932781000,,,,5.73,,
1564999286000,,,,480.80,,
1565066439000,,,,145.22,,
1565133760000,,,,,,
1565200774000,,,,,,
1565267861000,,,,,,
1565334762000,,,,4.57,,
1565401917000,,,,,,
1565468754000,,,,95.91,,
1565536629000,,,,,,
1565603145000,,,,,,
1565669720000,,,,175.88,,
1565737101000,,,,477.51,,
1565803734000,,,,,,
1565871010000,,,,818.97,,
1565938594000,,,,509.09,,
1566005643000,,,,658.08,,
1566071734000,,,,264.99,,
1566139968000,,,,,,
1566206924000,,,,,,
1566273958000,,,,,,
1566340899000,,,,0.70,,
1566408719000,,,,,,
1566474986000,,,,,,
1566542876000,,,,,,
1566609532000,,,,,,
1566677699000,,,,,,
1566744845000,,,,,,
1566811311000,,,,,,
1566879172000,,,,,,
1566946162000,,,,662.77,,
1567013670000,,,,324.67,,
1567080503000,,,,1495.58,,
1567147214000,,,,100.88,,
1567214663000,,,,,,
1567281961000,,,,,,
1567349460000,,,,,,
1567416716000,,,,1430.80,,
1567484031000,,,,806.56,,
1567551463000,,,,,,
1567619231000,,,,558.69,,
1567685589000,,,,,,
1567753902000,,,,,,
1567820847000,,,,,,
1567887785000,,,,,,
1567955110000,,,,456.56,,
1568023141000,,,,,,
1568089878000,,,,260.66,,
1568157833000,,,,27.00,,
1568225074000,,,,,,
1568292523000,,,,,,
1568360055000,,,,66.27,,
1568427970000,,,,200.24,,
1568495114000,,,,,,
1568562808000,,,,,,
1568630407000,,,,830.92,,
1568696458000,,,,3134.64,,
1568764187000,,,,2188.44,,
1568830698000,,,,517.77,,
1568898597000,,,,1122.42,,
1568967137000,,,,174.06,,
1569034094000,,,,1809.26,,
1569100750000,,,,,,
1569168482000,,,,44.33,,
1569236030000,,,,696.78,,
1569303544000,,,,262.97,,
1569371996000,,,,1483.95,,
1569439704000,,,,,,
1569507924000,,,,293.45,,
1569575662000,,,3366.17,,,
1569642495000,,,1782.40,,,
1569709939000,,,1190.44,,,
1569777994000,,,264.55,,,
1569845721000,,,,,,
1569912741000,,,649.88,,,
1569979950000,,,2844.92,,,
1570047984000,,,2737.10,,,
