timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1529385239000,,,,,,
1529459855000,,,1206.06,,,
1529534480000,,,5158.38,,,
1529607759000,,,2807.82,,,
1529682434000,,,10188.41,,,
1529756296000,,,10673.94,,,
1529828276000,,,7924.25,,,
1529902416000,,,10719.37,,,
1529979078000,,,13128.47,,,
1530054421000,,,11124.15,,,
1530128282000,,,8584.70,,,
1530203197000,,,2065.54,,,
1530278431000,,,8762.87,,,
1530351013000,,,9077.34,,,
1530426268000,,,11982.17,,,
1530499615000,,,10468.19,,,
1530572217000,,,2700.79,,,
1530646642000,,,23632.35,,,
1530720604000,,,7364.17,,,
1530794550000,,,4709.57,,,
1530868977000,,,7373.30,,,
1530942968000,,,2876.92,,,
1531017892000,,,2957.35,,,
1531093254000,,,1102.43,,,
1531167486000,,,933.36,,,
1531241905000,,,,,,
1531316279000,,,,,,
1531387780000,,,1091.09,,,
1531459813000,,,7845.87,,,
1531532086000,,,804.30,,,
1531603912000,,,1125.63,,,
1531675397000,,,418.45,,,
1531748307000,,,1743.98,,,
1531822417000,,,5383.76,,,
1531896343000,,,16978.50,,,
1531971151000,,,28150.53,,,
1532045631000,,,13185.08,,,
1532118564000,,,11460.98,,,
1532191928000,,,6015.29,,,
1532264894000,,,11076.43,,,
1532336677000,,,19580.28,,,
1532411124000,,,4256.61,,,
1532485297000,,,43575.84,,,
1532558514000,,,37075.53,,,
1532632522000,,,9283.69,,,
1532706031000,,,19836.26,,,
1532778335000,,,3752.70,,,
1532849626000,,,4543.17,,,
1532921962000,,,6865.86,,,
1532994160000,,,7812.34,,,
1533067467000,,,16931.84,,,
1533141286000,,,7906.03,,,
1533214941000,,,4211.84,,,
1533288091000,,,10310.54,,,
1533360489000,,,5601.09,,,
1533432998000,,,10125.40,,,
1533505953000,,,4686.98,,,
1533578575000,,,7701.89,,,
1533651925000,,,7570.42,,,
1533724916000,,,3262.23,,,
1533797508000,,,1407.92,,,
1533870537000,,,2032.67,,,
1533943288000,,,3058.95,,,
1534016212000,,,19354.11,,,
1534090711000,,,4101.21,,,
1534163628000,,,7610.12,,,
1534236905000,,,30259.64,,,
1534309134000,,,45065.78,,,
1534381971000,,,8005.74,,,
1534454722000,,,11421.76,,,
1534527690000,,,25190.42,,,
1534602524000,,,43102.34,,,
1534675224000,,,16095.93,,,
1534747701000,,,14114.57,,,
1534820720000,,,15077.53,,,
1534892931000,,,8835.57,,,
