timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1538348235000,,,,,327.72,
1538418856000,,,,,5681.45,
1538489640000,,,,,1973.21,
1538560179000,,,,,181.51,
1538631256000,,,,,7706.59,
1538700722000,,,,,1295.82,
1538771727000,,,,,965.92,
1538841320000,,,,,162.93,
1538911026000,,,,,472.58,
1538980216000,,,,,6187.95,
1539049430000,,,,,304.14,
1539120813000,,,,,847.83,
1539190730000,,,,,163.37,
1539260859000,,,,,3315.01,
1539330275000,,,,,2849.21,
1539400992000,,,,,,
1539470509000,,,,,152.13,
1539541019000,,,,,8.88,
1539611779000,,,,,2906.73,
1539682267000,,,,,1731.31,
1539752649000,,,,,23.83,
1539822973000,,,,,1.02,
1539893301000,,,,,76.33,
1539964665000,,,,,476.18,
1540035461000,,,,,912.98,
1540105380000,,,,,,
1540175783000,,,,,1065.99,
1540247628000,,,,,1060.79,
1540317582000,,,,,545.02,
1540388140000,,,,,1576.69,
1540458691000,,,,,1717.51,
1540528530000,,,,,2292.41,
1540599331000,,,,,2110.35,
1540669979000,,,,,3503.09,
1540740577000,,,,,2444.56,
1540812281000,,,,,308.68,
1540882459000,,,,,1529.57,
1540953530000,,,,,7.00,
1541023512000,,,,,1.05,
1541094934000,,,,,175.04,
1541166376000,,,,,2738.24,
1541237446000,,,,,1005.17,
1541307140000,,,,,,
1541378245000,,,,,855.12,
1541449770000,,,,,1791.74,
1541521033000,,,,,1307.88,
1541592294000,,,,,485.26,
1541662439000,,,,,166.99,
1541733218000,,,,,,
1541804044000,,,,,6402.77,
1541874538000,,,,,,
1541945087000,,,,,,
1542016384000,,,,,158.80,
1542085646000,,,,,7.26,
1542156560000,,,,,344.51,
1542228035000,,,,,589.02,
1542298725000,,,,,920.02,
1542368660000,,,,,6573.99,
1542440006000,,,,,1858.32,
1542510859000,,,,,365.54,
1542580287000,,,,,4.13,
1542652239000,,,,,3284.47,
1542723747000,,,,,22809.16,
1542795271000,,,,,7747.86,
1542866477000,,,,,3124.46,
1542936877000,,,,,4586.93,
1543007269000,,,,,4595.42,
1543077801000,,,,,6039.65,
1543148698000,,,,,12906.37,
1543218413000,,,,,1593.21,
1543289948000,,,,,1693.46,
1543362296000,,,,,3375.87,
1543434172000,,,,,1076.94,
1543504581000,,,,,1720.32,
1543575859000,,,,,3575.51,
1543646812000,,,,,2595.85,
1543718667000,,,,,970.06,
1543789997000,,,,,990.18,
1543862329000,,,,,1473.29,
1543932926000,,,,,627.62,
1544005220000,,,,,635.01,
1544076879000,,,,,999.97,
1544148198000,,,,,5245.36,
1544220287000,,,,,14584.70,
1544291964000,,,,,6937.32,
1544363331000,,,,,6746.82,
1544433268000,,,,,4885.03,
1544503865000,,,,,11620.97,
1544576147000,,,,,7719.40,
1544647316000,,,,,8469.34,
1544718309000,,,,,4471.96,
1544789693000,,,,,3207.99,
1544860802000,,,,,461.30,
1544931651000,,,,,21629.19,
1545003100000,,,,,3810.47,
1545076575000,,,,,4290.95,
1545151038000,,,,,5937.45,
1545224266000,,,,,9132.81,
1545298309000,,,,,13824.73,
1545371765000,,,,,7428.60,
1545444975000,,,,,2170.82,
1545518580000,,,,,3396.27,
1545592165000,,,,,9811.36,
1545664945000,,,,,17674.14,
1545737520000,,,,,12704.83,
1545810031000,,,,,5858.20,
1545883479000,,,,,6016.41,
1545956158000,,,,,4733.51,
1546029906000,,,,,6445.94,
1546103201000,,,,,3889.43,
1546175667000,,,,,1969.91,
1546247915000,,,,,2395.66,
1546320878000,,,,,2567.79,
1546394518000,,,,,2899.70,
1546466952000,,,,,6370.20,
1546544000000,,,,,,
1546622719000,,,,,2370.12,
1546699391000,,,,,3631.26,
1546776424000,,,,,1045.42,
1546854270000,,,,,2551.80,
1546931422000,,,,,1164.36,
1547008514000,,,,,4654.42,
1547086233000,,,,,237.17,
1547163262000,,,,,2664.28,
1547240860000,,,,,61.44,
1547318473000,,,,,,
1547396030000,,,,,694.53,
1547472692000,,,,,1272.00,
1547549533000,,,,,1318.05,
1547626847000,,,,,1480.36,
1547704633000,,,,,998.46,
1547781728000,,,,,489.58,
1547859045000,,,,,217.83,
1547934719000,,,,,1600.01,
1548012002000,,,,,2647.10,
1548095978000,,,,,435.82,
1548180548000,,,,,32.31,
1548266597000,,,,,671.55,
1548351788000,,,,,1409.14,
1548436981000,,,,,2409.10,
1548521909000,,,,,3335.35,
1548607305000,,,,,3574.48,
1548695090000,,5315.86,,,,
1548784331000,,620.35,,1380.63,,
1548872168000,,,,217.60,,
1548959406000,,,,1404.05,,
1549048111000,,,,8657.28,,
1549136870000,,,,11784.76,,
1549225465000,,,,3012.60,,
1549312025000,,,,10.76,,
1549400397000,,,,1066.53,,
1549488758000,,,,5928.86,,
1549576572000,,,,1888.07,,
1549664587000,,,,1543.56,,
1549752194000,,,,4143.15,,
1549853106000,,,,1707.74,,
1549954624000,,,,2574.32,,
1550057114000,,,,1177.91,,
1550160727000,,,,823.72,,
1550264379000,,,,5655.07,,
1550367666000,,,,835.60,,
1550471025000,,,,2932.11,,
1550573262000,,,,1240.06,,
1550675116000,,,,827.05,,
1550776436000,,,,3712.94,,
1550878296000,,,,1773.34,,
1550978228000,,,,1807.42,,
1551078586000,,,,3233.01,,
1551181750000,,,,2682.32,,
1551281880000,,,,1475.63,,
1551383524000,,,,2322.41,,
1551459490000,,,,264.94,,
1551527005000,,,,665.95,,
1551595407000,,,,742.39,,
1551662535000,,,,3617.87,,
1551730739000,,,,2431.49,,
1551798808000,,,,4514.41,,
1551865512000,,,,1676.74,,
1551932302000,,,,1275.74,,
1551999434000,,,,1661.45,,
1552066766000,,,,2156.50,,
1552134613000,,,,8306.13,,
1552201544000,,,,6923.37,,
1552268725000,,,,3847.41,,
1552336045000,,,,5103.44,,
1552403003000,,,,3755.76,,
1552470545000,,,,3177.48,,
1552537130000,,,,2663.18,,
1552605435000,,,,3110.16,,
1552671597000,,,,3336.01,,
1552738081000,,,,2251.63,,
1552805598000,,,,1385.15,,
1552872817000,,,,4219.63,,
1552940619000,,,,456.83,,
1553008742000,,,,456.22,,
1553075047000,,,,898.87,,
1553142018000,,,,,,
1553209653000,,,,319.81,,
1553277395000,,,,1196.86,,
1553344849000,,,,2014.57,,
1553411888000,,,,364.86,,
1553478679000,,,,260.48,,
1553546051000,,,,694.66,,
1553614241000,,,,455.15,,
1553681868000,,,,45451.55,,
1553749152000,,,,1603.42,,
1553816450000,,,,4357.39,,
1553884334000,,,,4087.69,,
1553953102000,,,,4023.35,,
1554019932000,,,,1396.83,,
1554086578000,,,,1051.41,,
1554153946000,,,,3461.99,,
1554222678000,,,,7344.92,,
1554290288000,,,,10446.65,,
1554358137000,,,,6773.98,,
1554425436000,,,,9825.31,,
1554493384000,,,,4371.35,,
1554559454000,,,,1624.66,,
1554626505000,,,,2996.39,,
1554693632000,,,,6335.52,,
1554760411000,,,,19226.33,,
1554827345000,,,,3839.29,,
1554894627000,,,,4009.23,,
1554961787000,,,,5868.79,,
1555029655000,,,,12116.57,,
1555096914000,,,,12406.50,,
1555163830000,,,,2195.38,,
1555230712000,,,,2765.62,,
1555297496000,,,,8181.45,,
1555364629000,,,,3114.19,,
1555431616000,,,,8879.85,,
1555500111000,,,,2189.97,,
1555566912000,,,,1232.86,,
1555634415000,,,,729.71,,
1555701653000,,,,329.43,,
1555769476000,,,,5393.69,,
1555837014000,,,,36.78,,
1555904097000,,,,1192.84,,
1555970540000,,,,799.20,,
1556038531000,,,,5296.20,,
1556107407000,,,,2470.75,,
1556173928000,,,,2147.18,,
1556241200000,,,,2833.37,,
1556308450000,,,,2734.50,,
1556374991000,,,,1575.58,,
1556442410000,,,,4123.71,,
1556509346000,,,,3306.11,,
1556576806000,,,,2712.76,,
1556643967000,,,,528.13,,
1556711534000,,,,2896.03,,
1556778136000,,,,2088.44,,
1556845234000,,,,2032.40,,
1556913235000,,,,4777.81,,
1556979262000,,,,5566.39,,
1557047080000,,,,10677.62,,
1557114439000,,,,3154.94,,
1557182260000,,,,4733.16,,
1557249608000,,,,2285.20,,
1557318081000,,,,2305.70,,
1557385675000,,,,1116.72,,
1557453624000,,,,4600.58,,
1557521031000,,,,1787.65,,
1557588222000,,,,6111.68,,
1557655069000,,,,4777.90,,
1557722567000,,,,3303.51,,
1557790675000,,,,7257.84,,
1557857642000,,,,7965.24,,
1557924398000,,,,6835.98,,
1557992058000,,,,2886.02,,
1558059268000,,,,5902.02,,
1558126732000,,,,2546.13,,
1558194179000,,,,3228.31,,
1558262228000,,,,2166.90,,
1558329711000,,,,3737.27,,
1558397321000,,,,3337.32,,
1558466162000,,,,4288.69,,
1558533192000,,,,12880.54,,
1558601405000,,,,1152.98,,
1558669169000,,,,2947.04,,
1558736680000,,,,5806.62,,
1558803191000,,,,4818.89,,
1558871016000,,,,2248.09,,
1558937464000,,,,5594.69,,
1559004601000,,,,9021.46,,
1559072957000,,,,5168.31,,
1559139434000,,,,1773.33,,
1559206701000,,,,4839.79,,
1559274975000,,,,3117.11,,
1559341699000,,,,13348.01,,
1559409902000,,,,12049.84,,
1559477256000,,,,70162.93,,
1559545066000,,,,85824.37,,
1559613008000,,,,70487.61,,
1559680478000,,,,11436.56,,
1559748180000,,,,1339.55,,
1559815480000,,,,14962.71,,
1559882780000,,,,4677.74,,
1559950737000,,,,14057.49,,
1560018665000,,,,1577.08,,
1560086804000,,,,5444.33,,
1560153643000,,,,3345.35,,
1560221421000,,,,686.04,,
1560289199000,,,,1111.17,,
1560356878000,,,,3457.39,,
1560423930000,,,,8435.12,,
1560491307000,,,,3205.46,,
1560558991000,,,,6699.28,,
1560626789000,,,,8940.74,,
1560694377000,,,,4017.94,,
1560761916000,,,,1550.78,,
1560829590000,,,,377.69,,
1560897457000,,,,13710.56,,
1560964413000,,,,23794.62,,
1561032579000,,,,522.14,,
1561100149000,,,,7167.65,,
1561168282000,,,,2757.86,,
1561234762000,,,,5247.76,,
1561302398000,,,,1421.44,,
1561369418000,,,,2473.30,,
1561436953000,,,,13904.73,,
1561504004000,,,,2699.08,,
1561570799000,,,,16552.42,,
1561638755000,,,,22050.39,,
1561706755000,,,,5720.49,,
1561774045000,,,,1870.45,,
1561840989000,,,,5168.71,,
1561907952000,,,,3410.09,,
1561975491000,,,,2117.14,,
1562042620000,,,,4992.45,,
1562110262000,,,,4240.88,,
1562178137000,,,,1503.60,,
1562245083000,,,,6755.49,,
1562312263000,,,,1482.67,,
1562380043000,,,,1115.02,,
1562446275000,,,,445.25,,
1562513829000,,,,297.34,,
1562580710000,,,,1286.32,,
1562647935000,,,,7278.49,,
1562714668000,,,,7484.00,,
1562782053000,,,,2501.99,,
1562848961000,,,,3139.36,,
1562916876000,,,,1705.01,,
1562984792000,,,,5387.53,,
1563051887000,,,,3389.70,,
1563118325000,,,,3420.05,,
1563185341000,,,,5063.39,,
1563253666000,,,,3384.04,,
1563322130000,,,,6136.06,,
1563390506000,,,,4711.41,,
1563456683000,,,,7489.00,,
1563524083000,,,,6495.36,,
1563591824000,,,,4178.05,,
1563657984000,,,,1791.60,,
1563725454000,,,,3399.94,,
1563792449000,,,,1594.95,,
1563858874000,,,,2469.04,,
1563925785000,449.02,,,,,
1563992752000,2443.91,,,,,
1564060720000,2933.84,,,,,
1564128623000,224.44,,,,,
1564194770000,2236.11,,,,,
1564261351000,8523.95,,,,,
1564329190000,794.50,,,,,
1564395991000,3007.82,,,,,
1564463477000,1840.62,,,,,
1564530020000,1554.54,,,,,
1564597821000,2162.40,,,,,
1564665039000,3110.87,,,,,
1564732022000,,,,,,
1564799107000,511.16,,,,,
1564865751000,4391.45,,,,,
1564932781000,1187.61,,,,,
1564999286000,307.87,,,,,
1565066439000,18337.87,,,,,
1565133760000,12179.51,,,,,
1565200774000,6849.33,,,,,
1565267861000,1581.78,,,,,
1565334762000,1639.61,,,,,
1565401917000,2488.31,,,,,
1565468754000,593.61,,,,,
1565536629000,3852.73,,,,,
1565603145000,2364.75,,,,,
1565669720000,425.51,,,,,
1565737101000,707.99,,,,,
1565803734000,2323.77,,,,,
1565871010000,4444.82,,,,,
1565938594000,485.97,,,,,
1566005643000,580.20,,,,,
1566071734000,,,,,,
1566139968000,386.03,,,,,
1566206924000,5438.33,,,,,
1566273958000,3927.24,,,,,
1566340899000,2129.67,,,,,
1566408719000,12084.79,,,,,
1566474986000,2457.41,,,,,
1566542876000,1650.61,,,,,
1566609532000,3230.07,,,,,
1566677699000,656.23,,,,,
1566744845000,285.96,,,,,
1566811311000,855.53,,,,,
1566879172000,,,,,,
1566946162000,434.86,,,,,
1567013670000,535.02,,,,,
1567080503000,12584.49,,,,,
1567147214000,3356.97,,,,,
1567214663000,363.43,,,,,
1567281961000,241.99,,,,,
1567349460000,602.33,,,,,
1567416716000,2887.47,,,,,
1567484031000,8503.64,,,,,
1567551463000,4207.14,,,,,
1567619231000,16139.60,,,,,
1567685589000,2184.83,,,,,
1567753902000,4515.71,,,,,
1567820847000,1990.76,,,,,
1567887785000,293.93,,,,,
1567955110000,1999.05,,,,,
1568023141000,5929.51,,,,,
1568089878000,1496.58,,,,,
1568157833000,1384.89,,,,,
1568225074000,1847.78,,,,,
1568292523000,2021.51,,,,,
1568360055000,549.90,,,,,
1568427970000,,,,,,
1568495114000,,,,,,
1568562808000,1410.26,,,,,
1568630407000,562.80,,,,,
1568696458000,3168.58,,,,,
1568764187000,4298.14,,,,,
1568830698000,6245.01,,,,,
1568898597000,289.63,,,,,
1568967137000,1315.31,,,,,
1569034094000,,,,,,
1569100750000,,,,,,
1569168482000,990.28,,,,,
1569236030000,,,,,,
1569303544000,3481.44,,,,,
1569371996000,6618.75,,,,,
1569439704000,3583.18,,,,,
1569507924000,483.63,,0.04,,,
1569575662000,,,1570.15,,,
1569642495000,,,1329.25,,,
1569709939000,,,1335.32,,,
1569777994000,,,709.81,,,
1569845721000,,,3653.99,,,
1569912741000,,,2298.14,,,
1569979950000,,,1192.66,,,
1570047984000,,,1215.07,,,
