timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1550776436000,,13974.03,,,,
1550878296000,,23641.34,,,,
1550978228000,,13028.31,,,,
1551078586000,,59588.84,,,,
1551181750000,,794406.98,,,,
1551281880000,,243423.79,,,,
1551383524000,,163527.07,,,,
1551459490000,,45025.77,,,,
1551527005000,,19558.21,,,,
1551595407000,,80867.63,,,,
1551662535000,,30359.71,,,,
1551730739000,,44367.05,,,,
1551798808000,,105385.70,,,,
1551865512000,,157280.75,,,,
1551932302000,,55054.75,,,,
1551999434000,,64652.01,,,,
1552066766000,,739738.11,,,,
1552134613000,,384064.30,,,,
1552201544000,,342816.98,,,,
1552268725000,,326165.66,,,,
1552336045000,,141877.93,,,,
1552403003000,,262814.76,,,,
1552470545000,,204067.07,,,,
1552537130000,,159028.60,,,,
1552605435000,,144949.15,,,,
1552671597000,,62562.62,,,,
1552738081000,,78754.77,,,,
1552805598000,,186327.66,,,,
1552872817000,,55857.94,,,,
1552940619000,,282491.67,,,,
1553008742000,,183045.23,,,,
1553075047000,,91301.62,,,,
1553142018000,,35604.44,,,,
1553209653000,,97730.60,,,,
1553277395000,,108995.73,,,,
1553344849000,,20088.65,,,,
1553411888000,,39436.68,,,,
1553478679000,,55337.56,,,,
1553546051000,,84085.37,,,,
1553614241000,,37131.68,,,,
1553681868000,,47743.10,,,,
1553749152000,,18301.70,,,,
1553816450000,,14579.64,,,,
1553884334000,,21560.05,,,,
1553953102000,,105478.61,,,,
1554019932000,,47321.38,,,,
1554086578000,,35333.53,,,,
1554153946000,,28352.30,,,,
1554222678000,,69583.93,,,,
1554290288000,,68777.00,,,,
1554358137000,,94768.26,,,,
1554425436000,,210217.70,,,,
1554493384000,,58860.01,,,,
1554559454000,,14940.98,,,,
1554626505000,,46519.86,,,,
1554693632000,,52611.94,,,,
1554760411000,,30106.33,,,,
1554827345000,,77888.13,,,,
1554894627000,,40812.94,,,,
1554961787000,,30795.43,,,,
1555029655000,,32486.01,,,,
1555096914000,,90364.91,,,,
1555163830000,,53995.46,,,,
1555230712000,,143225.61,,,,
1555297496000,,77565.62,,,,
1555364629000,,29926.11,,,,
1555431616000,,19309.00,,,,
1555500111000,,49977.81,,,,
1555566912000,,100647.27,,,,
1555634415000,,72397.73,,,,
1555701653000,,84879.77,,,,
1555769476000,,66555.00,,,,
1555837014000,,88708.14,,,,
1555904097000,,50520.43,,,,
1555970540000,,32969.46,,,,
1556038531000,,28018.77,,,,
1556107407000,,58862.95,,,,
1556173928000,,37018.52,,,,
1556241200000,,42304.35,,,,
1556308450000,,61605.04,,,,
1556374991000,,13643.37,,,,
1556442410000,,9368.03,,,,
1556509346000,,16738.58,,,,
1556576806000,,19674.62,,,,
1556643967000,,12689.04,,,,
1556711534000,,15667.80,,,,
1556778136000,,9511.01,,,,
1556845234000,,12989.35,,,,
1556913235000,,22001.24,,,,
1556979262000,,17869.06,,,,
1557047080000,,12164.29,,,,
1557114439000,,20266.12,,,,
1557182260000,,13859.48,,,,
1557249608000,,8370.34,,,,
1557318081000,,13814.50,,,,
1557385675000,,24641.49,,,,
1557453624000,,131273.16,,,,
1557521031000,,89762.83,,,,
1557588222000,,66615.19,,,,
1557655069000,,62387.49,,,,
1557722567000,,21801.96,,,,
1557790675000,,85214.08,,,,
1557857642000,,34854.91,,,,
1557924398000,,59264.58,,,,
1557992058000,,65609.68,,,,
1558059268000,,44965.78,,,,
1558126732000,,82676.39,,,,
1558194179000,,45309.40,,,,
1558262228000,,18286.69,,,,
1558329711000,,16097.68,,,,
1558397321000,,34472.95,,,,
1558466162000,,26895.22,,,,
1558533192000,,147829.71,,,,
1558601405000,,74278.28,,,,
1558669169000,,50807.25,,,,
1558736680000,,31065.40,,,,
1558803191000,,21215.59,,,,
1558871016000,,60381.44,,,,
1558937464000,,53619.59,,,,
1559004601000,,20332.42,,,,
1559072957000,,28161.67,,,,
1559139434000,,25409.81,,,,
1559206701000,,17985.31,,,,
1559274975000,,21089.13,,,,
1559341699000,,8740.99,,,,
1559409902000,,20963.91,,,,
1559477256000,,6876.15,,,,
1559545066000,,47729.57,,,,
1559613008000,,20545.64,,,,
1559680478000,,9976.44,,,,
1559748180000,,13020.14,,,,
1559815480000,,7255.23,,,,
1559882780000,,17462.34,,,,
1559950737000,,11977.99,,,,
1560018665000,,5580.58,,,,
1560086804000,,10946.67,,,,
1560153643000,,16695.23,,,,
1560221421000,,3473.27,,,,
1560289199000,,25901.28,,,,
1560356878000,,23136.63,,,,
1560423930000,,14385.18,,,,
1560491307000,,29979.84,,,,
1560558991000,,30020.93,,,,
1560626789000,,11054.40,,,,
1560694377000,,9409.52,,,,
1560761916000,,11146.63,,,,
1560829590000,,9312.29,,,,
1560897457000,,53057.41,,,,
1560964413000,,12187.37,,,,
1561032579000,,5571.58,,,,
1561100149000,,15952.02,,,,
1561168282000,,26489.81,,,,
1561234762000,,40371.59,,,,
1561302398000,,61681.31,,,,
1561369418000,,68383.14,,,,
1561436953000,,6265.62,,,,
1561504004000,,17555.64,,,,
1561570799000,,57874.09,,,,
1561638755000,,51144.42,,,,
1561706755000,,37251.21,,,,
1561774045000,,28422.06,,,,
1561840989000,,13685.48,,,,
1561907952000,,8375.45,,,,
1561975491000,,39826.59,,,,
1562042620000,,27466.13,,,,
1562110262000,,13858.22,,,,
1562178137000,,15793.75,,,,
1562245083000,,7186.91,,,,
1562312263000,,8032.25,,,,
1562380043000,,7546.18,,,,
1562446275000,,13700.82,,,,
1562513829000,,19901.24,,,,
1562580710000,,24977.04,,,,
1562647935000,,20611.16,,,,
1562714668000,,14100.62,,,,
1562782053000,,17516.21,,,,
1562848961000,,35881.29,,,,
1562916876000,,10632.81,,,,
1562984792000,,20537.15,,,,
1563051887000,,7445.51,,,,
1563118325000,,70732.95,,,,
1563185341000,,69329.27,,,,
1563253666000,,27411.11,,,,
1563322130000,,37416.45,,,,
1563390506000,,16445.66,,,,
1563456683000,,23701.55,,,,
1563524083000,,25201.80,,,,
1563591824000,,15437.39,,,,
1563657984000,,8306.15,,,,
1563725454000,,9690.70,,,,
1563792449000,,12009.32,,,,
1563858874000,,59425.90,,,,
1563925785000,,3268.72,,10289.14,,
1563992752000,,,,5370.39,,
1564060720000,,,,7334.76,,
1564128623000,,,,4187.54,,
1564194770000,,,,10661.58,,
1564261351000,,,,6228.90,,
1564329190000,,,,3069.58,,
1564395991000,,,,7069.77,,
1564463477000,,,,11314.51,,
1564530020000,,,,18532.11,,
1564597821000,,,,65537.34,,
1564665039000,,,,21541.54,,
1564732022000,,,,11068.31,,
1564799107000,,,,7166.63,,
1564865751000,,,,2838.83,,
1564932781000,,,,9481.52,,
1564999286000,,,,7163.78,,
1565066439000,,,,19959.05,,
1565133760000,,,,22228.05,,
1565200774000,,,,39602.33,,
1565267861000,,,,14415.42,,
1565334762000,,,,31983.97,,
1565401917000,,,,14488.03,,
1565468754000,,,,24308.75,,
1565536629000,,,,54771.64,,
1565603145000,,,,43971.48,,
1565669720000,,,,38684.40,,
1565737101000,,,,11655.83,,
1565803734000,,,,32883.83,,
1565871010000,,,,69136.64,,
1565938594000,,,,6511.34,,
1566005643000,,,,28731.84,,
1566071734000,,,,30033.30,,
1566139968000,,,,9879.00,,
1566206924000,,,,6621.65,,
1566273958000,,,,3768.47,,
1566340899000,,,,8198.91,,
1566408719000,,,,10679.78,,
1566474986000,,,,15050.86,,
1566542876000,,,,55918.18,,
1566609532000,,,,58894.58,,
1566677699000,,,,54358.38,,
1566744845000,,,,40816.53,,
1566811311000,,,,24051.96,,
1566879172000,,,,9144.15,,
1566946162000,,,,22161.55,,
1567013670000,,,,26732.72,,
1567080503000,,,,34665.39,,
1567147214000,,,,12753.31,,
1567214663000,,,,9217.53,,
1567281961000,,,,27198.86,,
1567349460000,,,,48230.54,,
1567416716000,,,,70810.04,,
1567484031000,,,,68450.73,,
1567551463000,,,,21519.94,,
1567619231000,,,,56927.83,,
1567685589000,,,,47843.59,,
1567753902000,,,,15817.79,,
1567820847000,,,,25668.41,,
1567887785000,,,,19779.16,,
1567955110000,,,,15267.74,,
1568023141000,,,,9504.36,,
1568089878000,,,,10115.31,,
1568157833000,,,,9107.07,,
1568225074000,,,,8116.43,,
1568292523000,,,,9875.93,,
1568360055000,,,,4448.61,,
1568427970000,,,,2605.29,,
1568495114000,,,,3118.62,,
1568562808000,,,,11338.03,,
1568630407000,,,,6569.90,,
1568696458000,,,,9240.77,,
1568764187000,,,,21202.80,,
1568830698000,,,,10767.34,,
1568898597000,,,,14320.87,,
1568967137000,,,,5949.12,,
1569034094000,,,,7174.99,,
1569100750000,,,,1551.03,,
1569168482000,,,,1338.44,,
1569236030000,,,,2024.81,,
1569303544000,,,,3179.49,,
1569371996000,,,,19791.41,,
1569439704000,,,,8166.50,,
1569507924000,,,,7547.16,3400.48,
1569575662000,,,,,12701.75,
1569642495000,,,,,7057.92,
1569709939000,,,,,22755.58,
1569777994000,,,,,8908.11,
1569845721000,,,,,5249.74,
1569912741000,,,,,19458.72,
1569979950000,,,,,26917.97,
1570047984000,,,,,3850.90,
1570116154000,,,,,15553.69,
