timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1545883479000,,,,,2458.78,
1545956158000,,,,,2016.07,
1546029906000,,,,,1058.66,
1546103201000,,,,,1217.14,
1546175667000,,,,,489.13,
1546247915000,,,,,269.07,
1546320878000,,,,,725.15,
1546394518000,,,,,691.25,
1546466952000,,,,,872.87,
1546544000000,,,,,609.52,
1546622719000,,,,,424.58,
1546699391000,,,,,694.17,
1546776424000,,,,,,
1546854270000,,,,,,
1546931422000,,,,,472.07,
1547008514000,,,,,0.10,
1547086233000,,,,,200.35,
1547163262000,,,,,914.04,
1547240860000,,,,,775.03,
1547318473000,,,,,223.55,
1547396030000,,,,,,
1547472692000,,,,,3678.74,
1547549533000,,,,,4084.27,
1547626847000,,,,,753.84,
1547704633000,,,,,2283.31,
1547781728000,,,,,3461.50,
1547859045000,,,,,681.67,
1547934719000,,,,,4.41,
1548012002000,,,,,9455.58,
1548095978000,,,,,858.17,
1548180548000,,,,,154.31,
1548266597000,,,,,2271.46,
1548351788000,,,,,695.92,
1548436981000,,,,,2912.18,
1548521909000,,,,,,
1548607305000,,,,,1400.58,
1548695090000,,5794.02,,,,
1548784331000,,600.80,,,,
1548872168000,,,,616.81,,
1548959406000,,,,93.58,,
1549048111000,,,,477.93,,
1549136870000,,,,4.07,,
1549225465000,,,,509.27,,
1549312025000,,,,,,
1549400397000,,,,16.02,,
1549488758000,,,,588.40,,
1549576572000,,,,228.30,,
1549664587000,,,,5963.20,,
1549752194000,,,,1085.23,,
1549853106000,,,,462.28,,
1549954624000,,,,470.59,,
1550057114000,,,,,,
1550160727000,,,,,,
1550264379000,,,,30.08,,
1550367666000,,,,25.15,,
1550471025000,,,,175.22,,
1550573262000,,,,3504.12,,
1550675116000,,,,,,
1550776436000,,,,865.03,,
1550878296000,,,,478.70,,
1550978228000,,,,26.94,,
1551078586000,,,,702.35,,
1551181750000,,,,267.22,,
1551281880000,,,,278.10,,
1551383524000,,,,,,
1551459490000,,,,,,
1551527005000,,,,,,
1551595407000,,,,258.07,,
1551662535000,,,,,,
1551730739000,,,,,,
1551798808000,,,,,,
1551865512000,,,,320.15,,
1551932302000,,,,,,
1551999434000,,,,401.75,,
1552066766000,,,,2078.65,,
1552134613000,,,,2401.72,,
1552201544000,,,,9855.86,,
1552268725000,,,,1085.16,,
1552336045000,,,,456.53,,
1552403003000,,,,418.48,,
1552470545000,,,,,,
1552537130000,,,,221.90,,
1552605435000,,,,0.08,,
1552671597000,,,,264.29,,
1552738081000,,,,,,
1552805598000,,,,,,
1552872817000,,,,13.16,,
1552940619000,,,,373.95,,
1553008742000,,,,,,
1553075047000,,,,274.29,,
1553142018000,,,,16.17,,
1553209653000,,,,,,
1553277395000,,,,218.17,,
1553344849000,,,,225.94,,
1553411888000,,,,18157.67,,
1553478679000,,,,6820.38,,
1553546051000,,,,3300.27,,
1553614241000,,,,2859.49,,
1553681868000,,,,10310.59,,
1553749152000,,,,4316.39,,
1553816450000,,,,677.76,,
1553884334000,,,,747.63,,
1553953102000,,,,978.72,,
1554019932000,,,,710.07,,
1554086578000,,,,222.65,,
1554153946000,,,,2928.28,,
1554222678000,,,,1282.48,,
1554290288000,,,,3088.18,,
1554358137000,,,,4789.08,,
1554425436000,,,,1862.12,,
1554493384000,,,,340.55,,
1554559454000,,,,472.71,,
1554626505000,,,,7465.11,,
1554693632000,,,,7809.94,,
1554760411000,,,,17048.62,,
1554827345000,,,,18529.09,,
1554894627000,,,,12985.35,,
1554961787000,,,,2699.94,,
1555029655000,,,,5906.02,,
1555096914000,,,,3624.08,,
1555163830000,,,,394.59,,
1555230712000,,,,1132.52,,
1555297496000,,,,126.60,,
1555364629000,,,,758.25,,
1555431616000,,,,1455.30,,
1555500111000,,,,2717.77,,
1555566912000,,,,471.68,,
1555634415000,,,,1715.31,,
1555701653000,,,,209.16,,
1555769476000,,,,538.34,,
1555837014000,,,,730.69,,
1555904097000,,,,881.52,,
1555970540000,,,,6185.52,,
1556038531000,,,,2043.81,,
1556107407000,,,,2582.40,,
1556173928000,,,,2078.36,,
1556241200000,,,,1506.85,,
1556308450000,,,,1794.48,,
1556374991000,,,,1557.73,,
1556442410000,,,,1538.09,,
1556509346000,,,,312.43,,
1556576806000,,,,528.50,,
1556643967000,,,,,,
1556711534000,,,,144.53,,
1556778136000,,,,611.83,,
1556845234000,,,,1005.70,,
1556913235000,,,,416.83,,
1556979262000,,,,561.76,,
1557047080000,,,,1706.46,,
1557114439000,,,,2286.96,,
1557182260000,,,,7753.65,,
1557249608000,,,,15201.36,,
1557318081000,,,,5651.70,,
1557385675000,,,,7044.90,,
1557453624000,,,,1943.03,,
1557521031000,,,,1928.38,,
1557588222000,,,,3360.63,,
1557655069000,,,,2990.95,,
1557722567000,,,,1819.59,,
1557790675000,,,,15034.15,,
1557857642000,,,,3946.47,,
1557924398000,,,,754.32,,
1557992058000,,,,8927.86,,
1558059268000,,,,1895.56,,
1558126732000,,,,3971.27,,
1558194179000,,,,1711.69,,
1558262228000,,,,2174.95,,
1558329711000,,,,951.25,,
1558397321000,,,,729.85,,
1558466162000,,,,1189.56,,
1558533192000,,,,2603.54,,
1558601405000,,,,239.46,,
1558669169000,,,,2677.66,,
1558736680000,,,,739.65,,
1558803191000,,,,835.10,,
1558871016000,,,,162.27,,
1558937464000,,,,1421.51,,
1559004601000,,,,1446.70,,
1559072957000,,,,1176.52,,
1559139434000,,,,1921.05,,
1559206701000,,,,682.55,,
1559274975000,,,,1037.64,,
1559341699000,,,,424.36,,
1559409902000,,,,,,
1559477256000,,,,0.04,,
1559545066000,,,,2205.94,,
1559613008000,,,,,,
1559680478000,,,,708.17,,
1559748180000,,,,,,
1559815480000,,,,994.71,,
1559882780000,,,,2085.49,,
1559950737000,,,,13850.53,,
1560018665000,,,,10636.86,,
1560086804000,,,,3302.32,,
1560153643000,,,,3523.47,,
1560221421000,,,,3030.98,,
1560289199000,,,,1407.58,,
1560356878000,,,,2357.93,,
1560423930000,,,,10043.89,,
1560491307000,,,,12238.58,,
1560558991000,,,,3246.25,,
1560626789000,,,,3383.74,,
1560694377000,,,,365.71,,
1560761916000,,,,285.45,,
1560829590000,,,,728.19,,
1560897457000,,,,1008.82,,
1560964413000,,,,2672.39,,
1561032579000,,,,636.05,,
1561100149000,,,,741.04,,
1561168282000,,,,381.16,,
1561234762000,,,,4058.10,,
1561302398000,,,,2229.46,,
1561369418000,,,,1030.10,,
1561436953000,,,,3844.34,,
1561504004000,,,,2452.37,,
1561570799000,,,,3347.03,,
1561638755000,,,,1814.16,,
1561706755000,,,,2913.06,,
1561774045000,,,,5203.23,,
1561840989000,,,,1498.44,,
1561907952000,,,,881.59,,
1561975491000,,,,2309.21,,
1562042620000,,,,2313.47,,
1562110262000,,,,66.95,,
1562178137000,,,,375.65,,
1562245083000,,,,1958.66,,
1562312263000,,,,19971.35,,
1562380043000,,,,9280.10,,
1562446275000,,,,18670.28,,
1562513829000,,,,8336.55,,
1562580710000,,,,3949.00,,
1562647935000,,,,8347.50,,
1562714668000,,,,6520.04,,
1562782053000,,,,5541.97,,
1562848961000,,,,4429.72,,
1562916876000,,,,7624.07,,
1562984792000,,,,890.34,,
1563051887000,,,,865.52,,
1563118325000,,,,49.95,,
1563185341000,,,,1732.92,,
1563253666000,,,,12091.81,,
1563322130000,,,,2574.46,,
1563390506000,,,,4163.71,,
1563456683000,,,,1711.80,,
1563524083000,,,,3541.04,,
1563591824000,,,,3245.50,,
1563657984000,,,,1358.55,,
1563725454000,,,,1864.03,,
1563792449000,,,,450.94,,
1563858874000,,,,896.98,,
1563925785000,2494.55,,,900.39,,
1563992752000,3469.33,,,,,
1564060720000,1898.70,,,,,
1564128623000,,,,,,
1564194770000,578.25,,,,,
1564261351000,3354.87,,,,,
1564329190000,2239.86,,,,,
1564395991000,10713.15,,,,,
1564463477000,4108.42,,,,,
1564530020000,1622.98,,,,,
1564597821000,3324.44,,,,,
1564665039000,14858.99,,,,,
1564732022000,17526.20,,,,,
1564799107000,5872.16,,,,,
1564865751000,18523.55,,,,,
1564932781000,8143.39,,,,,
1564999286000,20253.02,,,,,
1565066439000,23055.37,,,,,
1565133760000,9611.25,,,,,
1565200774000,8650.81,,,,,
1565267861000,6302.95,,,,,
1565334762000,2512.92,,,,,
1565401917000,6122.68,,,,,
1565468754000,17142.57,,,,,
1565536629000,3589.44,,,,,
1565603145000,7313.79,,,,,
1565669720000,4391.49,,,,,
1565737101000,,,,,,
1565803734000,6430.11,,,,,
1565871010000,6106.29,,,,,
1565938594000,673.36,,,,,
1566005643000,1442.17,,,,,
1566071734000,1362.04,,,,,
1566139968000,3349.28,,,,,
1566206924000,2344.56,,,,,
1566273958000,4042.61,,,,,
1566340899000,9715.39,,,,,
1566408719000,4821.60,,,,,
1566474986000,2767.23,,,,,
1566542876000,18712.80,,,,,
1566609532000,6703.38,,,,,
1566677699000,1983.78,,,,,
1566744845000,2658.39,,,,,
1566811311000,1395.05,,,,,
1566879172000,1653.50,,,,,
1566946162000,1944.43,,,,,
1567013670000,3121.35,,,,,
1567080503000,3077.52,,,,,
1567147214000,8708.09,,,,,
1567214663000,1415.13,,,,,
1567281961000,,,,,,
1567349460000,2531.37,,,,,
1567416716000,7627.95,,,,,
1567484031000,4807.94,,,,,
1567551463000,2612.48,,,,,
1567619231000,1991.27,,,,,
1567685589000,,,,,,
1567753902000,1731.97,,,,,
1567820847000,2430.45,,,,,
1567887785000,5688.57,,,,,
1567955110000,1903.31,,,,,
1568023141000,2868.69,,,,,
1568089878000,4352.39,,,,,
1568157833000,465.24,,,,,
1568225074000,474.67,,,,,
1568292523000,1001.90,,,,,
1568360055000,1006.47,,,,,
1568427970000,701.53,,,,,
1568495114000,,,,,,
1568562808000,2877.22,,,,,
1568630407000,,,,,,
1568696458000,5970.49,,,,,
1568764187000,1022.50,,,,,
1568830698000,6014.10,,,,,
1568898597000,,,,,,
1568967137000,525.98,,,,,
1569034094000,3853.99,,,,,
1569100750000,,,,,,
1569168482000,520.84,,,,,
1569236030000,522.59,,,,,
1569303544000,2477.45,,,,,
1569371996000,527.00,,,,,
1569439704000,3174.77,,,,,
1569507924000,3108.55,,,,,
1569575662000,,,2171.74,,,
1569642495000,,,535.23,,,
1569709939000,,,,,,
1569777994000,,,533.92,,,
1569845721000,,,,,,
1569912741000,,,624.58,,,
1569979950000,,,1166.48,,,
1570047984000,,,,,,
