timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,Other
1529385239000,,,,,
1529459855000,,,859.61,,
1529534480000,,,979.56,,
1529607759000,,,112.82,,
1529682434000,,,550.09,,
1529756296000,,,1168.32,,
1529828276000,,,317.80,,
1529902416000,,,273.77,,
1529979078000,,,532.31,,
1530054421000,,,568.99,,
1530128282000,,,172.89,,
1530203197000,,,391.25,,
1530278431000,,,320.55,,
1530351013000,,,433.61,,
1530426268000,,,538.66,,
1530499615000,,,162.21,,
1530572217000,,,,,
1530646642000,,,,,
1530720604000,,,363.85,,
1530794550000,,,159.79,,
1530868977000,,,93.68,,
1530942968000,,,,,
1531017892000,,,,,
1531093254000,,,330.97,,
1531167486000,,,201.84,,
1531241905000,,,,,
1531316279000,,,,,
1531387780000,,,0.19,,
1531459813000,,,64.99,,
1531532086000,,,2204.62,,
1531603912000,,,183.49,,
1531675397000,,,,,
1531748307000,,,101.62,,
1531822417000,,,1479.90,,
1531896343000,,,408.70,,
1531971151000,,,1837.31,,
1532045631000,,,,,
1532118564000,,,115.50,,
1532191928000,,,,,
1532264894000,,,980.00,,
1532336677000,,,481.63,,
1532411124000,,,,,
1532485297000,,,421.85,,
1532558514000,,,70.39,,
1532632522000,,,,,
1532706031000,,,,,
1532778335000,,,404.79,,
1532849626000,,,274.35,,
1532921962000,,,88.02,,
1532994160000,,,235.46,,
1533067467000,,,,,
1533141286000,,,235.02,,
1533214941000,,,,,
1533288091000,,,,,
1533360489000,,,321.31,,
1533432998000,,,100.19,,
1533505953000,,,507.26,,
1533578575000,,,130.15,,
1533651925000,,,191.61,,
1533724916000,,,270.57,,
1533797508000,,,101.73,,
1533870537000,,,173.08,,
1533943288000,,,,,
1534016212000,,,159.95,,
1534090711000,,,172.56,,
1534163628000,,,,,
1534236905000,,,421.92,,
1534309134000,,,1082.51,,
1534381971000,,,1104.82,,
1534454722000,,,,,
1534527690000,,,271.19,,
1534602524000,,,187.04,,
1534675224000,,,,,
1534747701000,,,59.52,,
1534820720000,,,408.77,,
1534892931000,,,231.99,,
1534965694000,,,75.09,,
1535039951000,,,1940.35,,
1535112747000,,,148.27,,
1535185292000,,,,,
1535257864000,,,,,
1535331135000,,,47.36,,
1535403660000,,,10.24,,
1535477339000,,,361.97,,
1535550907000,,,941.06,,
1535623054000,,,58.50,,
1535695540000,,,537.60,,
1535768227000,,,,,
1535842094000,,,,,
1535914482000,,,849.56,,
1535987210000,,,,,
1536059758000,,,,,
1536132247000,,,49.99,,
1536204432000,,,738.08,,
1536276091000,,,80.78,,
1536348963000,,,164.48,,
1536421628000,,,600.27,,
1536495403000,,,962.00,,
1536568351000,,,398.77,,
1536639507000,,,975.71,,
1536711510000,,,162.29,,
1536783125000,,,1931.51,,
1536854753000,,,227.70,,
1536925887000,,,6620.27,,
1536997175000,,,853.33,,
1537069009000,,,86.86,,
1537139381000,,,,,
1537210708000,,,103.60,,
1537282705000,,,2170.77,,
1537353835000,,,489.84,,
1537424834000,,,975.23,,
1537497361000,,,543.23,,
1537568218000,,,1009.94,,
1537639728000,,,25.19,,
1537710354000,,,,,
1537781366000,,,107.07,,
1537852317000,,,,,
1537922897000,,,,,
1537993834000,,,,,
1538065170000,,,6.29,,
1538135659000,,,103.83,,
1538207020000,,,,,
1538277094000,,,102.22,,
1538348235000,,,,,
1538418856000,,,,,
1538489640000,,,563.18,,
1538560179000,,,975.20,,
1538631256000,,,1012.03,,
1538700722000,,,1821.80,,
1538771727000,,,3396.42,,
1538841320000,,,701.89,,
1538911026000,,,,,
1538980216000,,,82.87,,
1539049430000,,,,,
1539120813000,,,156.04,,
1539190730000,,,455.35,,
1539260859000,,,,,
1539330275000,,,1081.09,,
1539400992000,,,334.92,,
1539470509000,,,228.27,,
1539541019000,,,824.23,,
1539611779000,,,344.90,,
1539682267000,,,,,
1539752649000,,,72.23,,
1539822973000,,,153.03,,
1539893301000,,,,,
1539964665000,,,209.09,,
1540035461000,,,275.97,,
1540105380000,,,,,
1540175783000,,,,,
1540247628000,,,36.71,,
1540317582000,,,308.75,,
1540388140000,,,65.90,,
1540458691000,,,,,
1540528530000,,,80.45,,
1540599331000,,,343.61,,
1540669979000,,,276.05,,
1540740577000,,,1561.28,,
1540812281000,,,,,
1540882459000,,,,,
1540953530000,,,428.68,,
1541023512000,,,24.31,,
1541094934000,,,79.53,,
1541166376000,,,74.01,,
1541237446000,,,,,
1541307140000,,,,,
1541378245000,,,749.14,,
1541449770000,,,2363.59,,
1541521033000,,,483.22,,
1541592294000,,,108.15,,
1541662439000,,,900.66,,
1541733218000,,,251.32,,
1541804044000,,,1950.24,,
1541874538000,,,244.08,,
1541945087000,,,,,
1542016384000,,,394.82,,
1542085646000,,,446.61,,
1542156560000,,,,,
1542228035000,,,,,
1542298725000,,,2320.82,,
1542368660000,,,,,
1542440006000,,,189.32,,
1542510859000,,,83.70,,
1542580287000,,,,,
1542652239000,,,,,
1542723747000,,,101.76,,
1542795271000,,,339.01,,
1542866477000,,,97.63,,
1542936877000,,,1050.49,,
1543007269000,,,186.73,,
1543077801000,,,,,
1543148698000,,,1533.47,,
1543218413000,,,1823.25,,
1543289948000,,,941.67,,
1543362296000,,,,,
1543434172000,,,,,
1543504581000,,,,,
1543575859000,,,,,
1543646812000,,,620.97,,
1543718667000,,,110.48,,
1543789997000,,,94.48,,
1543862329000,,,,,
1543932926000,,,67.35,,
1544005220000,,,1603.08,,
1544076879000,,,167.14,,
1544148198000,,,292.90,,
1544220287000,,,87.45,,
1544291964000,,,,,
1544363331000,,,,,
1544433268000,,,92.92,,
1544503865000,,,,,
1544576147000,,,,,
1544647316000,,,,,
1544718309000,,,,,
1544789693000,,,446.92,,
1544860802000,,,923.88,,
1544931651000,,,26.96,,
1545003100000,,,,,
1545076575000,,,,,
1545151038000,,,144.61,,
1545224266000,,,,,
1545298309000,,,189.96,,
1545371765000,,,,,
1545444975000,,,,,
1545518580000,,,200.28,,
1545592165000,,,650.25,,
1545664945000,,,758.09,,
1545737520000,,,,,
1545810031000,,,,,
1545883479000,,,,,
1545956158000,,,1008.12,,
1546029906000,,,,,
1546103201000,,,,,
1546175667000,,,,,
1546247915000,,,197.55,,
1546320878000,,,72.93,,
1546394518000,,,9.80,,
1546466952000,,,,,
1546544000000,,,,,
1546622719000,,,,,
1546699391000,,,358.16,,
1546776424000,,,270.50,,
1546854270000,,,,,
1546931422000,,,,,
1547008514000,,,,,
1547086233000,,,,,
1547163262000,,,217.07,,
1547240860000,,,,,
1547318473000,,,64.41,,
1547396030000,,,64.54,,
1547472692000,,,249.73,,
1547549533000,,,221.28,,
1547626847000,,,,,
1547704633000,,,120.66,,
1547781728000,,,,,
1547859045000,,,,,
1547934719000,,,,,
1548012002000,,,,,
1548095978000,,,582.20,,
1548180548000,,,250.29,,
1548266597000,,,328.86,,
1548351788000,,,355.73,,
1548436981000,,,656.71,,
1548521909000,,,,,
1548607305000,,,,,
1548695090000,,,,656.84,
1548784331000,,,,570.88,
1548872168000,,2236.66,,,
1548959406000,,2853.53,,,
1549048111000,,4.44,,,
1549136870000,,739.23,,,
1549225465000,,1859.07,,,
1549312025000,,1288.61,,,
1549400397000,,2418.84,,,
1549488758000,,1736.92,,,
1549576572000,,219.79,,,
1549664587000,,2410.28,,,
1549752194000,,4922.03,,,
1549853106000,,4955.98,,,
1549954624000,,25337.66,,,
1550057114000,,10433.79,,,
1550160727000,,6413.31,,,
1550264379000,,11703.79,,,
1550367666000,,37646.35,,,
1550471025000,,7967.30,,,
1550573262000,,7103.67,,,
1550675116000,,18261.41,,,
1550776436000,,3596.13,,,
1550878296000,,8136.49,,,
1550978228000,,2574.48,,,
1551078586000,,5720.45,,,
1551181750000,,9167.42,,,
1551281880000,,15158.99,,,
1551383524000,,13484.61,,,
1551459490000,,4897.56,,,
1551527005000,,1497.40,,,
1551595407000,,1785.69,,,
1551662535000,,3556.74,,,
1551730739000,,5783.33,,,
1551798808000,,2476.52,,,
1551865512000,,4950.34,,,
1551932302000,,12895.08,,,
1551999434000,,5023.81,,,
1552066766000,,7554.37,,,
1552134613000,,2485.82,,,
1552201544000,,1673.26,,,
1552268725000,,4637.43,,,
1552336045000,,4929.00,,,
1552403003000,,4014.34,,,
1552470545000,,3935.37,,,
1552537130000,,234.59,,,
1552605435000,,217.77,,,
1552671597000,,,,,
1552738081000,,668.08,,,
1552805598000,,1395.58,,,
1552872817000,,325.80,,,
1552940619000,,1115.40,,,
1553008742000,,5182.52,,,
1553075047000,,2801.67,,,
1553142018000,,473.88,,,
1553209653000,,163.05,,,
1553277395000,,576.64,,,
1553344849000,,1.21,,,
1553411888000,,772.47,,,
1553478679000,,,,,
1553546051000,,327.04,,,
1553614241000,,2710.83,,,
1553681868000,,,,,
1553749152000,,,,,
1553816450000,,3535.86,,,
1553884334000,,7539.13,,,
1553953102000,,6221.43,,,
1554019932000,,2852.70,,,
1554086578000,,905.61,,,
1554153946000,,1112.61,,,
1554222678000,,3014.62,,,
1554290288000,,10862.22,,,
1554358137000,,5026.71,,,
1554425436000,,1049.24,,,
1554493384000,,6491.27,,,
1554559454000,,5399.90,,,
1554626505000,,2971.83,,,
1554693632000,,9982.25,,,
1554760411000,,1327.82,,,
1554827345000,,9486.36,,,
1554894627000,,1473.67,,,
1554961787000,,4411.58,,,
1555029655000,,1839.63,,,
1555096914000,,8435.90,,,
1555163830000,,,,,
1555230712000,,317.28,,,
1555297496000,,1527.39,,,
1555364629000,,1633.24,,,
1555431616000,,3202.05,,,
1555500111000,,3212.28,,,
1555566912000,,6289.55,,,
1555634415000,,1849.18,,,
1555701653000,,2033.73,,,
1555769476000,,260.64,,,
1555837014000,,2031.22,,,
1555904097000,,2770.23,,,
1555970540000,,494.21,,,
1556038531000,,3731.61,,,
1556107407000,,402.70,,,
1556173928000,,302.03,,,
1556241200000,,,,,
1556308450000,,820.15,,,
1556374991000,,303.19,,,
1556442410000,,3450.77,,,
1556509346000,,315.69,,,
1556576806000,,1042.66,,,
1556643967000,,3578.98,,,
1556711534000,,4545.43,,,
1556778136000,,3073.78,,,
1556845234000,,2296.47,,,
1556913235000,,885.79,,,
1556979262000,,181.54,,,
1557047080000,,632.22,,,
1557114439000,,1428.76,,,
1557182260000,,6093.36,,,
1557249608000,,3914.52,,,
1557318081000,,,,,
1557385675000,,10395.17,,,
1557453624000,,3452.90,,,
1557521031000,,4095.48,,,
1557588222000,,1944.61,,,
1557655069000,,1957.86,,,
1557722567000,,,,,
1557790675000,,4265.32,,,
1557857642000,,4107.55,,,
1557924398000,,4729.42,,,
1557992058000,,4406.73,,,
1558059268000,,7120.09,,,
1558126732000,,1882.13,,,
1558194179000,,41.04,,,
1558262228000,,458.07,,,
1558329711000,,34.93,,,
1558397321000,,2168.22,,,
1558466162000,,1068.58,,,
1558533192000,,35.05,,,
1558601405000,,1908.88,,,
1558669169000,,9778.10,,,
1558736680000,,4565.81,,,
1558803191000,,2179.28,,,
1558871016000,,4778.19,,,
1558937464000,,8330.13,,,
1559004601000,,4421.87,,,
1559072957000,,1356.86,,,
1559139434000,,1271.69,,,
1559206701000,,2463.84,,,
1559274975000,,7931.49,,,
1559341699000,,,,,
1559409902000,,8580.93,,,
1559477256000,,70.31,,,
1559545066000,,189.73,,,
1559613008000,,1823.30,,,
1559680478000,,3919.07,,,
1559748180000,,3950.90,,,
1559815480000,,8582.18,,,
1559882780000,,3679.21,,,
1559950737000,,1098.41,,,
1560018665000,,2920.41,,,
1560086804000,,3482.06,,,
1560153643000,,1686.34,,,
1560221421000,,1060.24,,,
1560289199000,,4645.43,,,
1560356878000,,4043.55,,,
1560423930000,,3540.93,,,
1560491307000,,320.38,,,
1560558991000,,2698.13,,,
1560626789000,,230.86,,,
1560694377000,,722.59,,,
1560761916000,,5993.11,,,
1560829590000,,1723.35,,,
1560897457000,,1369.89,,,
1560964413000,,,,,
1561032579000,,9497.35,,,
1561100149000,,642.41,,,
1561168282000,,7499.35,,,
1561234762000,,571.32,,,
1561302398000,,273.99,,,
1561369418000,,,,,
1561436953000,,9407.03,,,
1561504004000,,1071.60,,,
1561570799000,,274.16,,,
1561638755000,,8006.59,,,
1561706755000,,,,,
1561774045000,,14734.13,,,
1561840989000,,,,,
1561907952000,,555.67,,,
1561975491000,,522.33,,,
1562042620000,,2545.94,,,
1562110262000,,201.43,,,
1562178137000,,1068.23,,,
1562245083000,,499.43,,,
1562312263000,,7641.05,,,
1562380043000,,5264.32,,,
1562446275000,,15849.40,,,
1562513829000,,9973.37,,,
1562580710000,,7398.59,,,
1562647935000,,1105.98,,,
1562714668000,,6892.87,,,
1562782053000,,9288.10,,,
1562848961000,,11358.67,,,
1562916876000,,2954.14,,,
1562984792000,,5473.99,,,
1563051887000,,2964.89,,,
1563118325000,,1204.46,,,
1563185341000,,772.70,,,
1563253666000,,1286.81,,,
1563322130000,,1405.51,,,
1563390506000,,1442.49,,,
1563456683000,,13515.91,,,
1563524083000,,862.04,,,
1563591824000,,467.69,,,
1563657984000,,305.53,,,
1563725454000,,,,,
1563792449000,,611.33,,,
1563858874000,,1693.65,,,
1563925785000,3828.47,669.91,,,
1563992752000,848.70,,,,
1564060720000,2460.71,,,,
1564128623000,,,,,
1564194770000,50.08,,,,
1564261351000,,,,,
1564329190000,49.01,,,,
1564395991000,133.31,,,,
1564463477000,2407.59,,,,
1564530020000,,,,,
1564597821000,4120.39,,,,
1564665039000,901.69,,,,
1564732022000,52.10,,,,
1564799107000,7150.00,,,,
1564865751000,84.23,,,,
1564932781000,82.28,,,,
1564999286000,55.04,,,,
1565066439000,1559.29,,,,
1565133760000,4163.19,,,,
1565200774000,,,,,
1565267861000,643.43,,,,
1565334762000,3158.62,,,,
1565401917000,2047.97,,,,
1565468754000,,,,,
1565536629000,1331.60,,,,
1565603145000,1379.01,,,,
1565669720000,1136.24,,,,
1565737101000,3284.05,,,,
1565803734000,,,,,
1565871010000,3113.34,,,,
1565938594000,896.92,,,,
1566005643000,,,,,
1566071734000,4.58,,,,
1566139968000,218.62,,,,
1566206924000,1196.21,,,,
1566273958000,1665.24,,,,
