timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1545810031000,,,,,,
1545883479000,,,,,,
1545956158000,,,,,,
1546029906000,,,,,207.67,
1546103201000,,,,,419.54,
1546175667000,,,,,150.31,
1546247915000,,,,,54.49,
1546320878000,,,,,0.02,
1546394518000,,,,,,
1546466952000,,,,,329.86,
1546544000000,,,,,,
1546622719000,,,,,,
1546699391000,,,,,,
1546776424000,,,,,,
1546854270000,,,,,,
1546931422000,,,,,,
1547008514000,,,,,0.02,
1547086233000,,,,,652.17,
1547163262000,,,,,150.13,
1547240860000,,,,,,
1547318473000,,,,,,
1547396030000,,,,,,
1547472692000,,,,,,
1547549533000,,,,,32.46,
1547626847000,,,,,,
1547704633000,,,,,,
1547781728000,,,,,26.63,
1547859045000,,,,,,
1547934719000,,,,,,
1548012002000,,,,,,
1548095978000,,,,,113.45,
1548180548000,,,,,,
1548266597000,,,,,0.07,
1548351788000,,,,,87.31,
1548436981000,,,,,,
1548521909000,,,,,743.09,
1548607305000,,,,,130.94,
1548695090000,,411.43,,,,
1548784331000,,54.09,,,,
1548872168000,1.28,,,,,
1548959406000,44.54,,,,,
1549048111000,,,,,,
1549136870000,361.21,,,,,
1549225465000,2.58,,,,,
1549312025000,400.87,,,,,
1549400397000,595.63,,,,,
1549488758000,650.46,,,,,
1549576572000,118.04,,,,,
1549664587000,,,,,,
1549752194000,343.39,,,,,
1549853106000,226.19,,,,,
1549954624000,254.35,,,,,
1550057114000,516.47,,,,,
1550160727000,104.79,,,,,
1550264379000,554.79,,,,,
1550367666000,750.30,,,,,
1550471025000,1319.25,,,,,
1550573262000,460.42,,,,,
1550675116000,118.56,,,,,
1550776436000,0.60,,,,,
1550878296000,655.44,,,,,
1550978228000,115.25,,,,,
1551078586000,52.94,,,,,
1551181750000,,,,,,
1551281880000,26.17,,,,,
1551383524000,26.62,,,,,
1551459490000,,,,,,
1551527005000,1189.24,,,,,
1551595407000,89.89,,,,,
1551662535000,316.91,,,,,
1551730739000,738.31,,,,,
1551798808000,25.14,,,,,
1551865512000,329.36,,,,,
1551932302000,3.91,,,,,
1551999434000,78.23,,,,,
1552066766000,87.37,,,,,
1552134613000,427.25,,,,,
1552201544000,285.74,,,,,
1552268725000,40.42,,,,,
1552336045000,43.22,,,,,
1552403003000,1982.16,,,,,
1552470545000,1073.85,,,,,
1552537130000,657.52,,,,,
1552605435000,2681.96,,,,,
1552671597000,1547.02,,,,,
1552738081000,157.88,,,,,
1552805598000,295.62,,,,,
1552872817000,181.86,,,,,
1552940619000,140.73,,,,,
1553008742000,104.47,,,,,
1553075047000,1355.37,,,,,
1553142018000,5535.00,,,,,
1553209653000,3337.13,,,,,
1553277395000,2288.83,,,,,
1553344849000,1999.82,,,,,
1553411888000,1840.26,,,,,
1553478679000,13678.20,,,,,
1553546051000,13748.96,,,,,
1553614241000,2329.36,,,,,
1553681868000,416.02,,,,,
1553749152000,9389.71,,,,,
1553816450000,2224.63,,,,,
1553884334000,1936.57,,,,,
1553953102000,16507.38,,,,,
1554019932000,4160.89,,,,,
1554086578000,2151.33,,,,,
1554153946000,1623.22,,,,,
1554222678000,2119.56,,,,,
1554290288000,2870.50,,,,,
1554358137000,49.88,,,,,
1554425436000,559.85,,,,,
1554493384000,688.29,,,,,
1554559454000,1033.69,,,,,
1554626505000,68.51,,,,,
1554693632000,812.92,,,,,
1554760411000,30.29,,,,,
1554827345000,896.39,,,,,
1554894627000,5.89,,,,,
1554961787000,254.17,,,,,
1555029655000,17.84,,,,,
1555096914000,723.10,,,,,
1555163830000,1234.64,,,,,
1555230712000,2174.39,,,,,
1555297496000,3520.06,,,,,
1555364629000,3671.00,,,,,
1555431616000,,,,,,
1555500111000,152.41,,,,,
1555566912000,2397.96,,,,,
1555634415000,,,,,,
1555701653000,170.50,,,,,
1555769476000,228.57,,,,,
1555837014000,,,,,,
1555904097000,1994.26,,,,,
1555970540000,413.11,,,,,
1556038531000,586.92,,,,,
1556107407000,1049.54,,,,,
1556173928000,1348.24,,,,,
1556241200000,221.38,,,,,
1556308450000,,,,,,
1556374991000,,,,,,
1556442410000,13.16,,,,,
1556509346000,,,,,,
1556576806000,288.17,,,,,
1556643967000,1905.47,,,,,
1556711534000,,,,,,
1556778136000,1272.50,,,,,
1556845234000,926.16,,,,,
1556913235000,999.20,,,,,
1556979262000,1060.07,,,,,
1557047080000,,,,,,
1557114439000,774.14,,,,,
1557182260000,144.48,,,,,
1557249608000,332.23,,,,,
1557318081000,255.99,,,,,
1557385675000,1.83,,,,,
1557453624000,1208.01,,,,,
1557521031000,,,,,,
1557588222000,1334.88,,,,,
1557655069000,423.77,,,,,
1557722567000,716.43,,,,,
1557790675000,644.34,,,,,
1557857642000,12.06,,,,,
1557924398000,628.08,,,,,
1557992058000,562.34,,,,,
1558059268000,6395.75,,,,,
1558126732000,898.18,,,,,
1558194179000,500.26,,,,,
1558262228000,50.31,,,,,
1558329711000,195.84,,,,,
1558397321000,370.77,,,,,
1558466162000,,,,,,
1558533192000,419.65,,,,,
1558601405000,278.13,,,,,
1558669169000,450.13,,,,,
1558736680000,419.49,,,,,
1558803191000,384.32,,,,,
1558871016000,,,,,,
1558937464000,168.88,,,,,
1559004601000,,,,,,
1559072957000,482.37,,,,,
1559139434000,,,,,,
1559206701000,932.85,,,,,
1559274975000,526.99,,,,,
1559341699000,1936.86,,,,,
1559409902000,1347.83,,,,,
1559477256000,280.99,,,,,
1559545066000,,,,,,
1559613008000,,,,,,
1559680478000,1943.11,,,,,
1559748180000,2826.67,,,,,
1559815480000,,,,,,
1559882780000,425.14,,,,,
1559950737000,103.72,,,,,
1560018665000,,,,,,
1560086804000,,,,,,
1560153643000,442.06,,,,,
1560221421000,,,,,,
1560289199000,1151.56,,,,,
1560356878000,1450.05,,,,,
1560423930000,560.15,,,,,
1560491307000,262.80,,,,,
1560558991000,56.82,,,,,
1560626789000,,,,,,
1560694377000,431.11,,,,,
1560761916000,537.26,,,,,
1560829590000,,,,,,
1560897457000,619.95,,,,,
1560964413000,3.46,,,,,
1561032579000,31.63,,,,,
1561100149000,894.62,,,,,
1561168282000,915.91,,,,,
1561234762000,1965.45,,,,,
1561302398000,723.92,,,,,
1561369418000,745.11,,,,,
1561436953000,4579.10,,,,,
1561504004000,2807.01,,,,,
1561570799000,3804.42,,,,,
1561638755000,1648.13,,,,,
1561706755000,,,,,,
1561774045000,1896.42,,,,,
1561840989000,1663.47,,,,,
1561907952000,1760.58,,,,,
1561975491000,1582.77,,,,,
1562042620000,2054.58,,,,,
1562110262000,192.53,,,,,
1562178137000,1816.01,,,,,
1562245083000,1014.43,,,,,
1562312263000,,,,,,
1562380043000,,,,,,
1562446275000,31.93,,,,,
1562513829000,846.39,,,,,
1562580710000,8.45,,,,,
1562647935000,275.14,,,,,
1562714668000,218.03,,,,,
1562782053000,194.50,,,,,
1562848961000,204.16,,,,,
1562916876000,,,,,,
1562984792000,,,,,,
1563051887000,568.57,,,,,
1563118325000,4798.63,,,,,
1563185341000,41.54,,,,,
1563253666000,480.84,,,,,
1563322130000,1083.58,,,,,
1563390506000,2410.74,,,,,
1563456683000,934.00,,,,,
1563524083000,2504.75,,,,,
1563591824000,615.59,,,,,
1563657984000,1530.75,,,,,
1563725454000,,,,,,
1563792449000,1373.26,,,,,
1563858874000,,,,,,
1563925785000,,,,,,
1563992752000,,,,,,
1564060720000,,,,156.07,,
1564128623000,,,,52.73,,
1564194770000,,,,69.23,,
1564261351000,,,,737.78,,
1564329190000,,,,327.58,,
1564395991000,,,,51.40,,
1564463477000,,,,90.06,,
1564530020000,,,,,,
1564597821000,,,,158.68,,
1564665039000,,,,187.26,,
1564732022000,,,,237.19,,
1564799107000,,,,2348.71,,
1564865751000,,,,1763.93,,
1564932781000,,,,644.23,,
1564999286000,,,,302.69,,
1565066439000,,,,218.54,,
1565133760000,,,,,,
1565200774000,,,,,,
1565267861000,,,,308.02,,
1565334762000,,,,,,
1565401917000,,,,,,
1565468754000,,,,,,
1565536629000,,,,,,
1565603145000,,,,85.58,,
1565669720000,,,,,,
1565737101000,,,,40.62,,
1565803734000,,,,41.18,,
1565871010000,,,,,,
1565938594000,,,,,,
1566005643000,,,,,,
1566071734000,,,,,,
1566139968000,,,,,,
1566206924000,,,,,,
1566273958000,,,,,,
1566340899000,,,,,,
1566408719000,,,,,,
1566474986000,,,,,,
1566542876000,,,,48.94,,
1566609532000,,,,129.67,,
1566677699000,,,,65.27,,
1566744845000,,,,251.09,,
1566811311000,,,,,,
1566879172000,,,,710.11,,
1566946162000,,,,,,
1567013670000,,,,,,
1567080503000,,,,361.86,,
1567147214000,,,,44.08,,
1567214663000,,,,,,
1567281961000,,,,,,
1567349460000,,,,,,
1567416716000,,,,567.00,,
1567484031000,,,,743.17,,
1567551463000,,,,199.43,,
1567619231000,,,,5.65,,
1567685589000,,,,381.27,,
1567753902000,,,,,,
1567820847000,,,,,,
1567887785000,,,,2018.49,,
1567955110000,,,,2110.30,,
1568023141000,,,,4331.24,,
1568089878000,,,,3374.65,,
1568157833000,,,,,,
1568225074000,,,,,,
1568292523000,,,,392.46,,
1568360055000,,,,1795.06,,
1568427970000,,,,532.48,,
1568495114000,,,,559.73,,
1568562808000,,,,,,
1568630407000,,,,199.87,,
1568696458000,,,,70.04,,
1568764187000,,,,342.65,,
1568830698000,,,,3071.88,,
1568898597000,,,,5679.09,,
1568967137000,,,,127.94,,
1569034094000,,,,1193.46,,
1569100750000,,,,583.53,,
1569168482000,,,,74.16,,
1569236030000,,,,455.46,,
1569303544000,,,,68.10,,
1569371996000,,,,,,
1569439704000,,,,,,
1569507924000,,,,54.56,,
1569575662000,,,,,,
1569642495000,,,3849.84,,,
1569709939000,,,360.17,,,
1569777994000,,,,,,
1569845721000,,,,,,
1569912741000,,,752.29,,,
1569979950000,,,,,,
1570047984000,,,,,,
