timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1533067467000,,,,,,
1533141286000,,,,,922.86,
1533214941000,,,,,1946.10,
1533288091000,,,,,9787.67,
1533360489000,,,,,49.25,
1533432998000,,,,,,
1533505953000,,,,,,
1533578575000,,,,,543.08,
1533651925000,,,,,410.02,
1533724916000,,,,,853.91,
1533797508000,,,,,2620.69,
1533870537000,,,,,,
1533943288000,,,,,2879.34,
1534016212000,,,,,1219.69,
1534090711000,,,,,450.60,
1534163628000,,,,,371.36,
1534236905000,,,,,2455.37,
1534309134000,,,,,1921.82,
1534381971000,,,,,6403.01,
1534454722000,,,,,2798.12,
1534527690000,,,,,8526.94,
1534602524000,,,,,1046.91,
1534675224000,,,,,4165.27,
1534747701000,,,,,1269.38,
1534820720000,,,,,18.58,
1534892931000,,,,,947.77,
1534965694000,,,,,923.77,
1535039951000,,,,,8.72,
1535112747000,,,,,1880.53,
1535185292000,,,,,,
1535257864000,,,,,173.70,
1535331135000,,,,,391.85,
1535403660000,,,,,61.10,
1535477339000,,,,,398.99,
1535550907000,,,,,1022.09,
1535623054000,,,,,1245.74,
1535695540000,,,,,531.18,
1535768227000,,,,,706.72,
1535842094000,,,,,2027.52,
1535914482000,,,,,2264.84,
1535987210000,,,,,2235.44,
1536059758000,,,,,309.22,
1536132247000,,,,,,
1536204432000,,,,,1444.12,
1536276091000,,,,,294.60,
1536348963000,,,,,1800.67,
1536421628000,,,,,998.01,
1536495403000,,,,,13316.67,
1536568351000,,,,,595.43,
1536639507000,,,,,4370.99,
1536711510000,,,,,2158.68,
1536783125000,,,,,2323.90,
1536854753000,,,,,2250.75,
1536925887000,,,,,1988.98,
1536997175000,,,,,7862.81,
1537069009000,,,,,735.94,
1537139381000,,,,,343.36,
1537210708000,,,,,604.78,
1537282705000,,,,,763.19,
1537353835000,,,,,4394.26,
1537424834000,,,,,2803.87,
1537497361000,,,,,3046.93,
1537568218000,,,,,1427.81,
1537639728000,,,,,7936.62,
1537710354000,,,,,1066.38,
1537781366000,,,,,420.45,
1537852317000,,,,,4790.17,
1537922897000,,,,,8370.56,
1537993834000,,,,,565.06,
1538065170000,,,,,2338.11,
1538135659000,,,,,1526.06,
1538207020000,,,,,4070.75,
1538277094000,,,,,551.69,
1538348235000,,,,,33.57,
1538418856000,,,,,1288.30,
1538489640000,,,,,3751.91,
1538560179000,,,,,646.75,
1538631256000,,,,,2653.91,
1538700722000,,,,,7663.91,
