timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1554019932000,,508.08,,,,
1554086578000,,16848.60,,,,
1554153946000,,7719.16,,,,
1554222678000,,7787.86,,,,
1554290288000,,4827.84,,,,
1554358137000,,6217.80,,,,
1554425436000,,10102.26,,,,
1554493384000,,2172.02,,,,
1554559454000,,1472.35,,,,
1554626505000,,706.13,,,,
1554693632000,,4609.07,,,,
1554760411000,,823.81,,,,
1554827345000,,52.87,,,,
1554894627000,,139.68,,,,
1554961787000,,979.30,,,,
1555029655000,,1409.07,,,,
1555096914000,,1204.00,,,,
1555163830000,,2814.80,,,,
1555230712000,,453.58,,,,
1555297496000,,,,,,
1555364629000,,5783.21,,,,
1555431616000,,3119.84,,,,
1555500111000,,72.33,,,,
1555566912000,,20441.12,,,,
1555634415000,,82.21,,,,
1555701653000,,454.36,,,,
1555769476000,,418.14,,,,
1555837014000,,4352.65,,,,
1555904097000,,7269.25,,,,
1555970540000,,5727.55,,,,
1556038531000,,5473.97,,,,
1556107407000,,6137.78,,,,
1556173928000,,3077.73,,,,
1556241200000,,5460.71,,,,
1556308450000,,959.98,,,,
1556374991000,,260.78,,,,
1556442410000,,384.66,,,,
1556509346000,,1608.08,,,,
1556576806000,,8494.03,,,,
1556643967000,,4781.34,,,,
1556711534000,,8765.89,,,,
1556778136000,,5099.17,,,,
1556845234000,,13672.95,,,,
1556913235000,,3140.54,,,,
1556979262000,,9198.12,,,,
1557047080000,,7.09,,,,
1557114439000,,3960.01,,,,
1557182260000,,726.29,,,,
1557249608000,,8121.93,,,,
1557318081000,,10267.45,,,,
1557385675000,,9834.15,,,,
1557453624000,,5298.30,,,,
1557521031000,,5865.77,,,,
1557588222000,,9685.61,,,,
1557655069000,,6689.08,,,,
1557722567000,,21419.69,,,,
1557790675000,,26658.91,,,,
1557857642000,,14269.44,,,,
1557924398000,,21265.72,,,,
1557992058000,,22450.46,,,,
1558059268000,,3721.75,,,,
1558126732000,,6005.05,,,,
1558194179000,,4491.22,,,,
1558262228000,,7456.70,,,,
1558329711000,,4417.56,,,,
1558397321000,,7554.98,,,,
1558466162000,,8112.59,,,,
1558533192000,,3811.70,,,,
1558601405000,,13968.67,,,,
1558669169000,,3679.29,,,,
1558736680000,,3958.87,,,,
1558803191000,,1211.53,,,,
1558871016000,,1817.19,,,,
1558937464000,,7245.59,,,,
1559004601000,,9619.33,,,,
1559072957000,,3602.95,,,,
1559139434000,,2396.06,,,,
1559206701000,,6412.67,,,,
1559274975000,,6293.39,,,,
1559341699000,,3141.14,,,,
1559409902000,,2020.48,,,,
1559477256000,,7762.09,,,,
1559545066000,,3562.53,,,,
1559613008000,,6727.67,,,,
1559680478000,,4670.09,,,,
1559748180000,,1413.66,,,,
1559815480000,,766.42,,,,
1559882780000,,3412.35,,,,
1559950737000,,,,,,
1560018665000,,1159.20,,,,
1560086804000,,1062.27,,,,
1560153643000,,2663.91,,,,
1560221421000,,1780.43,,,,
1560289199000,,2358.47,,,,
1560356878000,,1225.98,,,,
1560423930000,,692.43,,,,
1560491307000,,1241.14,,,,
1560558991000,,4570.99,,,,
1560626789000,,17282.51,,,,
1560694377000,,1751.62,,,,
1560761916000,,1720.38,,,,
1560829590000,,1978.07,,,,
1560897457000,,1529.82,,,,
1560964413000,,138.27,,,,
1561032579000,,385.36,,,,
1561100149000,,3449.16,,,,
1561168282000,,3509.10,,,,
1561234762000,,6015.32,,,,
1561302398000,,5273.29,,,,
1561369418000,,4191.45,,,,
1561436953000,,565.11,,,,
1561504004000,,1907.49,,,,
1561570799000,,44571.74,,,,
1561638755000,,58951.16,,,,
1561706755000,,6486.02,,,,
1561774045000,,15572.57,,,,
1561840989000,,4218.06,,,,
1561907952000,,3886.13,,,,
1561975491000,,9961.30,,,,
1562042620000,,1782.09,,,,
1562110262000,,2477.91,,,,
1562178137000,,2061.61,,,,
1562245083000,,3984.53,,,,
1562312263000,,7269.19,,,,
1562380043000,,110.21,,,,
1562446275000,,2392.60,,,,
1562513829000,,856.57,,,,
1562580710000,,1048.45,,,,
1562647935000,,1562.96,,,,
1562714668000,,1672.22,,,,
1562782053000,,6348.79,,,,
1562848961000,,2412.33,,,,
1562916876000,,2921.14,,,,
1562984792000,,3614.40,,,,
1563051887000,,7497.67,,,,
1563118325000,,1886.05,,,,
1563185341000,,9042.14,,,,
1563253666000,,3250.88,,,,
1563322130000,,4325.77,,,,
1563390506000,,1085.07,,,,
1563456683000,,424.22,,,,
1563524083000,,613.86,,,,
1563591824000,,2275.70,,,,
1563657984000,,1122.18,,,,
1563725454000,,461.01,,,,
1563792449000,,292.88,,,,
1563858874000,,1797.49,,,,
1563925785000,,334.73,,303.52,,
1563992752000,,,,,,
1564060720000,,,,1209.10,,
1564128623000,,,,3180.80,,
1564194770000,,,,1816.98,,
1564261351000,,,,1207.74,,
1564329190000,,,,1098.02,,
1564395991000,,,,262.49,,
1564463477000,,,,4099.25,,
1564530020000,,,,1145.26,,
1564597821000,,,,2559.85,,
1564665039000,,,,1406.16,,
1564732022000,,,,24830.17,,
1564799107000,,,,4040.33,,
1564865751000,,,,1014.76,,
1564932781000,,,,1542.93,,
1564999286000,,,,2159.57,,
1565066439000,,,,1999.95,,
1565133760000,,,,4580.77,,
1565200774000,,,,2915.23,,
1565267861000,,,,2179.38,,
1565334762000,,,,1859.29,,
1565401917000,,,,3509.28,,
1565468754000,,,,997.01,,
1565536629000,,,,714.04,,
1565603145000,,,,1338.53,,
1565669720000,,,,876.17,,
1565737101000,,,,1188.33,,
1565803734000,,,,3121.62,,
1565871010000,,,,3343.40,,
1565938594000,,,,1586.74,,
1566005643000,,,,1452.46,,
1566071734000,,,,7351.22,,
1566139968000,,,,1614.55,,
1566206924000,,,,4064.98,,
1566273958000,,,,79.47,,
1566340899000,,,,639.83,,
1566408719000,,,,882.37,,
1566474986000,,,,4235.00,,
1566542876000,,,,1124.91,,
1566609532000,,,,1364.12,,
1566677699000,,,,3959.12,,
1566744845000,,,,1498.04,,
1566811311000,,,,2052.11,,
1566879172000,,,,1297.80,,
1566946162000,,,,443.68,,
1567013670000,,,,355.08,,
1567080503000,,,,1765.93,,
1567147214000,,,,769.07,,
1567214663000,,,,167.55,,
1567281961000,,,,2923.49,,
1567349460000,,,,488.39,,
1567416716000,,,,812.15,,
1567484031000,,,,5199.77,,
1567551463000,,,,697.52,,
1567619231000,,,,1002.38,,
1567685589000,,,,389.10,,
1567753902000,,,,1777.98,,
1567820847000,,,,914.89,,
1567887785000,,,,1626.87,,
1567955110000,,,,1001.93,,
1568023141000,,,,2656.01,,
1568089878000,,,,1228.61,,
1568157833000,,,,736.18,,
1568225074000,,,,7480.11,,
1568292523000,,,,3210.83,,
1568360055000,,,,3205.71,,
1568427970000,,,,795.00,,
1568495114000,,,,1017.00,,
1568562808000,,,,1926.09,,
1568630407000,,,,508.06,,
1568696458000,,,,387.16,,
1568764187000,,,,211.14,,
1568830698000,,,,1487.05,,
1568898597000,,,,1406.12,,
1568967137000,,,,1053.32,,
1569034094000,,,,29.34,,
1569100750000,,,,529.33,,
1569168482000,,,,128.19,,
1569236030000,,,,348.88,,
1569303544000,,,,2497.35,,
1569371996000,,,,579.06,,
1569439704000,,,,4574.19,,
1569507924000,,,,1421.23,,
1569575662000,,,,,571.77,
1569642495000,,,,,1326.20,
1569709939000,,,,,539.82,
1569777994000,,,,,528.98,
1569845721000,,,,,1382.93,
1569912741000,,,,,3128.11,
1569979950000,,,,,164.29,
1570047984000,,,,,4737.63,
1570116154000,,,,,753.05,
