timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1529385239000,,,,,,
1529459855000,,,,,2930.04,
1529534480000,,,,,1042.74,
1529607759000,,,,,336.44,
1529682434000,,,,,1357.41,
1529756296000,,,,,212.82,
1529828276000,,,,,1649.57,
1529902416000,,,,,350.12,
1529979078000,,,,,2072.83,
1530054421000,,,,,597.28,
1530128282000,,,,,436.52,
1530203197000,,,,,165.90,
1530278431000,,,,,402.75,
1530351013000,,,,,2984.36,
1530426268000,,,,,612.40,
1530499615000,,,,,712.68,
1530572217000,,,,,1191.60,
1530646642000,,,,,820.37,
1530720604000,,,,,838.99,
1530794550000,,,,,2887.15,
1530868977000,,,,,1609.87,
1530942968000,,,,,20.72,
1531017892000,,,,,1883.16,
1531093254000,,,,,3266.80,
1531167486000,,,,,,
1531241905000,,,,,,
1531316279000,,,,,,
1531387780000,,,,,1136.51,
1531459813000,,,,,3784.56,
1531532086000,,,,,4924.81,
1531603912000,,,,,618.69,
1531675397000,,,,,525.12,
1531748307000,,,,,8750.98,
1531822417000,,,,,3553.24,
1531896343000,,,,,8263.81,
1531971151000,,,,,4681.53,
1532045631000,,,,,15108.59,
1532118564000,,,,,14020.16,
1532191928000,,,,,2914.36,
1532264894000,,,,,1058.61,
1532336677000,,,,,2647.60,
1532411124000,,,,,14360.44,
1532485297000,,,,,2530.45,
1532558514000,,,,,4923.32,
1532632522000,,,,,6091.13,
1532706031000,,,,,49912.02,
1532778335000,,,,,3847.36,
1532849626000,,,,,1933.51,
1532921962000,,,,,1641.18,
1532994160000,,,,,2613.09,
1533067467000,,,,,3212.51,
1533141286000,,,,,2612.97,
1533214941000,,,,,3150.07,
1533288091000,,,,,749.70,
1533360489000,,,,,2821.94,
1533432998000,,,,,282.78,
1533505953000,,,,,211.24,
1533578575000,,,,,1164.98,
1533651925000,,,,,4341.52,
1533724916000,,,,,3364.62,
1533797508000,,,,,9293.20,
1533870537000,,,,,5358.78,
1533943288000,,,,,3376.25,
1534016212000,,,,,2290.57,
1534090711000,,,,,865.70,
1534163628000,,,,,19296.36,
1534236905000,,,,,2715.16,
1534309134000,,,,,4107.78,
1534381971000,,,,,3824.71,
1534454722000,,,,,6048.62,
1534527690000,,,,,1883.39,
1534602524000,,,,,1866.16,
1534675224000,,,,,389.76,
1534747701000,,,,,1106.63,
1534820720000,,,,,4171.30,
1534892931000,,,,,1660.01,
1534965694000,,,,,1649.88,
1535039951000,,,,,424.67,
1535112747000,,,,,1730.45,
1535185292000,,,,,1274.71,
1535257864000,,,,,1251.31,
1535331135000,,,,,1061.02,
1535403660000,,,,,929.33,
1535477339000,,,,,2394.26,
1535550907000,,,,,1411.50,
1535623054000,,,,,12078.74,
1535695540000,,,,,3060.61,
1535768227000,,,,,2364.42,
1535842094000,,,,,860.78,
1535914482000,,,,,1461.57,
1535987210000,,,,,859.85,
1536059758000,,,,,1255.40,
1536132247000,,,,,1952.98,
1536204432000,,,,,1779.40,
