timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1547934719000,,,,,5708.44,
1548012002000,,,,,3082.01,
1548095978000,,,,,6775.15,
1548180548000,,,,,2488.87,
1548266597000,,,,,3359.13,
1548351788000,,,,,3457.13,
1548436981000,,,,,5005.13,
1548521909000,,,,,3806.00,
1548607305000,,,,,3759.33,
1548695090000,,4621.02,,,91.39,
1548784331000,,3808.38,,244.62,,
1548872168000,,,,3777.32,,
1548959406000,,,,3631.01,,
1549048111000,,,,6055.11,,
1549136870000,,,,7149.81,,
1549225465000,,,,12460.37,,
1549312025000,,,,11624.51,,
1549400397000,,,,6692.63,,
1549488758000,,,,7199.37,,
1549576572000,,,,10061.73,,
1549664587000,,,,9339.18,,
1549752194000,,,,8142.69,,
1549853106000,,,,11667.39,,
1549954624000,,,,109736.77,,
1550057114000,,,,33810.66,,
1550160727000,,,,91898.03,,
1550264379000,,,,40083.71,,
1550367666000,,,,40189.10,,
1550471025000,,,,10536.33,,
1550573262000,,,,7253.07,,
1550675116000,,,,27986.95,,
1550776436000,,,,11048.22,,
1550878296000,,,,9757.46,,
1550978228000,,,,11450.06,,
1551078586000,,,,11077.11,,
1551181750000,,,,49140.35,,
1551281880000,,,,54928.01,,
1551383524000,,,,41943.65,,
1551459490000,,,,32986.67,,
1551527005000,,,,17419.82,,
1551595407000,,,,10792.39,,
1551662535000,,,,13376.75,,
1551730739000,,,,26000.13,,
1551798808000,,,,25050.23,,
1551865512000,,,,13191.83,,
1551932302000,,,,16880.85,,
1551999434000,,,,10149.22,,
1552066766000,,,,12382.85,,
1552134613000,,,,8094.55,,
1552201544000,,,,5651.69,,
1552268725000,,,,9070.24,,
1552336045000,,,,12905.20,,
1552403003000,,,,6529.09,,
1552470545000,,,,5968.63,,
1552537130000,,,,8989.35,,
1552605435000,,,,6900.33,,
1552671597000,,,,13415.78,,
1552738081000,,,,12007.66,,
1552805598000,,,,10188.99,,
1552872817000,,,,7061.85,,
1552940619000,,,,20927.16,,
1553008742000,,,,13907.85,,
1553075047000,,,,10220.25,,
1553142018000,,,,6555.94,,
1553209653000,,,,6673.25,,
1553277395000,,,,8628.78,,
1553344849000,,,,6866.50,,
1553411888000,,,,6224.89,,
1553478679000,,,,6648.47,,
1553546051000,,,,6729.80,,
1553614241000,,,,7318.52,,
1553681868000,,,,6013.77,,
1553749152000,,,,3007.89,,
1553816450000,,,,8749.31,,
1553884334000,,,,6401.45,,
1553953102000,,,,8066.74,,
1554019932000,,,,6611.98,,
1554086578000,,,,8499.03,,
1554153946000,,,,9742.61,,
1554222678000,,,,18959.62,,
1554290288000,,,,15063.30,,
1554358137000,,,,9273.93,,
1554425436000,,,,5066.22,,
1554493384000,,,,2587.30,,
1554559454000,,,,1139.05,,
1554626505000,,,,5951.71,,
1554693632000,,,,4027.02,,
1554760411000,,,,7386.49,,
1554827345000,,,,2062.29,,
1554894627000,,,,2303.89,,
1554961787000,,,,238.77,,
1555029655000,,,,2027.35,,
1555096914000,,,,1729.41,,
1555163830000,,,,181.15,,
1555230712000,,,,1751.98,,
1555297496000,,,,526.51,,
1555364629000,,,,594.21,,
1555431616000,,,,4212.74,,
1555500111000,,,,3961.60,,
1555566912000,,,,4184.96,,
1555634415000,,,,2926.84,,
1555701653000,,,,1116.07,,
1555769476000,,,,383.07,,
1555837014000,,,,3679.11,,
1555904097000,,,,1769.81,,
1555970540000,,,,1020.30,,
1556038531000,,,,2108.61,,
1556107407000,,,,4118.19,,
1556173928000,,,,5769.00,,
1556241200000,,,,3912.64,,
1556308450000,,,,627.86,,
1556374991000,,,,391.59,,
1556442410000,,,,2351.45,,
1556509346000,,,,1201.78,,
1556576806000,,,,400.77,,
1556643967000,,,,1020.73,,
1556711534000,,,,2445.26,,
1556778136000,,,,,,
1556845234000,,,,,,
1556913235000,,,,421.01,,
1556979262000,,,,507.66,,
1557047080000,,,,424.49,,
1557114439000,,,,,,
1557182260000,,,,2109.13,,
1557249608000,,,,5154.06,,
1557318081000,,,,692.00,,
1557385675000,,,,4407.33,,
1557453624000,,,,731.63,,
1557521031000,,,,1925.00,,
1557588222000,,,,1403.09,,
1557655069000,,,,173.29,,
1557722567000,,,,313.06,,
1557790675000,,,,1837.07,,
1557857642000,,,,409.56,,
1557924398000,,,,878.99,,
1557992058000,,,,15446.19,,
1558059268000,,,,4616.31,,
1558126732000,,,,1941.51,,
1558194179000,,,,6884.19,,
1558262228000,,,,499.91,,
1558329711000,,,,14568.83,,
1558397321000,,,,2138.79,,
1558466162000,,,,2705.89,,
1558533192000,,,,,,
1558601405000,,,,646.92,,
1558669169000,,,,7799.85,,
1558736680000,,,,3978.53,,
1558803191000,,,,3744.05,,
1558871016000,,,,112.32,,
1558937464000,,,,300.21,,
1559004601000,,,,285.95,,
1559072957000,,,,72.20,,
1559139434000,,,,1391.42,,
1559206701000,,,,3519.27,,
1559274975000,,,,395.77,,
1559341699000,,,,98.80,,
1559409902000,,,,1748.31,,
1559477256000,,,,2185.30,,
1559545066000,,,,755.23,,
1559613008000,,,,44.34,,
1559680478000,,,,800.41,,
1559748180000,,,,20503.14,,
1559815480000,,,,1529.42,,
1559882780000,,,,2305.55,,
1559950737000,,,,755.02,,
1560018665000,,,,515.81,,
1560086804000,,,,796.23,,
1560153643000,,,,1847.17,,
1560221421000,,,,2101.16,,
1560289199000,,,,1335.38,,
1560356878000,,,,6965.51,,
1560423930000,,,,1532.50,,
1560491307000,,,,1693.20,,
1560558991000,,,,230.33,,
1560626789000,,,,377.94,,
1560694377000,,,,94.44,,
1560761916000,,,,257.32,,
1560829590000,,,,2368.58,,
1560897457000,,,,1801.54,,
1560964413000,,,,2631.05,,
1561032579000,,,,3819.16,,
1561100149000,,,,3178.12,,
1561168282000,,,,721.80,,
1561234762000,,,,7078.35,,
1561302398000,,,,12511.08,,
1561369418000,,,,2545.79,,
1561436953000,,,,10999.85,,
1561504004000,,,,6752.25,,
1561570799000,,,,2208.19,,
1561638755000,,,,2436.68,,
1561706755000,,,,316.91,,
1561774045000,,,,516.86,,
1561840989000,,,,2573.24,,
1561907952000,,,,247.19,,
1561975491000,,,,8785.80,,
1562042620000,,,,6540.82,,
1562110262000,,,,669.37,,
1562178137000,,,,,,
1562245083000,,,,6126.78,,
1562312263000,,,,2911.38,,
1562380043000,,,,3633.83,,
1562446275000,,,,1754.93,,
1562513829000,,,,159.99,,
1562580710000,,,,623.63,,
1562647935000,,,,,,
1562714668000,,,,2092.09,,
1562782053000,,,,859.68,,
1562848961000,,,,,,
1562916876000,,,,402.67,,
1562984792000,,,,401.86,,
1563051887000,,,,,,
1563118325000,,,,,,
1563185341000,,,,,,
1563253666000,,,,,,
1563322130000,,,,10366.36,,
1563390506000,,,,901.90,,
1563456683000,,,,3194.95,,
1563524083000,,,,137.59,,
1563591824000,,,,11747.93,,
1563657984000,,,,957.51,,
1563725454000,,,,,,
1563792449000,,,,0.00,,
1563858874000,,,,812.33,,
1563925785000,197.21,,,,,
1563992752000,1609.49,,,,,
1564060720000,257.65,,,,,
1564128623000,1047.79,,,,,
1564194770000,149633.36,,,,,
1564261351000,2451.18,,,,,
1564329190000,169.01,,,,,
1564395991000,4717.72,,,,,
1564463477000,64.16,,,,,
1564530020000,,,,,,
1564597821000,201.48,,,,,
1564665039000,52.56,,,,,
1564732022000,122.72,,,,,
1564799107000,1153.36,,,,,
1564865751000,,,,,,
1564932781000,,,,,,
1564999286000,685.30,,,,,
1565066439000,39240.33,,,,,
1565133760000,5653.19,,,,,
1565200774000,1510.00,,,,,
1565267861000,11664.35,,,,,
1565334762000,10252.73,,,,,
1565401917000,2464.33,,,,,
1565468754000,176.32,,,,,
1565536629000,48.90,,,,,
1565603145000,,,,,,
1565669720000,246.75,,,,,
1565737101000,212.20,,,,,
1565803734000,,,,,,
1565871010000,,,,,,
1565938594000,,,,,,
1566005643000,104.24,,,,,
1566071734000,,,,,,
1566139968000,802.63,,,,,
1566206924000,141.83,,,,,
1566273958000,5155.38,,,,,
1566340899000,1422.16,,,,,
1566408719000,4142.97,,,,,
1566474986000,3797.63,,,,,
1566542876000,3442.51,,,,,
1566609532000,763.33,,,,,
1566677699000,10709.75,,,,,
1566744845000,228.55,,,,,
1566811311000,390.45,,,,,
1566879172000,20059.84,,,,,
1566946162000,14353.48,,,,,
1567013670000,10901.10,,,,,
1567080503000,1285.15,,,,,
1567147214000,2056.95,,,,,
1567214663000,2635.10,,,,,
1567281961000,5374.99,,,,,
1567349460000,397.43,,,,,
1567416716000,2845.85,,,,,
1567484031000,808.79,,,,,
1567551463000,3008.29,,,,,
1567619231000,1555.32,,,,,
1567685589000,,,,,,
1567753902000,160.38,,,,,
1567820847000,40849.09,,,,,
1567887785000,2967.03,,,,,
1567955110000,12153.58,,,,,
1568023141000,1993.95,,,,,
1568089878000,935.05,,,,,
1568157833000,966.65,,,,,
1568225074000,4009.41,,,,,
1568292523000,2464.31,,,,,
1568360055000,602.88,,,,,
1568427970000,4119.06,,,,,
1568495114000,,,,,,
1568562808000,,,,,,
1568630407000,395.21,,,,,
1568696458000,778.84,,,,,
1568764187000,4919.93,,,,,
1568830698000,512.29,,,,,
1568898597000,670.18,,,,,
1568967137000,,,,,,
1569034094000,,,,,,
1569100750000,,,,,,
1569168482000,728.95,,,,,
1569236030000,,,,,,
1569303544000,178.38,,,,,
1569371996000,,,,,,
1569439704000,,,,,,
1569507924000,349.48,,,,,
1569575662000,,,1094.14,,,
1569642495000,,,,,,
1569709939000,,,297.26,,,
1569777994000,,,387.84,,,
1569845721000,,,2838.15,,,
1569912741000,,,492.42,,,
1569979950000,,,422.35,,,
1570047984000,,,6234.55,,,
