timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1534965694000,,,,351.04,
1535039951000,,,,3166.05,
1535112747000,,,,2820.07,
1535185292000,,,,1745.03,
1535257864000,,,,3344.55,
1535331135000,,,,9738.56,
1535403660000,,,,2060.79,
1535477339000,,,,579.14,
1535550907000,,,,2140.35,
1535623054000,,,,5618.91,
1535695540000,,,,2054.19,
1535768227000,,,,2854.12,
1535842094000,,,,2356.69,
1535914482000,,,,1457.52,
1535987210000,,,,1164.85,
1536059758000,,,,2106.11,
1536132247000,,,,3752.27,
1536204432000,,,,1259.11,
1536276091000,,,,1366.90,
1536348963000,,,,3911.34,
1536421628000,,,,688.63,
1536495403000,,,,1601.61,
1536568351000,,,,1893.06,
1536639507000,,,,1704.32,
1536711510000,,,,3489.32,
1536783125000,,,,15173.99,
1536854753000,,,,1848.81,
1536925887000,,,,2414.85,
1536997175000,,,,184.77,
1537069009000,,,,3821.24,
1537139381000,,,,1840.16,
1537210708000,,,,10943.26,
1537282705000,,,,2533.55,
1537353835000,,,,1579.10,
1537424834000,,,,597.41,
1537497361000,,,,4243.35,
1537568218000,,,,5910.52,
1537639728000,,,,1633.33,
1537710354000,,,,1213.72,
1537781366000,,,,66.93,
1537852317000,,,,1080.37,
1537922897000,,,,2939.08,
1537993834000,,,,2520.58,
1538065170000,,,,12141.57,
1538135659000,,,,8988.51,
1538207020000,,,,5994.00,
1538277094000,,,,1659.71,
1538348235000,,,,1688.20,
1538418856000,,,,2784.39,
1538489640000,,,,3181.04,
1538560179000,,,,2142.22,
1538631256000,,,,891.05,
1538700722000,,,,3566.11,
1538771727000,,,,525.13,
1538841320000,,,,3133.86,
1538911026000,,,,5580.13,
1538980216000,,,,2944.44,
1539049430000,,,,1252.06,
1539120813000,,,,10387.64,
1539190730000,,,,8167.72,
1539260859000,,,,14358.82,
1539330275000,,,,6727.79,
1539400992000,,,,4437.77,
1539470509000,,,,5347.13,
1539541019000,,,,1733.49,
1539611779000,,,,10991.92,
1539682267000,,,,2895.65,
1539752649000,,,,8135.15,
1539822973000,,,,4825.02,
1539893301000,,,,178.83,
1539964665000,,,,186.44,
1540035461000,,,,1821.48,
1540105380000,,,,1732.96,
1540175783000,,,,3167.41,
1540247628000,,,,1975.21,
1540317582000,,,,1816.33,
1540388140000,,,,22480.40,
1540458691000,,,,8530.10,
1540528530000,,,,3100.16,
1540599331000,,,,2146.96,
1540669979000,,,,2099.87,
1540740577000,,,,436.50,
1540812281000,,,,660.34,
1540882459000,,,,335.96,
1540953530000,,,,971.48,
1541023512000,,,,1845.93,
1541094934000,,,,2072.09,
1541166376000,,,,603.80,
1541237446000,,,,7038.58,
1541307140000,,,,2020.79,
1541378245000,,,,781.83,
1541449770000,,,,16.55,
1541521033000,,,,1418.80,
1541592294000,,,,1081.38,
1541662439000,,,,236.24,
1541733218000,,,,3702.68,
1541804044000,,,,784.07,
1541874538000,,,,3815.41,
1541945087000,,,,1705.94,
1542016384000,,,,3760.68,
1542085646000,,,,990.02,
1542156560000,,,,5777.09,
1542228035000,,,,1764.98,
1542298725000,,,,159.89,
1542368660000,,,,15596.43,
1542440006000,,,,5067.94,
1542510859000,,,,226.19,
1542580287000,,,,2254.31,
1542652239000,,,,18465.52,
1542723747000,,,,15276.92,
1542795271000,,,,9362.02,
1542866477000,,,,10757.69,
1542936877000,,,,,
1543007269000,,,,8361.79,
1543077801000,,,,1979.88,
1543148698000,,,,14667.07,
1543218413000,,,,2955.99,
1543289948000,,,,6374.82,
1543362296000,,,,30390.44,
1543434172000,,,,4958.15,
1543504581000,,,,11848.93,
1543575859000,,,,3801.43,
1543646812000,,,,872.71,
1543718667000,,,,10336.19,
1543789997000,,,,4027.45,
1543862329000,,,,5568.10,
1543932926000,,,,7787.68,
1544005220000,,,,5048.42,
1544076879000,,,,3081.17,
1544148198000,,,,27900.54,
1544220287000,,,,2242.58,
1544291964000,,,,7132.08,
1544363331000,,,,6093.79,
1544433268000,,,,1263.16,
1544503865000,,,,5039.33,
1544576147000,,,,14732.63,
1544647316000,,,,7271.53,
1544718309000,,,,4912.42,
1544789693000,,,,25276.93,
1544860802000,,,,41423.03,
1544931651000,,,,885.78,
1545003100000,,,,5496.20,
1545076575000,,,,3948.96,
1545151038000,,,,17084.94,
1545224266000,,,,7320.87,
1545298309000,,,,36336.36,
1545371765000,,,,10193.48,
1545444975000,,,,5954.60,
1545518580000,,,,2606.48,
1545592165000,,,,10290.50,
1545664945000,,,,11879.47,
1545737520000,,,,3120.60,
1545810031000,,,,3440.94,
1545883479000,,,,22.44,
1545956158000,,,,896.47,
1546029906000,,,,2814.05,
1546103201000,,,,3613.42,
1546175667000,,,,2159.41,
1546247915000,,,,3415.19,
1546320878000,,,,1547.76,
1546394518000,,,,1777.61,
1546466952000,,,,3972.75,
1546544000000,,,,2528.67,
1546622719000,,,,1012.95,
1546699391000,,,,1184.11,
1546776424000,,,,495.59,
1546854270000,,,,81.00,
1546931422000,,,,6663.23,
1547008514000,,,,837.22,
1547086233000,,,,3183.93,
1547163262000,,,,1801.74,
1547240860000,,,,22790.68,
1547318473000,,,,3013.49,
1547396030000,,,,3933.02,
1547472692000,,,,3461.77,
1547549533000,,,,4186.67,
1547626847000,,,,4428.35,
1547704633000,,,,1894.55,
1547781728000,,,,4396.25,
1547859045000,,,,405.10,
1547934719000,,,,1467.84,
1548012002000,,,,2161.30,
1548095978000,,,,5537.05,
1548180548000,,,,3723.04,
1548266597000,,,,8647.09,
1548351788000,,,,923.02,
1548436981000,,,,6876.75,
1548521909000,,,,3774.86,
1548607305000,,,,11084.68,
1548695090000,,,,,
1548784331000,5789.58,,,,
1548872168000,42580.53,,,,
1548959406000,45407.68,,,,
1549048111000,11215.33,,,,
1549136870000,5416.69,,,,
1549225465000,3393.80,,,,
1549312025000,1617.64,,,,
1549400397000,3330.75,,,,
1549488758000,292.20,,,,
1549576572000,1704.72,,,,
1549664587000,16069.71,,,,
1549752194000,3208.99,,,,
1549853106000,11708.05,,,,
1549954624000,20906.08,,,,
1550057114000,7685.75,,,,
1550160727000,8428.25,,,,
1550264379000,1434.06,,,,
1550367666000,1223.78,,,,
1550471025000,15734.61,,,,
1550573262000,3057.32,,,,
1550675116000,2029.41,,,,
1550776436000,1326.50,,,,
1550878296000,4957.41,,,,
1550978228000,13997.52,,,,
1551078586000,3590.85,,,,
1551181750000,20180.00,,,,
1551281880000,5580.51,,,,
1551383524000,4528.53,,,,
1551459490000,3373.18,,,,
1551527005000,5999.32,,,,
1551595407000,290.62,,,,
1551662535000,497.94,,,,
1551730739000,2918.11,,,,
1551798808000,2275.53,,,,
1551865512000,320.98,,,,
1551932302000,1630.40,,,,
1551999434000,4756.05,,,,
1552066766000,4095.41,,,,
1552134613000,3604.28,,,,
1552201544000,8292.28,,,,
1552268725000,6797.96,,,,
1552336045000,3951.89,,,,
1552403003000,4141.83,,,,
1552470545000,7167.08,,,,
1552537130000,4763.77,,,,
1552605435000,4822.50,,,,
1552671597000,3446.05,,,,
1552738081000,9683.23,,,,
1552805598000,14007.35,,,,
1552872817000,11269.15,,,,
1552940619000,3048.93,,,,
1553008742000,476.79,,,,
1553075047000,160.09,,,,
1553142018000,8686.17,,,,
1553209653000,1049.05,,,,
1553277395000,495.52,,,,
1553344849000,4087.49,,,,
1553411888000,1630.55,,,,
1553478679000,5027.53,,,,
1553546051000,17410.56,,,,
1553614241000,1474.99,,,,
1553681868000,5248.03,,,,
1553749152000,1130.67,,,,
1553816450000,18344.50,,,,
1553884334000,6093.66,,,,
1553953102000,23.65,,,,
1554019932000,2373.08,,,,
1554086578000,310.61,,,,
1554153946000,8657.19,,,,
1554222678000,6618.83,,,,
1554290288000,,,,,
1554358137000,1337.28,,,,
1554425436000,4946.42,,,,
1554493384000,3915.17,,,,
1554559454000,650.41,,,,
1554626505000,5946.08,,,,
1554693632000,3701.52,,,,
1554760411000,1939.47,,,,
1554827345000,939.94,,,,
1554894627000,387.80,,,,
1554961787000,470.35,,,,
1555029655000,448.22,,,,
1555096914000,117.72,,,,
1555163830000,756.17,,,,
1555230712000,823.58,,,,
1555297496000,3894.83,,,,
1555364629000,1564.62,,,,
1555431616000,1139.46,,,,
1555500111000,1816.38,,,,
1555566912000,2365.93,,,,
1555634415000,4419.09,,,,
1555701653000,28734.07,,,,
1555769476000,5299.73,,,,
1555837014000,16385.68,,,,
1555904097000,5719.62,,,,
1555970540000,638.31,,,,
1556038531000,3273.43,,,,
1556107407000,3561.81,,,,
1556173928000,3982.72,,,,
1556241200000,1700.31,,,,
1556308450000,663.44,,,,
1556374991000,1545.70,,,,
1556442410000,1381.35,,,,
1556509346000,264.97,,,,
1556576806000,1877.05,,,,
1556643967000,26.53,,,,
1556711534000,1863.91,,,,
1556778136000,905.16,,,,
1556845234000,48.34,,,,
1556913235000,891.84,,,,
1556979262000,840.87,,,,
1557047080000,5278.98,,,,
1557114439000,1403.11,,,,
1557182260000,3311.20,,,,
1557249608000,599.97,,,,
1557318081000,9052.24,,,,
1557385675000,4276.94,,,,
1557453624000,4696.68,,,,
1557521031000,3351.91,,,,
1557588222000,9727.83,,,,
1557655069000,940.94,,,,
1557722567000,8445.66,,,,
1557790675000,7949.28,,,,
1557857642000,3998.32,,,,
1557924398000,1548.76,,,,
1557992058000,24578.85,,,,
1558059268000,13679.58,,,,
1558126732000,6670.44,,,,
1558194179000,1646.62,,,,
1558262228000,4980.65,,,,
1558329711000,4566.11,,,,
1558397321000,5164.65,,,,
1558466162000,,,,,
1558533192000,22408.42,,,,
1558601405000,1293.06,,,,
1558669169000,303.79,,,,
1558736680000,12920.55,,,,
1558803191000,2432.67,,,,
1558871016000,11828.64,,,,
1558937464000,13347.34,,,,
1559004601000,10357.16,,,,
1559072957000,710.23,,,,
1559139434000,993.79,,,,
1559206701000,20738.81,,,,
1559274975000,14000.02,,,,
1559341699000,4474.45,,,,
1559409902000,22532.27,,,,
1559477256000,8724.96,,,,
1559545066000,20184.00,,,,
1559613008000,8216.11,,,,
1559680478000,11111.22,,,,
1559748180000,5346.27,,,,
1559815480000,2785.76,,,,
1559882780000,3535.24,,,,
1559950737000,8092.43,,,,
1560018665000,1471.00,,,,
1560086804000,536.49,,,,
1560153643000,1450.81,,,,
1560221421000,6392.45,,,,
1560289199000,2148.74,,,,
1560356878000,241.66,,,,
1560423930000,397.77,,,,
1560491307000,1422.72,,,,
1560558991000,1218.78,,,,
1560626789000,5589.54,,,,
1560694377000,5076.37,,,,
1560761916000,16909.85,,,,
1560829590000,5147.39,,,,
1560897457000,2559.56,,,,
1560964413000,878.95,,,,
1561032579000,1647.61,,,,
1561100149000,319.79,,,,
1561168282000,4490.76,,,,
1561234762000,1270.53,,,,
1561302398000,6330.29,,,,
1561369418000,1683.41,,,,
1561436953000,3293.56,,,,
1561504004000,3811.37,,,,
1561570799000,1496.44,,,,
1561638755000,11179.18,,,,
1561706755000,4606.04,,,,
1561774045000,3651.76,,,,
1561840989000,2118.91,,,,
1561907952000,12586.45,,,,
1561975491000,3939.49,,,,
1562042620000,10300.70,,,,
1562110262000,1549.77,,,,
1562178137000,2145.88,,,,
1562245083000,5889.65,,,,
1562312263000,88.82,,,,
1562380043000,103.26,,,,
1562446275000,1284.94,,,,
1562513829000,1468.85,,,,
1562580710000,4656.03,,,,
1562647935000,20323.37,,,,
1562714668000,11103.23,,,,
1562782053000,16569.87,,,,
1562848961000,12030.24,,,,
1562916876000,11699.78,,,,
1562984792000,4674.00,,,,
1563051887000,3448.25,,,,
1563118325000,2624.50,,,,
1563185341000,4781.32,,,,
1563253666000,17610.16,,,,
1563322130000,17515.54,,,,
1563390506000,5255.03,,,,
1563456683000,17207.08,,,,
1563524083000,10399.84,,,,
1563591824000,5685.38,,,,
1563657984000,4868.13,,,,
1563725454000,,,,,
1563792449000,1423.29,,,,
1563858874000,1891.54,,,,
1563925785000,477.52,85.67,,,
1563992752000,,3795.59,,,
1564060720000,,6505.63,,,
1564128623000,,59.52,,,
1564194770000,,2988.12,,,
1564261351000,,7989.98,,,
1564329190000,,1425.17,,,
1564395991000,,12449.97,,,
1564463477000,,2159.72,,,
1564530020000,,6472.89,,,
1564597821000,,470.59,,,
1564665039000,,884.29,,,
1564732022000,,2803.46,,,
1564799107000,,8511.00,,,
1564865751000,,90.86,,,
1564932781000,,4721.68,,,
1564999286000,,9970.25,,,
1565066439000,,1418.18,,,
1565133760000,,4461.45,,,
1565200774000,,7395.89,,,
1565267861000,,1485.51,,,
1565334762000,,8402.33,,,
1565401917000,,1696.56,,,
1565468754000,,123.30,,,
1565536629000,,2847.63,,,
1565603145000,,6882.48,,,
1565669720000,,2116.56,,,
1565737101000,,4304.60,,,
1565803734000,,2083.20,,,
1565871010000,,6108.90,,,
1565938594000,,4793.06,,,
1566005643000,,572.76,,,
1566071734000,,4207.83,,,
1566139968000,,6847.27,,,
1566206924000,,,,,
1566273958000,,244.02,,,
1566340899000,,244.21,,,
1566408719000,,2146.43,,,
1566474986000,,3147.64,,,
1566542876000,,,,,
1566609532000,,1630.94,,,
1566677699000,,4236.89,,,
1566744845000,,263.21,,,
1566811311000,,,,,
1566879172000,,1017.46,,,
1566946162000,,555.52,,,
1567013670000,,14742.28,,,
1567080503000,,3117.74,,,
1567147214000,,5545.33,,,
1567214663000,,1208.59,,,
1567281961000,,6437.81,,,
1567349460000,,2933.20,,,
1567416716000,,72.56,,,
1567484031000,,264.01,,,
1567551463000,,101.89,,,
1567619231000,,9224.46,,,
1567685589000,,,,,
1567753902000,,4149.28,,,
1567820847000,,10540.95,,,
1567887785000,,9334.85,,,
1567955110000,,2238.83,,,
1568023141000,,4639.44,,,
1568089878000,,3014.81,,,
1568157833000,,2251.84,,,
1568225074000,,500.27,,,
1568292523000,,354.60,,,
1568360055000,,3699.09,,,
1568427970000,,249.29,,,
1568495114000,,83.45,,,
1568562808000,,,,,
1568630407000,,1074.96,,,
1568696458000,,5247.80,,,
1568764187000,,16325.69,,,
1568830698000,,,,,
1568898597000,,370.69,,,
1568967137000,,205.06,,,
1569034094000,,680.92,,,
1569100750000,,,,,
1569168482000,,2225.93,,,
1569236030000,,30.13,,,
1569303544000,,2010.87,,,
1569371996000,,5081.31,,,
1569439704000,,11216.54,,,
1569507924000,,825.54,,,
1569575662000,,,2279.78,,
1569642495000,,,1416.26,,
1569709939000,,,682.06,,
1569777994000,,,5368.03,,
1569845721000,,,4136.60,,
1569912741000,,,3738.69,,
1569979950000,,,5.29,,
1570047984000,,,871.38,,
