timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,Other
1542795271000,,,10549.67,,
1542866477000,,,9817.74,,
1542936877000,,,16994.17,,
1543007269000,,,38583.91,,
1543077801000,,,2328.60,,
1543148698000,,,73558.73,,
1543218413000,,,6738.53,,
1543289948000,,,3891.82,,
1543362296000,,,4076.96,,
1543434172000,,,10804.84,,
1543504581000,,,9207.19,,
1543575859000,,,2429.79,,
1543646812000,,,6581.08,,
1543718667000,,,3218.76,,
1543789997000,,,2921.20,,
1543862329000,,,2495.17,,
1543932926000,,,15329.59,,
1544005220000,,,942.42,,
1544076879000,,,1463.98,,
1544148198000,,,19256.19,,
1544220287000,,,8293.49,,
1544291964000,,,,,
1544363331000,,,2038.15,,
1544433268000,,,,,
1544503865000,,,792.63,,
1544576147000,,,329.41,,
1544647316000,,,2.30,,
1544718309000,,,2673.10,,
1544789693000,,,1686.70,,
1544860802000,,,2716.47,,
1544931651000,,,,,
1545003100000,,,90.93,,
1545076575000,,,6445.84,,
1545151038000,,,931.86,,
1545224266000,,,3167.78,,
1545298309000,,,,,
1545371765000,,,6846.51,,
1545444975000,,,11293.07,,
1545518580000,,,1132.14,,
1545592165000,,,12905.46,,
1545664945000,,,9013.10,,
1545737520000,,,4140.14,,
1545810031000,,,292.23,,
1545883479000,,,445.49,,
1545956158000,,,2105.99,,
1546029906000,,,1629.83,,
1546103201000,,,1314.72,,
1546175667000,,,7790.13,,
1546247915000,,,,,
1546320878000,,,1967.82,,
1546394518000,,,2738.45,,
1546466952000,,,2524.07,,
1546544000000,,,1925.98,,
1546622719000,,,709.81,,
1546699391000,,,3191.83,,
1546776424000,,,6.70,,
1546854270000,,,17690.62,,
1546931422000,,,16604.21,,
1547008514000,,,,,
1547086233000,,,1300.61,,
1547163262000,,,6062.83,,
1547240860000,,,1856.63,,
1547318473000,,,40.67,,
1547396030000,,,3137.55,,
1547472692000,,,697.52,,
1547549533000,,,4432.51,,
1547626847000,,,1396.28,,
1547704633000,,,12906.02,,
1547781728000,,,3675.01,,
1547859045000,,,5481.67,,
1547934719000,,,24988.81,,
1548012002000,,,6002.50,,
1548095978000,,,6106.50,,
1548180548000,,,5032.09,,
1548266597000,,,1803.09,,
1548351788000,,,2633.77,,
1548436981000,,,1963.09,,
1548521909000,,,14991.16,,
1548607305000,,,8863.03,,
1548695090000,,,,5756.37,
1548784331000,,,,2477.08,
1548872168000,,5800.42,,,
1548959406000,,8198.27,,,
1549048111000,,1420.53,,,
1549136870000,,15.17,,,
1549225465000,,1678.53,,,
1549312025000,,1036.58,,,
1549400397000,,3325.42,,,
1549488758000,,2692.66,,,
1549576572000,,2938.79,,,
1549664587000,,5280.33,,,
1549752194000,,1918.26,,,
1549853106000,,855.88,,,
1549954624000,,607.98,,,
1550057114000,,3081.40,,,
1550160727000,,2108.76,,,
1550264379000,,1056.22,,,
1550367666000,,51.15,,,
1550471025000,,5658.38,,,
1550573262000,,1961.30,,,
1550675116000,,2305.85,,,
1550776436000,,1486.53,,,
1550878296000,,134.59,,,
1550978228000,,5640.25,,,
1551078586000,,2811.14,,,
1551181750000,,1679.48,,,
1551281880000,,157.59,,,
1551383524000,,2149.58,,,
1551459490000,,297.73,,,
1551527005000,,5.33,,,
1551595407000,,4209.10,,,
1551662535000,,,,,
1551730739000,,2279.52,,,
1551798808000,,5.00,,,
1551865512000,,3953.25,,,
1551932302000,,1312.21,,,
1551999434000,,7986.11,,,
1552066766000,,5118.73,,,
1552134613000,,9846.90,,,
1552201544000,,3371.20,,,
1552268725000,,5164.32,,,
1552336045000,,4245.70,,,
1552403003000,,5446.33,,,
1552470545000,,15.36,,,
1552537130000,,,,,
1552605435000,,2885.07,,,
1552671597000,,3205.32,,,
1552738081000,,938.96,,,
1552805598000,,809.30,,,
1552872817000,,1587.21,,,
1552940619000,,846.83,,,
1553008742000,,1690.73,,,
1553075047000,,778.84,,,
1553142018000,,1747.41,,,
1553209653000,,1601.12,,,
1553277395000,,812.04,,,
1553344849000,,810.41,,,
1553411888000,,1562.65,,,
1553478679000,,5399.67,,,
1553546051000,,26338.22,,,
1553614241000,,4078.21,,,
1553681868000,,14474.09,,,
1553749152000,,4427.96,,,
1553816450000,,2666.32,,,
1553884334000,,16172.50,,,
1553953102000,,1586.03,,,
1554019932000,,667.52,,,
1554086578000,,2677.24,,,
1554153946000,,1617.96,,,
1554222678000,,1605.83,,,
1554290288000,,8422.43,,,
1554358137000,,6931.95,,,
1554425436000,,1913.50,,,
1554493384000,,1849.84,,,
1554559454000,,5439.67,,,
1554626505000,,11792.74,,,
1554693632000,,5265.19,,,
1554760411000,,3331.73,,,
1554827345000,,894.72,,,
1554894627000,,17274.27,,,
1554961787000,,33787.67,,,
1555029655000,,10785.78,,,
1555096914000,,4834.73,,,
1555163830000,,2622.44,,,
1555230712000,,5689.08,,,
1555297496000,,28803.88,,,
1555364629000,,7557.10,,,
1555431616000,,1637.13,,,
1555500111000,,2556.46,,,
1555566912000,,5856.58,,,
1555634415000,,4254.09,,,
1555701653000,,819.91,,,
1555769476000,,904.94,,,
1555837014000,,367.30,,,
1555904097000,,4774.35,,,
1555970540000,,242.66,,,
1556038531000,,5234.20,,,
1556107407000,,5311.08,,,
1556173928000,,1483.06,,,
1556241200000,,3691.68,,,
1556308450000,,3303.53,,,
1556374991000,,,,,
1556442410000,,5333.98,,,
1556509346000,,995.21,,,
1556576806000,,1635.10,,,
1556643967000,,1346.53,,,
1556711534000,,1059.32,,,
1556778136000,,2152.44,,,
1556845234000,,,,,
1556913235000,,6305.12,,,
1556979262000,,4729.41,,,
1557047080000,,2064.09,,,
1557114439000,,2548.48,,,
1557182260000,,2407.19,,,
1557249608000,,7414.04,,,
1557318081000,,15827.11,,,
1557385675000,,2644.64,,,
1557453624000,,1400.49,,,
1557521031000,,17649.37,,,
1557588222000,,5074.83,,,
1557655069000,,10598.26,,,
1557722567000,,1865.87,,,
1557790675000,,1143.31,,,
1557857642000,,34450.59,,,
1557924398000,,3001.56,,,
1557992058000,,15230.91,,,
1558059268000,,7038.47,,,
1558126732000,,15859.03,,,
1558194179000,,3702.64,,,
1558262228000,,3766.57,,,
1558329711000,,2684.85,,,
1558397321000,,,,,
1558466162000,,9995.27,,,
1558533192000,,6894.62,,,
1558601405000,,17475.85,,,
1558669169000,,12620.74,,,
1558736680000,,14191.65,,,
1558803191000,,2105.75,,,
1558871016000,,6155.78,,,
1558937464000,,88970.59,,,
1559004601000,,101728.84,,,
1559072957000,,10172.31,,,
1559139434000,,1966.49,,,
1559206701000,,5001.06,,,
1559274975000,,3184.08,,,
1559341699000,,848.06,,,
1559409902000,,955.65,,,
1559477256000,,1859.77,,,
1559545066000,,4460.83,,,
1559613008000,,15054.48,,,
1559680478000,,2609.30,,,
1559748180000,,515.27,,,
1559815480000,,3405.25,,,
1559882780000,,2517.50,,,
1559950737000,,909.86,,,
1560018665000,,2499.24,,,
1560086804000,,2767.44,,,
1560153643000,,6467.08,,,
1560221421000,,5666.33,,,
1560289199000,,3424.06,,,
1560356878000,,972.17,,,
1560423930000,,35969.25,,,
1560491307000,,7053.31,,,
1560558991000,,7481.65,,,
1560626789000,,8508.92,,,
1560694377000,,5923.68,,,
1560761916000,,1008.52,,,
1560829590000,,1101.02,,,
1560897457000,,2321.84,,,
1560964413000,,638.21,,,
1561032579000,,13821.80,,,
1561100149000,,4241.81,,,
1561168282000,,4428.71,,,
1561234762000,,6865.74,,,
1561302398000,,18720.85,,,
1561369418000,,17280.54,,,
1561436953000,,11872.18,,,
1561504004000,,8721.09,,,
1561570799000,,12741.18,,,
1561638755000,,12500.91,,,
1561706755000,,5914.41,,,
1561774045000,,2370.57,,,
1561840989000,,6161.59,,,
1561907952000,,3590.01,,,
1561975491000,,1555.24,,,
1562042620000,,1028.67,,,
1562110262000,,5324.28,,,
1562178137000,,1515.41,,,
1562245083000,,866.38,,,
1562312263000,,755.52,,,
1562380043000,,868.17,,,
1562446275000,,667.44,,,
1562513829000,,1405.86,,,
1562580710000,,945.25,,,
1562647935000,,7067.33,,,
1562714668000,,3490.03,,,
1562782053000,,4283.47,,,
1562848961000,,1653.64,,,
1562916876000,,2480.20,,,
1562984792000,,4677.65,,,
1563051887000,,,,,
1563118325000,,,,,
1563185341000,,1668.76,,,
1563253666000,,9365.98,,,
1563322130000,,103.21,,,
1563390506000,,85.95,,,
1563456683000,,45.52,,,
1563524083000,,2419.84,,,
1563591824000,,1706.39,,,
1563657984000,,2946.08,,,
1563725454000,,718.06,,,
1563792449000,,1492.40,,,
1563858874000,,5071.06,,,
1563925785000,1425.20,818.60,,,
1563992752000,,,,,
1564060720000,923.95,,,,
1564128623000,2881.22,,,,
1564194770000,,,,,
1564261351000,754.40,,,,
1564329190000,,,,,
1564395991000,87.63,,,,
1564463477000,787.95,,,,
1564530020000,923.45,,,,
1564597821000,4235.81,,,,
1564665039000,42.87,,,,
1564732022000,1917.65,,,,
1564799107000,820.91,,,,
1564865751000,,,,,
1564932781000,906.97,,,,
1564999286000,3274.47,,,,
1565066439000,2611.72,,,,
1565133760000,12193.13,,,,
1565200774000,4184.96,,,,
1565267861000,1618.42,,,,
1565334762000,1038.15,,,,
1565401917000,1802.21,,,,
1565468754000,2606.96,,,,
1565536629000,,,,,
1565603145000,10120.21,,,,
1565669720000,16338.33,,,,
1565737101000,477.09,,,,
1565803734000,,,,,
1565871010000,5953.47,,,,
1565938594000,1399.82,,,,
1566005643000,983.37,,,,
1566071734000,2805.98,,,,
1566139968000,2802.42,,,,
1566206924000,14568.83,,,,
1566273958000,1786.29,,,,
1566340899000,943.12,,,,
1566408719000,3694.21,,,,
1566474986000,49.81,,,,
1566542876000,,,,,
1566609532000,993.20,,,,
1566677699000,2644.97,,,,
1566744845000,4465.45,,,,
1566811311000,7279.82,,,,
1566879172000,2932.65,,,,
1566946162000,2049.17,,,,
1567013670000,3347.24,,,,
1567080503000,2027.03,,,,
1567147214000,22859.44,,,,
1567214663000,8827.34,,,,
1567281961000,2865.69,,,,
1567349460000,833.75,,,,
1567416716000,,,,,
1567484031000,3053.69,,,,
1567551463000,496.12,,,,
1567619231000,4480.15,,,,
1567685589000,2755.70,,,,
1567753902000,1101.66,,,,
1567820847000,3164.04,,,,
1567887785000,704.51,,,,
1567955110000,,,,,
1568023141000,1403.02,,,,
1568089878000,6649.69,,,,
1568157833000,9722.13,,,,
1568225074000,20052.80,,,,
1568292523000,7987.63,,,,
1568360055000,280.02,,,,
1568427970000,4446.42,,,,
1568495114000,814.12,,,,
1568562808000,,,,,
1568630407000,947.20,,,,
1568696458000,6301.00,,,,
1568764187000,5320.33,,,,
1568830698000,38943.34,,,,
1568898597000,5212.95,,,,
1568967137000,4095.09,,,,
1569034094000,952.40,,,,
