timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1547626847000,,,,,,
1547704633000,,,1421.48,,,
1547781728000,,,1694.00,,,
1547859045000,,,,,,
1547934719000,,,373.78,,,
1548012002000,,,,,,
1548095978000,,,,,,
1548180548000,,,0.13,,,
1548266597000,,,49.82,,,
1548351788000,,,456.45,,,
1548436981000,,,6521.10,,,
1548521909000,,,261.02,,,
1548607305000,,,10024.85,,,
1548695090000,1558.13,,,,,
1548784331000,,,,,,
1548872168000,,3242.41,,,,
1548959406000,,1812.47,,,,
1549048111000,,3398.63,,,,
1549136870000,,1353.91,,,,
1549225465000,,,,,,
1549312025000,,332.80,,,,
1549400397000,,1998.86,,,,
1549488758000,,8028.91,,,,
1549576572000,,1123.84,,,,
1549664587000,,2103.20,,,,
1549752194000,,753.95,,,,
1549853106000,,2290.04,,,,
1549954624000,,3237.31,,,,
1550057114000,,7445.87,,,,
1550160727000,,2544.44,,,,
1550264379000,,912.60,,,,
1550367666000,,3817.67,,,,
1550471025000,,795.05,,,,
1550573262000,,508.91,,,,
1550675116000,,2339.00,,,,
1550776436000,,3087.04,,,,
1550878296000,,440.84,,,,
1550978228000,,2227.91,,,,
1551078586000,,607.71,,,,
1551181750000,,848.16,,,,
1551281880000,,2289.17,,,,
1551383524000,,1054.42,,,,
1551459490000,,1258.26,,,,
1551527005000,,1751.82,,,,
1551595407000,,247.45,,,,
1551662535000,,3556.51,,,,
1551730739000,,1510.18,,,,
1551798808000,,642.98,,,,
1551865512000,,1463.41,,,,
1551932302000,,1977.19,,,,
1551999434000,,2988.16,,,,
1552066766000,,462.15,,,,
1552134613000,,8652.11,,,,
1552201544000,,1306.28,,,,
1552268725000,,1237.98,,,,
1552336045000,,1343.23,,,,
1552403003000,,2266.65,,,,
1552470545000,,2953.27,,,,
1552537130000,,2260.39,,,,
1552605435000,,2525.33,,,,
1552671597000,,670.17,,,,
1552738081000,,1915.81,,,,
1552805598000,,53.96,,,,
1552872817000,,1655.35,,,,
1552940619000,,272.84,,,,
1553008742000,,1506.87,,,,
1553075047000,,2889.28,,,,
1553142018000,,779.58,,,,
1553209653000,,2724.65,,,,
1553277395000,,1375.04,,,,
1553344849000,,6970.81,,,,
1553411888000,,2573.68,,,,
1553478679000,,9900.39,,,,
1553546051000,,2315.07,,,,
1553614241000,,5991.37,,,,
1553681868000,,3615.86,,,,
1553749152000,,2694.43,,,,
1553816450000,,1030.34,,,,
1553884334000,,2347.77,,,,
1553953102000,,2506.36,,,,
1554019932000,,526.11,,,,
1554086578000,,3290.99,,,,
1554153946000,,9673.43,,,,
1554222678000,,29931.58,,,,
1554290288000,,8709.27,,,,
1554358137000,,2447.21,,,,
1554425436000,,7831.04,,,,
1554493384000,,3959.57,,,,
1554559454000,,7303.17,,,,
1554626505000,,3940.06,,,,
1554693632000,,757.58,,,,
1554760411000,,4452.89,,,,
1554827345000,,5246.85,,,,
1554894627000,,1421.84,,,,
1554961787000,,1669.05,,,,
1555029655000,,1297.54,,,,
1555096914000,,3647.62,,,,
1555163830000,,1236.13,,,,
1555230712000,,1661.91,,,,
1555297496000,,4161.65,,,,
1555364629000,,2995.98,,,,
1555431616000,,770.32,,,,
1555500111000,,1110.40,,,,
1555566912000,,1654.40,,,,
1555634415000,,823.97,,,,
1555701653000,,179.64,,,,
1555769476000,,162.49,,,,
1555837014000,,80.48,,,,
1555904097000,,232.30,,,,
1555970540000,,864.25,,,,
1556038531000,,95.05,,,,
1556107407000,,210.02,,,,
1556173928000,,2094.54,,,,
1556241200000,,3955.43,,,,
1556308450000,,1836.91,,,,
1556374991000,,1410.30,,,,
1556442410000,,1765.87,,,,
1556509346000,,1987.57,,,,
1556576806000,,6910.41,,,,
1556643967000,,3.40,,,,
1556711534000,,4216.17,,,,
1556778136000,,2442.77,,,,
1556845234000,,4334.51,,,,
1556913235000,,599.75,,,,
1556979262000,,2780.54,,,,
1557047080000,,93.45,,,,
1557114439000,,292.76,,,,
1557182260000,,156.11,,,,
1557249608000,,984.00,,,,
1557318081000,,530.73,,,,
1557385675000,,1922.27,,,,
1557453624000,,1349.43,,,,
1557521031000,,2347.18,,,,
1557588222000,,986.05,,,,
1557655069000,,1681.03,,,,
1557722567000,,409.67,,,,
1557790675000,,873.13,,,,
1557857642000,,1230.73,,,,
1557924398000,,729.19,,,,
1557992058000,,2482.31,,,,
1558059268000,,998.55,,,,
1558126732000,,1921.93,,,,
1558194179000,,11520.34,,,,
1558262228000,,7706.33,,,,
1558329711000,,829.11,,,,
1558397321000,,4034.75,,,,
1558466162000,,2235.05,,,,
1558533192000,,3077.45,,,,
1558601405000,,2920.02,,,,
1558669169000,,1694.14,,,,
1558736680000,,4146.95,,,,
1558803191000,,177.72,,,,
1558871016000,,1447.78,,,,
1558937464000,,210.99,,,,
1559004601000,,354.65,,,,
1559072957000,,1169.60,,,,
1559139434000,,1322.50,,,,
1559206701000,,3055.97,,,,
1559274975000,,571.96,,,,
1559341699000,,4487.95,,,,
1559409902000,,1428.48,,,,
1559477256000,,2059.02,,,,
1559545066000,,444.31,,,,
1559613008000,,4507.27,,,,
1559680478000,,7405.60,,,,
1559748180000,,361.07,,,,
1559815480000,,723.75,,,,
1559882780000,,2529.30,,,,
1559950737000,,240.88,,,,
1560018665000,,906.13,,,,
1560086804000,,1882.78,,,,
1560153643000,,2779.89,,,,
1560221421000,,1316.50,,,,
1560289199000,,422.07,,,,
1560356878000,,,,,,
1560423930000,,4290.64,,,,
1560491307000,,194.55,,,,
1560558991000,,658.65,,,,
1560626789000,,5120.90,,,,
1560694377000,,1012.58,,,,
1560761916000,,,,,,
1560829590000,,816.37,,,,
1560897457000,,1030.82,,,,
1560964413000,,434.80,,,,
1561032579000,,366.66,,,,
1561100149000,,1301.98,,,,
1561168282000,,579.61,,,,
1561234762000,,265.80,,,,
1561302398000,,860.90,,,,
1561369418000,,973.89,,,,
1561436953000,,1815.32,,,,
1561504004000,,395.22,,,,
1561570799000,,1692.41,,,,
1561638755000,,7682.40,,,,
1561706755000,,1938.48,,,,
1561774045000,,101.82,,,,
1561840989000,,2220.09,,,,
1561907952000,,295.77,,,,
1561975491000,,726.25,,,,
1562042620000,,404.70,,,,
1562110262000,,2721.43,,,,
1562178137000,,1537.00,,,,
1562245083000,,211.44,,,,
1562312263000,,24.55,,,,
1562380043000,,,,,,
1562446275000,,415.45,,,,
1562513829000,,418.87,,,,
1562580710000,,,,,,
1562647935000,,427.25,,,,
1562714668000,,1146.41,,,,
1562782053000,,763.62,,,,
1562848961000,,4669.17,,,,
1562916876000,,733.06,,,,
1562984792000,,4912.97,,,,
1563051887000,,8326.88,,,,
1563118325000,,4603.53,,,,
1563185341000,,4260.11,,,,
1563253666000,,3146.11,,,,
1563322130000,,1769.03,,,,
1563390506000,,2043.30,,,,
1563456683000,,668.55,,,,
1563524083000,,5473.51,,,,
1563591824000,,3244.28,,,,
1563657984000,,15313.02,,,,
1563725454000,,4853.12,,,,
1563792449000,,6307.66,,,,
1563858874000,,2985.58,,,,
1563925785000,,1246.95,,4754.03,,
1563992752000,,,,356.85,,
1564060720000,,,,829.49,,
1564128623000,,,,,,
1564194770000,,,,1394.50,,
1564261351000,,,,583.44,,
1564329190000,,,,569.54,,
1564395991000,,,,4488.70,,
1564463477000,,,,930.41,,
1564530020000,,,,4323.39,,
1564597821000,,,,784.50,,
1564665039000,,,,9863.97,,
1564732022000,,,,4417.36,,
1564799107000,,,,6228.13,,
1564865751000,,,,5726.55,,
1564932781000,,,,16366.71,,
1564999286000,,,,2116.88,,
1565066439000,,,,1878.01,,
1565133760000,,,,10804.37,,
1565200774000,,,,710.09,,
1565267861000,,,,1062.61,,
1565334762000,,,,954.84,,
1565401917000,,,,3867.74,,
