timestamp,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1536204432000,,,,,7814.89,
1536276091000,,,,,3951.08,
1536348963000,,,,,5335.61,
1536421628000,,,,,288.62,
1536495403000,,,,,3446.83,
1536568351000,,,,,1641.20,
1536639507000,,,,,1650.20,
1536711510000,,,,,1702.94,
1536783125000,,,,,1209.75,
1536854753000,,,,,2905.95,
1536925887000,,,,,3805.05,
1536997175000,,,,,3356.26,
1537069009000,,,,,1625.07,
1537139381000,,,,,2208.11,
1537210708000,,,,,2909.96,
1537282705000,,,,,2160.56,
1537353835000,,,,,1133.22,
1537424834000,,,,,877.61,
1537497361000,,,,,921.38,
1537568218000,,,,,7109.60,
1537639728000,,,,,633.14,
1537710354000,,,,,1081.68,
1537781366000,,,,,613.01,
1537852317000,,,,,1756.52,
1537922897000,,,,,2156.42,
1537993834000,,,,,114.74,
1538065170000,,,,,512.34,
1538135659000,,,,,2083.45,
1538207020000,,,,,1359.46,
1538277094000,,,,,153.05,
1538348235000,,,,,1084.48,
1538418856000,,,,,6.93,
1538489640000,,,,,,
1538560179000,,,,,3660.26,
1538631256000,,,,,343.80,
1538700722000,,,,,413.29,
1538771727000,,,,,463.79,
1538841320000,,,,,841.78,
1538911026000,,,,,735.46,
1538980216000,,,,,1143.34,
1539049430000,,,,,1173.08,
1539120813000,,,,,690.08,
1539190730000,,,,,2457.14,
1539260859000,,,,,1723.57,
1539330275000,,,,,1065.77,
1539400992000,,,,,1499.83,
1539470509000,,,,,1652.84,
1539541019000,,,,,1804.97,
1539611779000,,,,,17076.56,
1539682267000,,,,,7721.49,
1539752649000,,,,,895.37,
1539822973000,,,,,3731.19,
1539893301000,,,,,557.70,
1539964665000,,,,,3713.65,
1540035461000,,,,,350.95,
1540105380000,,,,,833.07,
1540175783000,,,,,946.01,
1540247628000,,,,,1092.92,
1540317582000,,,,,324.14,
1540388140000,,,,,4911.83,
1540458691000,,,,,318.96,
1540528530000,,,,,28073.05,
1540599331000,,,,,18928.76,
1540669979000,,,,,10547.40,
1540740577000,,,,,2169.21,
1540812281000,,,,,4166.54,
1540882459000,,,,,2698.11,
1540953530000,,,,,772.15,
1541023512000,,,,,1188.72,
1541094934000,,,,,,
1541166376000,,,,,796.74,
1541237446000,,,,,1296.72,
1541307140000,,,,,2037.38,
1541378245000,,,,,2493.50,
1541449770000,,,,,1066.67,
1541521033000,,,,,972.64,
1541592294000,,,,,969.26,
1541662439000,,,,,625.99,
1541733218000,,,,,728.60,
1541804044000,,,,,236.30,
1541874538000,,,,,112.88,
1541945087000,,,,,,
1542016384000,,,,,1526.65,
1542085646000,,,,,3339.15,
1542156560000,,,,,1483.62,
1542228035000,,,,,5924.19,
1542298725000,,,,,2885.43,
1542368660000,,,,,3797.25,
1542440006000,,,,,814.60,
1542510859000,,,,,257.31,
1542580287000,,,,,538.98,
1542652239000,,,,,5844.29,
1542723747000,,,,,8420.78,
1542795271000,,,,,5265.31,
1542866477000,,,,,7962.37,
1542936877000,,,,,1415.60,
1543007269000,,,,,2858.79,
1543077801000,,,,,338.59,
1543148698000,,,,,2724.79,
1543218413000,,,,,3075.01,
1543289948000,,,,,2914.50,
1543362296000,,,,,2106.96,
1543434172000,,,,,3459.01,
1543504581000,,,,,6109.32,
1543575859000,,,,,7081.96,
1543646812000,,,,,35910.57,
1543718667000,,,,,12558.70,
1543789997000,,,,,820.27,
1543862329000,,,,,2707.30,
1543932926000,,,,,2152.80,
1544005220000,,,,,776.09,
1544076879000,,,,,18154.72,
1544148198000,,,,,4466.20,
1544220287000,,,,,4105.41,
1544291964000,,,,,2841.72,
1544363331000,,,,,3543.93,
1544433268000,,,,,1023.63,
1544503865000,,,,,1877.12,
1544576147000,,,,,5399.58,
1544647316000,,,,,264.58,
1544718309000,,,,,497.46,
1544789693000,,,,,2562.88,
1544860802000,,,,,2480.15,
1544931651000,,,,,6166.97,
1545003100000,,,,,1296.98,
1545076575000,,,,,2049.08,
1545151038000,,,,,1583.76,
1545224266000,,,,,6912.68,
1545298309000,,,,,16100.44,
1545371765000,,,,,28785.82,
1545444975000,,,,,4875.59,
1545518580000,,,,,1997.23,
1545592165000,,,,,5494.40,
1545664945000,,,,,9078.19,
1545737520000,,,,,8611.86,
1545810031000,,,,,7582.81,
1545883479000,,,,,6502.08,
1545956158000,,,,,4325.08,
1546029906000,,,,,8902.84,
1546103201000,,,,,4476.69,
1546175667000,,,,,2010.33,
1546247915000,,,,,1308.08,
1546320878000,,,,,2182.77,
1546394518000,,,,,1715.85,
1546466952000,,,,,6370.97,
1546544000000,,,,,1590.01,
1546622719000,,,,,3156.05,
1546699391000,,,,,1217.78,
1546776424000,,,,,11232.69,
1546854270000,,,,,2569.94,
1546931422000,,,,,3400.74,
1547008514000,,,,,570.22,
1547086233000,,,,,1360.75,
1547163262000,,,,,10563.97,
1547240860000,,,,,5544.56,
1547318473000,,,,,6738.05,
1547396030000,,,,,1779.71,
1547472692000,,,,,1529.79,
1547549533000,,,,,1322.71,
1547626847000,,,,,3700.12,
1547704633000,,,,,4105.94,
1547781728000,,,,,5113.60,
1547859045000,,,,,1298.75,
1547934719000,,,,,2444.99,
1548012002000,,,,,2480.36,
1548095978000,,,,,2209.74,
1548180548000,,,,,223.67,
1548266597000,,,,,539.73,
1548351788000,,,,,445.48,
1548436981000,,,,,3854.87,
1548521909000,,,,,13856.76,
1548607305000,,,,,7687.28,
1548695090000,,3687.61,,,,
1548784331000,271.68,1696.01,,,,
1548872168000,1747.17,,,,,
1548959406000,3983.77,,,,,
1549048111000,2655.93,,,,,
1549136870000,137.40,,,,,
1549225465000,1494.01,,,,,
1549312025000,3419.00,,,,,
1549400397000,1733.23,,,,,
1549488758000,2971.48,,,,,
1549576572000,2961.15,,,,,
1549664587000,20124.18,,,,,
1549752194000,2186.73,,,,,
1549853106000,54352.80,,,,,
1549954624000,1652.41,,,,,
1550057114000,1143.68,,,,,
1550160727000,,,,,,
1550264379000,3934.67,,,,,
1550367666000,25476.35,,,,,
1550471025000,3493.39,,,,,
1550573262000,9682.98,,,,,
1550675116000,2223.59,,,,,
1550776436000,2192.42,,,,,
1550878296000,4993.71,,,,,
1550978228000,3525.99,,,,,
1551078586000,7734.14,,,,,
1551181750000,5795.31,,,,,
1551281880000,8965.55,,,,,
1551383524000,3621.13,,,,,
1551459490000,15740.94,,,,,
1551527005000,64168.43,,,,,
1551595407000,12812.49,,,,,
1551662535000,40436.27,,,,,
1551730739000,3645.25,,,,,
1551798808000,2075.84,,,,,
1551865512000,891.85,,,,,
1551932302000,1156.27,,,,,
1551999434000,5462.59,,,,,
1552066766000,37673.03,,,,,
1552134613000,156000.52,,,,,
1552201544000,111888.08,,,,,
1552268725000,40517.16,,,,,
1552336045000,14736.53,,,,,
1552403003000,28746.69,,,,,
1552470545000,19163.00,,,,,
1552537130000,9959.95,,,,,
1552605435000,4984.15,,,,,
1552671597000,7682.68,,,,,
1552738081000,11900.64,,,,,
1552805598000,3366.97,,,,,
1552872817000,5071.58,,,,,
1552940619000,23462.89,,,,,
1553008742000,10420.85,,,,,
1553075047000,3106.14,,,,,
1553142018000,4700.89,,,,,
1553209653000,13292.37,,,,,
1553277395000,9321.01,,,,,
1553344849000,2177.84,,,,,
1553411888000,931.49,,,,,
1553478679000,5057.62,,,,,
1553546051000,3900.70,,,,,
1553614241000,28636.21,,,,,
1553681868000,7723.17,,,,,
1553749152000,1388.30,,,,,
1553816450000,3038.51,,,,,
1553884334000,20418.46,,,,,
1553953102000,7479.79,,,,,
1554019932000,2220.81,,,,,
1554086578000,6952.99,,,,,
1554153946000,3485.71,,,,,
1554222678000,17504.52,,,,,
1554290288000,6708.45,,,,,
1554358137000,8421.65,,,,,
1554425436000,4399.13,,,,,
1554493384000,3261.18,,,,,
1554559454000,8360.11,,,,,
1554626505000,2319.86,,,,,
1554693632000,6347.91,,,,,
1554760411000,3833.61,,,,,
1554827345000,2983.69,,,,,
1554894627000,12418.55,,,,,
1554961787000,6152.47,,,,,
1555029655000,27315.96,,,,,
1555096914000,4267.61,,,,,
1555163830000,2763.86,,,,,
1555230712000,2641.01,,,,,
1555297496000,1449.35,,,,,
1555364629000,3465.78,,,,,
1555431616000,1071.35,,,,,
1555500111000,2513.00,,,,,
1555566912000,8017.97,,,,,
1555634415000,568.73,,,,,
1555701653000,2300.48,,,,,
1555769476000,16246.19,,,,,
1555837014000,20202.29,,,,,
1555904097000,9091.37,,,,,
1555970540000,6941.98,,,,,
1556038531000,3964.41,,,,,
1556107407000,4146.68,,,,,
1556173928000,1493.00,,,,,
1556241200000,10048.79,,,,,
1556308450000,2650.20,,,,,
1556374991000,4040.52,,,,,
1556442410000,2477.68,,,,,
1556509346000,6240.99,,,,,
1556576806000,2346.78,,,,,
1556643967000,1565.93,,,,,
1556711534000,1477.63,,,,,
1556778136000,2856.80,,,,,
1556845234000,2149.21,,,,,
1556913235000,5163.42,,,,,
1556979262000,5703.87,,,,,
1557047080000,1560.10,,,,,
1557114439000,2258.08,,,,,
1557182260000,6557.38,,,,,
1557249608000,2683.29,,,,,
1557318081000,2590.25,,,,,
1557385675000,761.99,,,,,
1557453624000,25337.65,,,,,
1557521031000,8213.74,,,,,
1557588222000,9539.06,,,,,
1557655069000,17516.94,,,,,
1557722567000,44230.42,,,,,
1557790675000,22946.34,,,,,
1557857642000,58907.40,,,,,
1557924398000,34697.41,,,,,
1557992058000,60533.55,,,,,
1558059268000,5368.39,,,,,
1558126732000,22694.58,,,,,
1558194179000,2377.90,,,,,
1558262228000,5892.25,,,,,
1558329711000,5455.69,,,,,
1558397321000,13758.69,,,,,
1558466162000,13988.93,,,,,
1558533192000,8105.72,,,,,
1558601405000,31134.68,,,,,
1558669169000,9348.93,,,,,
1558736680000,19660.42,,,,,
1558803191000,6275.36,,,,,
1558871016000,7446.77,,,,,
1558937464000,8293.14,,,,,
1559004601000,3548.98,,,,,
1559072957000,4239.77,,,,,
1559139434000,3578.70,,,,,
1559206701000,1433.60,,,,,
1559274975000,4058.43,,,,,
1559341699000,2342.09,,,,,
1559409902000,861.71,,,,,
1559477256000,865.84,,,,,
1559545066000,1166.46,,,,,
1559613008000,8937.58,,,,,
1559680478000,13993.96,,,,,
1559748180000,2399.46,,,,,
1559815480000,3609.36,,,,,
1559882780000,5975.15,,,,,
1559950737000,1485.79,,,,,
1560018665000,2680.30,,,,,
1560086804000,3211.72,,,,,
1560153643000,3227.66,,,,,
1560221421000,3031.64,,,,,
1560289199000,3709.92,,,,,
1560356878000,4706.20,,,,,
1560423930000,4201.37,,,,,
1560491307000,2565.97,,,,,
1560558991000,12361.72,,,,,
1560626789000,11379.17,,,,,
1560694377000,9795.71,,,,,
1560761916000,5426.95,,,,,
1560829590000,9395.02,,,,,
1560897457000,6756.21,,,,,
1560964413000,3489.45,,,,,
1561032579000,1304.86,,,,,
1561100149000,20478.87,,,,,
1561168282000,31286.29,,,,,
1561234762000,28805.43,,,,,
1561302398000,11799.20,,,,,
1561369418000,37618.36,,,,,
1561436953000,16440.74,,,,,
1561504004000,19593.95,,,,,
1561570799000,11859.14,,,,,
1561638755000,36084.80,,,,,
1561706755000,4201.66,,,,,
1561774045000,9617.89,,,,,
1561840989000,11974.62,,,,,
1561907952000,4757.77,,,,,
1561975491000,2285.38,,,,,
1562042620000,1900.03,,,,,
1562110262000,770.32,,,,,
1562178137000,5422.75,,,,,
1562245083000,1760.59,,,,,
1562312263000,9489.19,,,,,
1562380043000,9977.75,,,,,
1562446275000,2215.78,,,,,
1562513829000,1209.01,,,,,
1562580710000,1048.19,,,,,
1562647935000,1722.89,,,,,
1562714668000,2047.39,,,,,
1562782053000,4265.82,,,,,
1562848961000,3245.05,,,,,
1562916876000,13192.24,,,,,
1562984792000,1686.40,,,,,
1563051887000,999.52,,,,,
1563118325000,2654.53,,,,,
1563185341000,2873.03,,,,,
1563253666000,5292.59,,,,,
1563322130000,578.46,,,,,
1563390506000,4324.22,,,,,
1563456683000,4558.02,,,,,
1563524083000,5010.09,,,,,
1563591824000,961.99,,,,,
1563657984000,4485.60,,,,,
1563725454000,902.45,,,,,
1563792449000,782.09,,,,,
1563858874000,3311.30,,,,,
1563925785000,238.00,,,1503.27,,
1563992752000,,,,1697.08,,
1564060720000,,,,2708.48,,
1564128623000,,,,5634.77,,
1564194770000,,,,1573.81,,
1564261351000,,,,2090.30,,
1564329190000,,,,3462.94,,
1564395991000,,,,4068.71,,
1564463477000,,,,27042.61,,
1564530020000,,,,2076.60,,
1564597821000,,,,4566.35,,
1564665039000,,,,96.14,,
1564732022000,,,,26071.45,,
1564799107000,,,,2002.92,,
1564865751000,,,,1704.29,,
1564932781000,,,,340.35,,
1564999286000,,,,787.00,,
1565066439000,,,,1248.97,,
1565133760000,,,,1724.72,,
1565200774000,,,,8624.40,,
1565267861000,,,,25.06,,
1565334762000,,,,2151.65,,
1565401917000,,,,1820.00,,
1565468754000,,,,1238.33,,
1565536629000,,,,1203.11,,
1565603145000,,,,3667.15,,
1565669720000,,,,590.56,,
1565737101000,,,,2024.84,,
1565803734000,,,,4518.49,,
1565871010000,,,,1869.94,,
1565938594000,,,,2038.91,,
1566005643000,,,,2125.15,,
1566071734000,,,,1854.61,,
1566139968000,,,,932.98,,
1566206924000,,,,1363.48,,
1566273958000,,,,1634.54,,
1566340899000,,,,3897.39,,
1566408719000,,,,29354.19,,
1566474986000,,,,2728.07,,
1566542876000,,,,15402.73,,
1566609532000,,,,7917.36,,
1566677699000,,,,5604.12,,
1566744845000,,,,5713.32,,
1566811311000,,,,8567.68,,
1566879172000,,,,5943.19,,
1566946162000,,,,4676.23,,
1567013670000,,,,6937.27,,
1567080503000,,,,6544.40,,
1567147214000,,,,3565.28,,
1567214663000,,,,3874.27,,
1567281961000,,,,2128.96,,
1567349460000,,,,317.66,,
1567416716000,,,,3437.38,,
1567484031000,,,,1953.56,,
1567551463000,,,,992.22,,
1567619231000,,,,997.13,,
1567685589000,,,,,,
1567753902000,,,,49074.04,,
1567820847000,,,,22448.18,,
1567887785000,,,,4746.86,,
1567955110000,,,,2144.31,,
1568023141000,,,,6479.44,,
1568089878000,,,,2462.27,,
1568157833000,,,,2505.82,,
1568225074000,,,,25683.95,,
1568292523000,,,,23281.51,,
1568360055000,,,,4866.09,,
1568427970000,,,,250.39,,
1568495114000,,,,14873.39,,
1568562808000,,,,9311.40,,
1568630407000,,,,4176.24,,
1568696458000,,,,3621.78,,
1568764187000,,,,25591.34,,
1568830698000,,,,4969.77,,
1568898597000,,,,14579.60,,
1568967137000,,,,2374.69,,
1569034094000,,,,1576.83,,
1569100750000,,,,1970.34,,
1569168482000,,,,2462.48,,
1569236030000,,,,1156.18,,
1569303544000,,,,,,
1569371996000,,,,12933.11,,
1569439704000,,,,1905.82,,
1569507924000,,,,4364.43,,
1569575662000,,,6350.93,,,
1569642495000,,,3222.28,,,
1569709939000,,,1055.02,,,
1569777994000,,,8836.89,,,
1569845721000,,,7536.53,,,
1569912741000,,,11431.54,,,
1569979950000,,,1241.41,,,
1570047984000,,,372.38,,,
