timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,Other
1547781728000,,,5033.59,,
1547859045000,,,5704.04,,
1547934719000,,,3596.12,,
1548012002000,,,6015.62,,
1548095978000,,,6256.85,,
1548180548000,,,1929.47,,
1548266597000,,,7892.59,,
1548351788000,,,7052.00,,
1548436981000,,,2564.30,,
1548521909000,,,232.73,,
1548607305000,,,142.72,,
1548695090000,,,,1002.87,
1548784331000,,,,12918.19,
1548872168000,,2233.20,,,
1548959406000,,6597.10,,,
1549048111000,,15563.41,,,
1549136870000,,3667.01,,,
1549225465000,,14482.59,,,
1549312025000,,6580.89,,,
1549400397000,,7805.05,,,
1549488758000,,2044.28,,,
1549576572000,,332.43,,,
1549664587000,,10855.20,,,
1549752194000,,6456.33,,,
1549853106000,,10673.25,,,
1549954624000,,5749.40,,,
1550057114000,,1759.74,,,
1550160727000,,3022.41,,,
1550264379000,,1781.74,,,
1550367666000,,2266.19,,,
1550471025000,,1699.07,,,
1550573262000,,24800.63,,,
1550675116000,,12668.10,,,
1550776436000,,14311.79,,,
1550878296000,,3105.34,,,
1550978228000,,8516.48,,,
1551078586000,,14643.86,,,
1551181750000,,4684.60,,,
1551281880000,,2963.76,,,
1551383524000,,4782.36,,,
1551459490000,,4917.68,,,
1551527005000,,4803.77,,,
1551595407000,,3205.82,,,
1551662535000,,75.78,,,
1551730739000,,3271.74,,,
1551798808000,,832.45,,,
1551865512000,,10662.22,,,
1551932302000,,1214.09,,,
1551999434000,,1709.71,,,
1552066766000,,4121.55,,,
1552134613000,,3186.92,,,
1552201544000,,46.43,,,
1552268725000,,815.49,,,
1552336045000,,,,,
1552403003000,,512.04,,,
1552470545000,,457.56,,,
1552537130000,,448.73,,,
1552605435000,,1833.94,,,
1552671597000,,785.23,,,
1552738081000,,985.62,,,
1552805598000,,1627.76,,,
1552872817000,,1696.07,,,
1552940619000,,1455.60,,,
1553008742000,,367.51,,,
1553075047000,,,,,
1553142018000,,301.61,,,
1553209653000,,1230.14,,,
1553277395000,,3361.57,,,
1553344849000,,1652.35,,,
1553411888000,,1315.73,,,
1553478679000,,429.11,,,
1553546051000,,1048.75,,,
1553614241000,,911.69,,,
1553681868000,,2018.03,,,
1553749152000,,2524.88,,,
1553816450000,,2948.71,,,
1553884334000,,1552.07,,,
1553953102000,,12422.60,,,
1554019932000,,723.69,,,
1554086578000,,2956.01,,,
1554153946000,,5489.31,,,
1554222678000,,1690.05,,,
1554290288000,,1387.96,,,
1554358137000,,3984.95,,,
1554425436000,,1835.85,,,
1554493384000,,168.61,,,
1554559454000,,1385.59,,,
1554626505000,,372.61,,,
1554693632000,,10104.45,,,
1554760411000,,7173.76,,,
1554827345000,,124.60,,,
1554894627000,,6228.93,,,
1554961787000,,7928.18,,,
1555029655000,,2486.27,,,
1555096914000,,2021.20,,,
1555163830000,,182.11,,,
1555230712000,,369.40,,,
1555297496000,,4347.28,,,
1555364629000,,5540.29,,,
1555431616000,,370.16,,,
1555500111000,,482.88,,,
1555566912000,,470.55,,,
1555634415000,,1401.41,,,
1555701653000,,38.45,,,
1555769476000,,3136.76,,,
1555837014000,,17537.65,,,
1555904097000,,11616.17,,,
1555970540000,,6708.77,,,
1556038531000,,194.47,,,
1556107407000,,292.31,,,
1556173928000,,374.19,,,
1556241200000,,110.76,,,
1556308450000,,4516.11,,,
1556374991000,,345.76,,,
1556442410000,,1605.12,,,
1556509346000,,134.80,,,
1556576806000,,,,,
1556643967000,,,,,
1556711534000,,81.26,,,
1556778136000,,33.87,,,
1556845234000,,74.31,,,
1556913235000,,76.26,,,
1556979262000,,20574.63,,,
1557047080000,,3665.64,,,
1557114439000,,5585.01,,,
1557182260000,,294.39,,,
1557249608000,,149.65,,,
1557318081000,,36.36,,,
1557385675000,,,,,
1557453624000,,1899.93,,,
1557521031000,,2826.92,,,
1557588222000,,444.61,,,
1557655069000,,584.69,,,
1557722567000,,641.42,,,
1557790675000,,1833.15,,,
1557857642000,,286.22,,,
1557924398000,,,,,
1557992058000,,671.65,,,
1558059268000,,1510.01,,,
1558126732000,,1901.66,,,
1558194179000,,2613.76,,,
1558262228000,,,,,
1558329711000,,201.02,,,
1558397321000,,,,,
1558466162000,,,,,
1558533192000,,843.59,,,
1558601405000,,672.72,,,
1558669169000,,2220.69,,,
1558736680000,,237.89,,,
1558803191000,,59.50,,,
1558871016000,,1787.77,,,
1558937464000,,1383.02,,,
1559004601000,,1271.43,,,
1559072957000,,178.82,,,
1559139434000,,1102.79,,,
1559206701000,,353.08,,,
1559274975000,,176.40,,,
1559341699000,,573.20,,,
1559409902000,,1351.52,,,
1559477256000,,3594.08,,,
1559545066000,,1200.79,,,
1559613008000,,913.98,,,
1559680478000,,1633.60,,,
1559748180000,,357.72,,,
1559815480000,,341.40,,,
1559882780000,,7702.93,,,
1559950737000,,564.42,,,
1560018665000,,1254.82,,,
1560086804000,,353.96,,,
1560153643000,,218.34,,,
1560221421000,,9717.70,,,
1560289199000,,993.52,,,
1560356878000,,1950.01,,,
1560423930000,,300.69,,,
1560491307000,,801.21,,,
1560558991000,,3538.40,,,
1560626789000,,8022.66,,,
1560694377000,,351.28,,,
1560761916000,,902.38,,,
1560829590000,,3850.78,,,
1560897457000,,1122.07,,,
1560964413000,,137.09,,,
1561032579000,,136.54,,,
1561100149000,,754.04,,,
1561168282000,,531.39,,,
1561234762000,,1308.88,,,
1561302398000,,474.65,,,
1561369418000,,713.48,,,
1561436953000,,600.26,,,
1561504004000,,4901.21,,,
1561570799000,,6478.98,,,
1561638755000,,579.97,,,
1561706755000,,2046.24,,,
1561774045000,,1347.98,,,
1561840989000,,4160.75,,,
1561907952000,,44.87,,,
1561975491000,,4710.88,,,
1562042620000,,2205.52,,,
1562110262000,,536.27,,,
1562178137000,,244.79,,,
1562245083000,,643.82,,,
1562312263000,,117.21,,,
1562380043000,,1503.84,,,
1562446275000,,3102.58,,,
1562513829000,,,,,
1562580710000,,2334.96,,,
1562647935000,,271.39,,,
1562714668000,,261.33,,,
1562782053000,,73.02,,,
1562848961000,,1300.37,,,
1562916876000,,386.64,,,
1562984792000,,734.53,,,
1563051887000,,63.95,,,
1563118325000,,,,,
1563185341000,,1266.43,,,
1563253666000,,465.15,,,
1563322130000,,208.25,,,
1563390506000,,211.31,,,
1563456683000,,922.42,,,
1563524083000,,1004.16,,,
1563591824000,,3468.08,,,
1563657984000,,20694.86,,,
1563725454000,,1947.23,,,
1563792449000,,,,,
1563858874000,,,,,
1563925785000,,,,,
1563992752000,,,,,
1564060720000,217.28,,,,
1564128623000,,,,,
1564194770000,,,,,
1564261351000,,,,,
1564329190000,,,,,
1564395991000,16.02,,,,
1564463477000,165.93,,,,
1564530020000,876.97,,,,
1564597821000,208.13,,,,
1564665039000,1509.66,,,,
1564732022000,2925.61,,,,
1564799107000,201.40,,,,
1564865751000,201.00,,,,
1564932781000,1357.67,,,,
1564999286000,1623.00,,,,
1565066439000,,,,,
1565133760000,186.33,,,,
1565200774000,138.51,,,,
1565267861000,249.85,,,,
1565334762000,3278.60,,,,
1565401917000,2917.70,,,,
1565468754000,,,,,
1565536629000,376.58,,,,
1565603145000,,,,,
1565669720000,,,,,
1565737101000,683.23,,,,
1565803734000,3147.21,,,,
1565871010000,2238.58,,,,
1565938594000,23253.13,,,,
1566005643000,1927.77,,,,
1566071734000,2401.76,,,,
1566139968000,,,,,
1566206924000,,,,,
1566273958000,2403.61,,,,
1566340899000,705.54,,,,
1566408719000,,,,,
1566474986000,,,,,
1566542876000,103.66,,,,
1566609532000,8791.09,,,,
1566677699000,1538.02,,,,
1566744845000,759.80,,,,
1566811311000,,,,,
1566879172000,,,,,
1566946162000,,,,,
1567013670000,,,,,
1567080503000,,,,,
1567147214000,307.22,,,,
1567214663000,21.40,,,,
1567281961000,,,,,
1567349460000,,,,,
1567416716000,,,,,
1567484031000,365.40,,,,
1567551463000,245.00,,,,
1567619231000,486.76,,,,
1567685589000,339.01,,,,
1567753902000,910.00,,,,
1567820847000,,,,,
1567887785000,,,,,
1567955110000,3855.89,,,,
1568023141000,3384.43,,,,
1568089878000,451.76,,,,
1568157833000,,,,,
1568225074000,13.27,,,,
1568292523000,20.47,,,,
1568360055000,1159.66,,,,
1568427970000,,,,,
1568495114000,,,,,
1568562808000,2273.36,,,,
1568630407000,,,,,
1568696458000,93.63,,,,
1568764187000,517.08,,,,
1568830698000,,,,,
1568898597000,220.29,,,,
1568967137000,,,,,
1569034094000,,,,,
