timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1548180548000,,,11285.08,,,
1548266597000,,,4192.02,,,
1548351788000,,,15296.39,,,
1548436981000,,,12373.54,,,
1548521909000,,,12974.33,,,
1548607305000,,,9174.13,,,
1548695090000,19599.62,,,,,
1548784331000,3800.47,,,,,
1548872168000,,5511.61,,,,
1548959406000,,3805.99,,,,
1549048111000,,6016.28,,,,
1549136870000,,3773.13,,,,
1549225465000,,1620.70,,,,
1549312025000,,5483.14,,,,
1549400397000,,6070.09,,,,
1549488758000,,4734.24,,,,
1549576572000,,6978.67,,,,
1549664587000,,6441.85,,,,
1549752194000,,2908.88,,,,
1549853106000,,4087.74,,,,
1549954624000,,4301.30,,,,
1550057114000,,1203.28,,,,
1550160727000,,2654.01,,,,
1550264379000,,3283.16,,,,
1550367666000,,887.53,,,,
1550471025000,,5770.78,,,,
1550573262000,,5632.02,,,,
1550675116000,,1268.49,,,,
1550776436000,,3230.52,,,,
1550878296000,,10768.32,,,,
1550978228000,,7695.85,,,,
1551078586000,,10734.33,,,,
1551181750000,,18458.19,,,,
1551281880000,,2437.53,,,,
1551383524000,,12425.38,,,,
1551459490000,,3683.91,,,,
1551527005000,,1532.29,,,,
1551595407000,,11113.07,,,,
1551662535000,,17980.00,,,,
1551730739000,,18902.70,,,,
1551798808000,,3778.64,,,,
1551865512000,,4307.58,,,,
1551932302000,,2195.15,,,,
1551999434000,,2838.64,,,,
1552066766000,,8525.72,,,,
1552134613000,,24019.56,,,,
1552201544000,,17452.93,,,,
1552268725000,,8981.07,,,,
1552336045000,,7952.52,,,,
1552403003000,,4180.40,,,,
1552470545000,,3944.72,,,,
1552537130000,,6107.68,,,,
1552605435000,,1165.10,,,,
1552671597000,,2021.53,,,,
1552738081000,,2944.06,,,,
1552805598000,,1257.74,,,,
1552872817000,,7999.65,,,,
1552940619000,,3674.51,,,,
1553008742000,,1093.00,,,,
1553075047000,,220.46,,,,
1553142018000,,2651.79,,,,
1553209653000,,1914.07,,,,
1553277395000,,11388.88,,,,
1553344849000,,2590.42,,,,
1553411888000,,1103.83,,,,
1553478679000,,2582.26,,,,
1553546051000,,10947.32,,,,
1553614241000,,27778.60,,,,
1553681868000,,41383.29,,,,
1553749152000,,11564.51,,,,
1553816450000,,9826.13,,,,
1553884334000,,7149.31,,,,
1553953102000,,6353.04,,,,
1554019932000,,4043.66,,,,
1554086578000,,3480.11,,,,
1554153946000,,2746.41,,,,
1554222678000,,16030.37,,,,
1554290288000,,24087.90,,,,
1554358137000,,13406.47,,,,
1554425436000,,12928.57,,,,
1554493384000,,32855.14,,,,
1554559454000,,4435.68,,,,
1554626505000,,5462.93,,,,
1554693632000,,12914.28,,,,
1554760411000,,7205.85,,,,
1554827345000,,3794.81,,,,
1554894627000,,6687.13,,,,
1554961787000,,3482.49,,,,
1555029655000,,13154.19,,,,
1555096914000,,2857.06,,,,
1555163830000,,3622.47,,,,
1555230712000,,2655.49,,,,
1555297496000,,3723.45,,,,
1555364629000,,2952.69,,,,
1555431616000,,1694.36,,,,
1555500111000,,1426.71,,,,
1555566912000,,966.35,,,,
1555634415000,,716.56,,,,
1555701653000,,7237.58,,,,
1555769476000,,2519.28,,,,
1555837014000,,7139.39,,,,
1555904097000,,4739.20,,,,
1555970540000,,2355.78,,,,
1556038531000,,5060.14,,,,
1556107407000,,11852.24,,,,
1556173928000,,4316.57,,,,
1556241200000,,7822.93,,,,
1556308450000,,8342.54,,,,
1556374991000,,4865.38,,,,
1556442410000,,526.02,,,,
1556509346000,,4216.88,,,,
1556576806000,,8678.31,,,,
1556643967000,,6305.76,,,,
1556711534000,,20640.56,,,,
1556778136000,,3972.65,,,,
1556845234000,,4888.63,,,,
1556913235000,,9478.74,,,,
1556979262000,,4513.93,,,,
1557047080000,,3564.13,,,,
1557114439000,,3433.02,,,,
1557182260000,,9269.32,,,,
1557249608000,,11698.52,,,,
1557318081000,,7523.44,,,,
1557385675000,,2165.33,,,,
1557453624000,,216.29,,,,
1557521031000,,7245.69,,,,
1557588222000,,5600.10,,,,
1557655069000,,3419.01,,,,
1557722567000,,11206.33,,,,
1557790675000,,12674.42,,,,
1557857642000,,5617.44,,,,
1557924398000,,14488.10,,,,
1557992058000,,47525.18,,,,
1558059268000,,34218.36,,,,
1558126732000,,30554.59,,,,
1558194179000,,15727.42,,,,
1558262228000,,11566.57,,,,
1558329711000,,26747.43,,,,
1558397321000,,16249.53,,,,
1558466162000,,20063.07,,,,
1558533192000,,19728.53,,,,
1558601405000,,15571.13,,,,
1558669169000,,25133.26,,,,
1558736680000,,34543.77,,,,
1558803191000,,18504.40,,,,
1558871016000,,11451.19,,,,
1558937464000,,17427.26,,,,
1559004601000,,10107.60,,,,
1559072957000,,10729.54,,,,
1559139434000,,4302.45,,,,
1559206701000,,4847.93,,,,
1559274975000,,4946.69,,,,
1559341699000,,4320.65,,,,
1559409902000,,4005.15,,,,
1559477256000,,3832.19,,,,
1559545066000,,1606.71,,,,
1559613008000,,5426.00,,,,
1559680478000,,2089.32,,,,
1559748180000,,921.92,,,,
1559815480000,,1333.35,,,,
1559882780000,,5410.84,,,,
1559950737000,,14030.79,,,,
1560018665000,,4945.10,,,,
1560086804000,,2986.50,,,,
1560153643000,,2938.37,,,,
1560221421000,,2582.37,,,,
1560289199000,,5483.81,,,,
1560356878000,,10726.42,,,,
1560423930000,,12786.54,,,,
1560491307000,,20034.02,,,,
1560558991000,,20007.07,,,,
1560626789000,,281947.89,,,,
1560694377000,,50546.41,,,,
1560761916000,,21059.07,,,,
1560829590000,,17053.41,,,,
1560897457000,,22534.26,,,,
1560964413000,,27836.42,,,,
1561032579000,,10813.54,,,,
1561100149000,,27629.56,,,,
1561168282000,,14165.49,,,,
1561234762000,,31312.52,,,,
1561302398000,,36755.33,,,,
1561369418000,,20983.71,,,,
1561436953000,,35131.64,,,,
1561504004000,,25630.62,,,,
1561570799000,,25883.69,,,,
1561638755000,,23779.27,,,,
1561706755000,,19338.27,,,,
1561774045000,,9232.14,,,,
1561840989000,,18534.43,,,,
1561907952000,,6571.50,,,,
1561975491000,,66543.90,,,,
1562042620000,,32035.18,,,,
1562110262000,,12831.74,,,,
1562178137000,,4996.12,,,,
1562245083000,,19617.66,,,,
1562312263000,,27349.88,,,,
1562380043000,,5638.54,,,,
1562446275000,,10634.25,,,,
1562513829000,,4252.83,,,,
1562580710000,,2930.28,,,,
1562647935000,,3079.11,,,,
1562714668000,,16443.20,,,,
1562782053000,,18557.83,,,,
1562848961000,,13751.07,,,,
1562916876000,,10364.59,,,,
1562984792000,,10150.44,,,,
1563051887000,,5820.40,,,,
1563118325000,,31247.09,,,,
1563185341000,,69611.38,,,,
1563253666000,,25377.39,,,,
1563322130000,,7469.15,,,,
1563390506000,,16928.55,,,,
1563456683000,,4037.72,,,,
1563524083000,,9474.79,,,,
1563591824000,,12395.61,,,,
1563657984000,,3959.87,,,,
1563725454000,,6302.69,,,,
1563792449000,,10214.27,,,,
1563858874000,,6062.56,,,,
1563925785000,,6004.95,,2459.63,,
1563992752000,,,,2480.55,,
1564060720000,,,,2279.80,,
1564128623000,,,,660.58,,
1564194770000,,,,6178.11,,
1564261351000,,,,3076.47,,
1564329190000,,,,2131.37,,
1564395991000,,,,2417.46,,
1564463477000,,,,3519.46,,
1564530020000,,,,1801.77,,
1564597821000,,,,3388.09,,
1564665039000,,,,1192.53,,
1564732022000,,,,9514.87,,
1564799107000,,,,10580.44,,
1564865751000,,,,3505.72,,
1564932781000,,,,5000.73,,
1564999286000,,,,13309.64,,
1565066439000,,,,5750.27,,
1565133760000,,,,14335.48,,
1565200774000,,,,16903.00,,
1565267861000,,,,7712.73,,
1565334762000,,,,5452.81,,
1565401917000,,,,10422.08,,
1565468754000,,,,12385.73,,
1565536629000,,,,14340.39,,
1565603145000,,,,1519.78,,
1565669720000,,,,11517.56,,
1565737101000,,,,2046.59,,
1565803734000,,,,6450.59,,
1565871010000,,,,3592.16,,
1565938594000,,,,2415.99,,
1566005643000,,,,1928.74,,
1566071734000,,,,666.36,,
1566139968000,,,,3116.21,,
1566206924000,,,,4497.61,,
1566273958000,,,,6097.27,,
1566340899000,,,,348.04,,
1566408719000,,,,9238.59,,
1566474986000,,,,3109.43,,
1566542876000,,,,29160.78,,
1566609532000,,,,7570.79,,
1566677699000,,,,13441.09,,
1566744845000,,,,36749.55,,
1566811311000,,,,14604.94,,
1566879172000,,,,78248.85,,
1566946162000,,,,39884.29,,
1567013670000,,,,18515.55,,
1567080503000,,,,13389.83,,
1567147214000,,,,2670.05,,
1567214663000,,,,1144.53,,
1567281961000,,,,7576.49,,
1567349460000,,,,21335.20,,
1567416716000,,,,9360.77,,
1567484031000,,,,4584.63,,
1567551463000,,,,2893.38,,
1567619231000,,,,2122.69,,
1567685589000,,,,7340.05,,
1567753902000,,,,4669.49,,
1567820847000,,,,4891.18,,
1567887785000,,,,10927.71,,
1567955110000,,,,4501.72,,
1568023141000,,,,1118.46,,
1568089878000,,,,70171.29,,
1568157833000,,,,31700.10,,
1568225074000,,,,12726.51,,
1568292523000,,,,10315.56,,
1568360055000,,,,17656.25,,
1568427970000,,,,18372.24,,
1568495114000,,,,5859.80,,
1568562808000,,,,1502.64,,
1568630407000,,,,3608.23,,
1568696458000,,,,11948.08,,
1568764187000,,,,9362.86,,
1568830698000,,,,18479.59,,
1568898597000,,,,11815.88,,
1568967137000,,,,7775.76,,
1569034094000,,,,9823.16,,
1569100750000,,,,17158.49,,
1569168482000,,,,18721.73,,
1569236030000,,,,8101.29,,
1569303544000,,,,10117.27,,
1569371996000,,,,22089.86,,
1569439704000,,,,1753.97,,
1569507924000,,,,8763.30,5375.67,
1569575662000,,,,,6069.86,
1569642495000,,,,,3937.57,
1569709939000,,,,,3060.16,
1569777994000,,,,,8807.75,
1569845721000,,,,,6365.18,
1569912741000,,,,,12458.34,
1569979950000,,,,,9585.00,
1570047984000,,,,,1414.36,
1570116154000,,,,,1348.03,
