timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,Other
1544860802000,,,582.51,,
1544931651000,,,,,
1545003100000,,,,,
1545076575000,,,,,
1545151038000,,,,,
1545224266000,,,2420.52,,
1545298309000,,,2929.67,,
1545371765000,,,3508.06,,
1545444975000,,,2017.70,,
1545518580000,,,,,
1545592165000,,,737.84,,
1545664945000,,,2813.46,,
1545737520000,,,1511.60,,
1545810031000,,,1260.84,,
1545883479000,,,503.21,,
1545956158000,,,824.86,,
1546029906000,,,,,
1546103201000,,,,,
1546175667000,,,824.26,,
1546247915000,,,85.27,,
1546320878000,,,1087.48,,
1546394518000,,,669.43,,
1546466952000,,,202.58,,
1546544000000,,,632.05,,
1546622719000,,,185.90,,
1546699391000,,,392.08,,
1546776424000,,,782.67,,
1546854270000,,,572.19,,
1546931422000,,,446.05,,
1547008514000,,,73.95,,
1547086233000,,,3889.82,,
1547163262000,,,1391.41,,
1547240860000,,,11501.69,,
1547318473000,,,3858.12,,
1547396030000,,,1024.01,,
1547472692000,,,1449.14,,
1547549533000,,,3547.97,,
1547626847000,,,1222.12,,
1547704633000,,,,,
1547781728000,,,,,
1547859045000,,,2415.50,,
1547934719000,,,1157.98,,
1548012002000,,,1407.20,,
1548095978000,,,616.21,,
1548180548000,,,1226.54,,
1548266597000,,,836.01,,
1548351788000,,,1512.91,,
1548436981000,,,1528.07,,
1548521909000,,,1313.79,,
1548607305000,,,403.66,,
1548695090000,,,,796.43,
1548784331000,,,,870.48,
1548872168000,,2500.03,,,
1548959406000,,225.72,,,
1549048111000,,,,,
1549136870000,,309.17,,,
1549225465000,,124.08,,,
1549312025000,,33.39,,,
1549400397000,,2726.92,,,
1549488758000,,230.19,,,
1549576572000,,,,,
1549664587000,,836.61,,,
1549752194000,,1832.80,,,
1549853106000,,1968.07,,,
1549954624000,,334.31,,,
1550057114000,,0.38,,,
1550160727000,,266.06,,,
1550264379000,,17640.77,,,
1550367666000,,4669.31,,,
1550471025000,,3576.81,,,
1550573262000,,1357.98,,,
1550675116000,,1755.28,,,
1550776436000,,1521.99,,,
1550878296000,,1364.11,,,
1550978228000,,611.91,,,
1551078586000,,245.32,,,
1551181750000,,3254.81,,,
1551281880000,,3434.45,,,
1551383524000,,705.11,,,
1551459490000,,250.70,,,
1551527005000,,644.10,,,
1551595407000,,255.93,,,
1551662535000,,,,,
1551730739000,,323.82,,,
1551798808000,,321.64,,,
1551865512000,,761.35,,,
1551932302000,,697.97,,,
1551999434000,,501.65,,,
1552066766000,,352.91,,,
1552134613000,,276.57,,,
1552201544000,,278.59,,,
1552268725000,,1475.12,,,
1552336045000,,4686.28,,,
1552403003000,,1094.54,,,
1552470545000,,939.06,,,
1552537130000,,375.18,,,
1552605435000,,1806.16,,,
1552671597000,,365.17,,,
1552738081000,,5786.20,,,
1552805598000,,402.73,,,
1552872817000,,1889.36,,,
1552940619000,,622.83,,,
1553008742000,,50.20,,,
1553075047000,,,,,
1553142018000,,332.05,,,
1553209653000,,469.19,,,
1553277395000,,153.04,,,
1553344849000,,77.42,,,
1553411888000,,3839.98,,,
1553478679000,,2175.92,,,
1553546051000,,386.98,,,
1553614241000,,4004.20,,,
1553681868000,,1008.87,,,
1553749152000,,3283.25,,,
1553816450000,,2927.20,,,
1553884334000,,4868.15,,,
1553953102000,,3236.75,,,
1554019932000,,1634.98,,,
1554086578000,,2803.27,,,
1554153946000,,2936.87,,,
1554222678000,,5707.04,,,
1554290288000,,842.92,,,
1554358137000,,2267.95,,,
1554425436000,,1608.59,,,
1554493384000,,0.18,,,
1554559454000,,3510.61,,,
1554626505000,,5610.45,,,
1554693632000,,4696.44,,,
1554760411000,,1525.51,,,
1554827345000,,4348.51,,,
1554894627000,,2493.25,,,
1554961787000,,1691.69,,,
1555029655000,,1268.42,,,
1555096914000,,858.82,,,
1555163830000,,2066.14,,,
1555230712000,,993.13,,,
1555297496000,,1816.95,,,
1555364629000,,1711.39,,,
1555431616000,,1417.20,,,
1555500111000,,394.41,,,
1555566912000,,1863.53,,,
1555634415000,,1087.21,,,
1555701653000,,5.39,,,
1555769476000,,1400.32,,,
1555837014000,,386.00,,,
1555904097000,,2453.67,,,
1555970540000,,758.25,,,
1556038531000,,3958.83,,,
1556107407000,,1185.69,,,
1556173928000,,1871.15,,,
1556241200000,,229.24,,,
1556308450000,,,,,
1556374991000,,0.47,,,
1556442410000,,5804.74,,,
1556509346000,,760.34,,,
1556576806000,,163.90,,,
1556643967000,,61.53,,,
1556711534000,,536.39,,,
1556778136000,,330.23,,,
1556845234000,,426.10,,,
1556913235000,,193.59,,,
1556979262000,,416.65,,,
1557047080000,,286.95,,,
1557114439000,,1008.18,,,
1557182260000,,849.94,,,
1557249608000,,326.21,,,
1557318081000,,,,,
1557385675000,,542.37,,,
1557453624000,,0.30,,,
1557521031000,,,,,
1557588222000,,,,,
1557655069000,,3470.09,,,
1557722567000,,1233.74,,,
1557790675000,,0.07,,,
1557857642000,,,,,
1557924398000,,471.36,,,
1557992058000,,178.77,,,
1558059268000,,,,,
1558126732000,,342.48,,,
1558194179000,,3079.07,,,
1558262228000,,726.16,,,
1558329711000,,485.86,,,
1558397321000,,2121.72,,,
1558466162000,,38.38,,,
1558533192000,,1698.68,,,
1558601405000,,744.37,,,
1558669169000,,1045.15,,,
1558736680000,,,,,
1558803191000,,15998.41,,,
1558871016000,,20043.15,,,
1558937464000,,3865.41,,,
1559004601000,,7890.82,,,
1559072957000,,4032.60,,,
1559139434000,,7735.38,,,
1559206701000,,5182.55,,,
1559274975000,,8742.48,,,
1559341699000,,2227.82,,,
1559409902000,,5068.18,,,
1559477256000,,5216.95,,,
1559545066000,,10617.87,,,
1559613008000,,24719.12,,,
1559680478000,,53679.51,,,
1559748180000,,15490.40,,,
1559815480000,,1674.32,,,
1559882780000,,4414.15,,,
1559950737000,,3425.05,,,
1560018665000,,4933.04,,,
1560086804000,,8661.95,,,
1560153643000,,5749.98,,,
1560221421000,,356.03,,,
1560289199000,,1648.40,,,
1560356878000,,771.84,,,
1560423930000,,,,,
1560491307000,,357.42,,,
1560558991000,,,,,
1560626789000,,140.62,,,
1560694377000,,1927.18,,,
1560761916000,,2498.39,,,
1560829590000,,4565.11,,,
1560897457000,,1696.93,,,
1560964413000,,5336.80,,,
1561032579000,,1712.80,,,
1561100149000,,3350.09,,,
1561168282000,,1201.92,,,
1561234762000,,2348.91,,,
1561302398000,,8780.99,,,
1561369418000,,1356.72,,,
1561436953000,,110.26,,,
1561504004000,,8304.74,,,
1561570799000,,7193.55,,,
1561638755000,,2281.76,,,
1561706755000,,577.95,,,
1561774045000,,1055.13,,,
1561840989000,,963.03,,,
1561907952000,,409.66,,,
1561975491000,,,,,
1562042620000,,,,,
1562110262000,,1547.35,,,
1562178137000,,988.24,,,
1562245083000,,1990.26,,,
1562312263000,,691.57,,,
1562380043000,,605.58,,,
1562446275000,,91.61,,,
1562513829000,,2609.87,,,
1562580710000,,602.80,,,
1562647935000,,3969.35,,,
1562714668000,,5650.87,,,
1562782053000,,3520.06,,,
1562848961000,,1252.22,,,
1562916876000,,7516.28,,,
1562984792000,,816.94,,,
1563051887000,,716.66,,,
1563118325000,,859.33,,,
1563185341000,,894.25,,,
1563253666000,,897.83,,,
1563322130000,,554.96,,,
1563390506000,,5186.39,,,
1563456683000,,288.29,,,
1563524083000,,140.67,,,
1563591824000,,1029.03,,,
1563657984000,,590.02,,,
1563725454000,,305.35,,,
1563792449000,,1186.80,,,
1563858874000,,421.50,,,
1563925785000,210.72,14.87,,,
1563992752000,287.09,,,,
1564060720000,1978.64,,,,
1564128623000,2968.14,,,,
1564194770000,937.66,,,,
1564261351000,516.94,,,,
1564329190000,3820.31,,,,
1564395991000,2829.49,,,,
1564463477000,1852.77,,,,
1564530020000,9531.20,,,,
1564597821000,5582.22,,,,
1564665039000,3039.67,,,,
1564732022000,6356.39,,,,
1564799107000,13220.29,,,,
1564865751000,3388.01,,,,
1564932781000,5579.40,,,,
1564999286000,2397.02,,,,
1565066439000,1451.76,,,,
1565133760000,3638.77,,,,
1565200774000,3100.70,,,,
1565267861000,3674.71,,,,
1565334762000,2369.61,,,,
1565401917000,3057.96,,,,
1565468754000,1168.64,,,,
1565536629000,6205.06,,,,
1565603145000,3160.92,,,,
1565669720000,3763.42,,,,
1565737101000,536.54,,,,
1565803734000,781.88,,,,
1565871010000,740.71,,,,
1565938594000,8164.27,,,,
1566005643000,1745.42,,,,
1566071734000,106.97,,,,
1566139968000,657.21,,,,
1566206924000,1153.82,,,,
1566273958000,305.93,,,,
1566340899000,630.28,,,,
1566408719000,2254.43,,,,
1566474986000,31.40,,,,
1566542876000,1525.78,,,,
1566609532000,417.30,,,,
1566677699000,2832.77,,,,
1566744845000,2843.46,,,,
1566811311000,540.78,,,,
1566879172000,,,,,
1566946162000,1656.92,,,,
1567013670000,1617.60,,,,
1567080503000,3822.07,,,,
1567147214000,2688.81,,,,
1567214663000,1628.07,,,,
1567281961000,48.16,,,,
1567349460000,35.68,,,,
1567416716000,2462.63,,,,
1567484031000,96.98,,,,
1567551463000,757.50,,,,
1567619231000,283.88,,,,
1567685589000,2400.27,,,,
1567753902000,5730.16,,,,
1567820847000,7071.83,,,,
1567887785000,4147.38,,,,
1567955110000,897.54,,,,
1568023141000,833.60,,,,
1568089878000,20.91,,,,
1568157833000,227.24,,,,
1568225074000,2825.41,,,,
1568292523000,894.45,,,,
1568360055000,,,,,
1568427970000,,,,,
1568495114000,32.84,,,,
1568562808000,56.87,,,,
1568630407000,1142.33,,,,
1568696458000,772.41,,,,
1568764187000,363.35,,,,
1568830698000,311.22,,,,
1568898597000,8738.94,,,,
1568967137000,1887.18,,,,
1569034094000,344.25,,,,
