timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1541874538000,,,1638.54,
1541945087000,,,1045.90,
1542016384000,,,2399.23,
1542085646000,,,1190.36,
1542156560000,,,559.28,
1542228035000,,,365.02,
1542298725000,,,507.94,
1542368660000,,,,
1542440006000,,,453.79,
1542510859000,,,,
1542580287000,,,,
1542652239000,,,1313.25,
1542723747000,,,756.51,
1542795271000,,,,
1542866477000,,,1359.97,
1542936877000,,,332.53,
1543007269000,,,,
1543077801000,,,1646.77,
1543148698000,,,2681.64,
1543218413000,,,325.87,
1543289948000,,,729.60,
1543362296000,,,254.46,
1543434172000,,,345.32,
1543504581000,,,1509.15,
1543575859000,,,168.53,
1543646812000,,,76.44,
1543718667000,,,1283.04,
1543789997000,,,,
1543862329000,,,500.11,
1543932926000,,,,
1544005220000,,,306.38,
1544076879000,,,551.60,
1544148198000,,,253.58,
1544220287000,,,1044.52,
1544291964000,,,283.75,
1544363331000,,,257.15,
1544433268000,,,12273.51,
1544503865000,,,113489.00,
1544576147000,,,17850.77,
1544647316000,,,3964.30,
1544718309000,,,475.50,
1544789693000,,,3425.64,
1544860802000,,,9670.90,
1544931651000,,,2302.71,
1545003100000,,,273.10,
1545076575000,,,6625.30,
1545151038000,,,1115.15,
1545224266000,,,,
1545298309000,,,,
1545371765000,,,22510.76,
1545444975000,,,6575.37,
1545518580000,,,2819.76,
1545592165000,,,4467.19,
1545664945000,,,1767.36,
1545737520000,,,5127.50,
1545810031000,,,6097.59,
1545883479000,,,937.12,
1545956158000,,,249.64,
1546029906000,,,2144.96,
1546103201000,,,112.41,
1546175667000,,,1791.49,
1546247915000,,,607.05,
1546320878000,,,1110.38,
1546394518000,,,,
1546466952000,,,3509.11,
1546544000000,,,4241.43,
1546622719000,,,1606.53,
1546699391000,,,1592.12,
1546776424000,,,74.80,
1546854270000,,,336.36,
1546931422000,,,132.34,
1547008514000,,,1577.92,
1547086233000,,,,
1547163262000,,,2275.75,
1547240860000,,,109.94,
1547318473000,,,,
1547396030000,,,,
1547472692000,,,4488.25,
1547549533000,,,1564.77,
1547626847000,,,520.11,
1547704633000,,,182.68,
1547781728000,,,798.33,
1547859045000,,,441.13,
1547934719000,,,,
1548012002000,,,593.19,
1548095978000,,,,
1548180548000,,,41.47,
1548266597000,,,,
1548351788000,,,,
1548436981000,,,227.63,
1548521909000,,,176.52,
1548607305000,,,452.70,
1548695090000,,,,441.85
1548784331000,,91.48,,
1548872168000,,175.75,,
1548959406000,,,,
1549048111000,,812.96,,
1549136870000,,106.15,,
1549225465000,,5.26,,
1549312025000,,,,
1549400397000,,,,
1549488758000,,342.51,,
1549576572000,,227.55,,
1549664587000,,14.31,,
1549752194000,,307.83,,
1549853106000,,115.66,,
1549954624000,,,,
1550057114000,,3613.80,,
1550160727000,,15.42,,
1550264379000,,3275.88,,
1550367666000,,,,
1550471025000,,822.26,,
1550573262000,,240.18,,
1550675116000,,3177.93,,
1550776436000,,61.58,,
1550878296000,,,,
1550978228000,,194.13,,
1551078586000,,300.52,,
1551181750000,,,,
1551281880000,,,,
1551383524000,,,,
1551459490000,,,,
1551527005000,,,,
1551595407000,,,,
1551662535000,,,,
1551730739000,,,,
1551798808000,,12.84,,
1551865512000,,,,
1551932302000,,30.02,,
1551999434000,,2.58,,
1552066766000,,2093.92,,
1552134613000,,662.14,,
1552201544000,,840.00,,
1552268725000,,417.53,,
1552336045000,,848.53,,
1552403003000,,,,
1552470545000,,,,
1552537130000,,557.15,,
1552605435000,,,,
1552671597000,,221.92,,
1552738081000,,298.62,,
1552805598000,,,,
1552872817000,,715.35,,
1552940619000,,,,
1553008742000,,355.23,,
1553075047000,,456.60,,
1553142018000,,721.91,,
1553209653000,,346.33,,
1553277395000,,969.66,,
1553344849000,,,,
1553411888000,,736.73,,
1553478679000,,339.30,,
1553546051000,,266.15,,
1553614241000,,,,
1553681868000,,,,
1553749152000,,,,
1553816450000,,,,
1553884334000,,1107.87,,
1553953102000,,,,
1554019932000,,,,
1554086578000,,336.93,,
1554153946000,,24.46,,
1554222678000,,346.34,,
1554290288000,,843.02,,
1554358137000,,1272.52,,
1554425436000,,374.99,,
1554493384000,,3333.83,,
1554559454000,,665.13,,
1554626505000,,1795.10,,
1554693632000,,2883.08,,
1554760411000,,1263.46,,
1554827345000,,166.90,,
1554894627000,,14166.91,,
1554961787000,,3051.48,,
1555029655000,,4853.32,,
1555096914000,,,,
1555163830000,,3536.75,,
1555230712000,,1257.16,,
1555297496000,,286.72,,
1555364629000,,846.22,,
1555431616000,,373.37,,
1555500111000,,729.54,,
1555566912000,,806.46,,
1555634415000,,,,
1555701653000,,2849.72,,
1555769476000,,50.70,,
1555837014000,,15.94,,
1555904097000,,3101.99,,
1555970540000,,3438.66,,
1556038531000,,10711.82,,
1556107407000,,2294.86,,
1556173928000,,,,
1556241200000,,1729.94,,
1556308450000,,,,
1556374991000,,520.95,,
1556442410000,,,,
1556509346000,,4920.33,,
1556576806000,,971.66,,
1556643967000,,402.88,,
1556711534000,,,,
1556778136000,,,,
1556845234000,,5758.85,,
1556913235000,,20259.24,,
1556979262000,,12196.70,,
1557047080000,,3324.57,,
1557114439000,,307.49,,
1557182260000,,329.63,,
1557249608000,,307.23,,
1557318081000,,247.73,,
1557385675000,,,,
1557453624000,,41.75,,
1557521031000,,,,
1557588222000,,307.38,,
1557655069000,,,,
1557722567000,,,,
1557790675000,,3777.11,,
1557857642000,,669.00,,
1557924398000,,416.92,,
1557992058000,,171.65,,
1558059268000,,454.65,,
1558126732000,,23.49,,
1558194179000,,,,
1558262228000,,,,
1558329711000,,413.53,,
1558397321000,,125.08,,
1558466162000,,89.51,,
1558533192000,,147.96,,
1558601405000,,1120.20,,
1558669169000,,,,
1558736680000,,,,
1558803191000,,145.18,,
1558871016000,,1501.89,,
1558937464000,,2101.61,,
1559004601000,,,,
1559072957000,,1242.65,,
1559139434000,,2140.50,,
1559206701000,,608.97,,
1559274975000,,539.49,,
1559341699000,,413.45,,
1559409902000,,202.62,,
1559477256000,,41.58,,
1559545066000,,366.19,,
1559613008000,,352.54,,
1559680478000,,1084.42,,
1559748180000,,,,
1559815480000,,86.62,,
1559882780000,,2402.23,,
1559950737000,,,,
1560018665000,,269.23,,
1560086804000,,1086.93,,
1560153643000,,458.54,,
1560221421000,,106.78,,
1560289199000,,1036.65,,
1560356878000,,,,
1560423930000,,526.92,,
1560491307000,,353.70,,
1560558991000,,399.42,,
1560626789000,,,,
1560694377000,,,,
1560761916000,,552.69,,
1560829590000,,,,
1560897457000,,371.46,,
1560964413000,,286.28,,
1561032579000,,,,
1561100149000,,,,
1561168282000,,,,
1561234762000,,33.85,,
1561302398000,,,,
1561369418000,,2334.31,,
1561436953000,,14522.47,,
1561504004000,,1667.33,,
1561570799000,,106.66,,
1561638755000,,91.55,,
1561706755000,,75.28,,
1561774045000,,44.80,,
1561840989000,,405.30,,
1561907952000,,391.01,,
1561975491000,,2769.57,,
1562042620000,,1204.66,,
1562110262000,,1534.00,,
1562178137000,,408.70,,
1562245083000,,,,
1562312263000,,1307.12,,
1562380043000,,1379.18,,
1562446275000,,710.25,,
1562513829000,,418.79,,
1562580710000,,2234.66,,
1562647935000,,952.50,,
1562714668000,,432.70,,
1562782053000,,1056.46,,
1562848961000,,1276.24,,
1562916876000,,1871.60,,
1562984792000,,1162.81,,
1563051887000,,1232.38,,
1563118325000,,180.38,,
1563185341000,,2356.20,,
1563253666000,,1090.86,,
1563322130000,,1451.36,,
1563390506000,,2177.70,,
1563456683000,,141.18,,
1563524083000,,337.09,,
1563591824000,,,,
1563657984000,,2389.33,,
1563725454000,,,,
1563792449000,,3347.29,,
1563858874000,,4128.08,,
1563925785000,2059.65,853.85,,
1563992752000,490.98,,,
1564060720000,149.43,,,
1564128623000,1248.12,,,
1564194770000,1281.70,,,
1564261351000,1958.65,,,
1564329190000,1083.45,,,
1564395991000,,,,
1564463477000,564.70,,,
1564530020000,5631.67,,,
1564597821000,3399.33,,,
1564665039000,1000.56,,,
1564732022000,532.94,,,
1564799107000,7459.54,,,
1564865751000,4034.02,,,
1564932781000,7240.05,,,
1564999286000,4178.94,,,
1565066439000,396.47,,,
1565133760000,3494.57,,,
1565200774000,953.07,,,
1565267861000,27.64,,,
1565334762000,13.83,,,
1565401917000,472.82,,,
1565468754000,,,,
1565536629000,,,,
1565603145000,,,,
1565669720000,1908.48,,,
1565737101000,,,,
1565803734000,4576.67,,,
1565871010000,2411.87,,,
1565938594000,1047.47,,,
1566005643000,961.92,,,
1566071734000,7634.03,,,
1566139968000,4841.92,,,
1566206924000,5899.11,,,
1566273958000,4717.84,,,
1566340899000,2673.03,,,
1566408719000,3766.31,,,
1566474986000,3482.34,,,
1566542876000,1453.51,,,
1566609532000,1490.26,,,
1566677699000,592.58,,,
1566744845000,977.66,,,
1566811311000,3299.24,,,
1566879172000,3107.93,,,
1566946162000,1807.99,,,
1567013670000,2623.78,,,
1567080503000,1953.69,,,
1567147214000,1955.19,,,
1567214663000,,,,
1567281961000,540.75,,,
1567349460000,385.77,,,
1567416716000,1518.99,,,
1567484031000,2409.71,,,
1567551463000,7271.59,,,
1567619231000,4660.74,,,
1567685589000,502.39,,,
1567753902000,1135.12,,,
1567820847000,12960.86,,,
1567887785000,1060.11,,,
1567955110000,16309.16,,,
1568023141000,542.21,,,
1568089878000,8445.86,,,
1568157833000,6219.03,,,
1568225074000,37555.39,,,
1568292523000,13691.66,,,
1568360055000,3395.64,,,
1568427970000,556.88,,,
1568495114000,1150.76,,,
1568562808000,591.86,,,
1568630407000,1705.83,,,
1568696458000,582.51,,,
1568764187000,15740.05,,,
1568830698000,3287.18,,,
1568898597000,,,,
1568967137000,638.00,,,
1569034094000,10275.01,,,
