timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1529459855000,,,,,,
1529534480000,,,171.57,,,
1529607759000,,,,,,
1529682434000,,,2548.10,,,
1529756296000,,,768.15,,,
1529828276000,,,7.85,,,
1529902416000,,,52.46,,,
1529979078000,,,278.55,,,
1530054421000,,,53.77,,,
1530128282000,,,112.63,,,
1530203197000,,,1033.19,,,
1530278431000,,,372.47,,,
1530351013000,,,1275.02,,,
1530426268000,,,,,,
1530499615000,,,3716.88,,,
1530572217000,,,49.17,,,
1530646642000,,,444.00,,,
1530720604000,,,607.43,,,
1530794550000,,,752.18,,,
1530868977000,,,5584.35,,,
1530942968000,,,1215.20,,,
1531017892000,,,906.29,,,
1531093254000,,,617.24,,,
1531167486000,,,83.81,,,
1531241905000,,,,,,
1531316279000,,,,,,
1531387780000,,,72.53,,,
1531459813000,,,440.41,,,
1531532086000,,,3445.05,,,
1531603912000,,,,,,
1531675397000,,,142.54,,,
1531748307000,,,76.97,,,
1531822417000,,,22.18,,,
1531896343000,,,2084.22,,,
1531971151000,,,2.44,,,
1532045631000,,,3713.66,,,
1532118564000,,,258.28,,,
1532191928000,,,2170.36,,,
1532264894000,,,137.59,,,
1532336677000,,,1061.57,,,
1532411124000,,,710.61,,,
1532485297000,,,1631.20,,,
1532558514000,,,2410.09,,,
1532632522000,,,21.51,,,
1532706031000,,,320.58,,,
1532778335000,,,40.68,,,
1532849626000,,,87.50,,,
1532921962000,,,21.86,,,
1532994160000,,,,,,
1533067467000,,,463.13,,,
1533141286000,,,1267.44,,,
1533214941000,,,441.26,,,
1533288091000,,,15.92,,,
1533360489000,,,1887.72,,,
1533432998000,,,467.24,,,
1533505953000,,,231.52,,,
1533578575000,,,117.22,,,
1533651925000,,,238.81,,,
1533724916000,,,,,,
1533797508000,,,129.96,,,
1533870537000,,,23.77,,,
1533943288000,,,,,,
1534016212000,,,80.92,,,
1534090711000,,,141.03,,,
1534163628000,,,,,,
1534236905000,,,84.30,,,
1534309134000,,,373.28,,,
1534381971000,,,23.19,,,
1534454722000,,,141.42,,,
1534527690000,,,260.10,,,
1534602524000,,,,,,
1534675224000,,,,,,
1534747701000,,,,,,
1534820720000,,,1037.58,,,
1534892931000,,,89.23,,,
1534965694000,,,67.39,,,
1535039951000,,,63.78,,,
1535112747000,,,8.19,,,
1535185292000,,,,,,
1535257864000,,,,,,
1535331135000,,,5.42,,,
1535403660000,,,94.43,,,
1535477339000,,,31.21,,,
1535550907000,,,155.50,,,
1535623054000,,,69.36,,,
1535695540000,,,,,,
1535768227000,,,803.08,,,
1535842094000,,,380.68,,,
1535914482000,,,946.40,,,
1535987210000,,,554.53,,,
1536059758000,,,32.89,,,
1536132247000,,,84.28,,,
1536204432000,,,410.37,,,
1536276091000,,,1463.89,,,
1536348963000,,,615.18,,,
1536421628000,,,,,,
1536495403000,,,,,,
1536568351000,,,,,,
1536639507000,,,658.61,,,
1536711510000,,,1462.71,,,
1536783125000,,,97.06,,,
1536854753000,,,1445.56,,,
1536925887000,,,42.66,,,
1536997175000,,,167.75,,,
1537069009000,,,,,,
1537139381000,,,,,,
1537210708000,,,244.56,,,
1537282705000,,,191.68,,,
1537353835000,,,,,,
1537424834000,,,41.83,,,
1537497361000,,,1037.14,,,
1537568218000,,,1701.33,,,
1537639728000,,,4.02,,,
1537710354000,,,,,,
1537781366000,,,763.61,,,
1537852317000,,,80.42,,,
1537922897000,,,292.98,,,
1537993834000,,,,,,
1538065170000,,,,,,
1538135659000,,,773.72,,,
1538207020000,,,1005.29,,,
1538277094000,,,153.76,,,
1538348235000,,,1834.76,,,
