timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,Other
1530794550000,,,,,
1530868977000,,,21785.13,,
1530942968000,,,19044.51,,
1531017892000,,,9667.83,,
1531093254000,,,41110.49,,
1531167486000,,,23658.10,,
1531241905000,,,,,
1531316279000,,,,,
1531387780000,,,5748.80,,
1531459813000,,,14784.46,,
1531532086000,,,64116.94,,
1531603912000,,,4358.25,,
1531675397000,,,2424.50,,
1531748307000,,,6159.61,,
1531822417000,,,4180.48,,
1531896343000,,,203816.89,,
1531971151000,,,164219.51,,
1532045631000,,,90366.90,,
1532118564000,,,174650.50,,
1532191928000,,,177903.52,,
1532264894000,,,133645.61,,
1532336677000,,,249942.29,,
1532411124000,,,336789.14,,
1532485297000,,,104463.81,,
1532558514000,,,247912.94,,
1532632522000,,,69027.39,,
1532706031000,,,688211.65,,
1532778335000,,,419215.64,,
1532849626000,,,98933.15,,
1532921962000,,,65155.02,,
1532994160000,,,70271.40,,
1533067467000,,,520020.70,,
1533141286000,,,66824.37,,
1533214941000,,,40964.63,,
1533288091000,,,153740.10,,
1533360489000,,,313963.63,,
1533432998000,,,178032.73,,
1533505953000,,,203508.40,,
1533578575000,,,41575.40,,
1533651925000,,,44391.17,,
1533724916000,,,5215.93,,
1533797508000,,,5794.64,,
1533870537000,,,1071.88,,
1533943288000,,,4671.11,,
1534016212000,,,529935.08,,
1534090711000,,,375954.91,,
1534163628000,,,715629.45,,
1534236905000,,,842027.41,,
1534309134000,,,1073170.58,,
1534381971000,,,768067.29,,
1534454722000,,,1265978.49,,
1534527690000,,,550563.33,,
1534602524000,,,837492.90,,
1534675224000,,,594912.67,,
1534747701000,,,804394.38,,
1534820720000,,,383809.03,,
1534892931000,,,193960.96,,
1534965694000,,,311699.64,,
1535039951000,,,410775.32,,
1535112747000,,,292799.89,,
1535185292000,,,97826.78,,
1535257864000,,,240674.66,,
1535331135000,,,561161.45,,
1535403660000,,,433547.10,,
1535477339000,,,655669.18,,
1535550907000,,,442139.86,,
1535623054000,,,249702.75,,
1535695540000,,,332938.96,,
1535768227000,,,214517.08,,
1535842094000,,,300205.61,,
1535914482000,,,270218.07,,
1535987210000,,,130984.84,,
1536059758000,,,139687.76,,
1536132247000,,,41498.92,,
1536204432000,,,139490.25,,
1536276091000,,,235445.12,,
1536348963000,,,95761.97,,
1536421628000,,,49441.29,,
1536495403000,,,92365.82,,
1536568351000,,,70405.03,,
1536639507000,,,131599.74,,
1536711510000,,,190825.07,,
1536783125000,,,366686.44,,
1536854753000,,,338998.12,,
1536925887000,,,520911.15,,
1536997175000,,,940851.56,,
1537069009000,,,829452.13,,
1537139381000,,,388403.86,,
1537210708000,,,168441.38,,
1537282705000,,,155832.30,,
1537353835000,,,64037.10,,
1537424834000,,,93281.72,,
1537497361000,,,264437.79,,
1537568218000,,,394097.85,,
1537639728000,,,136945.36,,
1537710354000,,,203737.26,,
1537781366000,,,203411.11,,
1537852317000,,,74357.76,,
1537922897000,,,132097.42,,
1537993834000,,,170939.41,,
1538065170000,,,94294.20,,
1538135659000,,,7405.52,,
1538207020000,,,63570.07,,
1538277094000,,,1623.02,,
1538348235000,,,163773.13,,
1538418856000,,,35467.58,,
1538489640000,,,62480.21,,
1538560179000,,,159537.29,,
1538631256000,,,122087.89,,
1538700722000,,,6646.92,,
1538771727000,,,87600.64,,
1538841320000,,,2413.88,,
1538911026000,,,30428.52,,
1538980216000,,,2066.99,,
1539049430000,,,246.08,,
1539120813000,,,31258.39,,
1539190730000,,,173403.87,,
1539260859000,,,61276.67,,
1539330275000,,,52860.22,,
1539400992000,,,95168.39,,
1539470509000,,,62355.48,,
1539541019000,,,91404.35,,
1539611779000,,,65566.82,,
1539682267000,,,35235.83,,
1539752649000,,,61796.02,,
1539822973000,,,59001.28,,
1539893301000,,,135428.91,,
1539964665000,,,741.64,,
1540035461000,,,56098.81,,
1540105380000,,,1141.13,,
1540175783000,,,86580.97,,
1540247628000,,,180391.23,,
1540317582000,,,208287.20,,
1540388140000,,,139170.90,,
1540458691000,,,208155.60,,
1540528530000,,,95242.57,,
1540599331000,,,5411.88,,
1540669979000,,,83423.82,,
1540740577000,,,363598.46,,
1540812281000,,,317637.35,,
1540882459000,,,223023.97,,
1540953530000,,,174582.86,,
1541023512000,,,60363.62,,
1541094934000,,,505.22,,
1541166376000,,,25684.01,,
1541237446000,,,65354.80,,
1541307140000,,,31747.04,,
1541378245000,,,70363.59,,
1541449770000,,,159157.01,,
1541521033000,,,77972.98,,
1541592294000,,,56435.29,,
