timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1543148698000,,,,,1881.79,
1543218413000,,,,,28417.23,
1543289948000,,,,,35251.38,
1543362296000,,,,,33558.35,
1543434172000,,,,,30813.09,
1543504581000,,,,,19090.53,
1543575859000,,,,,1885.01,
1543646812000,,,,,33504.60,
1543718667000,,,,,24720.87,
1543789997000,,,,,19858.86,
1543862329000,,,,,6893.66,
1543932926000,,,,,12840.52,
1544005220000,,,,,11996.68,
1544076879000,,,,,22127.96,
1544148198000,,,,,19978.65,
1544220287000,,,,,19480.80,
1544291964000,,,,,23615.69,
1544363331000,,,,,6320.67,
1544433268000,,,,,6145.89,
1544503865000,,,,,5988.64,
1544576147000,,,,,,
1544647316000,,,,,5696.93,
1544718309000,,,,,4.35,
1544789693000,,,,,6380.07,
1544860802000,,,,,18328.79,
1544931651000,,,,,504.49,
1545003100000,,,,,35097.20,
1545076575000,,,,,29312.79,
1545151038000,,,,,6484.46,
1545224266000,,,,,18494.48,
1545298309000,,,,,13443.41,
1545371765000,,,,,13238.57,
1545444975000,,,,,12924.68,
1545518580000,,,,,12994.33,
1545592165000,,,,,36080.75,
1545664945000,,,,,16210.59,
1545737520000,,,,,31218.55,
1545810031000,,,,,,
1545883479000,,,,,7933.60,
1545956158000,,,,,46026.20,
1546029906000,,,,,53252.28,
1546103201000,,,,,,
1546175667000,,,,,16070.21,
1546247915000,,,,,8281.88,
1546320878000,,,,,8138.86,
1546394518000,,,,,21.72,
1546466952000,,,,,553.88,
1546544000000,,,,,,
1546622719000,,,,,8340.40,
1546699391000,,,,,403.59,
1546776424000,,,,,244.06,
1546854270000,,,,,49357.64,
1546931422000,,,,,44241.31,
1547008514000,,,,,,
1547086233000,,,,,,
1547163262000,,,,,18320.48,
1547240860000,,,,,221.21,
1547318473000,,,,,221.27,
1547396030000,,,,,7440.32,
1547472692000,,,,,218.58,
1547549533000,,,,,8527.76,
1547626847000,,,,,26817.15,
1547704633000,,,,,18962.05,
1547781728000,,,,,3335.29,
1547859045000,,,,,66410.89,
1547934719000,,,,,4645.05,
1548012002000,,,,,20785.46,
1548095978000,,,,,7532.38,
1548180548000,,,,,6838.10,
1548266597000,,,,,6369.87,
1548351788000,,,,,373.05,
1548436981000,,,,,19988.80,
1548521909000,,,,,533.31,
1548607305000,,,,,14929.48,
1548695090000,,26658.52,,,,
1548784331000,,12974.54,,,,
1548872168000,,,,377.23,,
1548959406000,,,,7053.42,,
1549048111000,,,,6450.11,,
1549136870000,,,,12624.00,,
1549225465000,,,,386.82,,
1549312025000,,,,6353.28,,
1549400397000,,,,510.10,,
1549488758000,,,,393.17,,
1549576572000,,,,0.68,,
1549664587000,,,,799.92,,
1549752194000,,,,13444.17,,
1549853106000,,,,844.62,,
1549954624000,,,,1309.55,,
1550057114000,,,,301.58,,
1550160727000,,,,16345.37,,
1550264379000,,,,532.79,,
1550367666000,,,,,,
1550471025000,,,,8025.41,,
1550573262000,,,,1027.52,,
1550675116000,,,,252.34,,
1550776436000,,,,794.16,,
1550878296000,,,,,,
1550978228000,,,,535.10,,
1551078586000,,,,1047.34,,
1551181750000,,,,573.20,,
1551281880000,,,,926.66,,
1551383524000,,,,2813.00,,
1551459490000,,,,,,
1551527005000,,,,4999.89,,
1551595407000,,,,,,
1551662535000,,,,,,
1551730739000,,,,642.57,,
1551798808000,,,,650.39,,
1551865512000,,,,8.63,,
1551932302000,,,,,,
1551999434000,,,,0.04,,
1552066766000,,,,1048.50,,
1552134613000,,,,2584.72,,
1552201544000,,,,2252.66,,
1552268725000,,,,1039.97,,
1552336045000,,,,885.32,,
1552403003000,,,,3196.56,,
1552470545000,,,,110.08,,
1552537130000,,,,779.19,,
1552605435000,,,,673.33,,
1552671597000,,,,,,
1552738081000,,,,232.45,,
1552805598000,,,,,,
1552872817000,,,,675.17,,
1552940619000,,,,678.53,,
1553008742000,,,,1586.07,,
1553075047000,,,,404.43,,
1553142018000,,,,,,
1553209653000,,,,879.91,,
1553277395000,,,,230.02,,
1553344849000,,,,278.95,,
1553411888000,,,,34.30,,
1553478679000,,,,448.76,,
1553546051000,,,,24133.20,,
1553614241000,,,,14813.91,,
1553681868000,,,,8651.00,,
1553749152000,,,,2809.71,,
1553816450000,,,,1377.46,,
1553884334000,,,,599.07,,
1553953102000,,,,0.56,,
1554019932000,,,,678.21,,
1554086578000,,,,3672.89,,
1554153946000,,,,7182.41,,
1554222678000,,,,1707.62,,
1554290288000,,,,2069.15,,
1554358137000,,,,1228.98,,
1554425436000,,,,369.91,,
1554493384000,,,,734.50,,
1554559454000,,,,,,
1554626505000,,,,1262.41,,
1554693632000,,,,2559.85,,
1554760411000,,,,135.01,,
1554827345000,,,,1516.13,,
1554894627000,,,,1157.28,,
1554961787000,,,,1480.76,,
1555029655000,,,,146.36,,
1555096914000,,,,1006.39,,
1555163830000,,,,652.14,,
1555230712000,,,,389.18,,
1555297496000,,,,123.66,,
1555364629000,,,,1531.22,,
1555431616000,,,,484.00,,
1555500111000,,,,,,
1555566912000,,,,31.46,,
1555634415000,,,,101.61,,
1555701653000,,,,2205.83,,
1555769476000,,,,247.82,,
1555837014000,,,,241.55,,
1555904097000,,,,,,
1555970540000,,,,16668.41,,
1556038531000,,,,1346.83,,
1556107407000,,,,3277.70,,
1556173928000,,,,419.97,,
1556241200000,,,,452.80,,
1556308450000,,,,695.47,,
1556374991000,,,,4055.49,,
1556442410000,,,,772.04,,
1556509346000,,,,1447.09,,
1556576806000,,,,2672.16,,
1556643967000,,,,2076.77,,
1556711534000,,,,2551.33,,
1556778136000,,,,10.14,,
1556845234000,,,,1468.37,,
1556913235000,,,,127.65,,
1556979262000,,,,28.31,,
1557047080000,,,,449.49,,
1557114439000,,,,2019.14,,
1557182260000,,,,4335.17,,
1557249608000,,,,914.86,,
1557318081000,,,,298.11,,
1557385675000,,,,4697.06,,
1557453624000,,,,1628.28,,
1557521031000,,,,1990.80,,
1557588222000,,,,1650.65,,
1557655069000,,,,2715.99,,
1557722567000,,,,3641.94,,
1557790675000,,,,7699.89,,
1557857642000,,,,5319.35,,
1557924398000,,,,4761.24,,
1557992058000,,,,4228.50,,
1558059268000,,,,3987.02,,
1558126732000,,,,1627.85,,
1558194179000,,,,381.55,,
1558262228000,,,,551.63,,
1558329711000,,,,201.70,,
1558397321000,,,,1918.63,,
1558466162000,,,,21627.80,,
1558533192000,,,,885.99,,
1558601405000,,,,23266.37,,
1558669169000,,,,3721.39,,
1558736680000,,,,1537.41,,
1558803191000,,,,2435.26,,
1558871016000,,,,10821.98,,
1558937464000,,,,5825.81,,
1559004601000,,,,368.23,,
1559072957000,,,,1426.07,,
1559139434000,,,,1419.82,,
1559206701000,,,,3411.69,,
1559274975000,,,,8563.09,,
1559341699000,,,,2305.12,,
1559409902000,,,,2391.14,,
1559477256000,,,,1114.26,,
1559545066000,,,,5211.62,,
1559613008000,,,,1135.49,,
1559680478000,,,,988.97,,
1559748180000,,,,43.06,,
1559815480000,,,,543.38,,
1559882780000,,,,902.66,,
1559950737000,,,,,,
1560018665000,,,,1457.67,,
1560086804000,,,,937.27,,
1560153643000,,,,377.60,,
1560221421000,,,,266.28,,
1560289199000,,,,710.22,,
1560356878000,,,,632.68,,
1560423930000,,,,719.76,,
1560491307000,,,,7110.85,,
1560558991000,,,,4824.64,,
1560626789000,,,,1846.49,,
1560694377000,,,,2472.02,,
1560761916000,,,,1838.33,,
1560829590000,,,,3784.02,,
1560897457000,,,,1278.30,,
1560964413000,,,,,,
1561032579000,,,,1460.29,,
1561100149000,,,,2793.29,,
1561168282000,,,,5388.05,,
1561234762000,,,,1173.96,,
1561302398000,,,,3847.58,,
1561369418000,,,,1252.12,,
1561436953000,,,,2925.60,,
1561504004000,,,,257.31,,
1561570799000,,,,5796.44,,
1561638755000,,,,5582.42,,
1561706755000,,,,1837.95,,
1561774045000,,,,1210.42,,
1561840989000,,,,10121.23,,
1561907952000,,,,814.47,,
1561975491000,,,,1741.29,,
1562042620000,,,,1925.64,,
1562110262000,,,,3507.92,,
1562178137000,,,,988.88,,
1562245083000,,,,13691.84,,
1562312263000,,,,1422.06,,
1562380043000,,,,4882.10,,
1562446275000,,,,1432.90,,
1562513829000,,,,926.05,,
1562580710000,,,,1772.06,,
1562647935000,,,,982.19,,
1562714668000,,,,461.69,,
1562782053000,,,,8124.55,,
1562848961000,,,,2716.56,,
1562916876000,,,,3234.30,,
1562984792000,,,,741.46,,
1563051887000,,,,5663.34,,
1563118325000,,,,1426.85,,
1563185341000,,,,3403.78,,
1563253666000,,,,2661.00,,
1563322130000,,,,2340.99,,
1563390506000,,,,,,
1563456683000,,,,5728.57,,
1563524083000,,,,1846.14,,
1563591824000,,,,836.82,,
1563657984000,,,,1208.33,,
1563725454000,,,,493.78,,
1563792449000,,,,2372.78,,
1563858874000,,,,3653.80,,
1563925785000,5298.86,,,,,
1563992752000,363.47,,,,,
1564060720000,3313.31,,,,,
1564128623000,,,,,,
1564194770000,23.93,,,,,
1564261351000,1589.71,,,,,
1564329190000,731.14,,,,,
1564395991000,175.09,,,,,
1564463477000,87.54,,,,,
1564530020000,574.19,,,,,
1564597821000,741.82,,,,,
1564665039000,501.89,,,,,
1564732022000,830.56,,,,,
1564799107000,725.44,,,,,
1564865751000,2118.72,,,,,
1564932781000,,,,,,
1564999286000,3418.52,,,,,
1565066439000,,,,,,
1565133760000,5247.41,,,,,
1565200774000,5447.94,,,,,
1565267861000,1464.49,,,,,
1565334762000,5406.24,,,,,
1565401917000,6888.66,,,,,
1565468754000,5403.65,,,,,
1565536629000,1619.51,,,,,
1565603145000,567.06,,,,,
1565669720000,3194.86,,,,,
1565737101000,870.50,,,,,
1565803734000,489.14,,,,,
1565871010000,8826.92,,,,,
1565938594000,19716.42,,,,,
1566005643000,3960.42,,,,,
1566071734000,3445.30,,,,,
1566139968000,1234.13,,,,,
1566206924000,1287.07,,,,,
1566273958000,1451.97,,,,,
1566340899000,1154.80,,,,,
1566408719000,2074.03,,,,,
1566474986000,1186.65,,,,,
1566542876000,148.52,,,,,
1566609532000,10733.67,,,,,
1566677699000,3980.87,,,,,
1566744845000,3013.91,,,,,
1566811311000,7583.81,,,,,
1566879172000,1952.97,,,,,
1566946162000,761.21,,,,,
1567013670000,2225.60,,,,,
1567080503000,2244.66,,,,,
1567147214000,4342.59,,,,,
1567214663000,327.84,,,,,
1567281961000,2246.60,,,,,
1567349460000,1419.51,,,,,
1567416716000,1785.56,,,,,
1567484031000,2290.76,,,,,
1567551463000,2975.22,,,,,
1567619231000,400.01,,,,,
1567685589000,217.08,,,,,
1567753902000,2677.90,,,,,
1567820847000,3449.80,,,,,
1567887785000,779.89,,,,,
1567955110000,958.32,,,,,
1568023141000,9058.75,,,,,
1568089878000,3413.45,,,,,
1568157833000,1549.78,,,,,
1568225074000,,,,,,
1568292523000,323.18,,,,,
1568360055000,1662.29,,,,,
1568427970000,250.55,,,,,
1568495114000,965.57,,,,,
1568562808000,1173.60,,,,,
1568630407000,972.17,,,,,
1568696458000,1550.32,,,,,
1568764187000,1061.44,,,,,
1568830698000,256.55,,,,,
1568898597000,1730.09,,,,,
1568967137000,4335.93,,,,,
1569034094000,366.48,,,,,
1569100750000,,,,,,
1569168482000,2640.09,,,,,
1569236030000,2533.98,,,,,
1569303544000,1542.83,,,,,
1569371996000,1850.63,,,,,
1569439704000,1483.86,,,,,
1569507924000,,,,,,
1569575662000,,,,,,
1569642495000,,,,,,
1569709939000,,,,,,
1569777994000,,,106.58,,,
1569845721000,,,933.31,,,
1569912741000,,,1156.93,,,
1569979950000,,,1719.13,,,
1570047984000,,,3184.42,,,
