timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1548521909000,,,1061.46,,,
1548607305000,,,647.81,,,
1548695090000,2588.41,,,,,
1548784331000,,,,,,
1548872168000,,440.05,,,,
1548959406000,,1385.74,,,,
1549048111000,,,,,,
1549136870000,,3400.39,,,,
1549225465000,,,,,,
1549312025000,,39.02,,,,
1549400397000,,440.10,,,,
1549488758000,,741.75,,,,
1549576572000,,1151.76,,,,
1549664587000,,1938.19,,,,
1549752194000,,4.19,,,,
1549853106000,,252.38,,,,
1549954624000,,68.93,,,,
1550057114000,,19.61,,,,
1550160727000,,7862.81,,,,
1550264379000,,,,,,
1550367666000,,494.13,,,,
1550471025000,,173.41,,,,
1550573262000,,1588.27,,,,
1550675116000,,30836.46,,,,
1550776436000,,22260.62,,,,
1550878296000,,12420.13,,,,
1550978228000,,1488.42,,,,
1551078586000,,975.35,,,,
1551181750000,,5653.87,,,,
1551281880000,,3277.60,,,,
1551383524000,,7613.00,,,,
1551459490000,,,,,,
1551527005000,,597.43,,,,
1551595407000,,,,,,
1551662535000,,,,,,
1551730739000,,,,,,
1551798808000,,1776.71,,,,
1551865512000,,315.02,,,,
1551932302000,,340.23,,,,
1551999434000,,201.08,,,,
1552066766000,,3.95,,,,
1552134613000,,486.94,,,,
1552201544000,,1.41,,,,
1552268725000,,204.58,,,,
1552336045000,,,,,,
1552403003000,,322.05,,,,
1552470545000,,1992.27,,,,
1552537130000,,176.74,,,,
1552605435000,,280.40,,,,
1552671597000,,1302.04,,,,
1552738081000,,441.13,,,,
1552805598000,,267.67,,,,
1552872817000,,105.62,,,,
1552940619000,,2489.94,,,,
1553008742000,,111.24,,,,
1553075047000,,17.16,,,,
1553142018000,,164.46,,,,
1553209653000,,89.34,,,,
1553277395000,,,,,,
1553344849000,,,,,,
1553411888000,,,,,,
1553478679000,,,,,,
1553546051000,,703.58,,,,
1553614241000,,0.08,,,,
1553681868000,,784.54,,,,
1553749152000,,,,,,
1553816450000,,16.68,,,,
1553884334000,,18.34,,,,
1553953102000,,,,,,
1554019932000,,34.58,,,,
1554086578000,,2142.00,,,,
1554153946000,,12167.35,,,,
1554222678000,,128.11,,,,
1554290288000,,3783.73,,,,
1554358137000,,1318.27,,,,
1554425436000,,154.32,,,,
1554493384000,,,,,,
1554559454000,,19.66,,,,
1554626505000,,4.65,,,,
1554693632000,,32.46,,,,
1554760411000,,,,,,
1554827345000,,3030.70,,,,
1554894627000,,779.28,,,,
1554961787000,,,,,,
1555029655000,,139.81,,,,
1555096914000,,3420.88,,,,
1555163830000,,317.36,,,,
1555230712000,,104.78,,,,
1555297496000,,,,,,
1555364629000,,1116.03,,,,
1555431616000,,,,,,
1555500111000,,,,,,
1555566912000,,32.61,,,,
1555634415000,,,,,,
1555701653000,,,,,,
1555769476000,,,,,,
1555837014000,,,,,,
1555904097000,,11.96,,,,
1555970540000,,770.26,,,,
1556038531000,,147.10,,,,
1556107407000,,6.17,,,,
1556173928000,,2.57,,,,
1556241200000,,4.93,,,,
1556308450000,,884.10,,,,
1556374991000,,20.96,,,,
1556442410000,,,,,,
1556509346000,,224.59,,,,
1556576806000,,,,,,
1556643967000,,1043.89,,,,
1556711534000,,1325.37,,,,
1556778136000,,91.33,,,,
1556845234000,,2433.52,,,,
1556913235000,,874.63,,,,
1556979262000,,194.69,,,,
1557047080000,,,,,,
1557114439000,,,,,,
1557182260000,,24.55,,,,
1557249608000,,292.44,,,,
1557318081000,,275.44,,,,
1557385675000,,,,,,
1557453624000,,113.70,,,,
1557521031000,,,,,,
1557588222000,,,,,,
1557655069000,,257.86,,,,
1557722567000,,6.14,,,,
1557790675000,,1981.26,,,,
1557857642000,,445.47,,,,
1557924398000,,3915.48,,,,
1557992058000,,,,,,
1558059268000,,122.01,,,,
1558126732000,,172.32,,,,
1558194179000,,1065.65,,,,
1558262228000,,465.60,,,,
1558329711000,,32.17,,,,
1558397321000,,4644.72,,,,
1558466162000,,1965.48,,,,
1558533192000,,254.05,,,,
1558601405000,,188.36,,,,
1558669169000,,77.68,,,,
1558736680000,,3.48,,,,
1558803191000,,2.64,,,,
1558871016000,,326.56,,,,
1558937464000,,152.74,,,,
1559004601000,,312.60,,,,
1559072957000,,,,,,
1559139434000,,55.30,,,,
1559206701000,,264.85,,,,
1559274975000,,,,,,
1559341699000,,8828.93,,,,
1559409902000,,142.80,,,,
1559477256000,,,,,,
1559545066000,,159.53,,,,
1559613008000,,178.43,,,,
1559680478000,,6499.42,,,,
1559748180000,,1797.63,,,,
1559815480000,,389.66,,,,
1559882780000,,1057.88,,,,
1559950737000,,137.90,,,,
1560018665000,,3862.88,,,,
1560086804000,,363.46,,,,
1560153643000,,312.78,,,,
1560221421000,,,,,,
1560289199000,,878.95,,,,
1560356878000,,167.77,,,,
1560423930000,,149.79,,,,
1560491307000,,165.68,,,,
1560558991000,,157.64,,,,
1560626789000,,,,,,
1560694377000,,,,,,
1560761916000,,,,,,
1560829590000,,158.55,,,,
1560897457000,,62.86,,,,
1560964413000,,443.13,,,,
1561032579000,,,,,,
1561100149000,,,,,,
1561168282000,,,,,,
1561234762000,,992.80,,,,
1561302398000,,127.16,,,,
1561369418000,,123.60,,,,
1561436953000,,,,,,
1561504004000,,65.04,,,,
1561570799000,,439.08,,,,
1561638755000,,3162.19,,,,
1561706755000,,691.39,,,,
1561774045000,,517.11,,,,
1561840989000,,,,,,
1561907952000,,2561.59,,,,
1561975491000,,915.34,,,,
1562042620000,,606.66,,,,
1562110262000,,2.68,,,,
1562178137000,,,,,,
1562245083000,,140.15,,,,
1562312263000,,4265.25,,,,
1562380043000,,,,,,
1562446275000,,,,,,
1562513829000,,,,,,
1562580710000,,144.02,,,,
1562647935000,,19.46,,,,
1562714668000,,259.90,,,,
1562782053000,,11142.77,,,,
1562848961000,,,,,,
1562916876000,,,,,,
1562984792000,,79.75,,,,
1563051887000,,,,,,
1563118325000,,89.32,,,,
1563185341000,,214.17,,,,
1563253666000,,,,,,
1563322130000,,426.29,,,,
1563390506000,,,,,,
1563456683000,,,,,,
1563524083000,,,,,,
1563591824000,,,,,,
1563657984000,,,,,,
1563725454000,,,,,,
1563792449000,,,,,,
1563858874000,,,,,,
1563925785000,,,,,,
1563992752000,,,,,,
1564060720000,,,,,,
1564128623000,,,,124.58,,
1564194770000,,,,216.85,,
1564261351000,,,,,,
1564329190000,,,,,,
1564395991000,,,,,,
1564463477000,,,,,,
1564530020000,,,,6927.08,,
1564597821000,,,,1313.05,,
1564665039000,,,,3.23,,
1564732022000,,,,,,
1564799107000,,,,309.50,,
1564865751000,,,,,,
1564932781000,,,,,,
1564999286000,,,,,,
1565066439000,,,,,,
1565133760000,,,,,,
1565200774000,,,,122.68,,
1565267861000,,,,,,
1565334762000,,,,,,
1565401917000,,,,,,
1565468754000,,,,4.44,,
1565536629000,,,,,,
1565603145000,,,,,,
1565669720000,,,,4669.47,,
1565737101000,,,,,,
1565803734000,,,,,,
1565871010000,,,,5886.63,,
1565938594000,,,,2608.84,,
1566005643000,,,,,,
1566071734000,,,,959.70,,
1566139968000,,,,991.99,,
1566206924000,,,,,,
1566273958000,,,,,,
1566340899000,,,,,,
1566408719000,,,,,,
1566474986000,,,,1450.53,,
1566542876000,,,,987.07,,
1566609532000,,,,,,
1566677699000,,,,,,
1566744845000,,,,,,
1566811311000,,,,120.70,,
1566879172000,,,,24.48,,
1566946162000,,,,821.92,,
1567013670000,,,,4307.63,,
1567080503000,,,,719.18,,
1567147214000,,,,,,
1567214663000,,,,1037.52,,
1567281961000,,,,,,
1567349460000,,,,,,
1567416716000,,,,,,
1567484031000,,,,,,
1567551463000,,,,,,
1567619231000,,,,823.61,,
1567685589000,,,,,,
1567753902000,,,,196.65,,
1567820847000,,,,,,
1567887785000,,,,226.46,,
1567955110000,,,,,,
1568023141000,,,,478.32,,
1568089878000,,,,95.68,,
1568157833000,,,,51.17,,
1568225074000,,,,672.27,,
1568292523000,,,,84.53,,
1568360055000,,,,,,
1568427970000,,,,499.44,,
1568495114000,,,,,,
1568562808000,,,,,,
1568630407000,,,,,,
1568696458000,,,,1474.85,,
1568764187000,,,,127.96,,
1568830698000,,,,,,
1568898597000,,,,66.77,,
1568967137000,,,,,,
1569034094000,,,,7.35,,
1569100750000,,,,,,
1569168482000,,,,,,
1569236030000,,,,201.45,,
1569303544000,,,,437.83,,
1569371996000,,,,1840.08,,
1569439704000,,,,46.40,,
1569507924000,,,,46.29,,
1569575662000,,,,,829.84,
1569642495000,,,,,,
1569709939000,,,,,,
1569777994000,,,,,,
1569845721000,,,,,629.83,
1569912741000,,,,,,
1569979950000,,,,,504.51,
1570047984000,,,,,352.40,
1570116154000,,,,,,
