timestamp,ETHBNT,NPXSBNT,BATBNT,DAIBNT,ENJBNT,LOCBNT,KNCBNT,RCNBNT,BNBBNT,EURSBNT,MKRBNT,ANTBNT,POWRBNT,TKNBNT,GNOBNT,POABNT,OMGBNT,ELFBNT,VIBBNT,DGDBNT,REMBNT,NMRBNT,USDB / BNT,GTOBNT,XDCEBNT,RLCBNT,REQBNT,MFTBNT,AGRIBNT,MDTBNT,MTLBNT,RDNBNT,WBTC,SANBNT,MADBNT,SNTBNT,pBTCBNT,TIXBNT,J8TBNT,PLRBNT,FXCBNT,ELETBNT,DATABNT,REALBNT,MRPHBNT,DRGNBNT,MFGBNT,FLIXXBNT,UPBNT,MYBBNT,SRNBNT,BNT-USD,RVTBNT,HEDGBNT,MNTPBNT,CEEKBNT,ABXBNT,FTXBNT,UPTBNT,XBPBNT,USDQBNT,AMPLBNT,DTRCBNT,MRGBNT,Other
1542085646000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16206.09,7.26,0.00,0.00,0.00,39354.23,328.77,0.00,0.00,0.00,0.00,48139.13,0.00,0.00,0.00,23854.24,0.00,752.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.47,608.44,0.00,0.00,0.00,1190.36,0.00,0.00,0.00,0.00,0.00,0.00,705.85,0.00,509.81,446.61,0.00,146.01,0.00,0.00,33.40,221.46,52338.88
1542156560000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,634.71,0.00,0.00,0.00,18857.54,344.51,0.00,0.00,0.00,39251.69,135.15,0.00,0.00,0.00,0.00,15598.21,0.00,0.00,0.00,11121.00,0.00,943.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256.72,303.73,0.00,0.00,0.00,559.28,0.00,0.00,0.00,0.00,0.40,0.00,1212.86,0.00,0.00,0.00,0.00,516.76,0.00,0.00,59.40,0.00,39828.91
1542228035000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5014.25,0.00,0.00,0.00,18310.87,589.02,0.00,0.00,0.00,16043.10,0.00,0.00,0.00,0.00,0.00,23878.51,0.00,0.00,0.00,4578.93,0.00,3893.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6550.56,5870.83,0.00,0.00,0.00,365.02,0.00,0.00,0.00,0.00,888.09,0.00,175.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.66,7729.76,55110.99
1542298725000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1031.81,0.00,0.00,0.00,5213.07,920.02,0.00,0.00,0.00,19465.74,69.37,0.00,0.00,0.00,0.00,9963.82,0.00,0.00,0.00,607.42,0.00,4668.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6411.73,5456.59,0.00,0.00,0.00,507.94,0.00,0.00,0.00,0.00,385.46,0.00,819.81,0.00,2714.37,2320.82,0.00,117.50,0.00,0.00,516.82,99.70,22997.04
1542368660000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,667.29,0.00,0.00,0.00,1316.09,6573.99,0.00,0.00,0.00,12474.83,770.58,0.00,0.00,0.00,0.00,6012.45,0.00,0.00,0.00,706.93,0.00,7742.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4648.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.65,0.00,57.41,0.00,0.00,432.98,0.00,0.00,284.06,0.00,22713.33
1542440006000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18324.24,0.00,0.00,0.00,0.00,1858.32,0.00,0.00,0.00,28865.12,0.00,0.00,0.00,0.00,0.00,17570.20,0.00,0.00,0.00,51.84,0.00,5269.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18428.96,8076.82,0.00,0.00,0.00,453.79,0.00,0.00,0.00,0.00,0.00,0.00,172.67,0.00,0.00,189.32,0.00,2320.28,0.00,0.00,118.28,1174.16,35693.79
1542510859000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19551.43,0.00,0.00,0.00,434.84,365.54,0.00,0.00,0.00,17223.63,0.00,0.00,0.00,0.00,0.00,12631.06,0.00,0.00,0.00,18.41,0.00,1510.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329.83,3705.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.89,0.00,27.81,0.00,163.36,83.70,0.00,457.77,0.00,0.00,180.51,0.00,19044.56
1542580287000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9060.91,4.13,0.00,0.00,0.00,21177.92,47.88,0.00,0.00,0.00,0.00,39428.88,0.00,0.00,0.00,0.00,0.00,575.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13193.17,2625.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418.04,0.00,48.38,0.00,87.03,0.00,0.00,0.00,0.00,0.00,46.23,3769.94,9326.14
1542652239000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5161.97,0.00,0.00,0.00,6869.04,3284.47,0.00,0.00,0.00,11902.14,764.40,0.00,0.00,0.00,0.00,8961.57,0.00,0.00,0.00,5206.93,0.00,9312.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19039.13,275.70,0.00,0.00,0.00,1313.25,0.00,0.00,0.00,0.00,1682.89,0.00,71.98,0.00,2093.59,0.00,0.00,1760.14,0.00,0.00,302.03,1469.22,33313.90
1542723747000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23653.99,0.00,0.00,0.00,23921.05,22809.16,0.00,0.00,0.00,59876.11,729.62,0.00,0.00,0.00,0.00,129093.34,0.00,0.00,0.00,258.39,0.00,6999.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13375.79,3961.03,0.00,0.00,0.00,756.51,0.00,0.00,0.00,0.00,44.65,0.00,28.20,0.00,0.00,101.76,0.00,168.84,0.00,0.00,550.56,1691.76,26853.53
1542795271000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13565.50,0.00,0.00,0.00,6393.81,7747.86,0.00,0.00,0.00,69124.91,1174.26,0.00,0.00,0.00,0.00,6065.16,0.00,0.00,0.00,171.82,0.00,8391.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52479.25,1475.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,431.19,0.00,276.62,0.00,0.07,339.01,0.00,577.44,0.00,0.00,1135.37,4847.83,220654.43
1542866477000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21578.67,0.00,0.00,0.00,32789.68,3124.46,0.00,0.00,0.00,40469.30,1046.73,0.00,0.00,0.00,0.00,14809.60,0.00,0.00,0.00,0.00,0.00,3408.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13035.59,915.00,0.00,0.00,0.00,1359.97,0.00,0.00,0.00,0.00,2626.50,0.00,0.00,0.00,1671.10,97.63,0.00,2056.07,0.00,0.00,286.76,2190.89,79155.58
1542936877000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6677.08,0.00,0.00,0.00,38991.13,4586.93,0.00,0.00,0.00,27857.29,0.00,0.00,0.00,0.00,0.00,13098.47,0.00,0.00,0.00,351.11,0.00,854.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25419.74,479.38,0.00,0.00,0.00,332.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1050.49,0.00,1057.04,0.00,0.00,0.00,11750.54,29869.78
1543007269000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3394.25,0.00,0.00,0.00,6092.09,4595.42,0.00,0.00,0.00,44844.04,0.00,0.00,0.00,0.00,0.00,22087.97,0.00,0.00,0.00,0.00,0.00,2460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31675.90,4581.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258.49,0.00,138.16,0.00,322.95,186.73,0.00,0.00,0.00,0.00,134.35,3304.13,15101.48
1543077801000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1680.52,0.00,0.00,0.00,0.00,6039.65,0.00,0.00,0.00,2955.40,168.34,0.00,0.00,0.00,0.00,12554.50,0.00,0.00,0.00,60.34,0.00,2545.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7140.92,10667.92,0.00,0.00,0.00,1646.77,0.00,0.00,0.00,0.00,247.56,0.00,2254.51,0.00,30.16,0.00,0.00,561.61,0.00,0.00,315.48,303.79,26438.51
1543148698000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9024.96,0.00,0.00,0.00,10403.20,12906.37,0.00,0.00,0.00,22388.29,1309.44,0.00,0.00,0.00,0.00,12240.50,0.00,0.00,0.00,3.37,0.00,4236.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1881.79,202.26,0.00,0.00,0.00,2681.64,0.00,0.00,0.00,0.00,530.38,0.00,3699.33,0.00,464.30,1533.47,0.00,65.71,0.00,0.00,0.00,0.00,44505.79
1543218413000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11511.77,0.00,0.00,0.00,286.31,1593.21,0.00,0.00,0.00,26175.06,1229.64,0.00,0.00,0.00,0.00,8805.31,0.00,0.00,0.00,195.67,0.00,2761.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28417.23,282.25,0.00,0.00,0.00,325.87,0.00,0.00,0.00,0.00,2661.66,0.00,433.62,0.00,0.00,1823.25,0.00,0.00,0.00,0.00,693.05,5243.91,89455.93
1543289948000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32675.44,0.00,0.00,0.00,382.19,1693.46,0.00,0.00,0.00,23578.93,640.30,0.00,0.00,0.00,0.00,15243.62,0.00,0.00,0.00,20.59,0.00,3017.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35251.38,3228.68,0.00,0.00,0.00,729.60,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,717.80,941.67,0.00,2598.70,0.00,0.00,123.55,2744.43,46988.70
1543362296000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24725.00,0.00,0.00,0.00,648.07,3375.87,0.00,0.00,0.00,68025.49,0.00,0.00,0.00,0.00,0.00,13116.79,0.00,0.00,0.00,67.76,0.00,2208.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33558.35,9191.09,0.00,0.00,0.00,254.46,0.00,0.00,0.00,0.00,470.96,0.00,0.00,0.00,77.73,0.00,0.00,1158.42,0.00,0.00,123.28,1.48,48463.42
1543434172000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9139.06,0.00,0.00,0.00,4170.07,1076.94,0.00,0.00,0.00,8462.65,2362.85,0.00,0.00,0.00,0.00,14492.50,0.00,0.00,0.00,135.44,0.00,4078.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30813.09,3708.75,0.00,0.00,0.00,345.32,0.00,0.00,0.00,0.00,0.00,0.00,1526.92,0.00,0.00,0.00,0.00,1624.72,0.00,0.00,0.00,0.00,39574.79
1543504581000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.98,0.00,0.00,0.00,11402.55,1720.32,0.00,0.00,0.00,326118.79,746.76,0.00,0.00,0.00,0.00,10523.37,0.00,0.00,0.00,2076.94,0.00,46645.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19090.53,385.42,0.00,0.00,0.00,1509.15,0.00,0.00,0.00,0.00,19.69,0.00,1405.54,0.00,1470.26,0.00,0.00,583.01,0.00,0.00,509.41,0.00,53771.23
1543575859000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2080.11,0.00,0.00,0.00,7274.55,3575.51,0.00,0.00,0.00,41412.69,168.59,0.00,0.00,0.00,0.00,8694.15,0.00,0.00,0.00,7.12,0.00,10424.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1885.01,7.12,0.00,0.00,0.00,168.53,0.00,0.00,0.00,0.00,0.00,0.00,323.88,0.00,710.85,0.00,0.00,251.00,0.00,0.00,23.97,0.00,40932.73
1543646812000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2023.19,0.00,0.00,0.00,650.84,2595.85,0.00,0.00,0.00,30110.68,3450.59,0.00,0.00,0.00,0.00,20310.57,0.00,0.00,0.00,1835.29,0.00,2436.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33504.60,0.00,0.00,0.00,0.00,76.44,0.00,0.00,0.00,0.00,9.23,0.00,162.68,0.00,78.21,620.97,0.00,388.87,0.00,0.00,20.85,200.34,70741.22
1543718667000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1365.92,0.00,0.00,0.00,331.90,970.06,0.00,0.00,0.00,23400.95,1531.39,0.00,0.00,0.00,0.00,2194.37,0.00,0.00,0.00,3978.84,0.00,3614.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24720.87,0.00,0.00,0.00,0.00,1283.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.40,110.48,0.00,50.44,0.00,0.00,1781.20,746.83,50570.61
1543789997000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,990.18,0.00,0.00,0.00,7556.50,2355.27,0.00,0.00,0.00,0.00,3150.68,0.00,0.00,0.00,1840.67,0.00,1973.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19858.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.34,0.00,8.55,0.00,256.55,94.48,0.00,0.00,0.00,0.00,395.46,0.00,126386.53
1543862329000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1653.02,0.00,0.00,0.00,1656.84,1473.29,0.00,0.00,0.00,26910.58,599.38,0.00,0.00,0.00,0.00,23688.59,0.00,0.00,0.00,215.87,0.00,11076.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6893.66,13780.11,0.00,0.00,0.00,500.11,0.00,0.00,0.00,0.00,0.00,0.00,779.58,0.00,1806.66,0.00,0.00,1006.28,0.00,0.00,58.65,0.00,90670.35
1543932926000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2805.57,0.00,0.00,0.00,26889.09,627.62,0.00,0.00,0.00,5741.43,407.59,0.00,0.00,0.00,0.00,16760.15,0.00,0.00,0.00,714.45,0.00,5521.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12840.52,2441.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.73,0.00,0.00,0.00,580.82,67.35,0.00,385.29,0.00,0.00,1295.31,4627.33,115737.82
1544005220000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13327.92,635.01,0.00,0.00,0.00,900.30,213.05,0.00,0.00,0.00,0.00,27883.71,0.00,0.00,0.00,165.05,0.00,5772.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11996.68,86.22,0.00,0.00,0.00,306.38,0.00,0.00,0.00,0.00,59.25,0.00,0.00,0.00,476.34,1603.08,0.00,2050.36,0.00,0.00,2029.25,0.00,79634.20
1544076879000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6846.11,0.00,0.00,0.00,11047.75,999.97,0.00,0.00,0.00,21702.95,563.39,0.00,0.00,0.00,0.00,79765.68,0.00,0.00,0.00,0.00,0.00,6411.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22127.96,0.00,0.00,0.00,0.00,551.60,0.00,0.00,0.00,0.00,0.00,0.00,197.24,0.00,0.00,167.14,0.00,153.23,0.00,0.00,1624.34,866.03,247034.00
1544148198000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5700.42,0.00,0.00,0.00,859.41,5245.36,0.00,0.00,0.00,31478.09,651.95,0.00,0.00,0.00,0.00,36851.36,0.00,0.00,0.00,1355.49,0.00,4725.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19978.65,370.17,0.00,0.00,0.00,253.58,0.00,0.00,0.00,0.00,0.00,0.00,842.68,0.00,0.00,292.90,0.00,28.41,0.00,0.00,310.00,0.00,129416.40
1544220287000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17763.53,0.00,0.00,0.00,5262.78,14584.70,0.00,0.00,0.00,29767.23,1299.16,0.00,0.00,0.00,0.00,56784.55,0.00,0.00,0.00,549.75,0.00,2659.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19480.80,1794.57,0.00,0.00,0.00,1044.52,0.00,0.00,0.00,0.00,0.00,0.00,27.07,0.00,2779.09,87.45,0.00,197.99,0.00,0.00,0.00,6952.40,214582.52
1544291964000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3890.47,0.00,0.00,0.00,857.64,6937.32,0.00,0.00,0.00,35866.93,344.07,0.00,0.00,0.00,0.00,31531.15,0.00,0.00,0.00,61.80,0.00,1417.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23615.69,0.00,0.00,0.00,0.00,283.75,0.00,0.00,0.00,0.00,0.00,0.00,424.76,0.00,1939.27,0.00,0.00,154.29,0.00,0.00,604.27,1915.08,173945.75
1544363331000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1708.97,0.00,0.00,0.00,1028.10,6746.82,0.00,0.00,0.00,58817.10,0.00,0.00,0.00,0.00,0.00,16727.17,0.00,0.00,0.00,2.54,0.00,1101.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6320.67,2.59,0.00,0.00,0.00,257.15,0.00,0.00,0.00,0.00,0.00,0.00,818.87,0.00,106.57,0.00,0.00,0.00,0.00,0.00,0.00,1750.27,44448.78
1544433268000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10316.40,0.00,0.00,0.00,11273.69,4885.03,0.00,0.00,0.00,35594.41,0.00,0.00,0.00,0.00,0.00,11082.61,0.00,0.00,0.00,3004.53,0.00,4571.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6145.89,992.09,0.00,0.00,0.00,12273.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,629.31,92.92,0.00,2986.85,0.00,0.00,69.71,6509.82,78969.71
1544503865000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2983.43,0.00,0.00,0.00,1943.58,11620.97,0.00,0.00,0.00,1396.06,223.02,4177.97,0.00,0.00,0.00,16483.78,0.00,0.00,0.00,300.81,0.00,1553.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5988.64,0.00,0.00,0.00,0.00,113489.00,0.00,0.00,0.00,0.00,0.08,0.00,5.48,0.00,17.50,0.00,0.00,1765.36,0.00,0.00,0.00,0.00,56688.33
1544576147000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.79,0.00,0.00,0.00,1400.46,7719.40,0.00,0.00,0.00,10039.71,2704.86,2401.44,0.00,0.00,0.00,14857.05,0.00,0.00,0.00,2.22,0.00,3219.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17850.77,0.00,0.00,0.00,0.00,10.76,0.00,18.24,0.00,1718.96,0.00,0.00,172.34,0.00,0.00,55916.92,0.00,119980.06
1544647316000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.58,0.00,0.00,0.00,165.57,8469.34,0.00,0.00,0.00,4420.23,0.00,367.37,0.00,0.00,0.00,13134.56,0.00,0.00,0.00,1046.57,0.00,360.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5696.93,417.73,0.00,0.00,0.00,3964.30,0.00,0.00,0.00,0.00,0.00,0.00,2674.42,0.00,1332.17,0.00,0.00,2100.83,0.00,0.00,225.82,3301.29,123964.56
1544718309000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2508.66,4471.96,0.00,0.00,0.00,5774.09,411.33,447.45,0.00,0.00,0.00,7129.95,0.00,0.00,0.00,1064.93,0.00,1194.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,475.50,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,2169.52,0.00,0.00,0.00,0.00,29421.61
1544789693000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2086.54,0.00,0.00,0.00,1034.82,3207.99,0.00,0.00,0.00,2748.23,145.90,1236.08,0.00,0.00,0.00,8641.68,0.00,0.00,0.00,0.02,0.00,1716.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6380.07,1692.42,0.00,0.00,0.00,3425.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512.34,446.92,0.00,1640.75,0.00,0.00,819.23,0.00,139225.00
1544860802000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3570.47,0.00,0.00,0.00,4757.53,461.30,0.00,0.00,0.00,4953.66,0.00,1821.30,0.00,0.00,0.00,9281.38,0.00,0.00,0.00,0.00,0.00,1021.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18328.79,1323.53,0.00,0.00,0.00,9670.90,0.00,0.00,0.00,0.00,481.21,0.00,580.06,0.00,0.00,923.88,0.00,0.00,0.00,0.00,273.16,0.00,64248.02
1544931651000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,695.56,0.00,0.00,0.00,4201.49,21629.19,0.00,0.00,0.00,22001.48,472.84,1764.39,0.00,0.00,0.00,4560.69,0.00,0.00,0.00,0.00,0.00,1803.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504.49,180.20,0.00,0.00,0.00,2302.71,0.00,0.00,0.00,0.00,0.00,0.00,1808.17,0.00,251.38,26.96,0.00,74.03,0.00,0.00,158.49,0.00,29553.48
1545003100000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.01,0.00,0.00,0.00,1022.84,3810.47,0.00,0.00,0.00,730.71,0.00,346.01,0.00,0.00,0.00,3393.40,0.00,0.00,0.00,0.00,0.00,332.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35097.20,0.00,0.00,0.00,0.00,273.10,0.00,0.00,0.00,0.00,135.89,0.00,18.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.30,311853.20
1545076575000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9427.99,0.00,0.00,0.00,2471.62,4290.95,0.00,0.00,0.00,12505.57,0.00,3531.99,0.00,0.00,0.00,11044.79,0.00,0.00,0.00,2565.39,0.00,1027.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29312.79,0.00,0.00,0.00,0.00,6625.30,0.00,0.00,0.00,0.00,0.00,0.00,79.40,0.00,0.00,0.00,0.00,99.91,0.00,0.00,730.82,3662.14,350786.01
1545151038000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4006.44,0.00,0.00,0.00,509.16,5937.45,0.00,0.00,0.00,9291.79,395.13,2990.39,0.00,0.00,0.00,7749.49,0.00,0.00,0.00,93.41,0.00,279.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6484.46,0.00,0.00,0.00,0.00,1115.15,0.00,0.00,0.00,0.00,5043.16,0.00,4019.08,0.00,98.82,144.61,0.00,3349.27,0.00,0.00,259.48,234.16,396753.44
1545224266000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5793.79,0.00,0.00,0.00,17616.96,9132.81,0.00,0.00,0.00,586.69,1815.06,5592.46,0.00,0.00,0.00,12855.30,0.00,0.00,0.00,1824.90,0.00,1163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18494.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1819.85,0.00,0.00,0.00,0.00,1057.70,0.00,0.00,335.00,1271.31,190972.40
1545298309000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18612.55,0.00,0.00,0.00,7684.86,13824.73,0.00,0.00,0.00,10716.56,257.92,3539.18,0.00,0.00,0.00,8307.86,0.00,0.00,0.00,636.67,0.00,1058.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13443.41,238.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.26,0.00,36.76,0.00,0.00,189.96,0.00,632.89,0.00,0.00,935.60,1.94,179255.47
1545371765000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7029.38,0.00,0.00,0.00,3908.55,7428.60,0.00,0.00,0.00,6418.40,351.08,860.22,0.00,0.00,0.00,12125.18,0.00,0.00,0.00,0.00,0.00,1827.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13238.57,7444.81,0.00,0.00,0.00,22510.76,0.00,0.00,0.00,0.00,4099.91,0.00,574.45,0.00,1608.01,0.00,0.00,11611.93,0.00,0.00,1853.15,0.00,384806.80
1545444975000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2728.86,0.00,0.00,0.00,45703.76,2170.82,0.00,0.00,0.00,16157.80,524.10,1399.38,0.00,0.00,0.00,1883.64,0.00,0.00,0.00,0.00,0.00,1470.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12924.68,3550.70,0.00,0.00,0.00,6575.37,0.00,0.00,0.00,0.00,942.56,0.00,0.00,0.00,0.00,0.00,0.00,3474.53,0.00,0.00,425.32,0.00,442105.90
1545518580000,0.00,0.00,0.00,0.00,63.87,0.00,0.00,0.00,0.00,2945.68,0.00,0.00,0.00,2272.99,3396.27,0.00,0.00,0.00,9980.08,938.81,348.84,0.00,0.00,0.00,5278.48,0.00,0.00,0.00,1372.56,0.00,4622.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12994.33,7337.13,0.00,0.00,0.00,2819.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.62,200.28,0.00,0.00,0.00,0.00,1.95,0.00,251318.29
