timestamp,ETHBNT,NPXSBNT,ENJBNT,BATBNT,DAIBNT,LOCBNT,KNCBNT,BNBBNT,RCNBNT,JRTBNT,ANTBNT,RPLBNT,XDCEBNT,GNOBNT,OMGBNT,NMRBNT,MKRBNT,EURSBNT,TKNBNT,POWRBNT,ELFBNT,MADBNT,VIBBNT,REQBNT,TIXBNT,MDTBNT,GTOBNT,RDNBNT,AGRIBNT,MFTBNT,REALBNT,DATABNT,REMBNT,MFGBNT,MTLBNT,SNTBNT,RVTBNT,MNTPBNT,MRPHBNT,POABNT,FLIXXBNT,XZARBNT,ELETBNT,SANBNT,J8TBNT,MYBBNT,pBTCBNT,BNT-USD,ABXBNT,X8XBNT,Other
1539400992000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33363.04,60537.92,0.00,0.00,0.00,69283.43,70992.29,0.00,0.00,0.00,73716.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41364.71,23829.58,0.00,0.00,41011.08,0.00,222042.13,17951.37,0.00,0.00,31533.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39198.31,23924.99,459083.80
1539470509000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33151.01,60391.42,0.00,0.00,0.00,69283.43,71003.61,0.00,0.00,0.00,75448.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38509.71,25179.24,0.00,0.00,41853.12,0.00,222469.67,18128.01,0.00,0.00,31533.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39091.01,23772.53,460099.85
1539541019000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33280.36,60400.29,0.00,0.00,0.00,69283.43,71296.76,0.00,0.00,0.00,77208.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38448.20,25648.00,0.00,0.00,44429.51,0.00,222404.53,18376.58,0.00,0.00,31764.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39092.07,23596.96,459208.73
1539611779000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33789.54,59800.93,0.00,0.00,0.00,67330.28,90158.59,0.00,0.00,0.00,74551.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38392.36,25061.87,0.00,0.00,43033.51,0.00,222404.60,18478.58,0.00,0.00,31918.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38964.41,23247.08,462945.34
1539682267000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34177.93,61134.46,0.00,0.00,0.00,68273.62,92566.98,0.00,0.00,0.00,77659.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39350.77,24991.52,0.00,0.00,43438.52,0.00,222131.68,18478.58,0.00,0.00,36093.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38325.86,23247.08,468175.99
1539752649000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33836.76,61112.51,0.00,0.00,0.00,69277.32,93003.49,0.00,0.00,0.00,78529.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39405.43,25647.05,0.00,0.00,43225.24,0.00,222091.87,18478.58,0.00,0.00,35698.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36416.33,23610.71,476370.40
1539822973000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33860.92,61111.49,0.00,0.00,0.00,69218.99,92522.04,0.00,0.00,0.00,79387.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39323.63,25450.62,0.00,0.00,43062.87,0.00,222092.03,19208.67,0.00,0.00,36144.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37184.54,23798.27,481722.15
1539893301000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34674.80,61035.32,0.00,0.00,0.00,69154.83,94070.12,0.00,0.00,0.00,78688.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38611.30,25483.87,0.00,0.00,42585.69,0.00,222092.11,19571.95,0.00,0.00,36374.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37311.76,23111.96,481120.66
1539964665000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36302.60,61511.49,0.00,0.00,0.00,69038.76,93902.83,0.00,0.00,0.00,79557.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38611.32,25802.26,0.00,0.00,42426.56,0.00,222684.73,19521.86,0.00,0.00,35383.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37311.76,23145.07,473567.13
1540035461000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36779.93,61175.18,0.00,0.00,0.00,69038.76,93902.83,0.00,0.00,0.00,79332.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38668.76,25872.27,0.00,0.00,42583.73,0.00,222667.77,19521.86,0.00,0.00,35623.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37311.76,23486.55,479217.62
1540105380000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36313.26,61175.18,0.00,0.00,0.00,69038.76,93902.83,0.00,0.00,0.00,80922.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38668.76,26031.44,0.00,0.00,42424.81,0.00,222626.80,19589.76,0.00,0.00,35623.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35997.98,23486.55,478764.60
1540175783000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35760.47,61649.27,0.00,0.00,0.00,69038.76,93920.12,0.00,0.00,0.00,80069.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41814.37,25893.56,0.00,0.00,42376.46,0.00,222626.60,19629.02,0.00,0.00,35862.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35517.06,23486.55,481403.13
1540247628000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36416.63,60863.91,0.00,0.00,0.00,69038.76,93598.07,0.00,0.00,0.00,80070.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41469.94,26052.68,0.00,0.00,42734.05,0.00,222626.60,21828.04,0.00,0.00,35862.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37014.35,24543.10,488905.99
1540317582000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36118.75,60684.53,0.00,0.00,0.00,69037.88,104329.79,0.00,0.00,0.00,85922.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41169.58,26794.76,0.00,0.00,43211.62,0.00,223853.45,22485.50,0.00,0.00,36021.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40515.04,23701.86,486798.75
1540388140000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35845.77,61651.86,0.00,0.00,0.00,69037.88,104329.79,0.00,0.00,0.00,82665.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41760.42,27188.25,0.00,0.00,43212.47,0.00,222763.89,22829.08,0.00,0.00,35680.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41308.41,23468.96,486520.73
1540458691000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35872.76,62187.66,0.00,0.00,0.00,69037.88,106766.57,0.00,0.00,0.00,82983.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39373.04,26494.13,0.00,0.00,42733.89,0.00,222616.81,23670.32,0.00,0.00,36568.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41308.41,22961.66,491933.18
1540528530000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35701.59,61765.91,0.00,0.00,0.00,69037.88,106259.08,0.00,0.00,0.00,80859.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40507.83,26809.31,0.00,0.00,42611.51,0.00,222353.15,23660.04,0.00,0.00,36430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41277.62,23590.65,492489.24
1540599331000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35454.87,63846.41,0.00,0.00,0.00,69037.88,106397.42,0.00,0.00,0.00,82050.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37545.79,27206.80,0.00,0.00,42453.21,0.00,221071.40,23453.44,0.00,0.00,35966.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41217.25,23491.83,493773.07
1540669979000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35723.44,63531.48,0.00,0.00,0.00,69037.88,104885.62,0.00,0.00,0.00,80758.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37547.25,26414.65,0.00,0.00,42396.79,0.00,221420.40,23412.80,0.00,0.00,35966.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41997.03,23650.09,500518.76
1540740577000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34897.95,62249.58,0.00,0.00,0.00,69037.88,105587.38,0.00,0.00,0.00,81426.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37550.15,26433.63,0.00,0.00,41902.21,0.00,221888.70,23336.35,0.00,0.00,36387.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42502.09,22977.46,497825.71
1540812281000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35044.27,61941.52,0.00,0.00,0.00,69037.88,105124.13,0.00,0.00,0.00,81488.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37550.15,26463.28,0.00,0.00,41708.17,0.00,228871.00,23336.35,0.00,0.00,31946.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44782.56,23018.66,496252.76
1540882459000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34970.77,60415.00,0.00,0.00,0.00,69038.79,110776.25,0.00,0.00,0.00,79817.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37550.15,26307.48,0.00,0.00,40878.72,0.00,236915.99,23345.64,0.00,0.00,32885.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48951.36,23119.26,490519.52
1540953530000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35630.53,60422.00,0.00,0.00,0.00,69038.79,116081.89,0.00,0.00,0.00,87653.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37549.14,27237.36,0.00,0.00,41392.35,0.00,239184.61,22730.37,0.00,0.00,33437.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53009.32,22560.93,489951.05
1541023512000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34716.49,60421.25,0.00,0.00,0.00,69038.79,111466.35,0.00,0.00,0.00,84653.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37573.31,27648.40,0.00,0.00,41203.93,0.00,239409.97,22344.38,0.00,0.00,34434.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53981.39,22696.90,496171.99
1541094934000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34590.00,60408.29,0.00,0.00,0.00,69030.43,111553.04,0.00,0.00,0.00,83122.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38297.95,27947.61,0.00,0.00,41052.05,0.00,243563.95,20361.04,0.00,0.00,34533.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52461.97,22522.48,493534.14
1541166376000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34421.63,59896.36,0.00,0.00,0.00,68265.84,110484.24,0.00,0.00,0.00,83272.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38982.81,27468.16,0.00,0.00,40449.85,0.00,243721.94,20018.45,0.00,0.00,34131.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53001.77,21603.12,496881.80
1541237446000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34546.37,59532.37,0.00,0.00,0.00,68265.84,112345.38,0.00,0.00,0.00,82766.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39066.73,27351.74,0.00,0.00,40449.85,0.00,244003.64,18416.90,0.00,0.00,34429.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52610.92,22594.76,495231.47
1541307140000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34717.74,59532.37,0.00,0.00,0.00,68265.84,109784.51,0.00,0.00,0.00,83702.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39066.96,28009.20,0.00,0.00,40435.82,0.00,244269.95,17367.99,0.00,0.00,34002.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52610.92,22137.06,494093.89
1541378245000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35148.69,59223.80,0.00,0.00,0.00,67294.32,103759.41,0.00,0.00,0.00,80837.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39835.34,27121.04,0.00,0.00,39716.01,0.00,245565.63,17867.43,0.00,0.00,33640.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51446.58,22137.06,494752.15
1541449770000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34868.33,59985.75,0.00,0.00,0.00,67294.32,108275.85,0.00,0.00,0.00,80182.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40088.00,26957.06,0.00,0.00,39893.19,0.00,244935.61,19055.75,0.00,0.00,34120.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51659.08,23087.79,489959.97
1541521033000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34861.00,58949.49,0.00,0.00,0.00,67294.32,108826.72,0.00,0.00,0.00,81253.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39370.42,26082.29,0.00,0.00,38983.60,0.00,242381.21,17860.60,0.00,0.00,34120.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51147.88,23172.09,485391.35
1541592294000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35492.41,59413.14,0.00,0.00,0.00,66519.04,107786.66,0.00,0.00,0.00,79873.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39716.71,26045.49,0.00,0.00,38983.60,0.00,241709.77,18873.37,0.00,0.00,34794.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49600.76,23007.77,486215.06
1541662439000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37250.51,59569.34,0.00,0.00,0.00,66519.04,110083.11,0.00,0.00,0.00,82425.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39715.08,25855.96,0.00,0.00,39933.21,0.00,239231.07,18952.58,0.00,0.00,35885.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50427.56,23007.77,491522.75
1541733218000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37618.21,59569.34,0.00,0.00,0.00,67296.43,109857.37,0.00,0.00,0.00,83056.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39951.25,26418.92,0.00,0.00,39787.87,0.00,239420.33,19056.29,0.00,0.00,36701.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50403.05,22965.43,489847.28
1541804044000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38114.59,59460.37,0.00,0.00,0.00,67296.43,107698.82,0.00,0.00,0.00,82895.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39862.21,26074.68,0.00,0.00,39786.48,0.00,239593.43,18995.05,0.00,0.00,37018.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50403.05,23140.82,490465.51
1541874538000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40249.54,59460.37,0.00,0.00,0.00,67296.43,109590.16,0.00,0.00,0.00,82736.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40022.89,26276.06,0.00,0.00,39587.55,0.00,239601.87,18513.47,0.00,0.00,35906.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51292.54,23355.26,489900.50
1541945087000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41674.37,59460.37,0.00,0.00,0.00,67296.43,101711.12,0.00,0.00,0.00,83210.59,0.00,0.00,0.00,0.00,0.00,74464.33,0.00,40134.34,26851.68,0.00,0.00,39587.55,0.00,239767.98,18513.47,0.00,0.00,36533.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50656.00,23355.26,490546.13
1542016384000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46262.39,59619.17,0.00,0.00,0.00,68033.43,103517.47,0.00,0.00,0.00,84889.10,0.00,0.00,0.00,0.00,0.00,36926.26,0.00,40801.94,26715.53,0.00,0.00,38975.55,0.00,239912.15,18919.35,0.00,0.00,37805.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50656.31,24972.33,490713.26
1542085646000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43578.67,59626.43,0.00,0.00,0.00,68033.43,101170.80,0.00,0.00,0.00,86241.95,0.00,0.00,0.00,0.00,0.00,38574.37,0.00,40973.14,26450.13,0.00,0.00,39269.90,0.00,239912.15,19348.87,0.00,0.00,37318.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50741.24,25902.98,492667.14
1542156560000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42773.11,59970.95,0.00,0.00,0.00,68656.59,95329.18,0.00,0.00,0.00,85245.61,0.00,0.00,0.00,0.00,0.00,41969.27,0.00,40670.01,26305.63,0.00,0.00,39104.94,0.00,239911.91,19903.09,0.00,0.00,37798.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50741.24,26014.35,490739.62
1542228035000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43321.63,60559.97,0.00,0.00,0.00,73670.85,102838.62,0.00,0.00,0.00,81340.28,0.00,0.00,0.00,0.00,0.00,41356.17,0.00,40559.21,26003.74,0.00,0.00,37681.21,0.00,240002.62,19741.00,0.00,0.00,37987.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50741.24,26807.16,490164.17
1542298725000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43993.87,60305.88,0.00,0.00,0.00,74702.66,105591.43,0.00,0.00,0.00,78127.32,0.00,0.00,0.00,0.00,0.00,41128.57,0.00,41796.22,25688.44,0.00,0.00,38478.62,0.00,240308.08,20175.81,0.00,0.00,38495.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48032.29,27143.02,482982.47
1542368660000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46218.03,57411.31,0.00,0.00,0.00,75369.94,106907.52,0.00,0.00,0.00,78899.08,0.00,0.00,0.00,0.00,0.00,40951.40,0.00,41796.22,25615.42,0.00,0.00,37539.11,0.00,240308.08,20134.25,0.00,0.00,38495.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48089.70,26945.66,481267.41
1542440006000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47278.63,57811.37,0.00,0.00,0.00,75590.85,106907.52,0.00,0.00,0.00,80010.10,0.00,0.00,0.00,0.00,0.00,41003.24,0.00,45113.08,25760.61,0.00,0.00,37504.77,0.00,240308.08,20251.11,0.00,0.00,38042.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48089.70,27154.42,484319.81
1542510859000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47880.02,57681.80,0.00,0.00,0.00,76466.20,107342.36,0.00,0.00,0.00,81563.87,0.00,0.00,0.00,0.00,0.00,41021.65,0.00,43088.00,25616.25,0.00,0.00,37438.74,0.00,240208.39,20223.36,0.00,0.00,38042.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47926.67,27065.87,491532.80
1542580287000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50085.64,57677.68,0.00,0.00,0.00,76466.20,111468.67,0.00,0.00,0.00,82825.61,0.00,0.00,0.00,0.00,0.00,41021.65,0.00,41361.66,26211.28,0.00,0.00,37016.56,0.00,240626.43,20175.08,0.00,0.00,38042.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48013.70,27174.67,492260.32
1542652239000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48612.71,56679.24,0.00,0.00,0.00,81484.52,115863.88,0.00,0.00,0.00,78263.85,0.00,0.00,0.00,0.00,0.00,43630.29,0.00,41637.35,25443.15,0.00,0.00,36668.76,0.00,241524.25,20247.06,0.00,0.00,37994.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45924.28,27251.49,488893.24
1542723747000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47975.32,61426.43,0.00,0.00,0.00,88666.03,117826.28,0.00,0.00,0.00,74604.16,0.00,0.00,0.00,0.00,0.00,43640.31,0.00,43137.53,25626.16,0.00,0.00,36770.06,0.00,241479.68,20275.27,0.00,0.00,37239.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45924.28,27026.42,489374.54
1542795271000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48970.91,62941.89,0.00,0.00,0.00,91103.71,114576.76,0.00,0.00,0.00,77554.03,0.00,0.00,0.00,0.00,0.00,43812.13,0.00,42009.38,26587.93,0.00,0.00,36498.08,0.00,241910.87,20495.19,0.00,0.00,37239.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45924.36,27133.69,496067.51
1542866477000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48907.78,61062.14,0.00,0.00,0.00,87812.86,108899.60,0.00,0.00,0.00,75404.31,0.00,0.00,0.00,0.00,0.00,43812.13,0.00,42874.14,25841.90,0.00,0.00,35928.82,0.00,239289.62,20495.19,0.00,0.00,37340.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46037.07,27133.69,480998.98
1542936877000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49713.37,61374.06,0.00,0.00,0.00,89456.58,109272.57,0.00,0.00,0.00,74090.02,0.00,0.00,0.00,0.00,0.00,43461.72,0.00,42956.38,25659.78,0.00,0.00,35569.95,0.00,239289.62,20495.19,0.00,0.00,37009.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46037.07,27809.86,483712.40
1543007269000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49748.30,61938.46,0.00,0.00,0.00,91121.71,106374.54,0.00,0.00,0.00,75503.33,0.00,0.00,0.00,0.00,0.00,43461.72,0.00,46102.25,25269.57,0.00,0.00,36261.88,0.00,239031.65,20619.76,0.00,0.00,37009.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46360.02,27663.20,486076.91
1543077801000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49612.50,61788.15,0.00,0.00,0.00,92802.23,106374.54,0.00,0.00,0.00,75426.07,0.00,0.00,0.00,0.00,0.00,43401.51,0.00,47192.73,25554.72,0.00,0.00,36716.09,0.00,239279.21,22450.65,0.00,0.00,36800.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46390.18,27827.50,487188.15
1543148698000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50139.25,62914.70,0.00,0.00,0.00,96228.62,107169.22,0.00,0.00,0.00,72229.64,0.00,0.00,0.00,0.00,0.00,43404.87,0.00,47358.94,23812.92,0.00,0.00,35382.42,0.00,239314.79,23353.32,0.00,0.00,35796.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45926.81,28436.13,483592.32
1543218413000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51256.83,62108.61,0.00,0.00,0.00,94654.15,107455.52,0.00,0.00,0.00,73567.53,0.00,0.00,0.00,0.00,0.00,43209.59,0.00,47641.20,24152.78,0.00,0.00,36357.21,0.00,239860.51,22995.74,0.00,0.00,36122.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45926.81,27575.50,492918.58
1543289948000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50534.21,63738.63,0.00,0.00,0.00,98761.58,107730.94,0.00,0.00,0.00,74730.90,0.00,0.00,0.00,0.00,0.00,43230.18,0.00,49067.29,24250.23,0.00,0.00,36490.19,0.00,239860.59,22995.74,0.00,0.00,36529.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46644.61,27797.73,486319.28
1543362296000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51196.42,62706.56,0.00,0.00,0.00,97839.34,107123.50,0.00,0.00,0.00,75994.18,0.00,0.00,0.00,0.00,0.00,43297.94,0.00,45833.75,24704.88,0.00,0.00,35876.86,0.00,240183.08,22995.74,0.00,0.00,36784.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46567.04,27815.37,487658.21
1543434172000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53431.38,63721.28,0.00,0.00,0.00,92439.29,110290.11,0.00,0.00,0.00,77699.91,0.00,0.00,0.00,0.00,0.00,43433.38,0.00,47481.28,25737.53,0.00,0.00,38281.83,0.00,240183.08,24059.26,0.00,0.00,37129.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46567.04,27815.37,492650.85
1543504581000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54302.56,64187.50,0.00,0.00,0.00,92270.65,110289.68,0.00,0.00,0.00,87165.69,0.00,0.00,0.00,0.00,0.00,41927.16,0.00,47694.76,26308.20,0.00,0.00,44496.30,0.00,240163.43,24556.50,0.00,0.00,37255.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46226.85,28660.87,492584.27
1543575859000,0.00,408107.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55240.99,64236.80,0.00,0.00,0.00,93727.67,108941.09,0.00,0.00,0.00,82130.04,0.00,0.00,0.00,0.00,0.00,41934.28,0.00,47701.88,25794.29,0.00,0.00,40107.87,0.00,240163.43,24880.38,0.00,0.00,37087.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46901.20,30493.18,494883.22
