timestamp,ROI,Token Price,Trade Volume
1578949757000,1.0,1.0280039511934002e-12,6.11
1579016096000,1.0,1.0280039511934002e-12,0.00
1579081954000,1.0001774606805167,1.0036900264849453e-12,19.99
1579148383000,1.0000063086808715,1.0164094442711716e-12,0.76
1579214922000,1.0,1.0164094442711716e-12,0.00
1579280624000,1.0,1.0164094442711716e-12,0.00
1579347347000,1.0000110615956501,1.004363912390589e-12,1.33
1579413511000,1.0,1.004363912390589e-12,0.00
1579478830000,1.0,1.004363912390589e-12,0.00
1579545025000,1.000009774451053,9.850000363550956e-13,1.18
1579611805000,1.0000104810758093,1.0057752659275267e-12,1.26
1579677809000,1.0,1.0057752659275267e-12,0.00
1579743734000,1.0,1.0057752659275267e-12,0.00
1579809487000,1.0000061399689728,9.93554138534577e-13,0.74
1579875656000,1.0,9.93554138534577e-13,0.00
1579942470000,1.0000072026728557,1.0079109174697866e-12,0.87
1580008905000,1.0,1.0079109174697866e-12,0.00
1580075378000,1.0,1.0079109174697866e-12,0.00
1580140949000,1.0,1.0079109174697866e-12,0.00
1580207544000,1.0000328185079066,1.0061953938542153e-12,3.91
1580274029000,1.0000020652043315,1.0020644153809176e-12,0.25
1580339534000,1.0000104668941505,9.979674756929813e-13,1.26
1580406992000,1.0000152593755791,9.970687033759718e-13,1.84
1580473564000,1.0,9.970687033759718e-13,0.00
1580539420000,1.0000087388498535,1.00270870250341e-12,1.05
1580606033000,1.0000072416302785,1.0043550865378609e-12,0.87
1580671738000,1.0000115270259213,1.0276311521975105e-12,1.38
1580738515000,1.0000118406005103,1.0037427523703419e-12,1.41
1580804634000,1.0004851943266526,1.0171524274555496e-12,56.93
1580870473000,1.0026664693522835,1.0328820715159126e-12,156.12
1580937544000,1.0,1.0328820715159126e-12,0.00
1581003923000,1.0000325456428882,1.0028582785551377e-12,3.91
1581070815000,1.0000024098152185,1.007695081503814e-12,0.29
1581136942000,1.0000028627601776,1.0019635309038852e-12,0.35
1581203771000,1.000004108514306,1.010209458559907e-12,0.50
1581270103000,1.0000016366800524,1.0135172859959447e-12,0.20
1581335929000,1.0001243044315649,9.412920339906546e-13,15.10
1581401893000,1.000031199705183,1.0012869855595207e-12,3.81
1581467757000,1.0000049049013149,1.0111285452844929e-12,0.59
1581534775000,1.00000981398572,1.031062219903963e-12,1.18
1581601371000,1.0,1.031062219903963e-12,0.00
1581667889000,1.0,1.031062219903963e-12,0.00
1581735090000,1.0,1.031062219903963e-12,0.00
1581801012000,1.000095469025535,1.0029801298417326e-12,10.99
1581867297000,1.0,1.0029801298417326e-12,0.00
1581934143000,1.0000084732546224,9.862151154387892e-13,1.03
1582000509000,1.0000073108239746,1.0006806049033058e-12,0.89
1582067542000,1.00003055055089,1.0052132867008597e-12,3.66
1582133190000,1.000155232415447,1.0217425770181766e-12,17.40
1582200448000,1.0000133428161566,9.950358312259199e-13,1.61
1582266380000,1.0000047142318438,1.0044420696704156e-12,0.57
1582333413000,1.0,1.0044420696704156e-12,0.00
1582399143000,1.0,1.0044420696704156e-12,0.00
1582465707000,1.0,1.0044420696704156e-12,0.00
1582531881000,1.0,1.0044420696704156e-12,0.00
1582598476000,1.0,1.0044420696704156e-12,0.00
1582665672000,1.0,1.0044420696704156e-12,0.00
1582731413000,1.0000795747611155,9.930615095411754e-13,9.31
1582796992000,1.0,9.930615095411754e-13,0.00
1582864648000,1.0,9.930615095411754e-13,0.00
1582931070000,1.0,9.930615095411754e-13,0.00
1582996859000,1.0,9.930615095411754e-13,0.00
1583063511000,1.0000320034617611,1.0576076067465186e-12,3.79
1583130367000,1.0001387070220893,1.005761849748892e-12,16.58
1583195979000,1.0000088450831093,1.0236235808374276e-12,1.06
1583262508000,1.0002400210951625,1.0028089525107337e-12,29.24
1583329065000,1.0,1.0028089525107337e-12,0.00
1583394859000,1.0,1.0028089525107337e-12,0.00
1583462921000,1.0000032821755918,1.0093992342156776e-12,0.40
1583528507000,1.0,1.0093992342156776e-12,0.00
1583594053000,1.0,1.0093992342156776e-12,0.00
1583659784000,1.0,1.0093992342156776e-12,0.00
1583726492000,1.0,1.0093992342156776e-12,0.00
1583793746000,1.0000104583809086,1.0095216255329134e-12,1.27
1583860490000,1.0,1.0095216255329134e-12,0.00
1583926841000,1.0,1.0095216255329134e-12,0.00
1583992327000,1.0,1.0095216255329134e-12,0.00
1584059716000,1.000221379754786,1.0774656804056212e-12,26.31
1584128101000,1.0000501601978808,9.756790250722337e-13,5.97
1584194907000,1.0000518034569028,9.410694986105547e-13,6.28
1584261335000,1.0000378013974103,9.653332719922168e-13,4.63
1584326930000,1.0000328638682576,9.921942004300394e-13,3.98
1584393985000,1.0000774954363574,9.904458720027778e-13,9.54
1584460520000,1.0000804194980883,1.0874734838777822e-12,9.33
1584526384000,1.0000556808306165,1.0140039621735936e-12,6.50
1584592505000,1.0000191527407973,1.053423670022631e-12,2.29
1584659781000,1.0040251854403763,1.1996961340638875e-12,460.74
1584726816000,1.00008733534704,1.0107415099705183e-12,9.99
1584793665000,1.0000955507947853,9.841742439839754e-13,11.40
1584861635000,1.0000111027422987,1.0061384647544169e-12,1.35
1584929664000,1.0000095870025953,1.0003133126679992e-12,1.16
1584996865000,1.0000303841059996,1.0348129820939627e-12,3.64
1585064380000,1.000007465086446,1.0503127496454582e-12,0.89
1585132903000,1.0,1.0503127496454582e-12,0.00
1585199953000,1.0,1.0503127496454582e-12,0.00
1585266505000,1.0006630590789798,1.0406919161171457e-12,68.84
