timestamp,ROI,Token Price,Trade Volume
1592487381000,1.000218341845579,0.0038992631203476798,2303.56
1592554190000,1.0004016612517046,0.004243572663038354,3947.90
1592620823000,1.000093909779898,0.004106018992054158,893.88
1592687778000,1.000232227384581,0.004143655969232269,2186.88
1592754650000,1.0000934462786137,0.0044051888355445285,866.92
1592821490000,1.0000978850521123,0.004464554559909657,892.63
1592887950000,1.0002475633710695,0.004085504324246624,2379.62
1592955125000,1.000516141220182,0.004025578580612288,4901.08
1593021557000,1.0000458816429096,0.004132357697002667,444.88
1593089244000,1.0001730065968992,0.0042152151536547075,1647.90
1593155584000,1.0000034363761676,0.0041768684557690235,32.88
1593222525000,1.0000486654877552,0.00430373312855955,455.68
1593290502000,1.0000583885762264,0.004255384621525537,548.96
1593357018000,1.0000458513235726,0.004462362118836029,421.89
1593423930000,1.0000593233141446,0.004166058617741732,554.55
1593491533000,1.0001329008267477,0.004379849060700228,1248.02
1593558059000,1.0000082514495692,0.004476901855995553,76.78
1593626076000,1.000265379465312,0.004537330853305934,2378.79
1593693091000,1.000067914838645,0.004636365830856002,625.38
1593759463000,1.000091386202403,0.004737940750183804,818.95
1593826263000,1.00029323962751,0.004553302573286802,2620.46
1593893650000,1.0000544811978453,0.004388657114539902,503.59
1593960035000,1.0000955083384224,0.004397526199278484,891.31
1594026740000,1.000009701671769,0.004511943992481589,89.80
1594093901000,1.0,0.004511943992481589,0.00
1594160347000,1.0000018883534407,0.004489326060525277,0.84
1594226396000,1.0,0.004489326060525277,0.00
1594293864000,1.0000534010368567,0.003911561037018367,23.73
1594360496000,1.0000242200206335,0.004168076410120565,11.14
1594428258000,1.0,0.004168076410120565,0.00
1594494048000,1.0,0.004168076410120565,0.00
1594560410000,1.0,0.004168076410120565,0.00
1594627420000,1.0,0.004168076410120565,0.00
1594693763000,1.0000166739298975,0.003987932793433051,7.71
1594761446000,1.0000204964732928,0.00411017212646519,9.44
1594828454000,1.0,0.00411017212646519,0.00
1594895340000,1.0000021001251662,0.0041332053535679935,0.97
1594962832000,1.0,0.0041332053535679935,0.00
1595029497000,1.0000020942608865,0.004156302890631215,0.97
1595096280000,1.0,0.004156302890631215,0.00
1595162441000,1.0,0.004156302890631215,0.00
1595229307000,1.0,0.004156302890631215,0.00
1595296768000,1.0,0.004156302890631215,0.00
1595364599000,1.0,0.004156302890631215,0.00
1595431758000,1.0000278449437465,0.003974559566518729,12.89
1595497857000,1.000011555128298,0.0038549504782266156,5.45
1595564037000,1.0000158460439328,0.0036958891680635903,7.65
1595630632000,1.0000277288142536,0.0034329939551879466,13.79
1595699030000,1.0,0.0034329939551879466,0.00
1595765196000,1.000014285562934,0.0033059520158607142,7.24
1595831829000,1.0000144490431504,0.0031822509243018826,7.44
1595899333000,1.0000091377510836,0.003106158831455937,4.79
1595965859000,1.0000162594049609,0.0032431003303062364,8.51
1596032209000,1.0,0.0032431003303062364,0.00
1596098759000,1.0,0.0032431003303062364,0.00
1596167425000,1.0,0.0032431003303062364,0.00
1596233291000,1.0000404091273574,0.0029514700048319377,21.10
1596299712000,1.0000330804213573,0.0027048319612403724,18.24
1596366064000,1.0,0.0027048319612403724,0.00
1596433547000,1.0003488107634353,0.0022969277665174904,181.18
1596499718000,1.0000196148928515,0.0024192654304980533,11.88
1596566768000,1.0000089063195108,0.002477143285463592,5.31
1596634124000,1.0,0.002477143285463592,0.00
1596701291000,1.0,0.002477143285463592,0.00
1596767453000,1.0,0.002477143285463592,0.00
1596833944000,1.0000605427415912,0.0028928760253731233,33.33
1596900342000,1.0000350093933925,0.002640780912025467,19.28
1596966617000,1.0000767346053259,0.0021736330096378,44.23
1597033434000,1.0000533659212243,0.0024995818088485093,32.18
1597099710000,1.0000597477571382,0.0021445706334332786,35.40
1597167284000,1.0,0.0021445706334332786,0.00
1597233615000,1.0,0.0021445706334332786,0.00
1597300280000,1.0000007289789217,0.0021487384529901964,0.47
1597366709000,1.0,0.0021487384529901964,0.00
1597432676000,1.0,0.0021487384529901964,0.00
1597499410000,1.0,0.0021487384529901964,0.00
1597565783000,1.0000095473188693,0.0020950994993424944,6.10
1597632462000,1.0000818829291176,0.0025771454585428026,47.78
1597700058000,1.0000146677015467,0.0024792971607761048,8.56
1597767132000,1.0,0.0024792971607761048,0.00
1597832502000,1.0000051312265126,0.0024456665406426374,3.06
1597899041000,1.0,0.0024456665406426374,0.00
1597965203000,1.0,0.0024456665406426374,0.00
1598031795000,1.000001760836877,0.0024342316328471014,1.05
1598098856000,1.0,0.0024342316328471014,0.00
1598164882000,1.0,0.0024342316328471014,0.00
1598230728000,1.0,0.0024342316328471014,0.00
1598297775000,1.0000006841554978,0.002438671370962158,0.41
1598364198000,1.0,0.002438671370962158,0.00
1598430603000,1.0,0.002438671370962158,0.00
1598496587000,1.0,0.002438671370962158,0.00
1598563224000,1.000022966418476,0.0025901943641759503,13.37
1598628675000,1.000013206322228,0.0026825537602135924,7.59
1598695493000,1.0000006727312598,0.0026873646717591516,0.38
1598760959000,1.0,0.0026873646717591516,0.00
1598827346000,1.0,0.0026873646717591516,0.00
1598894175000,1.0,0.0026873646717591516,0.00
1598959582000,1.0,0.0026873646717591516,0.00
1599025762000,1.0,0.0026873646717591516,0.00
1599091876000,1.0000003812115636,0.002684636920867936,0.22
1599158675000,1.0000891893594657,0.0021446750377212896,51.00
1599224299000,1.0000051014884457,0.002173928252853642,3.24
1599290487000,1.0,0.002173928252853642,0.00
1599356160000,1.0,0.002173928252853642,0.00
1599421629000,1.0,0.002173928252853642,0.00
