timestamp,ROI,Token Price,Trade Volume
1599461746000,1.0,33.333333333333336,0.00
1599528172000,1.0,33.333333333333336,0.00
1599594452000,1.0,33.333333333333336,0.00
1599661253000,1.0,33.333333333333336,0.00
1599727959000,1.0,33.333333333333336,0.00
1599793183000,1.0,33.333333333333336,0.00
1599859185000,1.0,33.333333333333336,0.00
1599925296000,1.0,33.333333333333336,0.00
1599991924000,1.0,33.333333333333336,0.00
1600057881000,1.0,33.333333333333336,0.00
1600125024000,1.0,33.333333333333336,0.00
1600190832000,1.0,33.333333333333336,0.00
1600257235000,1.0,33.333333333333336,0.00
1600323285000,1.0,33.333333333333336,0.00
1600389220000,1.0,33.333333333333336,0.00
