timestamp,BMCBNT,NPXSBNT,BATBNT,DAIBNT,ENJBNT,BNT-USD,POEBNT,DBETBNT,TKNBNT,BNBBNT,EURSBNT,RCNBNT,POA20BNT,MKRBNT,VIBBNT,OMGBNT,GNOBNT,NEXOBNT,ANTBNT,ELIBNT,REMBNT,TIOBNT,ELFBNT,POWRBNT,LOCBNT,KNCBNT,CHXBNT,GTOBNT,MDTBNT,XDCEBNT,ELETBNT,SANBNT,MTLBNT,MFTBNT,REQBNT,RDNBNT,MADBNT,AGRIBNT,ULTBNT,WBTC,DGDBNT,J8TBNT,MRPHBNT,RVTBNT,REALBNT,SNTBNT,RLCBNT,FTRBNT,XBPBNT,MNTPBNT,UPBNT,FKXBNT,PLRBNT,USDBBNT,X8XBNT,FLIXXBNT,HOTBNT,TAASBNT,MRGBNT,DATABNT,DTRCBNT,CEEKBNT,DRGNBNT,MYBBNT,SIGBNT,VEEBNT,ABXBNT,FTXBNT,SRNBNT,XNKBNT,LDCBNT,WINGSBNT,BOXXBNT,MFGBNT,CANBNT,LOCIBNT,QDAOBNT,EMCOBNT,SVDBNT,RBLXBNT,JOYBNT,CMCTBNT,FXCBNT,AMNBNT,ZIPTBNT,SPDBNT,AMPLBNT,SWMBNT,WANDBNT,HEDGBNT,GOLDBNT,SCLBNT,TBXBNT,Other
1534675224000,198792.52,408107.24,147707.08,118670.70,0.00,0.00,158864.18,208886.81,82314.99,47010.66,0.00,39458.28,108695.54,45825.84,61776.21,102253.41,67288.79,46812.90,0.00,34152.42,0.00,0.00,96792.97,82126.45,42588.66,58385.53,15988.13,95546.68,30686.36,31737.50,0.00,0.00,35137.11,75903.53,54410.42,0.00,41524.43,0.00,31619.35,0.00,41041.06,80713.48,0.00,232896.04,47067.84,0.00,20671.52,40942.94,28265.90,10754.68,46390.21,26130.30,28526.66,0.00,18594.40,34611.94,22623.22,18483.31,33184.59,21439.77,18184.76,27001.89,23326.80,0.00,34336.22,23469.71,0.00,11615.74,30621.72,32912.79,34808.39,17568.77,38879.89,13452.41,13531.86,0.00,0.00,0.00,20623.03,8866.40,16504.48,0.00,0.00,7058.36,14293.18,19595.04,0.00,11156.24,13991.38,0.00,7626.47,27007.65,12117.59,174781.64
1534747701000,198640.67,408107.24,144678.35,118249.38,0.00,0.00,160625.05,217581.71,81918.14,46962.17,0.00,40043.27,111820.57,46549.27,62117.11,100695.01,67651.81,46524.99,0.00,34152.42,0.00,0.00,96289.46,82369.76,42588.66,58504.74,16563.48,94143.76,30445.03,32368.75,0.00,0.00,35498.24,76545.53,55495.30,0.00,39046.60,0.00,32286.57,0.00,40331.46,80894.48,0.00,233878.51,47067.84,0.00,21215.44,40942.94,28265.90,10755.10,46674.90,26508.12,28128.72,0.00,18854.69,34293.59,22564.24,18428.86,33184.59,22499.55,18074.06,25065.15,23420.98,0.00,34320.56,23544.63,0.00,11556.33,30362.90,33243.23,34808.39,17801.91,39164.76,13330.77,13410.22,0.00,0.00,0.00,19871.80,8866.40,16504.48,0.00,0.00,7068.59,14682.90,18422.87,0.00,10652.73,14196.96,0.00,7562.23,26624.51,12117.64,173932.13
1534820720000,200732.98,408107.24,142738.63,122562.78,0.00,0.00,165510.93,228611.05,81331.82,47514.47,0.00,39045.13,110256.81,46530.87,62856.28,99452.39,68396.08,45247.83,0.00,33116.91,0.00,0.00,94051.75,84603.88,42940.80,58226.66,16505.13,93583.87,30400.26,32700.76,0.00,0.00,35506.05,76322.90,57154.06,0.00,38871.12,0.00,32465.59,0.00,40338.61,80894.48,0.00,235204.74,47060.61,0.00,21396.37,40942.94,28189.77,10520.24,46159.79,26236.12,28884.31,0.00,20054.19,34293.59,22616.65,17728.94,34548.75,22234.27,18595.36,23176.70,24015.41,0.00,34173.95,23248.11,0.00,11509.96,30796.34,34019.28,34794.70,17907.32,39164.76,13045.62,13542.59,0.00,0.00,0.00,19848.07,8973.21,16504.48,0.00,0.00,8356.77,14716.39,17366.46,0.00,11802.96,14196.96,0.00,7716.97,26624.51,12084.52,173817.69
1534892931000,199601.41,408107.24,145156.22,120027.91,0.00,0.00,168512.43,235719.11,80148.00,46857.92,0.00,38497.30,109181.10,45592.46,62716.81,98498.60,68397.02,44098.97,0.00,33027.86,0.00,0.00,92587.31,84518.50,43793.97,61470.81,16230.85,93108.10,30192.71,32635.65,0.00,0.00,34866.15,75644.80,55937.43,0.00,38871.12,0.00,32585.39,0.00,39797.28,80019.23,0.00,235195.59,47315.63,0.00,21570.54,40942.94,27851.00,10667.16,46396.54,26347.20,27948.66,0.00,19480.30,33049.38,22617.36,17610.98,34023.24,22077.01,19181.66,23944.08,23349.42,0.00,34282.24,26318.07,0.00,11278.43,30647.11,33782.18,34952.93,17718.74,39164.76,13026.19,13718.41,0.00,0.00,0.00,18725.48,8973.21,16447.25,0.00,0.00,8144.58,15771.18,17629.67,0.00,12283.29,14320.53,0.00,7716.97,26624.51,12206.70,172858.32
1534965694000,198420.70,408107.24,143169.62,121539.95,0.00,0.00,164109.98,240753.56,80148.00,47004.82,0.00,38709.11,107661.09,45288.78,62716.81,97187.15,68268.84,45076.55,0.00,33095.25,0.00,0.00,92229.63,84516.91,44510.04,60569.91,15926.40,91848.78,30196.20,31991.25,0.00,0.00,34604.62,73410.07,55288.57,0.00,38872.87,0.00,32934.77,0.00,40059.99,78986.19,0.00,235338.14,45668.48,0.00,22250.97,40942.94,27339.26,10667.16,45787.85,26183.70,27851.42,0.00,19513.58,33058.13,22617.36,17475.19,31677.81,22235.85,19080.02,22715.80,22796.08,0.00,33986.44,24546.91,0.00,11203.49,30547.19,34138.27,34776.27,17498.80,39288.10,12256.48,13551.08,54629.07,0.00,0.00,17099.75,8973.21,16447.25,0.00,0.00,7427.58,15805.49,17810.38,0.00,12207.99,14320.53,0.00,7762.80,26774.97,12028.07,172338.72
1535039951000,196911.61,408107.24,142972.87,120951.43,0.00,0.00,163180.91,244840.35,79799.17,47337.94,0.00,38069.93,109708.87,45280.15,64228.72,96349.62,68440.89,44749.44,0.00,33031.60,0.00,0.00,91255.57,83626.13,43384.54,59870.76,15827.10,90954.02,29673.81,33041.91,0.00,0.00,34860.02,74022.52,56031.54,0.00,38872.87,0.00,32998.65,0.00,39928.29,77928.52,0.00,236707.88,43447.55,0.00,23695.81,40942.94,27744.32,10581.98,44377.66,25940.42,27568.02,0.00,19199.87,33145.38,22691.10,17282.61,30707.57,22298.41,19102.07,22081.08,24148.96,0.00,33986.44,25369.55,0.00,11393.04,30325.91,34327.32,34776.27,18188.69,37317.99,11516.45,13712.56,53691.05,0.00,0.00,17710.01,8973.21,16446.41,0.00,0.00,7616.38,15473.84,17955.08,0.00,12392.81,14320.53,0.00,7766.01,26774.97,11994.22,171787.08
1535112747000,196983.24,408107.24,143227.48,120157.58,0.00,0.00,166204.50,242919.97,78599.90,46980.23,0.00,38069.12,115597.44,45874.20,64012.21,97016.92,67878.17,45359.62,0.00,33023.42,0.00,0.00,94426.02,83798.51,42863.56,62005.27,16115.41,92879.61,30648.32,33032.91,0.00,0.00,34861.00,75278.82,56338.35,0.00,38872.87,0.00,32998.65,0.00,39396.99,78450.60,0.00,236377.66,42392.23,0.00,24402.31,40942.94,28022.54,10488.04,44805.53,25940.42,27831.72,0.00,19842.24,33145.38,22691.10,17405.49,32365.37,22502.19,19429.34,22046.76,24988.91,0.00,34000.15,25349.83,0.00,11245.06,30412.35,35967.06,34492.09,18057.00,25126.60,11447.01,13712.56,54309.15,0.00,0.00,18714.46,8974.96,16446.41,0.00,0.00,8063.55,14916.71,18915.15,0.00,11784.85,14343.69,0.00,7723.61,26405.34,11994.22,172809.36
1535185292000,196455.35,408107.24,143558.03,119431.74,0.00,0.00,163951.10,243339.71,78612.31,47782.16,0.00,38459.99,119657.55,45874.20,65492.79,97347.52,68225.11,45950.14,0.00,33023.42,0.00,0.00,93209.91,83624.60,42812.29,61599.89,16291.55,93568.58,30510.01,34172.40,0.00,0.00,35529.35,74879.52,57516.50,0.00,38872.87,0.00,32598.40,0.00,40024.94,78467.34,0.00,237024.84,41726.36,0.00,25468.16,40949.87,27562.21,10746.30,44981.66,25940.79,27866.25,0.00,20130.66,33844.27,22691.10,17226.41,32365.37,22310.28,19371.09,20678.61,25891.24,0.00,34068.78,25349.83,0.00,11245.06,30663.67,36079.32,34557.06,17926.41,26366.67,10789.63,13535.90,52799.19,0.00,0.00,18861.61,8974.96,16446.41,0.00,0.00,7861.47,15925.99,18913.24,0.00,11359.87,14345.08,0.00,7721.29,26405.34,11994.22,172135.09
1535257864000,196204.52,408107.24,144602.79,121185.01,0.00,0.00,164631.68,253185.77,76726.57,47712.93,0.00,38869.14,120949.45,46047.89,65126.26,98493.41,68048.62,46809.49,0.00,33023.42,0.00,0.00,94592.95,83926.67,43378.68,62419.57,16291.55,93253.21,30510.06,35755.64,0.00,0.00,36479.38,75672.13,58349.74,0.00,38872.87,0.00,32598.40,0.00,39903.39,78318.21,0.00,238391.88,41726.36,0.00,24891.32,40949.87,27698.24,10945.53,44978.20,25714.74,27852.34,0.00,20130.66,33518.41,22911.95,17226.41,30543.29,22554.97,19357.59,20387.15,26211.95,0.00,34120.73,25349.83,0.00,11245.06,31098.82,35871.44,34557.06,17926.41,25726.21,11166.46,13535.90,52157.23,0.00,0.00,18797.48,8974.96,16446.41,0.00,0.00,8289.79,15971.94,19090.97,0.00,11059.07,14374.55,0.00,7790.23,26405.34,11994.22,173204.53
1535331135000,195260.33,408107.24,144442.78,120501.37,0.00,0.00,166304.16,253543.38,75690.96,48085.79,0.00,41152.73,126144.86,46405.64,65650.29,99245.94,68068.52,46791.77,0.00,33028.83,0.00,0.00,97234.30,83925.93,43863.74,63472.83,16256.62,93943.22,30184.93,36023.39,0.00,0.00,37254.78,78270.88,59184.53,0.00,38872.87,0.00,32771.28,0.00,39785.57,78773.33,0.00,238391.43,41759.11,0.00,24747.27,40949.87,27353.03,11298.15,44968.29,25522.94,27885.44,0.00,20130.66,32777.50,23063.68,17226.41,30543.29,22538.30,19357.59,18699.16,26178.08,0.00,34112.39,26040.43,0.00,11292.42,31580.89,35902.35,33428.02,18065.53,25720.31,11146.28,13472.57,52580.89,0.00,0.00,18747.42,8974.96,16446.41,0.00,0.00,8613.96,15649.69,19465.67,0.00,10955.56,14589.49,0.00,7796.82,26578.55,11994.22,173087.06
1535403660000,195279.33,408107.24,146838.26,119541.68,0.00,0.00,169654.28,256485.86,75421.11,49549.07,0.00,40802.58,128431.62,46357.19,64954.40,101340.48,67841.29,46014.14,0.00,32934.59,0.00,0.00,100221.90,84527.63,42986.86,65435.91,16227.06,95127.67,30224.42,35506.12,0.00,0.00,37774.02,81984.42,60836.72,0.00,38872.87,0.00,32771.28,0.00,39785.57,78598.34,0.00,239178.44,43503.88,0.00,24115.65,40942.97,27540.90,11240.27,45009.28,25535.84,28257.94,0.00,20754.08,32777.50,23063.68,16816.17,30543.29,23488.86,19306.42,17259.68,26578.72,0.00,33906.84,27085.50,0.00,11282.20,31393.82,35696.08,33016.29,18123.74,24920.89,11744.28,13472.57,51861.70,0.00,0.00,18696.63,8991.05,16427.27,0.00,0.00,9402.92,15511.61,19845.85,0.00,11665.55,14415.75,0.00,7737.23,26578.55,12059.11,167141.80
1535477339000,196281.93,408107.24,147132.73,116591.98,0.00,0.00,174290.68,250887.74,75421.11,48952.37,0.00,40503.85,129794.70,46238.36,66423.31,102365.29,67879.04,46757.04,0.00,32903.45,0.00,0.00,98581.59,84791.93,42772.83,64269.76,16227.06,95634.23,30567.72,35064.95,0.00,0.00,37641.51,84362.12,61409.23,0.00,38872.87,0.00,32943.80,0.00,39785.57,78426.75,0.00,239161.47,42961.37,0.00,23994.39,40942.97,27863.52,11144.23,44659.36,25568.29,28653.29,0.00,23028.40,32398.44,23063.68,16816.92,31968.87,22971.19,19389.88,17362.65,27247.88,0.00,34150.91,26945.02,0.00,11297.84,31374.75,36000.21,33016.29,18256.28,25395.87,12200.90,13474.29,51870.82,0.00,0.00,18794.26,9002.34,16427.27,0.00,0.00,9105.82,15509.40,20019.01,0.00,11754.68,14339.52,0.00,7582.05,25740.22,12059.11,166987.43
1535550907000,196074.10,408107.24,144713.19,115258.93,0.00,0.00,169358.38,253540.54,75591.62,48440.33,0.00,39668.92,125958.42,46134.45,65600.65,104058.15,70685.70,45678.19,0.00,32748.26,0.00,0.00,96414.92,85171.42,42690.07,63585.79,16227.06,94375.37,32100.91,34134.19,0.00,0.00,36788.25,85939.93,60227.36,0.00,38872.87,0.00,31832.83,0.00,39785.57,78054.20,0.00,232428.62,42961.37,0.00,22904.47,40942.97,27500.40,10957.00,45011.40,25504.98,30274.53,0.00,22577.94,32517.81,23173.86,16361.91,31422.69,22699.53,19597.90,17309.36,25921.08,0.00,33544.12,26534.75,0.00,11552.55,31127.29,35466.54,32704.55,17991.11,28577.31,11967.83,13300.13,50404.36,0.00,0.00,18749.68,9671.43,16427.27,0.00,0.00,8734.67,15473.94,19817.14,0.00,11531.25,14042.50,0.00,7489.28,25740.22,12093.83,166129.31
1535623054000,194389.12,408107.24,145954.12,118854.21,0.00,0.00,166845.41,255488.77,76851.87,48468.73,0.00,38660.93,122497.92,45263.32,64316.92,101081.26,70375.58,45565.27,0.00,32817.62,0.00,0.00,95094.51,83628.67,42597.44,63621.45,16153.49,92516.73,36000.92,34252.68,0.00,0.00,35947.09,83197.96,59773.18,0.00,38872.87,0.00,31832.83,0.00,39048.28,77776.90,0.00,232428.62,42967.46,0.00,22772.62,40942.97,26930.65,10956.41,44974.29,26300.08,32268.77,0.00,22618.90,32405.92,23173.86,16600.84,31301.39,22960.75,18597.52,16413.84,25665.96,0.00,33557.98,26609.25,0.00,11494.17,31209.27,36656.97,32704.55,17911.25,29111.02,11994.93,13300.07,50611.55,0.00,0.00,18471.16,9833.64,16427.27,0.00,0.00,7893.23,13370.08,19637.62,0.00,11501.63,14042.50,0.00,7671.60,24900.33,12232.10,166093.42
1535695540000,194559.70,408107.24,144395.72,117859.14,0.00,38172.26,168603.71,241859.98,76728.51,48295.73,0.00,38660.89,125233.58,45794.50,64728.07,101891.73,70545.54,45936.19,0.00,32817.62,0.00,0.00,96362.03,83596.78,41295.78,62913.28,16437.79,92342.96,36912.65,33495.53,0.00,0.00,35813.83,86437.85,59442.85,0.00,38872.87,0.00,32389.54,0.00,38222.17,77780.62,0.00,232430.04,43938.41,0.00,22970.12,40942.97,26002.76,10993.96,45321.60,28896.28,32604.49,0.00,22518.83,32405.92,23173.86,15692.70,31068.75,22396.79,18833.11,14977.46,25448.90,0.00,33624.14,26702.35,0.00,12031.77,31089.08,36863.42,32704.55,17610.61,29250.52,12500.01,13621.01,50611.55,0.00,0.00,18311.66,10176.73,16427.27,0.00,0.00,7967.93,13457.18,19426.63,0.00,11651.79,13806.61,0.00,7606.08,25242.35,12232.10,167680.22
1535768227000,194389.80,408107.24,145099.77,117544.80,0.00,38172.26,168850.48,242873.32,76729.50,49316.66,0.00,39924.36,124228.26,45900.13,64728.07,102068.43,70538.21,46235.92,0.00,32016.14,0.00,0.00,96017.27,83734.85,41348.59,63168.12,16473.96,92885.34,36176.92,32120.01,0.00,0.00,35899.99,93442.64,61012.03,0.00,38872.87,0.00,32729.38,0.00,37867.18,77669.75,0.00,232616.73,43804.39,0.00,23389.14,40942.97,25675.74,11037.33,45321.60,25846.27,31002.76,0.00,23103.63,32405.92,23343.82,15685.48,31737.43,22537.71,18700.57,15648.98,25741.60,0.00,33654.75,27328.91,0.00,12031.77,31202.55,36892.84,32448.02,17605.84,29539.51,12650.82,13446.30,50957.12,0.00,0.00,18239.95,10176.73,16427.27,0.00,0.00,8398.02,13528.45,19511.19,0.00,11614.53,12463.90,0.00,7597.60,25254.59,12232.10,166999.54
1535842094000,193410.52,408107.24,144923.76,115155.80,0.00,335294.98,171080.70,238607.83,75847.37,48660.06,0.00,39522.22,127693.89,46448.22,65143.40,103136.94,70017.53,46482.90,0.00,31748.66,0.00,0.00,96317.30,83265.36,41464.11,62552.65,16473.96,93390.35,35579.03,32304.53,0.00,0.00,36217.41,91195.33,61063.55,0.00,38872.87,0.00,31367.98,0.00,37867.18,76734.67,0.00,232560.49,43139.14,0.00,23395.21,40942.97,24693.37,11134.20,45027.84,25157.19,30500.86,0.00,23546.75,32427.32,23512.85,15673.98,31737.43,22863.48,18678.41,20902.61,26548.09,0.00,33494.09,27984.64,0.00,12031.77,31269.97,36892.84,32448.81,17605.84,28838.50,13042.19,13101.49,49504.44,0.00,0.00,17820.29,10685.81,16427.27,0.00,0.00,8347.34,13774.68,19553.30,0.00,11593.31,12202.48,0.00,7415.86,25254.59,12232.10,166244.64
1535914482000,193060.02,408107.24,145196.25,115419.17,0.00,335294.98,169292.98,232224.47,75847.37,48502.64,62402.25,39522.22,123222.52,47284.34,64733.32,100997.72,70167.10,45860.70,0.00,30804.15,0.00,0.00,96408.50,82843.02,41465.15,62138.84,16473.96,92547.32,34842.05,32344.06,0.00,0.00,37054.30,91408.59,60023.75,0.00,48015.44,0.00,31367.98,0.00,37490.65,76361.57,0.00,232560.49,43088.03,0.00,23226.48,40942.97,24782.88,11134.20,45409.69,25371.53,30572.72,0.00,23724.62,30567.83,23512.85,15830.13,31737.43,22349.15,18814.87,21669.43,26032.46,0.00,33358.56,27612.45,0.00,12101.50,30905.88,36759.03,32448.81,17605.84,28838.50,13650.82,14101.97,48511.94,0.00,0.00,18326.49,10691.87,16427.27,0.00,0.00,8389.93,13519.48,19162.44,0.00,11211.72,12192.98,0.00,7473.86,25260.87,12232.10,165907.91
1535987210000,191073.32,408107.24,145859.13,116357.80,0.00,334363.47,170140.00,228764.56,76186.72,48921.87,60711.00,39855.97,121190.09,47771.70,64393.03,102158.75,70177.27,45533.36,0.00,30250.73,0.00,0.00,98638.49,82287.69,41465.15,61242.42,16473.96,93094.67,34540.26,32344.70,0.00,0.00,37392.86,91468.45,60026.93,0.00,48015.44,0.00,31537.07,0.00,37502.53,76364.49,0.00,231796.46,43088.03,0.00,22916.20,40942.97,25000.82,11223.09,45409.69,25869.01,29748.59,0.00,23636.97,30479.34,23512.85,15706.24,31737.43,22540.86,18252.93,19977.16,26785.91,0.00,33267.01,27365.34,0.00,12101.50,30766.77,37547.24,32448.81,17754.94,29166.64,14243.97,15225.66,48511.94,0.00,0.00,18255.54,10691.87,16427.27,0.00,0.00,8297.67,13690.41,19525.65,0.00,11313.48,12124.13,0.00,7522.75,25262.27,12232.10,165254.55
1536059758000,189969.17,408107.24,145797.30,116410.30,0.00,334363.47,173118.13,234274.64,74226.66,48968.81,60664.49,39990.56,122143.02,47465.49,65098.53,106667.24,70178.07,45825.86,0.00,30217.90,0.00,0.00,101517.71,83163.34,41339.75,61148.75,16529.25,93987.53,33963.88,32064.75,0.00,0.00,38237.47,93123.33,61746.93,0.00,47798.46,0.00,31537.07,0.00,37502.53,76533.47,0.00,231796.46,42993.17,0.00,23084.92,40942.97,24833.07,11222.70,45591.30,25869.01,29418.38,0.00,23057.30,30900.26,23832.28,15790.18,31376.52,22485.75,18745.62,19671.21,26995.41,0.00,33267.01,27365.70,0.00,12101.50,31324.35,37927.11,31762.28,18256.28,29548.08,13681.65,15078.68,48511.94,0.00,0.00,17867.87,10691.87,16427.27,0.00,0.00,8420.94,13757.52,19542.48,0.00,11348.86,12233.87,0.00,7499.92,25262.27,12232.10,167211.61
1536132247000,181185.53,408107.24,150179.34,116366.77,0.00,334363.47,176555.87,233215.26,86894.22,49105.69,60672.02,41390.52,124156.61,47465.49,67478.18,108663.99,73097.27,45834.69,0.00,30133.78,0.00,0.00,104079.12,85176.27,39425.12,61399.85,16250.90,94151.18,33963.88,32127.95,0.00,0.00,40438.95,93424.50,61443.07,0.00,47798.46,0.00,29328.70,0.00,37670.74,76533.75,0.00,231693.78,43741.81,0.00,23359.02,40942.97,24633.95,11222.70,45594.98,25148.11,29686.97,0.00,23755.01,31790.82,23792.02,15417.63,31376.52,22654.12,18261.42,19801.80,27520.65,0.00,33201.98,28730.41,0.00,12151.49,31464.02,38879.99,31574.32,18637.19,28428.62,13698.91,15069.56,49299.04,0.00,0.00,18366.64,10947.48,16427.27,0.00,0.00,8473.57,14091.24,19199.96,0.00,11348.86,12584.97,0.00,7506.00,25262.41,12232.10,166422.79
1536204432000,184373.32,408107.24,145431.72,130092.14,0.00,334363.47,171750.66,231126.70,82345.31,50886.46,67943.01,41793.00,117861.03,47699.44,65510.49,105521.21,72549.52,45669.65,0.00,29724.23,0.00,0.00,100699.07,84614.09,39761.22,61079.39,16304.35,92574.73,33979.50,31661.50,0.00,0.00,38567.37,87321.92,58770.97,0.00,47798.46,0.00,36764.23,0.00,36597.47,76340.35,0.00,229054.54,45395.26,0.00,23004.37,40942.97,24304.71,10943.98,46832.87,25276.57,29736.93,0.00,23860.33,34205.07,24289.89,15553.95,34541.72,22626.05,18504.29,21102.25,27524.76,0.00,33168.95,29706.52,0.00,12889.57,30979.91,38845.46,31074.51,18301.82,28428.62,13854.88,15199.95,51092.15,0.00,0.00,18722.65,10947.48,16427.27,0.00,0.00,8863.86,14406.13,18765.60,0.00,11954.35,12587.07,0.00,8105.82,26098.75,12232.10,165475.94
1536276091000,187104.83,408107.24,144951.88,130551.32,0.00,334363.47,174206.25,229301.96,84102.70,51728.33,67773.65,41851.29,117779.77,47419.34,65774.13,108228.72,72965.89,45845.04,0.00,29771.92,0.00,0.00,102845.54,84694.18,40068.02,61825.89,16304.35,92443.88,33501.72,31533.62,0.00,0.00,40566.32,86792.43,59289.80,0.00,47798.46,0.00,36764.23,0.00,38759.48,74035.56,0.00,226341.45,49168.72,0.00,24255.36,40942.97,24304.71,10943.98,46317.35,26725.03,29731.25,0.00,23602.96,34432.17,24289.89,15358.43,33362.58,22685.72,18565.18,21400.50,27755.73,0.00,33353.28,29706.52,30410.81,12808.95,31182.31,39375.52,30702.12,18178.01,31287.88,13809.99,14930.11,51839.45,0.00,0.00,18523.52,10947.48,16427.27,0.00,0.00,9040.96,14077.62,16884.09,0.00,12188.54,12616.42,0.00,8147.58,26098.75,12232.10,165731.20
1536348963000,187763.20,408107.24,146368.57,133037.01,0.00,334363.47,172210.84,233361.31,83534.56,51860.56,68597.51,42834.78,118611.31,47750.16,67446.37,107344.71,73298.08,44977.15,0.00,29783.11,0.00,0.00,102333.60,85622.73,40882.31,62775.21,16138.57,93902.02,33666.45,30113.02,0.00,0.00,41019.28,86746.34,61038.32,0.00,47798.46,0.00,35222.43,0.00,38401.18,72404.29,0.00,226341.52,48822.98,0.00,24795.35,40942.97,24303.10,10977.62,46507.80,27731.20,29130.31,0.00,22979.10,34409.95,24714.90,15358.43,33242.04,24093.71,18517.97,20678.72,28262.28,0.00,35248.72,30933.24,30562.21,12809.28,31393.47,40228.33,31030.58,18232.31,32095.72,13788.78,15424.69,51839.45,0.00,0.00,18741.82,10947.48,16427.27,0.00,0.00,9204.21,14038.32,16484.39,0.00,13041.59,12629.36,0.00,8105.82,25417.22,12203.71,166139.99
1536421628000,187797.83,408107.24,144491.22,132559.86,0.00,334363.47,172778.06,238375.45,83002.78,52396.43,68561.33,42505.88,117988.95,48198.81,67451.79,106948.69,73298.08,46104.64,0.00,29783.11,0.00,0.00,102456.25,84806.37,41324.20,62815.31,16030.70,93475.73,33666.45,28899.18,0.00,0.00,42079.67,86613.42,60639.29,0.00,47959.97,0.00,35222.43,0.00,38250.00,71950.70,0.00,226341.52,49637.16,0.00,24795.35,40942.97,24438.14,12283.32,46507.80,27276.57,29818.94,0.00,23106.11,33286.83,24896.50,15743.93,33324.44,24321.46,18255.07,20298.91,28632.53,0.00,35248.76,30933.24,31423.28,13084.95,31049.73,39740.70,31112.91,18232.31,32343.84,13594.83,15571.28,52452.93,0.00,0.00,19474.64,10947.48,16427.27,0.00,0.00,8986.61,13825.82,16661.23,0.00,13194.14,13015.86,0.00,8105.82,25392.49,12203.71,166521.42
1536495403000,188682.06,408107.24,144421.73,137570.32,0.00,334363.47,172203.51,244806.25,83046.05,52869.85,71828.00,43498.27,116821.72,46636.81,66543.07,107739.43,75981.96,47425.53,0.00,29783.11,0.00,0.00,102906.56,85684.09,42529.79,62245.28,16448.38,94307.40,33666.45,28548.76,0.00,0.00,41910.73,86130.42,60435.50,0.00,47959.97,0.00,36854.26,0.00,37674.88,71977.65,0.00,227222.01,49405.66,0.00,24795.35,40942.97,25380.08,13075.11,47044.77,27604.03,30414.04,0.00,21840.83,34010.60,25211.86,15905.04,34493.92,23959.02,18386.40,20492.43,28953.05,0.00,34714.99,31367.29,32573.64,13697.65,31294.79,40259.94,31112.91,18637.40,32918.12,13634.20,16194.77,52454.35,0.00,0.00,19801.12,10947.48,16427.27,0.00,0.00,9403.65,14313.96,16582.13,0.00,14026.75,13041.04,0.00,8105.82,25555.27,12203.71,166026.39
1536568351000,188352.67,408107.24,142626.86,138312.62,0.00,334363.47,171866.12,245369.28,80990.28,53175.50,71032.61,46237.61,118019.04,46956.94,67248.08,108793.86,75963.65,47466.80,0.00,29783.11,0.00,0.00,102820.17,84336.90,43054.82,62735.86,16448.38,93478.49,33522.28,29867.41,0.00,0.00,41743.70,86769.16,59930.96,0.00,47959.97,0.00,38012.27,0.00,37837.47,71906.54,0.00,225658.63,49466.34,0.00,24795.35,40942.97,24934.74,12457.15,47044.77,26487.08,30294.67,0.00,21281.46,34173.73,25428.06,16082.65,34330.68,24023.43,18945.93,20302.07,29949.94,0.00,34654.69,31367.29,36595.07,13951.23,30652.96,39240.63,31112.91,18637.40,33295.35,14709.86,15701.43,52454.35,0.00,0.00,20661.47,10947.48,16427.27,0.00,0.00,9558.55,14251.67,16894.79,0.00,12899.63,12991.66,0.00,8788.30,25555.27,12252.47,166309.27
1536639507000,187318.85,408107.24,140577.51,137556.85,0.00,334363.47,171868.66,241810.17,80204.54,53165.68,71489.19,44724.13,117276.09,46801.62,67248.08,108109.76,76577.65,46881.27,0.00,29125.82,0.00,0.00,102174.06,84177.52,43054.82,61235.49,16648.77,92344.83,35027.33,31010.87,0.00,0.00,42874.22,85277.40,59903.49,0.00,47959.97,0.00,37263.58,0.00,38083.74,71906.54,0.00,225365.71,49337.40,0.00,24795.35,40942.97,25681.79,12368.06,47044.77,30200.65,29752.24,0.00,21648.53,34448.81,25290.15,15417.03,34126.22,23862.26,18894.49,21073.08,30304.64,0.00,34521.94,30890.29,36911.70,13612.13,31133.86,38559.21,30071.75,18843.25,34436.02,14680.57,15863.41,52454.35,0.00,0.00,20070.45,10947.48,16427.27,0.00,0.00,9540.18,14332.40,17269.71,0.00,12322.30,13024.11,0.00,8744.18,25555.27,12252.47,166772.69
1536711510000,188812.31,408107.24,140904.87,139554.02,0.00,334363.47,167938.69,243896.39,81268.14,53307.80,72140.83,45159.87,113208.92,46715.05,67112.65,104751.73,76532.42,48418.46,0.00,30588.53,0.00,0.00,101099.13,82177.48,43296.08,59876.28,16648.77,90497.59,34729.26,32969.76,0.00,0.00,43128.19,82499.97,58372.56,0.00,47959.97,0.00,38035.99,0.00,36666.18,70401.18,0.00,225365.71,50112.12,0.00,24917.18,40942.97,25843.12,12567.64,47044.77,28748.30,30599.29,0.00,21260.66,34448.81,25195.39,15429.93,33966.20,23900.89,19160.18,21553.81,30530.37,0.00,35445.93,29273.32,36800.54,13450.16,30587.98,39236.62,30311.90,18607.72,36630.60,14828.95,15862.68,52454.35,0.00,0.00,19729.86,10935.60,16427.27,0.00,0.00,9341.35,13363.88,16609.99,0.00,12817.76,13541.00,0.00,8825.46,26034.84,12252.47,166186.17
