timestamp,BATBNT,DAIBNT,ENJBNT,BNT-USD,POEBNT,TKNBNT,BNBBNT,EURSBNT,RCNBNT,MKRBNT,POA20BNT,VIBBNT,OMGBNT,GNOBNT,ANTBNT,ELFBNT,ELIBNT,REMBNT,POWRBNT,MDTBNT,LOCBNT,GTOBNT,KNCBNT,REQBNT,MFTBNT,RLCBNT,SANBNT,ELETBNT,MTLBNT,XDCEBNT,RDNBNT,WBTC,AGRIBNT,DGDBNT,MADBNT,PLRBNT,FXCBNT,J8TBNT,RVTBNT,SNTBNT,UPBNT,MRPHBNT,REALBNT,USDBBNT,MNTPBNT,XBPBNT,TAASBNT,HOTBNT,DATABNT,MYBBNT,X8XBNT,FLIXXBNT,DTRCBNT,CEEKBNT,FKXBNT,DRGNBNT,ABXBNT,SIGBNT,SRNBNT,FTXBNT,VEEBNT,CMCTBNT,XNKBNT,LDCBNT,MRGBNT,WINGSBNT,EMCOBNT,BOXXBNT,LOCIBNT,SVDBNT,MFGBNT,AMNBNT,QDAOBNT,ZIPTBNT,RBLXBNT,CANBNT,WANDBNT,HEDGBNT,SPDBNT,SCLBNT,AMPLBNT,TBXBNT,Other
1534892931000,21597.89,13608.41,0.00,0.00,25755.72,1393.89,1439.60,0.00,730.84,947.77,3920.38,1551.76,5779.26,636.51,0.00,8835.57,89.23,0.00,4614.32,207.97,2984.27,5093.84,29042.54,33119.22,193960.96,534.50,0.00,0.00,1691.51,3616.39,0.00,0.00,0.00,546.73,0.00,1974.00,0.00,877.01,9.17,0.00,236.75,0.00,1054.20,0.00,157.40,339.44,2245.24,24745.74,943.69,0.00,575.04,1246.70,586.30,8653.14,1050.36,4328.38,0.00,4081.01,5983.01,231.99,12470.52,0.00,237.57,158.24,526.56,188.96,0.00,0.00,0.00,2084.03,266.49,1660.01,0.00,2833.57,0.00,175.82,123.58,0.00,1615.49,0.00,0.00,122.18,0.00
1534965694000,12283.31,20133.02,0.00,0.00,12996.75,0.00,1281.67,0.00,211.81,923.77,4339.95,0.00,4269.99,1587.51,0.00,10050.05,67.39,0.00,5746.65,3.50,7369.30,1682.05,3693.01,23860.71,311699.64,4622.23,0.00,0.00,1816.88,12256.58,0.00,0.00,0.00,262.70,1.75,351.04,0.00,1035.10,491.50,0.00,609.91,0.00,3772.04,0.00,0.00,861.14,4181.18,0.00,71688.42,0.00,33.28,8.75,191.33,19772.95,1216.98,6582.25,0.00,296.39,6002.23,75.09,4404.14,0.00,1045.80,376.12,2350.13,220.38,0.00,123.35,3568.60,5173.04,1273.91,1649.88,0.00,455.37,0.00,191.41,0.00,0.00,180.72,150.46,0.00,178.99,0.00
1535039951000,12155.03,16539.82,0.00,0.00,2792.12,349.52,1404.58,0.00,640.45,8.72,7752.63,3939.85,5713.14,811.19,0.00,2184.33,63.78,0.00,2686.29,523.44,1127.75,2643.58,2434.45,38006.52,410775.32,2384.72,0.00,0.00,3865.29,5445.88,0.00,0.00,0.00,2129.07,0.00,3166.05,0.00,1408.09,1692.44,0.00,2096.84,0.00,5818.26,0.00,88.11,1091.09,1604.88,73.74,37453.36,0.00,314.33,87.25,23.13,9309.35,243.76,17077.45,0.00,0.00,3862.09,1940.35,7010.67,0.00,518.75,0.00,1146.50,2455.64,0.00,1974.06,12493.09,4085.26,1350.61,424.67,0.00,332.31,0.00,537.35,0.00,0.00,453.37,0.00,0.00,33.91,0.00
1535112747000,21991.35,8731.05,0.00,0.00,4662.84,10972.82,1374.92,0.00,349.61,1880.53,38163.35,1368.92,15185.30,1432.31,0.00,7861.86,8.19,0.00,523.36,1151.29,536.40,7075.05,4460.31,1721.35,292799.89,1713.35,0.00,0.00,1030.84,1522.24,0.00,0.00,0.00,536.61,0.00,2820.07,0.00,522.09,341.52,0.00,515.40,0.00,7610.47,0.00,94.13,452.39,921.29,0.00,16836.37,0.00,642.36,0.00,555.02,12612.10,0.00,7405.04,0.00,13.70,10257.49,148.27,510.16,0.00,3344.24,284.75,3199.30,131.96,0.00,17778.47,3117.64,1693.97,1194.42,1730.45,0.00,1487.34,1.74,0.00,239.47,0.00,3638.23,373.86,0.00,0.00,0.00
1535185292000,1214.76,4892.64,0.00,0.00,6736.04,1750.13,1676.81,0.00,1003.04,0.00,28713.94,5731.93,4169.17,365.20,0.00,10484.29,0.00,0.00,174.26,138.59,51.37,1037.65,2548.81,14762.34,97826.78,2682.02,0.00,0.00,3369.52,2417.12,0.00,0.00,0.00,2157.57,0.00,1745.03,0.00,16.73,647.19,0.00,176.13,0.00,1003.98,0.00,425.08,4569.97,721.94,0.00,8465.15,0.00,288.42,1665.62,93.12,15781.72,0.37,18099.78,0.00,68.63,4380.38,0.00,0.00,0.00,235.12,2365.19,0.00,130.85,0.00,5594.38,29256.12,159.16,2157.10,1274.71,0.00,1327.21,0.00,177.01,1.39,0.00,338.49,0.00,0.00,0.00,0.00
1535257864000,3877.62,1881.41,0.00,0.00,2506.45,23347.38,140.16,0.00,409.15,173.70,6022.64,1207.57,6248.20,1072.45,0.00,6489.33,0.00,0.00,650.11,27.10,909.74,2907.56,1080.35,2042.51,240674.66,1654.11,0.00,0.00,3576.67,4765.10,0.00,0.00,0.00,122.76,0.00,3344.55,0.00,149.42,1403.41,0.00,3.47,0.00,0.00,0.00,199.23,1952.24,0.00,220.86,7947.99,0.00,0.00,326.51,13.52,9738.48,226.51,5713.38,0.00,51.95,6957.51,0.00,0.00,0.00,208.30,0.00,1825.72,0.00,0.00,641.74,5180.72,101.72,572.10,1251.31,0.00,57.98,0.00,0.00,29.47,0.00,177.73,0.00,0.00,0.00,0.00
1535331135000,4968.53,7173.87,0.00,0.00,4934.53,6726.28,427.24,0.00,6372.80,391.85,17114.63,1368.89,1748.92,19.90,0.00,5937.53,5.42,0.00,346.75,325.78,485.05,690.01,2675.94,28005.53,561161.45,1713.52,0.00,0.00,1437.48,5890.20,0.00,0.00,0.00,119.00,0.00,9738.56,0.00,455.12,4.25,0.00,9.92,0.00,32.75,0.00,352.62,768.95,0.00,151.73,9150.21,0.00,0.00,742.39,0.00,15730.01,192.18,7536.42,0.00,348.21,10754.76,47.36,690.60,0.00,652.04,1131.30,0.00,139.12,0.00,5.92,423.66,1835.58,273.40,1061.02,0.00,322.89,0.00,1449.01,224.08,0.00,1260.03,173.22,0.00,0.00,0.00
1535403660000,8459.48,10375.61,0.00,0.00,10763.44,270.39,6501.28,0.00,3016.64,61.10,11483.77,5769.33,18318.55,641.45,0.00,8715.35,94.43,0.00,947.02,306.00,878.63,2222.27,4363.45,35108.32,433547.10,632.88,0.00,0.00,3059.01,826.11,0.00,0.00,0.00,0.00,0.00,2060.79,0.00,175.52,787.01,0.00,523.16,0.00,2821.72,0.00,327.33,187.87,1544.66,0.00,58968.77,0.00,1182.26,0.00,61.60,7660.58,12.90,9907.48,0.00,205.95,2986.57,10.24,1561.07,0.00,206.68,757.15,0.00,296.72,0.00,801.02,1066.40,422.54,1430.93,929.33,0.00,138.36,16.09,0.00,174.08,0.00,1720.70,0.00,0.00,64.89,0.00
1535477339000,7807.29,12615.82,0.00,0.00,9799.38,0.00,1994.00,0.00,299.33,398.99,6222.10,2287.47,8685.69,37.75,0.00,4564.02,31.21,0.00,1639.51,343.30,214.45,1196.20,2180.36,19358.51,655669.18,1104.92,0.00,0.00,631.69,6281.77,0.00,0.00,0.00,0.00,0.00,579.14,0.00,171.93,17.00,0.00,350.61,0.00,565.99,0.00,96.23,535.84,1754.19,0.00,17251.01,0.00,12022.22,379.82,87.95,3110.65,32.45,9178.40,0.00,418.94,17447.89,361.97,4128.47,0.00,488.12,0.00,2195.70,305.52,0.00,964.45,678.39,825.64,1193.10,2394.26,0.00,2.21,11.29,1.72,76.38,0.00,1532.14,840.01,0.00,0.00,0.00
1535550907000,16147.23,14521.63,0.00,0.00,11659.13,170.51,1027.35,0.00,840.01,1022.09,15496.84,3394.86,7931.41,9240.44,0.00,3988.36,155.50,0.00,3470.04,1885.48,767.64,9643.21,1027.86,14703.87,442139.86,1092.09,0.00,0.00,1196.87,3622.50,0.00,0.00,0.00,0.00,0.00,2140.35,0.00,379.19,6746.31,0.00,706.40,0.00,0.00,0.00,187.61,460.67,1920.51,110.17,51405.04,0.00,3412.40,119.38,208.02,11258.14,63.43,4600.53,0.00,618.96,14764.56,941.06,3645.62,0.00,570.61,329.43,547.27,289.77,0.00,3679.08,1964.20,222.68,1315.49,1411.50,0.00,35.53,1210.49,174.51,297.61,0.00,1120.28,0.00,0.00,34.72,0.00
1535623054000,3833.29,12680.10,0.00,0.00,4331.00,1260.25,825.17,0.00,1283.78,1245.74,9810.77,1978.49,21128.06,772.85,0.00,5970.38,69.36,0.00,4449.50,16781.35,392.26,2462.43,35.65,29227.24,249702.75,472.45,0.00,0.00,1840.10,7798.18,0.00,0.00,0.00,744.64,0.00,5618.91,0.00,296.17,0.00,0.00,389.56,0.00,1695.05,0.00,122.12,1431.91,238.93,0.00,261.22,0.00,4252.36,112.12,1002.38,16297.03,1173.79,8614.96,0.00,140.13,25646.22,58.50,3015.89,0.00,1347.79,0.00,121.55,92.51,0.00,533.71,287.80,293.10,27.10,12078.74,0.00,10903.14,162.21,0.06,0.00,0.00,675.32,841.57,0.00,138.26,0.00
1535695540000,7381.62,11491.74,0.00,1845.97,6011.87,123.61,257.31,0.00,0.03,531.18,7870.13,411.16,4922.74,182.65,0.00,4776.84,0.00,0.00,4821.78,3481.47,2636.25,2307.56,1092.16,17962.23,332938.96,243.56,0.00,0.00,1145.63,7530.88,0.00,0.00,0.00,834.35,0.00,2054.19,0.00,9.65,6.97,0.00,365.00,0.00,1929.76,0.00,37.55,3093.32,1026.16,0.00,1440.33,0.00,1211.93,0.00,235.59,26749.16,12586.24,2186.56,0.00,365.86,1406.92,537.60,1585.22,0.00,392.83,0.00,233.11,302.61,0.00,537.17,0.00,3738.93,747.70,3060.61,0.00,3116.12,343.09,1391.34,10897.83,0.00,648.88,342.02,0.00,0.00,0.00
1535768227000,3485.54,3424.16,0.00,0.00,5534.37,497.62,1098.98,0.00,1263.47,706.72,8280.49,0.00,3412.28,9.54,0.00,1859.09,803.08,0.00,3503.27,737.20,587.69,1481.68,254.83,21287.55,214517.08,780.66,0.00,0.00,3618.22,7514.28,0.00,0.00,0.00,358.54,0.00,2854.12,0.00,111.68,392.81,0.00,0.00,0.00,2425.58,0.00,71.87,803.49,3129.83,169.97,1089.16,0.00,4348.40,0.00,149.11,11203.69,5800.37,3684.13,0.00,30.61,1723.39,0.00,1679.52,0.00,29.41,257.04,1031.42,4.78,0.00,289.00,674.49,71.85,1384.87,2364.42,0.00,3027.02,0.00,175.06,2142.05,0.00,2491.89,15.13,0.00,0.00,0.00
1535842094000,2143.61,6676.98,0.00,100040.03,3766.28,883.90,898.02,0.00,402.95,2027.52,5849.83,415.32,3278.60,1845.02,0.00,7249.24,380.68,0.00,810.21,1584.60,180.87,1362.62,1731.47,982.76,300205.61,558.56,0.00,0.00,1663.57,6613.29,0.00,0.00,0.00,0.00,0.00,2356.69,0.00,936.94,56.35,0.00,664.12,0.00,1509.38,0.00,96.87,1435.76,998.33,169.03,10635.31,0.00,941.83,21.41,22.21,24640.30,1703.57,4937.70,0.00,234.03,3666.31,0.00,1829.74,0.00,0.00,0.79,0.00,0.00,0.00,1408.38,1456.95,446.92,3647.71,860.78,0.00,416.64,509.08,495.13,842.27,0.00,407.15,0.00,0.00,0.00,0.00
1535914482000,2581.83,8751.97,0.00,0.00,4254.94,0.00,549.70,8.68,0.00,2264.84,4623.67,410.90,4617.24,198.21,0.00,8528.45,946.40,0.00,3460.31,738.46,325.06,5475.79,414.64,7617.79,270218.07,169.08,0.00,0.00,2229.51,3502.57,0.00,0.00,0.00,380.28,9539.70,1457.52,0.00,713.70,0.00,0.00,381.85,0.00,51.22,0.00,0.00,700.14,862.77,0.00,980.52,0.00,603.74,8123.30,193.15,10218.19,2671.73,7226.32,0.00,407.76,1981.11,849.56,1729.13,0.00,443.28,0.00,0.00,0.00,0.00,0.00,1334.82,1046.63,1715.14,1461.57,0.00,255.70,6.07,2962.79,451.10,0.00,632.27,6.28,0.00,0.00,0.00
1535987210000,2746.39,18751.74,0.00,940.81,1869.32,339.36,556.67,3462.05,333.75,2235.44,7627.65,340.97,3241.19,10.35,0.00,5387.42,554.53,0.00,807.81,658.95,0.00,1312.79,1789.33,14854.14,130984.84,310.89,0.00,0.00,956.69,2213.77,0.00,0.00,0.00,11.88,0.00,1164.85,0.00,2.92,768.36,0.00,0.00,0.00,0.00,0.00,283.93,217.94,233.06,0.00,17314.86,0.00,87.83,4723.60,563.07,11803.88,497.48,6177.67,0.00,134.16,3467.87,0.00,262.23,0.00,788.21,0.00,0.00,149.20,0.00,328.14,0.00,71.09,593.15,859.85,0.00,534.46,0.00,5792.68,817.75,0.00,2878.70,1.40,0.00,0.00,0.00
1536059758000,2337.58,9787.46,0.00,0.00,3448.31,4688.21,46.94,80.47,443.85,309.22,1289.83,705.50,8956.08,0.99,0.00,6462.92,32.89,0.00,1632.53,577.53,186.90,1571.24,161.31,20426.32,139687.76,168.72,0.00,0.00,1832.13,2725.17,0.00,0.00,0.00,0.00,229.66,2106.11,0.00,168.98,0.00,0.00,539.42,0.00,213.53,0.00,0.39,168.09,2423.66,319.43,8737.34,0.00,661.76,902.26,619.71,3128.13,0.00,6413.35,0.00,0.00,20509.52,0.00,0.36,0.00,379.87,747.03,361.63,501.44,0.00,381.44,0.00,745.66,1044.95,1255.40,0.00,535.49,0.00,3075.76,239.06,0.00,2865.08,0.00,0.00,0.00,0.00
1536132247000,5257.32,3856.50,0.00,0.00,15917.68,39378.93,628.16,7.53,1399.96,0.00,2013.59,2379.65,20115.94,2971.66,0.00,6031.43,84.28,0.00,2012.93,0.00,2255.45,838.78,505.11,1386.40,41498.92,274.10,0.00,0.00,5513.41,3412.42,0.00,0.00,0.00,168.22,0.00,3752.27,0.00,0.29,1188.15,0.00,1832.61,0.00,3921.34,0.00,0.00,698.38,373.29,107.62,7602.79,0.00,934.06,890.56,1337.63,5003.41,722.34,2206.52,0.00,4037.44,18512.00,49.99,1364.71,0.00,952.87,188.33,0.00,670.85,0.00,1121.69,1229.48,1253.33,17.25,1952.98,0.00,668.13,255.60,778.90,1903.47,0.00,966.26,0.14,0.00,0.00,0.00
1536204432000,29588.51,83075.22,0.00,0.00,15581.31,6569.34,8164.92,11425.24,2913.88,1444.12,22724.81,2843.84,14044.09,4588.71,0.00,17539.03,410.37,0.00,4546.73,2820.39,865.67,5391.12,7814.89,33406.17,139490.25,810.70,0.00,0.00,9549.41,4761.16,0.00,0.00,0.00,3809.20,0.00,1259.11,0.00,193.79,2644.52,0.00,2646.38,0.00,6058.01,0.00,460.45,932.40,4753.66,497.88,40709.75,0.00,1159.20,3503.34,843.33,9066.44,1575.56,7628.77,0.00,33.10,51509.34,738.08,976.11,0.00,34.94,835.06,4184.44,1206.77,0.00,0.00,4798.34,1654.54,868.04,1779.40,0.00,314.89,0.00,876.31,1346.18,0.00,3740.85,836.35,0.00,0.00,0.00
1536276091000,8332.63,59346.32,0.00,0.00,5381.14,19147.63,3933.92,1911.96,868.34,294.60,1209.99,1423.71,8362.51,416.37,0.00,8656.56,1463.89,0.00,6423.34,478.73,306.80,1126.98,3951.08,4385.80,235445.12,1251.00,0.00,0.00,8907.38,12466.61,0.00,0.00,0.00,9101.47,0.33,1366.90,0.00,2309.73,2718.85,0.00,1775.66,0.00,7611.63,0.00,0.00,0.00,305.95,0.00,36145.82,0.00,257.88,578.25,70.81,7413.48,3587.39,2146.40,3000.68,482.49,12070.92,80.78,0.00,0.00,548.61,447.41,1181.50,1017.79,0.00,2859.59,747.30,1537.44,128.39,1511.77,0.00,329.16,0.00,3056.34,1175.74,0.00,18902.99,0.00,0.00,0.00,0.00
1536348963000,15634.03,23703.93,0.00,0.00,4940.06,5561.69,565.88,823.85,3113.16,1800.67,2545.03,3278.41,8246.79,332.19,0.00,3863.37,615.18,0.00,1706.05,164.73,1173.00,3367.76,5335.61,2467.07,95761.97,1787.70,0.00,0.00,1366.40,6513.60,0.00,0.00,0.00,1049.94,0.00,3911.34,0.00,1634.53,0.20,0.00,1328.10,0.00,346.43,0.00,33.64,318.38,0.00,753.05,34159.56,0.00,1804.16,2130.28,47.30,8734.44,3407.29,11410.51,1695.98,3623.25,4035.41,164.48,1226.72,0.00,852.82,328.46,120.78,386.29,0.00,1407.88,0.00,1421.32,153.80,2052.85,0.00,39.38,0.00,494.58,12.94,0.00,566.21,683.18,0.00,28.44,0.00
1536421628000,6449.68,19066.13,0.00,0.00,1229.65,3730.24,557.92,36.25,329.56,998.01,623.60,884.96,2237.74,0.00,0.00,879.58,0.00,0.00,6337.42,0.00,441.89,2621.33,288.62,1166.54,49441.29,0.00,0.00,0.00,4548.10,3888.83,0.00,0.00,0.00,476.86,161.51,688.63,0.00,454.50,0.00,0.00,0.00,0.00,3029.06,0.00,1305.70,658.75,385.50,346.71,40615.51,0.00,2959.16,3424.14,263.43,4904.59,455.54,4517.05,1440.79,21.99,2048.31,600.27,0.00,0.00,493.10,82.33,82.40,0.00,0.00,248.12,870.08,1203.42,432.98,279.66,0.00,212.92,0.00,512.75,559.04,0.00,241.86,24.78,0.00,0.00,0.00
1536495403000,7310.73,66486.15,0.00,0.00,6595.76,6562.58,5760.92,4446.11,1876.61,13316.67,1169.56,1704.61,5060.79,9686.99,0.00,7287.15,0.00,0.00,9784.36,0.00,1846.45,3118.92,3446.83,11620.20,92365.82,0.00,0.00,0.00,1472.60,8366.66,0.00,0.00,0.00,580.85,0.00,1601.61,0.00,186.98,965.52,0.00,536.97,0.00,231.97,0.00,1956.56,941.94,2386.40,315.36,7411.04,0.00,3553.78,2183.13,459.08,4850.70,327.46,5812.28,2036.72,1352.22,3869.26,962.00,2072.41,0.00,872.27,0.00,2711.68,405.10,0.00,574.28,650.23,326.48,39.38,1332.31,0.00,488.13,0.00,1735.77,25.18,0.00,3432.00,162.78,0.00,0.00,0.00
1536568351000,5038.49,62753.47,0.00,0.00,2937.72,2138.21,2032.03,892.69,4661.41,595.43,4167.80,705.01,3009.67,2387.55,0.00,1223.13,0.00,0.00,3516.05,144.47,525.03,3363.04,1641.20,708.24,70405.03,0.00,0.00,0.00,2054.99,8034.67,0.00,0.00,0.00,162.58,0.00,1893.06,0.00,71.25,1566.51,0.00,0.00,0.00,2608.75,0.00,1074.63,543.90,1643.57,216.20,7758.95,0.00,2122.36,163.13,1768.96,6670.55,1444.36,3097.89,7693.04,60.42,19114.80,398.77,0.00,0.00,1446.04,0.00,163.57,0.00,0.00,377.23,0.00,1220.70,1346.35,1182.06,0.00,62.41,0.00,494.33,537.69,0.00,642.50,0.00,0.00,48.75,0.00
1536639507000,32674.84,57166.35,0.00,0.00,1615.45,9988.12,4167.42,516.50,4441.55,4370.99,2011.84,0.00,3920.99,12147.34,0.00,2656.07,658.61,0.00,2098.25,2075.50,0.00,3556.16,1650.20,12217.90,131599.74,0.00,0.00,0.00,3750.56,2066.87,0.00,0.00,0.00,1002.21,0.00,1704.32,0.00,0.00,293.51,0.00,0.00,0.00,3127.63,0.00,412.64,2964.22,3570.77,138.19,7090.60,0.00,7060.09,369.11,51.55,19376.67,7001.62,6198.58,1006.74,303.02,18279.13,975.71,477.96,0.00,1390.06,2732.57,204.87,581.48,0.00,6054.75,0.00,1562.93,29.35,1838.00,0.00,80.73,0.00,161.98,32.46,0.00,3369.00,0.00,0.00,0.00,0.00
1536711510000,12393.85,32099.07,0.00,0.00,6781.61,8108.80,4603.99,651.64,1152.98,2158.68,6142.44,746.83,8874.92,2969.59,0.00,2770.75,1462.71,0.00,5212.36,298.66,1858.00,3451.52,1702.94,8447.90,190825.07,740.17,0.00,0.00,2813.26,17673.85,0.00,0.00,0.00,1856.00,0.00,3489.32,0.00,1508.37,0.00,0.00,0.00,0.00,1103.88,0.00,4811.22,3136.85,5026.12,94.95,6673.31,0.00,5922.57,0.00,2392.23,3302.86,1455.25,7761.62,111.38,1586.52,6227.64,162.29,1704.34,0.00,677.41,240.15,160.33,236.00,0.00,5546.49,0.00,358.90,148.38,944.98,0.00,2236.80,11.90,0.74,865.48,0.00,981.39,1117.98,0.00,0.00,0.00
1536783125000,14039.68,25446.15,0.00,0.00,6600.72,10693.48,3189.86,3087.29,2739.88,2323.90,4918.71,1288.03,25114.00,3743.58,0.00,5681.72,97.06,0.00,4281.38,3256.10,1934.23,3384.66,1209.75,26605.80,366686.44,520.23,0.00,0.00,19935.67,17905.45,0.00,0.00,0.00,0.00,0.00,15173.99,0.00,163.62,1871.79,0.00,0.00,0.00,2823.32,0.00,838.40,2681.54,73.47,0.00,6463.66,0.00,2997.87,2048.15,530.07,1335.78,3683.50,15942.46,947.83,0.00,15325.56,1931.51,1938.57,0.00,328.04,154.19,0.00,653.07,0.00,1064.98,0.00,1340.41,752.67,707.48,0.00,628.44,0.00,1814.70,3296.53,0.00,4152.00,540.50,0.00,2.29,0.00
1536854753000,48152.96,23338.36,0.00,0.00,12144.71,2844.49,5757.13,4039.06,4269.38,2250.75,6146.62,2290.55,19729.90,3619.86,0.00,6860.53,1445.56,0.00,3386.48,5148.90,1505.92,4331.16,2905.95,24338.58,338998.12,772.33,0.00,0.00,9938.51,5768.68,0.00,0.00,0.00,1392.53,0.00,1848.81,0.00,825.97,6969.99,0.00,1936.14,0.00,3006.00,0.00,496.19,737.85,1213.68,336.23,1215.52,0.00,2271.03,1326.12,876.84,2595.24,282.68,8391.97,5564.54,32.78,3765.66,227.70,643.28,0.00,1765.62,602.02,1003.74,594.35,0.00,40401.47,942.75,252.92,7.72,1227.83,0.00,165.22,0.00,635.66,2371.20,0.00,280.66,2.91,0.00,126.02,0.00
1536925887000,6590.77,32356.73,0.00,0.00,12034.14,10548.58,3060.57,4805.93,2645.46,1988.98,3064.13,3649.17,5579.93,3224.10,0.00,6415.16,42.66,0.00,5406.81,1215.00,0.00,4808.29,3805.05,59004.47,520911.15,1595.76,0.00,0.00,12779.88,8660.83,0.00,0.00,0.00,2617.74,0.00,2414.85,0.00,748.45,74.27,0.00,1144.11,0.00,4707.76,0.00,51.90,415.54,41.24,1270.64,22240.83,0.00,4584.52,176.94,783.81,6761.82,2185.74,11294.06,4479.21,3048.94,45996.62,6620.27,2560.92,0.00,1405.85,346.65,164.30,781.79,0.00,20902.41,2365.75,1348.43,0.00,2389.43,0.00,0.00,0.00,340.99,1882.43,0.00,4860.73,616.43,0.00,285.08,0.00
1536997175000,30683.24,18154.25,0.00,0.00,4956.82,5590.29,1928.69,3555.60,2094.54,7862.81,2763.73,729.86,3298.16,3458.41,0.00,3384.83,167.75,0.00,1509.36,0.00,517.13,806.41,3356.26,6648.01,940851.56,467.64,0.00,0.00,14123.85,12005.59,0.00,0.00,0.00,11784.04,0.00,184.77,0.00,272.96,2463.04,0.00,554.63,0.00,1585.56,0.00,0.00,1997.82,2.32,312.95,14787.06,0.00,2117.77,138.11,587.00,7036.67,2148.15,8601.87,15.25,378.74,28192.60,853.33,550.18,0.00,308.00,604.09,0.00,314.40,0.00,8657.54,278.74,316.58,756.36,1663.32,0.00,253.68,0.00,3.50,226.70,0.00,993.61,0.00,0.00,0.00,0.00
1537069009000,9474.73,11593.55,0.00,857.16,15419.83,5152.49,1612.99,4697.26,4228.66,735.94,2821.35,7331.42,1912.81,1561.17,0.00,1895.47,0.00,0.00,1906.63,4188.13,2078.66,876.75,1625.07,35340.03,829452.13,272.84,0.00,0.00,7207.02,4708.62,0.00,0.00,0.00,1841.16,0.00,3821.24,0.00,361.76,3363.81,0.00,0.00,0.00,967.21,0.00,25.73,1395.84,0.00,376.26,421.15,0.00,111.81,155.94,332.09,1591.01,1637.82,8223.21,1368.14,115.65,4484.90,86.86,580.13,0.00,825.19,0.00,0.00,1651.66,0.00,15688.58,153.18,1106.14,0.00,3525.89,0.00,221.97,0.00,0.00,891.17,0.00,364.13,194.94,0.00,0.00,0.00
1537139381000,10866.10,12730.82,0.00,796.08,17777.66,219.08,1642.53,1167.10,10648.85,343.36,24798.44,8068.55,1865.54,1430.82,0.00,2480.11,0.00,0.00,23115.14,0.00,916.91,19890.21,2208.11,20121.40,388403.86,738.53,0.00,0.00,3415.87,2668.80,0.00,0.00,0.00,0.00,56.03,1840.16,0.00,18.79,156.99,0.00,280.25,0.00,0.00,0.00,318.23,0.00,239.96,0.00,88600.15,0.00,39588.20,2352.17,829.16,1445.39,1881.14,12434.24,1293.77,320.81,19955.44,0.00,53.21,0.00,1125.90,0.00,0.00,336.85,0.00,6946.88,921.73,9.30,0.00,1580.17,0.00,57.20,0.00,5372.53,108.08,0.00,0.00,3.65,0.00,13.08,0.00
1537210708000,44754.11,21258.76,0.00,0.00,25101.66,473.96,1121.20,2186.54,3720.14,604.78,24570.95,20580.45,4095.32,1005.07,0.00,9012.62,244.56,0.00,8344.58,504.73,0.36,6569.52,2909.96,81048.27,168441.38,2203.44,0.00,0.00,3429.43,24193.46,0.00,0.00,0.00,522.76,42.59,10943.26,0.00,1043.93,6.61,0.00,3390.32,0.00,1918.26,0.00,0.00,149.10,2085.56,141.37,45897.47,0.00,5254.78,215.61,92.37,2204.40,2137.99,4193.09,2054.10,4770.05,6060.92,103.60,138.39,0.00,1700.42,3.13,0.00,1186.95,0.00,14903.77,2050.50,1696.63,0.00,1007.00,0.00,0.00,1085.22,1883.75,273.94,0.00,663.31,0.57,0.00,155.19,0.00
1537282705000,15297.60,25893.66,0.00,0.00,16408.14,0.00,1695.12,2424.73,21615.85,763.19,7929.71,20928.92,4665.60,4407.54,0.00,3297.71,191.68,0.00,3644.04,153.80,200.89,9181.43,2160.56,46162.13,155832.30,1312.12,0.00,0.00,2183.35,10912.26,0.00,0.00,0.00,751.04,1.54,2533.55,0.00,22.59,114.42,0.00,3857.49,0.00,0.00,0.00,6163.02,1480.38,864.27,575.86,7529.99,0.00,774.19,998.69,18.14,1863.96,9721.56,2767.92,1681.43,362.63,14107.59,2170.77,440.99,0.00,1283.08,38.46,0.00,1071.84,0.00,31814.82,2160.36,210.67,104.12,1581.59,0.00,330.95,88.40,1077.44,0.00,0.00,2233.95,7.85,0.00,0.00,0.00
1537353835000,17785.76,17748.79,0.00,0.00,4535.94,1873.95,711.50,791.74,28584.86,4394.26,235.79,1470.62,1156.24,1346.04,0.00,7389.57,0.00,0.00,5292.30,135.82,413.90,849.06,1133.22,41318.24,64037.10,239.39,0.00,0.00,2311.52,19543.15,0.00,0.00,0.00,0.00,0.00,1579.10,0.00,159.02,180.32,0.00,557.42,0.00,357.47,0.00,1094.80,313.62,272.22,309.39,0.00,0.00,881.66,0.00,120.48,998.39,2001.28,2036.11,0.00,184.33,1815.10,489.84,635.16,0.00,937.39,0.00,0.00,0.00,0.00,18451.71,880.89,1010.37,151.85,268.29,0.00,9.17,309.04,1824.85,451.95,0.00,417.20,0.00,0.00,0.00,0.00
1537424834000,10437.37,18290.81,0.00,0.00,4713.62,199.25,256.97,0.00,3984.61,2803.87,6010.16,4032.19,910.13,1126.41,0.00,516.85,41.83,0.00,1801.74,173.62,317.18,1269.85,877.61,71236.34,93281.72,713.08,0.00,0.00,961.91,4874.08,0.00,0.00,0.00,1194.65,0.00,597.41,0.00,2754.25,361.85,0.00,1728.19,0.00,4921.51,0.00,0.00,314.77,543.49,1624.72,210.48,0.00,408.73,45.67,527.30,1225.81,1648.04,6122.16,6.89,1338.45,3278.74,975.23,32.82,0.00,1355.88,47.20,2195.87,265.09,0.00,51198.94,376.60,1133.03,668.65,1903.01,0.00,432.10,73.93,3447.28,461.95,0.00,0.00,0.00,0.00,0.00,0.00
