provider,eth
​0x0e81986d3D551C246BB498B9Ad2703369Aff23e2,0.87
​0xE639C186bF4fd61bd52057EFD1ca9fA3Ea4F5020,0.86
​0xbD0cE54Ea4D0A217C4FeA172C1f7f1B548Ddcf35,0.60
​0x433d037d6a9223816f0ae6Ce4726AA228aFdb2Ac,0.29
​0x328b164057c15f224245A390f03652bEB1851778,0.26
​0x460Ec6C49f07c9063eCF7f3a61868f168706FE87,0.23
