provider,eth
​0x6b357E2CbAE33cfB53aE9c136829d98DEF4A9561,17.28
​0x793aCdce9DB7bc3269513652923d543b4818e817,4.26
​0x42a60D2f2FfA2150C568010A8D425f0AAD284fd2,1.40
​0xA31f5bD5Cc1e975A3791015237951F9D6073c42E,0.85
​0x445ba6F9f553872Fa9cDC14F5c0639365b39C140,0.57
