provider,eth
​0x50e5708846659390b9a4aa370Cd36C9fB46Dea32,9.85
​0xB323570837a95683104d9C5f773535E489557333,9.80
​0x6E169F01783B682d94500E58D1d5E4D419a4dbF7,9.80
​0x7DA745b882184e12C50dec865E9C1BE8A0c02cc1,9.80
​0x39Fe4EBBaAe4C774460AF8f7988E60019172386A,9.80
​0x2d9C4258d00DDCA63006016303beF9a645D14E3e,9.75
Other,0.01
