provider,eth
​0x0ABa55c93cF7292f71067B0Ba0D8b464592895cA,1.23
​0x809FA673fe2ab515FaA168259cB14E2BeDeBF68e,0.99
​0x04F15f958Cc684d01d0C39aB98838A45E32f1F37,0.50
​0x5FF495AeA9b0182B74bb13a1fE8Bae3322BDe82F,0.09
​0x69b9872af57F25c7826f2E4B3386eAa408bfC43E,0.04
​0xf6B6F07862A02C85628B3A9688beae07fEA9C863,0.03
Other,0.04
