provider,eth
​0x843800843319d5038F2f89b3edC85818E80013FD,1.41
​0xD9f2425e37d97e054b90b6d6A099f5AdF5e648E2,0.24
​0x85FC884fd2858BB3Da9550DEFdBd2Bb4c0ee7157,0.09
Other,0.00
