provider,eth
​0x45EEd6EAf67279212b9eD01dc57f35A52F9D3542,0.39
​0xAecEb9D2cC051ED0E04041e307ED5ba90D1E1935,0.35
​0xDb5CA08633F7ce26f7e3B48C16eaF9F18788Ba0E,0.14
​0x66FD4A1A38B0B0Ce871e8489cb8Ec59444f6432a,0.08
​0x9a076Edb637E85371e006D250426Ad2545721696,0.04
​0x29Bc8911647e22a2F7AD4A4eD1eCE946aCee8b71,0.03
​0xf27aD293FD6AB822df767ed5b02721fd1C1ecc48,0.02
​0x36aEE47ef098d4863D7b00e85A418475951AC6bA,0.01
​0x8B906A412E7C63Cf8eBEe11fba16f36109c2a13d,0.01
Other,0.01
