provider,eth
​0x7C639E38beFcfD10A6c6c2B8902d5D8375e52E6b,0.56
​0x47a5585f1664338A792d84fC4c972CD18641C3f0,0.50
​0x442DCCEe68425828C106A3662014B4F131e3BD9b,0.14
​0xc0Ec6a58f1cCF03CC2085f6D83DfE29FbA1F60a4,0.08
​0xA096b47EbF7727d01Ff4F09c34Fc6591f2c375F0,0.03
​0x4caC902dE30F930F1B01C3A96FB5b3Ea061e2577,0.03
Other,0.00
