provider,eth
​0x3DB34af203506D92e26F171295b38Ab2dd516149,2.79
​0xedafC915B6bF13B6f03a46D372f266322492cc4b,1.99
​0x9D09546FF50f1d63E62F9FA68487e3D30d4355FD,0.42
​0xEB27A4A1A776985a5F2926400529f6d49DE38212,0.40
​0xB810eEbACC605f9037934c004C71E3C6cFb902C3,0.39
​0x5CB442a690327c751D1cf54771a6Cb546E13349b,0.18
Other,0.05
