provider,eth
​0x4676a9576315287659d0f9902D288bdfe49604ab,28.88
​0xdf388A9338AA924587BF91437760F02ecF425cbF,6.54
​0x943AaC88003Eb0deE7c1907CFA294dfb7fD2Dd2f,1.44
​0xE5E4188f3aCA617aE0c40634bDf168da328a838F,1.29
​0x874c1dbeD01dD7174749a9aE32f7EADCE32446ce,0.87
​0x71685158f300b30Ecf564870ea3F8c35abA5bc77,0.83
Other,1.62
