provider,eth
​0x55D492bC857eF93345E068Ae741E5f0dd38d2293,0.75
​0x721fd1A5264f82e2fb579Ca6267369C75e3ee5dB,0.16
​0xe96bdA3007ECcc46E68a562381Fe0E233f1c7e3E,0.16
Other,0.00
