provider,eth
​0xD78370aA2932747638B3e40cDA1D00c09308A581,32.08
​0xBB39Cd5dB415783DB640E66b257d75454603Bb9D,4.98
​0x13Dc08f5Ddbcbfdf6EBc04C909C3052A2aA7A111,1.91
​0x953EF149CA90FA1e3518C56178Cba0346d8047Bf,1.83
​0x3E7dd7DF9C1FfD12B8ecD94A27472BDc4d87AB7E,1.34
​0xf22511179c66b787957001781503A0ccb1F5985C,0.52
Other,1.63
