provider,eth
​0x9a6ceEb6Cd466ee74980Cb410CAd959F70c873F6,19.05
​0x6E84B595E18bBAd036596904d90C3EfD5592aEC0,7.70
​0x6bCC88Bf5D501e4a21c0f9F914dF9d2993D112b2,2.11
​0x03D5FA623546f82d7a44da39601D22998774af63,1.40
​0x4ffEE90a6a189751D8a484b4c3061C6994D99a56,0.34
​0x00026Fb301b679Bf337b3Fad2c1c70248482e12C,0.32
​0xD9EfD5942f15b436e53554A8706C16F46eB6663e,0.32
Other,0.00
