provider,eth
​0x66B44a1dfdE63BB71731d838D93bcB5500408245,0.52
​0xf7a6E5D7A4a13767dE79445E09b431Bd05A98AAF,0.38
​0xE0e8C1D735698060477e79a8e4C20276Fc2Ec7A7,0.15
​0x074631095645e426E50b478d40301DD35E74f24C,0.15
​0xCb4601E338172E62c1Ae09559e3D46e62b6d5DBB,0.06
​0x2DCDf77e4F12BFb9E153833D0F69c55061282Ae5,0.04
Other,0.02
