provider,eth
​0xddE32079946fF44cCF03cA52066c00986F35F957,18.47
​0x10e651245129f3B7DD032791ed1A5c77d16C3967,7.01
​0xBB39Cd5dB415783DB640E66b257d75454603Bb9D,4.98
​0xD202F97d25156757744c2176b86F11108c260695,4.28
​0xf6Bed2bb9aB681b0B736f347351FAca63231e84D,2.31
​0x13Dc08f5Ddbcbfdf6EBc04C909C3052A2aA7A111,1.91
​0x953EF149CA90FA1e3518C56178Cba0346d8047Bf,1.83
​0x3E7dd7DF9C1FfD12B8ecD94A27472BDc4d87AB7E,1.34
​0xf22511179c66b787957001781503A0ccb1F5985C,0.52
Other,1.63
