provider,eth
​0xc05ed3743D87Bee34b76792d28347478015D7754,1.92
​0xB1536967017D7eeA185106307600e95D1141cbCa,0.07
​0x15d61bAD91BB068f1Ec66845d1e071Ec7A6A07fB,0.06
​0x3a3D1Fc99679343535D56374A42b3E96669913fe,0.06
​0x00A540a78FaB5d2c16635574388D1128662462f1,0.05
Other,0.00
