provider,eth
​0x5e1DDd11CcfA137A7b91c103F36C88a3E43F4AB1,2.77
​0xb53482210a2943B964BceC338E51B680c0261118,0.99
​0xCF76653E257341AEe3EaCea153Bb48E8B27E8391,0.51
​0xC8CCE8cac93A010B02E3b7e4e083B0465b1d36F2,0.33
​0x2A3F7E5170Ea8Ca967f85f091eF84591f639E031,0.21
​0x64C971d7e3c0483FA97A7714ec55d1E1943731c7,0.12
​0x4E6201F8036f013655394f58b146c537acCc4728,0.08
​0x9f0574a5F28779A1A682cFE4bbD090ee058d07AA,0.05
Other,0.00
