provider,eth
​0x08A992b12eBFEc26068801F4a9aB019b731cD265,6.60
​0x20d9e4E24333410420904E1d5F76AAea9Aa1a052,1.03
​0xD78370aA2932747638B3e40cDA1D00c09308A581,0.29
​0x513D9f94272C36121adf4BeCe7ee8685e74305Fa,0.09
Other,0.17
