provider,eth
​0x4ecca351F9c6cbFE1BC8d725206b1757b784B4Ae,0.64
​0x456c6D6b0923A69FF64EeaC872572536f475eA05,0.39
​0xA50f8cb13FbE1fdC9C3D1372EAAC8215E9B848CF,0.10
Other,0.01
