provider,eth
​0x0D8B63dfD61f98B7A488DEA9B47BE46F78F1A66F,0.99
​0xc2cC740Ccc723Cb70E373Fc0bb98e4B6Df9D2D23,0.14
​0x7981bcf1D85748b9D7B73583766b924DfF21a169,0.05
​0x34B814F416e6811877D65ef51C4443198c1e000E,0.03
Other,0.00
