provider,eth
​0x5c0AC266833E36E98edB52070bCeA5Be6C1145c6,7.98
​0x010afb8548a5D1a3a3D62f58CA0a5A1329974206,2.70
​0xAA7A9d80971E58641442774C373C94AaFee87d66,1.62
​0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0.72
​0x84E94F8032b3F9fEc34EE05F192Ad57003337988,0.60
Other,0.03
